created_at,text,edit_history_tweet_ids,author_id,lang,id
2022-11-22T21:47:38.000Z,@AyeeSymoneee that's on you,['1595172176935673856'],898485749674364928,en,1595172176935673856
2022-11-22T19:50:37.000Z,@sportbible yess,['1595142730447216641'],898485749674364928,en,1595142730447216641
2022-11-22T19:45:16.000Z,@lodayihh 🥵,['1595141381751975936'],898485749674364928,und,1595141381751975936
2022-11-22T19:15:44.000Z,@PopoolaFeyisha1 @official_maxiee @Redapplefr @martins_kasyn @ConvertsB which kind stupid location,['1595133949743095811'],898485749674364928,en,1595133949743095811
2022-11-22T13:00:29.000Z,@PopoolaFeyisha1 @official_maxiee @Redapplefr @martins_kasyn @ConvertsB e get place where Dem dey dream from?,['1595039514912776193'],898485749674364928,en,1595039514912776193
2022-11-22T12:03:19.000Z,@Groyaj slip n slide,['1595025128131272705'],898485749674364928,en,1595025128131272705
2022-11-22T12:02:22.000Z,@TwoStoned a month or two,['1595024890490486785'],898485749674364928,en,1595024890490486785
2022-11-22T12:02:10.000Z,@blaqjoker91 on g!,['1595024841354391552'],898485749674364928,und,1595024841354391552
2022-11-22T10:44:20.000Z,@OriafoBaba @wizkidayo @voguemagazine who be this one,['1595005253648539650'],898485749674364928,en,1595005253648539650
2022-11-21T17:04:01.000Z,@PrettyFuro @Gozyankee @iamcardib cardi b bawo🌚,['1594738415165378561'],898485749674364928,ht,1594738415165378561
2022-11-21T17:03:21.000Z,@lodayihh 😌,['1594738246340280322'],898485749674364928,und,1594738246340280322
2022-11-21T16:39:09.000Z,"@dondatimes it's going to take a while to update! right?
          -ye",['1594732157318189058'],898485749674364928,en,1594732157318189058
2022-11-21T16:36:24.000Z,"@dondatimes we getting past the past! 
we focusing on the future!
⚔️",['1594731463597080576'],898485749674364928,en,1594731463597080576
2022-11-21T12:06:10.000Z,@NuJhayhne @black_bhoy_ 7/10,['1594663456627920896'],898485749674364928,und,1594663456627920896
2022-11-21T12:00:42.000Z,How tf are you bisexual and still single?? you're on both teams and still losing 💀💀,['1594662084310171649'],898485749674364928,en,1594662084310171649
2022-11-21T10:35:37.000Z,@DipoAdepoju smoke sum purple,['1594640668533874691'],898485749674364928,en,1594640668533874691
2022-11-20T23:57:01.000Z,@whoisefetobore you're a real one ⚔️,['1594479959824896001'],898485749674364928,en,1594479959824896001
2022-11-20T21:05:34.000Z,"If I hit the lottery everybody around me gone be rich.

cuz I'm moving to a rich neighborhood",['1594436815531933699'],898485749674364928,en,1594436815531933699
2022-11-20T19:28:57.000Z,@YemieFash @Real001 @realFFK @realFFK come o,['1594412500812013571'],898485749674364928,en,1594412500812013571
2022-11-20T19:24:54.000Z,@kanyewest ye is bacc 😬,['1594411482925924352'],898485749674364928,en,1594411482925924352
2022-11-20T19:11:35.000Z,@adamugarba this can't be real,['1594408129663537157'],898485749674364928,en,1594408129663537157
2022-11-20T16:58:36.000Z,@naija30bg1 @therealkranium wetin be this,['1594374662980509700'],898485749674364928,en,1594374662980509700
2022-11-20T16:56:55.000Z,@__papi_3 5,['1594374239989153792'],898485749674364928,und,1594374239989153792
2022-11-20T14:58:40.000Z,"@truecrimegal87 @Cobratate who told you he's trying to reflect and shit, nah! he's continuing from where he stopped",['1594344482115289097'],898485749674364928,en,1594344482115289097
2022-11-19T21:58:19.000Z,@blaqjoker91 ..treating the wrong one right should be,['1594087702323830785'],898485749674364928,en,1594087702323830785
2022-11-19T21:38:31.000Z,@ChloeBailey @GloTheofficial @iamcardib abeg na,['1594082716957409280'],898485749674364928,und,1594082716957409280
2022-11-19T07:52:50.000Z,@FallonTonight @wizkidayo too soft,['1593874929023610881'],898485749674364928,en,1593874929023610881
2022-11-19T07:50:10.000Z,@TimisRed @berlin_bello5 @provii8 u no Sabi be that na 😭,['1593874257771204608'],898485749674364928,en,1593874257771204608
