created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:17:57.000Z,1595134509384863744,107537984,en,"RT @OdooCommunity: Have you seen our latest #OCA RFQ?

Improving the Documentation of OpenUpgrade 2022/2023.

Get in touch with your propos…",['1595134509384863744']
2022-11-19T18:19:17.000Z,1594032581632204803,107537984,en,@cetmix_team @CodingDodo_ I confirm super,['1594032581632204803']
2022-11-18T08:25:12.000Z,1593520684449366016,107537984,en,"RT @CodingDodo_: New Odoo 16 JavaScript Tutorial, how to create Field ""widgets"" in pure OWL Component, we cover lifecycle hooks, async exte…",['1593520684449366016']
2022-11-13T08:18:42.000Z,1591707110244757505,107537984,en,"RT @hybridherbst: New Needle Engine sample: 
Device Sensors!🍃

Got it to work on Android and iOS 😊 
You can try here, curious if it works/d…",['1591707110244757505']
2022-11-13T08:06:36.000Z,1591704067188867072,107537984,it,"RT @strange_days_82: Vi sblocco un ricordo.
#migranti #lasinistra #ONG https://t.co/ytNZ25mdH6",['1591704067188867072']
2022-11-13T08:04:36.000Z,1591703563474014209,107537984,it,RT @molumbe: Giorgia Meloni: “In Italia abbiamo un Partito Democratico che è fatto di traditori”. https://t.co/zWhLNMdj5P,['1591703563474014209']
2022-11-11T15:18:26.000Z,1591087964658233346,107537984,it,"RT @AStramezzi: Sei stanco, stressato, non ne puoi proprio più?
Comprati un
test Covid positivo
e goditi la quarantena
😉 https://t.co/28KXM…",['1591087964658233346']
2022-10-29T16:11:28.000Z,1586390267849998336,107537984,en,"RT @tonroosendaal: Instead of the often disappointing streams, this #bcon22 we have a crew of people to record all talks in high quality an…",['1586390267849998336']
2022-10-23T09:00:00.000Z,1584107361463332864,107537984,it,"RT @LaVeritaWeb: Il capo degli specialisti: «Per aumentare i minori immunizzati, incutiamo timore dei contagi». Ma la frase finisce ai pm d…",['1584107361463332864']
2022-10-06T17:41:41.000Z,1578078053787467776,107537984,en,RT @Yenthe666: What a move from @Odoo! They've completely open sourced the #Odoo spreadsheets library 🚀🔥 V16 will completely run on this to…,['1578078053787467776']
2022-10-03T12:02:16.000Z,1576905471940005888,107537984,it,"RT @Adriano72197026: Come possiamo diminuire la popolazione?

Bill Gates 💉☠️ https://t.co/3wXUVBB45h",['1576905471940005888']
