edit_history_tweet_ids,author_id,lang,text,id,created_at
['1595134047512317952'],745944138,en,"RT @CaptJamyl: Myself @whitenigerian have come to a decision to support 10 SMEs with the 500k.
If ur business is deserving drop a summary w…",1595134047512317952,2022-11-22T19:16:07.000Z
['1595130570974994433'],745944138,en,"RT @binnahar85: As a Qatari I’m proud of what happened. 
I don’t know when will the westerners realize that their values aren’t universal.…",1595130570974994433,2022-11-22T19:02:18.000Z
['1595130241462464512'],745944138,en,"RT @MYPD2020: When it is said oil is being drilled in Bauchi/Gombe, someone is surprised that oil is found in a ""desert"", he is not aware t…",1595130241462464512,2022-11-22T19:01:00.000Z
['1595129731883859968'],745944138,in,@sanysaye Amin Ya Allah,1595129731883859968,2022-11-22T18:58:58.000Z
['1595127567844970496'],745944138,en,"Keep calm, I’m from Oil producing state in Northeast Nigeria. #KolmaniRiverDrilling",1595127567844970496,2022-11-22T18:50:22.000Z
['1595125918875340800'],745944138,en,"RT @ProfIsaPantami: Minyetti Ala rene @MBuhari!

With my principal, His Exc., President @MBuhari during the commissioning of the first oil…",1595125918875340800,2022-11-22T18:43:49.000Z
['1595112478866042880'],745944138,in,Babu daraja anan https://t.co/0qJDzQHaIr,1595112478866042880,2022-11-22T17:50:25.000Z
['1595110883541544960'],745944138,en,RT @cbngovakinsola: Bauchi and Gombe become oil producing states like Saudi Arabia as the first official crude oil is extracted from the ov…,1595110883541544960,2022-11-22T17:44:05.000Z
['1595110403415371776'],745944138,en,RT @Abdallahmisilli: You are now officially free to tease us with “Oyel Money” slogan… I’m from the oil producing state. Thank you Baba @MB…,1595110403415371776,2022-11-22T17:42:10.000Z
['1595109664102191104'],745944138,en,RT @ProfIsaPantami: At Kolmani OPL 809 &amp; 810 with the drilling engineers who have been working on the oil discovery and exploration for yea…,1595109664102191104,2022-11-22T17:39:14.000Z
['1595109609303572481'],745944138,en,"#KolmaniRiverDrilling: The Governors of Gombe and Bauchi states assured Nigerians and world over that, ""There is no misunderstanding between the two states over ownership claims”.

The Governors made the revelation during the 7th North East Governors Forum Meeting In Gombe. https://t.co/GmgktVtcjH",1595109609303572481,2022-11-22T17:39:01.000Z
['1595100375681585153'],745944138,ro,RT @GarShehu: President Muhammadu Buhari Flags Off Kolmani Oil Development in Bauchi State. https://t.co/qJvWZypUjl,1595100375681585153,2022-11-22T17:02:19.000Z
['1595100087922921472'],745944138,in,fasajadu illa iblis https://t.co/wZtaVYxW7Q,1595100087922921472,2022-11-22T17:01:11.000Z
['1595096227544461312'],745944138,en,@KhadijaBizi1 Marry from Gombe you no here,1595096227544461312,2022-11-22T16:45:50.000Z
['1595093149034184704'],745944138,en,"RT @OvieNews: JUST IN: Bauchi and Gombe become oil producing states like Saudi Arabia ,as the first official crude oil is extracted from th…",1595093149034184704,2022-11-22T16:33:36.000Z
['1595093121783992320'],745944138,en,"RT @ProfIsaPantami: From Kolmani oil wells, @ProfIsaPantami with @ProfZulum Borno Governor, Minister of Justice, and Attorney General Abuba…",1595093121783992320,2022-11-22T16:33:30.000Z
['1595092884830945280'],745944138,en,"RT @drfatima84: The North is now complete, food we Dey, animal breeding we dey, now oil we dey…#KolmaniRiverDrilling. Up North 👍",1595092884830945280,2022-11-22T16:32:33.000Z
['1595092702022041604'],745944138,en,"RT @Itz_Abdelmalik: We're about to make history with #KolmaniRiverDrilling, as Gombe and Bauchi become oil-producing states. I believe that…",1595092702022041604,2022-11-22T16:31:50.000Z
['1595092635613544448'],745944138,en,RT @NigeriaGov: Today is historic groundbreaking ceremony of Kolmani Integrated Development Project--the commencement of commercial oil dri…,1595092635613544448,2022-11-22T16:31:34.000Z
['1595092563786334209'],745944138,en,RT @Realoilsheikh: Why is the #KolmaniRiverDrilling not trending? Are we not proud of such a development? Let us trend for something good o…,1595092563786334209,2022-11-22T16:31:17.000Z
['1595084372319014918'],745944138,en,@Ya_Abdool @MBuhari Money in the bag,1595084372319014918,2022-11-22T15:58:44.000Z
['1595084341960376322'],745944138,in,@33ibson @MBuhari Eh manah,1595084341960376322,2022-11-22T15:58:37.000Z
['1595084318837248000'],745944138,tr,@Pindar77 @MBuhari Yen yen yen,1595084318837248000,2022-11-22T15:58:31.000Z
['1595084159827210242'],745944138,en,@mss_etoile Photoshopped ne… wannan shine zahiri,1595084159827210242,2022-11-22T15:57:53.000Z
['1595032329587679232'],745944138,ca,"""Energy diversification is critical"" - Governor Muhammad Inuwa Yahaya",1595032329587679232,2022-11-22T12:31:56.000Z
['1595031176389197824'],745944138,en,"RT @Realoilsheikh: 1 Billion Barrels Reserves in Kolmani River, Bauchi/Gombe. 

Finally, we are here. The Appraisal Wells Drilling begin to…",1595031176389197824,2022-11-22T12:27:21.000Z
['1595031019677421570'],745944138,en,"""Gombe State is ever willing to provide all the necessary facilities required to make this project a Success"" - Governor Muhammad Inuwa Yahaya
#KolmaniRiverDrilling",1595031019677421570,2022-11-22T12:26:43.000Z
['1595028024331837441'],745944138,en,"The Energy Company to undertake oil activities at Kolmani will engage in oil drilling, establish oil refinery, gas refinery, fertilizer factory and power plant in the area.

~Mr Mahid Barrack",1595028024331837441,2022-11-22T12:14:49.000Z
['1595027988806262786'],745944138,en,"Oil drilling in Kolmani will provide 50,000 barrels of oil perday.",1595027988806262786,2022-11-22T12:14:41.000Z
['1595027559963664388'],745944138,und,@Mohbelmuazu 😀😀😅,1595027559963664388,2022-11-22T12:12:59.000Z
['1595023628348817413'],745944138,en,RT @OvieNews: Gombe and Bauchi will tomorrow officially become oil producing states following the discovery of 1 billion barrels of crude o…,1595023628348817413,2022-11-22T11:57:21.000Z
['1595023521511768065'],745944138,en,"@reedahkh @Sir_Ruffy @IdrisGombawa 🤣🤣🤣

Unless if you can give us Habu for life.",1595023521511768065,2022-11-22T11:56:56.000Z
['1595021806750007296'],745944138,en,@reedahkh @Sir_Ruffy @IdrisGombawa Certainly not. 🤣,1595021806750007296,2022-11-22T11:50:07.000Z
['1595021004950147073'],745944138,en,You are now officially free to tease us with “Oyel Money” slogan… I’m from the oil producing state. Thank you Baba @MBuhari. https://t.co/csMWtRzO3O,1595021004950147073,2022-11-22T11:46:56.000Z
['1595007980172451840'],745944138,en,"@BashirAhmaad @MubyMuhd__ @MBuhari Alhamdulillahi. Crude oil from Kolmani. An eye witness confirms. May North keep succeeding. 

Thank you Baba Buhari. #NorthGetsOil https://t.co/jPDjBbC0uK",1595007980172451840,2022-11-22T10:55:10.000Z
['1595007720670765057'],745944138,en,"Alhamdulillahi. Crude oil from Kolmani. An eye witness confirms. May North keep succeeding. 

Thank you Baba Buhari. #NorthGetsOil https://t.co/HLZ3HXnQ2y",1595007720670765057,2022-11-22T10:54:09.000Z
['1595001433593884672'],745944138,en,"RT @trueNija: Today in Gombe, Atiku promised to complete the Dadin Kowa 4W hydro power electricity that has been connected to the national…",1595001433593884672,2022-11-22T10:29:10.000Z
['1594962089709539328'],745944138,zxx,https://t.co/qB7WhtReBn,1594962089709539328,2022-11-22T07:52:49.000Z
['1594950649137238016'],745944138,en,The Unifier Waves Empty Seats In Gombe…😀 https://t.co/OCcOTBzRr4,1594950649137238016,2022-11-22T07:07:22.000Z
['1594941536567193602'],745944138,en,"I wish you safe flight, our dear Professor @ProfIsaPantami and very own Minister. Your immense contributions to Gombe state and Nation Building are appreciated and acknowledged. https://t.co/Y77Jcl6ljm",1594941536567193602,2022-11-22T06:31:09.000Z
['1594941062874808321'],745944138,en,"@ProfIsaPantami @MKKyari @MBuhari I wish you safe flight, our dear Professor and very own Minister.",1594941062874808321,2022-11-22T06:29:16.000Z
['1594940894343761920'],745944138,en,RT @ProfIsaPantami: On our way to Gombe Airport with @MKKyari the Group CEO of NNPC as President @MBuhari supervises the first oil drilling…,1594940894343761920,2022-11-22T06:28:36.000Z
['1594909241277554700'],745944138,und,@Hamxer_50 🤣🤣,1594909241277554700,2022-11-22T04:22:49.000Z
['1594820632570908672'],745944138,en,"Gombe welcomes President @MBuhari to its state…
 https://t.co/v5NhWKTbCr",1594820632570908672,2022-11-21T22:30:43.000Z
['1594806246128885767'],745944138,en,Welcome to Gombe Mr President. https://t.co/ixGCK2Os75,1594806246128885767,2022-11-21T21:33:33.000Z
['1594789142961217536'],745944138,en,Gombe People Shuns PDP Campaign...Gombe is for Asiwaju https://t.co/RN0NkVk9gV,1594789142961217536,2022-11-21T20:25:36.000Z
['1594787104785141760'],745944138,und,@thatloveaddict 🙄,1594787104785141760,2022-11-21T20:17:30.000Z
['1594753697279524889'],745944138,en,@umarbappah179 Thank you,1594753697279524889,2022-11-21T18:04:45.000Z
['1594749068210749443'],745944138,in,Ya Rasulillah ❤️ https://t.co/m8FvQDY12f,1594749068210749443,2022-11-21T17:46:21.000Z
['1594703719030980609'],745944138,en,Any relationship counsel on the tl?,1594703719030980609,2022-11-21T14:46:09.000Z
['1594644596893573120'],745944138,en,"RT @jewel_magazine: Attention!!! 

Kabir Usman Hassan PhD

This is bringing to your notice this special recognition award for  Service Exce…",1594644596893573120,2022-11-21T10:51:13.000Z
['1594039994653491208'],745944138,tl,Governor Muhammadu Inuwa Yahaya attends Wedding Sendforth Ceremony of Anna Boss Gida Mustapha In Adamawa. https://t.co/yQvZS38fSZ,1594039994653491208,2022-11-19T18:48:45.000Z
['1593978483587387394'],745944138,en,"The Governors were warmly received by the  father of the bride, Boss Mustapha and Muhammad Bello, FCT Minister and other dignitaries. #GovInuwaInYola",1593978483587387394,2022-11-19T14:44:19.000Z
['1593978473315725312'],745944138,en,"His Excellency @GovernorInuwa (Dan Majen Gombe) and @SenBalaMohammed alongside host in Adamawa, Governor @AhmaduFintiri have arrived American University of Nigeria (AUN) for a wedding sendforth ceremony of Anna Boss Mustapha, daughter of the Secretary to the Federation. https://t.co/Or2EwkMrue",1593978473315725312,2022-11-19T14:44:17.000Z
['1593734462508072962'],745944138,in,"@AminuSaira Director yakamata da ka aura ma Presidor sumayyah gaskiya. Idan kuma ba haka ba, Mota ya bugeta kowa ya rasa.",1593734462508072962,2022-11-18T22:34:40.000Z
['1593714843927732224'],745944138,en,@ukatcher @AminuSaira He better heed the call,1593714843927732224,2022-11-18T21:16:43.000Z
['1593710795489267714'],745944138,in,"Ina sanarwa Aminu Saira idan har bai aura ma Presidor, Sumayyah Bah, Nida shi Gaba har jikoki. #LabarinaSeries",1593710795489267714,2022-11-18T21:00:38.000Z
['1593464802042601472'],745944138,zxx,https://t.co/1MqCHh51nh,1593464802042601472,2022-11-18T04:43:08.000Z
['1593464759608803328'],745944138,in,"RT @InuwaVanguard: Gwamnan Jahar Gombe, @GovernorInuwa (Dan Majen Gombe) ya kaddamar da karin Sabbin Motoci Guda 40 Ga ma’aikatar sufuri ta…",1593464759608803328,2022-11-18T04:42:58.000Z
['1593464717644861440'],745944138,en,RT @InuwaVanguard: His excellency Gov Muhammadu Inuwa Yahaya has renovated and upgraded the following schools in Kaltungo Local Government…,1593464717644861440,2022-11-18T04:42:48.000Z
['1593464694446166016'],745944138,en,RT @LeadershipNGA: Gombe Bags 4 World Bank/SFTAS Awards On Fiscal Transparency https://t.co/QmHQJbGWMO,1593464694446166016,2022-11-18T04:42:42.000Z
['1593464669804666882'],745944138,zxx,https://t.co/9M3FlzdHqk,1593464669804666882,2022-11-18T04:42:37.000Z
['1593464581111914496'],745944138,in,"RT @InuwaVanguard: #AFadaACika: Kafun zuwan Gwamnatin Mai Girma Gwamna, Muhammadu Inuwa Yahaya (Dan Majen Gombe), al’umman Gombe suna fama…",1593464581111914496,2022-11-18T04:42:15.000Z
['1593464556688375815'],745944138,en,RT @InuwaVanguard: In case you missed the report on the official launch of the 40 new buses by Governor Muhammadu Inuwa Yahaya (Dan Majen G…,1593464556688375815,2022-11-18T04:42:10.000Z
['1593141580466356224'],745944138,en,"Gombe is also ranked 5th in the overall rankings for SFTAS.

Kudos to Governor Muhammadu Inuwa Yahaya (Dan Majen Gombe) for providing visionary leadership that puts Gombe on a path of progress.",1593141580466356224,2022-11-17T07:18:46.000Z
['1593141575345115136'],745944138,en,"Gombe state received awards of excellent performance on fiscal transparency and accountability, very good performances on efficiency of public expenditure,  domestic revenue mobilisation and  on overall SFTAS disbursement linked indicators (DLI’s).",1593141575345115136,2022-11-17T07:18:45.000Z
['1593141571779973120'],745944138,en,The global bank said the North East state bagged the award following reforms that have impacted positively on its fiscal transparency and accountability in public resource management.,1593141571779973120,2022-11-17T07:18:44.000Z
['1593141567526940674'],745944138,en,"Gombe state has won the World Bank’s states’ fiscal transparency, accountability, and sustainability (SFTAS) award in four key categories. #ExploreGombe #InvestGombe https://t.co/fYV77kGyYF",1593141567526940674,2022-11-17T07:18:43.000Z
['1592947307506331648'],745944138,en,"RT @ProfIsaPantami: If anyone saved a life, it would be as if he saved the life of all mankind. Q5:32

Do you know that bystander CPR can a…",1592947307506331648,2022-11-16T18:26:48.000Z
['1592930408098058242'],745944138,en,Talking in Existence. Asiwaju would by the special grace of God be the President of Nigeria come 2023. #BATKSM23 https://t.co/QVwfRv0ue5,1592930408098058242,2022-11-16T17:19:39.000Z
['1592430077123645441'],745944138,en,Sulodo’s response has succeeded in burying the political aspirations of Peter Obi.,1592430077123645441,2022-11-15T08:11:30.000Z
['1592413197063294976'],745944138,en,@EngrYAKUBUMUSA2 @GovernorInuwa Learn English first.,1592413197063294976,2022-11-15T07:04:26.000Z
['1592232215349723138'],745944138,zxx,https://t.co/LXdtf66sK8,1592232215349723138,2022-11-14T19:05:17.000Z
['1592163072013402113'],745944138,en,"It could be recalled that the Governor had at the inception of his administration procured 50 new buses to the same transport agency, with the view to consolidating its services, easing commuting, creating employment, and generating revenue for the state.",1592163072013402113,2022-11-14T14:30:31.000Z
