author_id,lang,id,created_at,edit_history_tweet_ids,text
1163250458242310144,pt,1595166691327356928,2022-11-22T21:25:50.000Z,['1595166691327356928'],"INDIGO IS COMING
#IndigoByRM  #Indigo #RM (@BTS_twt) https://t.co/Tgs3K1Pw8L"
1163250458242310144,pt,1595166582036172810,2022-11-22T21:25:24.000Z,['1595166582036172810'],"RT @ARMY_HTP: 🎯 | METAS NACIONAIS 🇧🇷  — INDIGO

Compartilhem e divulguem as metas nacionais para o álbum de debut do Namjoon. Vamos dar mui…"
1163250458242310144,en,1595166545856106508,2022-11-22T21:25:15.000Z,['1595166545856106508'],RT @miiniyoongs: [221123 RM Instagram Story] https://t.co/gIIA48FeSc
1163250458242310144,en,1595166524335132694,2022-11-22T21:25:10.000Z,['1595166524335132694'],"RT @charts_k: .@BTS_twt “We are Bulletproof : the Eternal” MV has surpassed 100 million views on YouTube

https://t.co/yyfzoOzzPF https://t…"
1163250458242310144,pt,1595166431808786457,2022-11-22T21:24:48.000Z,['1595166431808786457'],Lindo 🔥😻 https://t.co/m7xZnHDArS
1163250458242310144,en,1595166342776295433,2022-11-22T21:24:27.000Z,['1595166342776295433'],"RT @Melkenstock: Versace official Instagram Story 

#JUNGKOOK in #VERSACESS23
#VERSACECELEBRITIES https://t.co/hsrJKinEJO"
1163250458242310144,en,1595165891473600514,2022-11-22T21:22:39.000Z,['1595165891473600514'],"RT @BTSChartsDailyx: 📊| Jungkook's ""Dreamers"" remains on the Top 5 at #4 (-2) on Spotify Global Daily charts with 4,251,968 (-635.823) filt…"
1163250458242310144,en,1595134698036269059,2022-11-22T19:18:42.000Z,['1595134698036269059'],"RT @BTSChartsDailyx: 📺| ALL THIS WILL COUNT FOR BB!

🔴Jung Kook 'Dreamers' MV - 4.3M views
https://t.co/0msQdOjqaK
🔴'Dreamers' on BANGTANTV…"
1163250458242310144,en,1595134484965642240,2022-11-22T19:17:52.000Z,['1595134484965642240'],"RT @BTSChartsDailyx: 📊| @BTS_twt's ""Run BTS"" now ties as the Longest charting B-side by Korean act on Global Spotify Charts (54 days)!"
1163250458242310144,en,1595134435166650368,2022-11-22T19:17:40.000Z,['1595134435166650368'],"RT @charts_k: .@BTS_twt Jungkook’s “Dreamers” remains in the Top 5 of Spotify Global chart at #4 with 4,251,968 streams! 🌎 https://t.co/mq6…"
1163250458242310144,pt,1595134196812435456,2022-11-22T19:16:43.000Z,['1595134196812435456'],RT @Bultaourune_: Nosso menino de ouro 🥺🥺
1163250458242310144,pt,1595133691184836609,2022-11-22T19:14:42.000Z,['1595133691184836609'],"AMANHÃ VÊM!!!
STREAM STREAM STREAM 🥳 https://t.co/s4CutYxVF7"
1163250458242310144,en,1595133560679464960,2022-11-22T19:14:11.000Z,['1595133560679464960'],"RT @BTSChartsDailyx: 📊| Longest charting B-side by Korean act on Global Spotify Charts!

#1 Run BTS ㅡ 54 days (+1) *still charting* 
#1 ㅡ 5…"
1163250458242310144,pt,1595097509508321281,2022-11-22T16:50:56.000Z,['1595097509508321281'],BELÉM 😻 https://t.co/pJRyq2aYBn
1163250458242310144,en,1595097423268937730,2022-11-22T16:50:35.000Z,['1595097423268937730'],"RT @wefightcharts: CHART - SHAZAM BRASIL - CIDADES TOP 50 🇧🇷 21/11

Dreamers atinge #1 em 23 cidades. https://t.co/X7O9goTZKJ"
1163250458242310144,en,1595097281451421700,2022-11-22T16:50:02.000Z,['1595097281451421700'],"RT @wefightcharts: STREAM • SPOTIFY - Top Artists Global 🌍 (21/11)

#78 (-24) #JUNGKOOK *peak #54*

(@BTS_twt) https://t.co/H9b3ZvNIfL"
1163250458242310144,en,1595097265139482626,2022-11-22T16:49:58.000Z,['1595097265139482626'],"RT @wefightcharts: STREAM • SPOTIFY - Top Artists Global 🌍 (21/11)

#5 (=) @BTS_twt *peak #2* https://t.co/mDDps06PZX"
1163250458242310144,und,1595097140975501313,2022-11-22T16:49:28.000Z,['1595097140975501313'],"RT @wefightcharts: STREAM • SPOTIFY 

'Dynamite'  ultrapassou 1.530 BILHÃO de streams. 

(@BTS_twt)

https://t.co/Hbo8OK40sp"
1163250458242310144,pt,1595097103818186760,2022-11-22T16:49:19.000Z,['1595097103818186760'],"RT @wefightcharts: CHART • BILLBOARD - World Digital Song Sales

'The Astronaut' permanece em #1 pela terceira semana consecutiva no Chart.…"
1163250458242310144,en,1595096938357182464,2022-11-22T16:48:40.000Z,['1595096938357182464'],"RT @FahadAlkubaisi: The official video clip of #Dreamers 😍😍🔥🔥
#JungKook #FahadAlKubaisi 
#WorldCup2022 #Qatar2022 
@BTS_twt @bts_bighit @Ro…"
