author_id,lang,id,created_at,edit_history_tweet_ids,text,geo
793161180814708736,en,1595134097890119681,2022-11-22T19:16:19.000Z,['1595134097890119681'],RT @KevMagnet: It rules that Jonah Hill was real life mad during this scene https://t.co/JAwheBEG48,
793161180814708736,en,1594782003559555072,2022-11-21T19:57:13.000Z,['1594782003559555072'],@matthwatson @potsubeats Will the sad Homer Simpson type beat song be on there?!,
793161180814708736,en,1594755549811601408,2022-11-21T18:12:06.000Z,['1594755549811601408'],RT @nothinbutlag: nah i think i got on the wrong flight or something bro where tf am i https://t.co/qTtl7l8n1o,
793161180814708736,en,1594755421935386658,2022-11-21T18:11:36.000Z,['1594755421935386658'],RT @McJesse: I’m jealous of Elon Musk’s kids. They’re the only people who never have to hear from him.,
793161180814708736,en,1594755239349223424,2022-11-21T18:10:52.000Z,['1594755239349223424'],"Going to see The Grateful Dead+John Mayer on their final tour together, and then 3 nights back to back of King Gizzard in an abandoned Salt Factory… Life like this sure is sweet huh?",{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1594744794445942784,2022-11-21T17:29:22.000Z,['1594744794445942784'],@joe268916 Totally get what you mean. Somehow these 3 songs radiate the same energy https://t.co/ty3g0uB4Kj,{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1594397122803429376,2022-11-20T18:27:51.000Z,['1594397122803429376'],RT @beerdefeater: White people see 6 IPA’s available on draft at the bar and start doing the worm,
793161180814708736,en,1594163096708599808,2022-11-20T02:57:55.000Z,['1594163096708599808'],"Just convinced my parents to pay for us to go to Chicago in June to see The Grateful Dead+John Mayer, and then 2 nights of King Gizzard… I am the greatest persuader known to man",{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1593845033454665729,2022-11-19T05:54:02.000Z,['1593845033454665729'],@benhamm_ For comedic purposes only,
793161180814708736,en,1593655704493166597,2022-11-18T17:21:43.000Z,['1593655704493166597'],@verypalehipster @kevinabstract Watson from Supermega?,{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1593500753066434560,2022-11-18T07:06:00.000Z,['1593500753066434560'],"RT @verypalehipster: sir, a second brockhampton album has just hit spotify https://t.co/yYNKEPJmTO",
793161180814708736,en,1593470607013908481,2022-11-18T05:06:12.000Z,['1593470607013908481'],RT @drewisgooden: i’ve never opened up about this before but in 2016 i bought Vine for 44 billion dollars and then it shut down 12 days lat…,
793161180814708736,en,1593465582816485376,2022-11-18T04:46:14.000Z,['1593465582816485376'],"RT @roccodaboi: JUST IN CASE this site goes down, my name is Walter Hartwell White. I live at 308 Negra Arroya Lane, Albuquerque, New Mexic…",
793161180814708736,en,1593465210861412353,2022-11-18T04:44:46.000Z,['1593465210861412353'],RT @AmongUsGame: dead platform lol,
793161180814708736,en,1593464775069016067,2022-11-18T04:43:02.000Z,['1593464775069016067'],RT @joe268916: Thom Yorke https://t.co/Yxn2ZlSzSt,
793161180814708736,qme,1593261169527201793,2022-11-17T15:13:58.000Z,['1593261169527201793'],@XXL https://t.co/Bnp65zQEQW,
793161180814708736,qme,1593260963523956738,2022-11-17T15:13:09.000Z,['1593260963523956738'],RT @JJJJJJJJJJJJP: @SnoopDogg https://t.co/WhxozgRkiG,
793161180814708736,en,1593260855734505473,2022-11-17T15:12:44.000Z,['1593260855734505473'],RT @SnoopDogg: Cuhzz Lightyear https://t.co/t77qaUCLqI,
793161180814708736,en,1593096840383455234,2022-11-17T04:20:59.000Z,['1593096840383455234'],This shit tastes like fucking rubbing alcohol mang,
793161180814708736,en,1593096450636140544,2022-11-17T04:19:26.000Z,['1593096450636140544'],"RT @JOBAISREAL: At this point, I am drunk :) BYE!",
793161180814708736,en,1593096419229171714,2022-11-17T04:19:19.000Z,['1593096419229171714'],Man there is literally zero alcohol in this house other than moonshine and I was tryna make a mixed drink… Now I’m just stuck with a glass of cran-raspberry that tastes like moonshine 🕺🏻,{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1593082381560598528,2022-11-17T03:23:32.000Z,['1593082381560598528'],RT @yunggravy: I got your girl critikally moist call me Charlie,
793161180814708736,en,1593082336983142400,2022-11-17T03:23:21.000Z,['1593082336983142400'],They really need to make re-selling concert tickets for 12 times the original price illegal. That shit is so brutal especially with how many bots there are nowadays,{'place_id': '5d058f2e9fe1516c'}
793161180814708736,en,1593002258278404096,2022-11-16T22:05:09.000Z,['1593002258278404096'],Donald Trump said he’s gonna give the death penalty to all drug dealers if he gets elected in 2024… Bro doesn’t realize 40% of his followers are meth-head tweakers,{'place_id': '5d058f2e9fe1516c'}
