text,lang,author_id,created_at,id,edit_history_tweet_ids
"RT @DrewJOlsen: Given Ian Darke mentioning multiple times how many PKs there have been already, it feels like a good time to post this incr…",en,375292710,2022-11-22T19:17:33.000Z,1595134408083722240,['1595134408083722240']
it shouldn’t take this long to make a sports game https://t.co/0FbzLo1Ohi,en,375292710,2022-11-22T17:37:26.000Z,1595109213998809088,['1595109213998809088']
Do not do this to me https://t.co/yxQzVMePRw,en,375292710,2022-11-22T03:03:48.000Z,1594889355134472195,['1594889355134472195']
seriioouussslyyyy https://t.co/2UmrgB8mQa,et,375292710,2022-11-22T02:01:23.000Z,1594873648644505600,['1594873648644505600']
"pretty dang good from US, wales kinda got the match they wanted https://t.co/di0czwR2jS",en,375292710,2022-11-21T21:05:03.000Z,1594799074640896001,['1594799074640896001']
as in should’ve been a win,en,375292710,2022-11-21T21:01:50.000Z,1594798263269466118,['1594798263269466118']
I honestly don’t feel we deserved to draw there,en,375292710,2022-11-21T21:01:37.000Z,1594798207800070145,['1594798207800070145']
"Kelly’s Acosta, tactical genius",en,375292710,2022-11-21T21:00:54.000Z,1594798029101473800,['1594798029101473800']
NO YELLOW AGAINNNN????,en,375292710,2022-11-21T20:49:42.000Z,1594795207618400258,['1594795207618400258']
why do you think they’re giving Yedlin all that space haha,en,375292710,2022-11-21T20:46:43.000Z,1594794459354505222,['1594794459354505222']
preach https://t.co/WGRh6zBg60,en,375292710,2022-11-21T20:41:52.000Z,1594793236476092416,['1594793236476092416']
nvm he went right through him,en,375292710,2022-11-21T20:40:57.000Z,1594793009320689664,['1594793009320689664']
complete joke,en,375292710,2022-11-21T20:40:38.000Z,1594792929226276871,['1594792929226276871']
hahaha look how much they hate the CONCACAFing,en,375292710,2022-11-21T20:38:46.000Z,1594792456968671232,['1594792456968671232']
ENGAGE FULL CONCACAF,es,375292710,2022-11-21T20:32:01.000Z,1594790757529169920,['1594790757529169920']
well dang ok more subs than I thought haha,en,375292710,2022-11-21T20:29:27.000Z,1594790112344346625,['1594790112344346625']
we were always going to need Turner. He showed up.,en,375292710,2022-11-21T20:24:51.000Z,1594788953890103318,['1594788953890103318']
Okay changes time please Gregg,en,375292710,2022-11-21T20:21:03.000Z,1594788000763879434,['1594788000763879434']
ya it’s not fun anymore,en,375292710,2022-11-21T20:19:45.000Z,1594787674334048256,['1594787674334048256']
Aaron Ramsey running lmao,en,375292710,2022-11-21T20:16:02.000Z,1594786736722350086,['1594786736722350086']
just hold on for first 15 here,en,375292710,2022-11-21T20:14:32.000Z,1594786361143603201,['1594786361143603201']
