created_at,text,author_id,lang,edit_history_tweet_ids,id
2022-11-22T19:25:53.000Z,RT @KanchanGupta: Publications like @IndianExpress ensure that gross lies of Bloomberg @business and its ilk become a part of their archive…,367166948,en,['1595136503428296704'],1595136503428296704
2022-11-22T19:25:47.000Z,RT @KanchanGupta: Among those who amplified Bloomberg @business malicious disinformation is @IndianExpress which wastes no time in running…,367166948,en,['1595136477150990336'],1595136477150990336
2022-11-22T19:25:42.000Z,"RT @KanchanGupta: Not the first time, and surely not the last time either. Bloomberg @business distorts Leicester report, invents a headlin…",367166948,en,['1595136459492978688'],1595136459492978688
2022-11-22T19:25:17.000Z,"RT @drpandeyanil: ।
मेरा बॉयफ्रेंड मुस्लिम है
मैं उसी से शादी करूंगी,
मुझे मत बताओ कि मेरा अब्दुल कैसा है, मैं मेरे अब्दुल के लिए मुस्लिम ब…",367166948,hi,['1595136353737781249'],1595136353737781249
2022-11-22T19:24:49.000Z,"RT @ashajadeja325: Human cost of hitting unlimited oil money? You end up w countries/kingdoms like Qatar, Saudi. Parasitic on cheap human l…",367166948,en,['1595136237358448646'],1595136237358448646
2022-11-22T19:24:18.000Z,RT @PoddarVaishali: जब पत्रकार दोगला हो तो वो  बिल्कुल @ravishndtv जैसा होता है! https://t.co/2wR9ewPXGL,367166948,hi,['1595136104050864128'],1595136104050864128
2022-11-22T19:23:45.000Z,RT @GeneralBakshi: Really sad 8 former indian Navy officers have been arrested and kept in custody For over 80 days in Quatar. this is unac…,367166948,en,['1595135968918765568'],1595135968918765568
2022-11-22T19:23:31.000Z,"RT @pakistan_untold: Bajwa made billions after becoming army chief

PM Sharif to appear in UK court for stealing aid money

Opp Leader Imra…",367166948,en,['1595135910819266560'],1595135910819266560
2022-11-22T19:23:19.000Z,"RT @OilsandsAction: Let’s talk about Canada’s commitment to #ClimateAction and #EnergySecurity

“Canadian #oilsands companies plan to spend…",367166948,en,['1595135858306592770'],1595135858306592770
2022-11-22T19:21:54.000Z,"RT @rajeevpatel5: No handshake with women 
#IslamicState",367166948,en,['1595135500079464448'],1595135500079464448
2022-11-22T19:21:07.000Z,RT @CSaranksha1: @immortalruler10 @AzzatAlsaleem Also this https://t.co/ug9vkuAiAe,367166948,en,['1595135302854901760'],1595135302854901760
2022-11-22T19:20:14.000Z,RT @Alman44749193: @kurdhemuyek @Justtinian1 @mrubin1971 @19_forty_five @AEIfdp https://t.co/ltjZo2E9ZB,367166948,qme,['1595135083031461888'],1595135083031461888
2022-11-22T19:19:46.000Z,RT @ChatyTheCheetah: Cdt Kishan Kulkarni got disabled while training at the National Defense Academy and sent home crippled in May 22. No b…,367166948,en,['1595134965368643584'],1595134965368643584
2022-11-22T19:18:37.000Z,"RT @sahouraxo: Mike Gravel calling Biden, Obama and Hillary Clinton warmongers right to their faces in 2008. Still a classic 🔥 https://t.co…",367166948,en,['1595134675479298048'],1595134675479298048
2022-11-22T19:17:39.000Z,"RT @MrAndyNgo: Over the weekend in Seattle's Capitol Hill area (where CHAZ used to be), a woman named Ladonna Richie repeatedly hurled raci…",367166948,en,['1595134432461348864'],1595134432461348864
2022-11-22T19:15:42.000Z,"RT @AlexBerenson: What the scientists behind The Science  REALLY thought about a lab leak

ANTHONY FAUCI, Feb. 4, 2020: Surely that [gain o…",367166948,en,['1595133941224439808'],1595133941224439808
2022-11-22T19:12:58.000Z,RT @CTVCalgary: Russian energy giant Gazprom has threatened to reduce natural gas supplies through the last pipeline heading to Europe via…,367166948,en,['1595133253434101760'],1595133253434101760
2022-11-22T19:11:55.000Z,RT @AlexBerenson: THIS IS A LIE. @ASHISHKJHA - the White House Covid coordinator - IS LYING. And he knows it. The vast majority of Covid de…,367166948,en,['1595132988307935232'],1595132988307935232
2022-11-22T17:21:43.000Z,RT @republic: #CongTicketForCash | I kept appealing to the Congress party to probe my claims. And next day I found out they're planning a c…,367166948,en,['1595105255603449856'],1595105255603449856
2022-11-22T17:21:23.000Z,RT @SushantBSinha: UNSC की परमानेंट सीट एक बार नहीं बल्कि दो दो बार भारत की झोली में आकर गिर रही थी लेकिन नेहरू जी के चीन प्रेम ने लुटवा दि…,367166948,hi,['1595105174326214656'],1595105174326214656
2022-11-22T17:20:57.000Z,"RT @WIONews: #BREAKING | Tech giant Google to lay off 10,000 employees: report

(File photo/AFP) https://t.co/tYGKuCroFl",367166948,en,['1595105062292197378'],1595105062292197378
2022-11-22T17:20:14.000Z,"RT @ParveenKaswan: Today Shri Srinivas Rao, Forest Range Officer, Kothagudem circle in Telangana was attacked with sharp weapons. He laid h…",367166948,en,['1595104884516605952'],1595104884516605952
2022-11-22T17:20:07.000Z,RT @JustQuasar: I used to watch just few big #FIFA matches. But after #QatarWorldCup2022 I don't think many like me would be ever watching…,367166948,en,['1595104854116270081'],1595104854116270081
2022-11-22T17:03:39.000Z,"RT @OpIndia_in: नमाज के विरोध में मंत्रोच्चार करने पर स्वर्ण जयंती एक्सप्रेस में एक रिटायर्ड सैनिक की पिटाई का मामला सामने आया है।

https:/…",367166948,hi,['1595100709313466368'],1595100709313466368
2022-11-22T02:17:14.000Z,RT @republic: UK importing massive amount of Russian oil despite sanctions amid Ukraine war: Report https://t.co/HKBrRM8NXC,367166948,en,['1594877635313963008'],1594877635313963008
2022-11-22T02:15:43.000Z,"RT @ACTBrigitte: If Apple takes Twitter out of the app store, Elon Musk should buy them next.",367166948,en,['1594877253195862019'],1594877253195862019
2022-11-22T02:14:41.000Z,"RT @Shehzad_Ind: AAP’s “Cash do, ticket lo” model goes terribly wrong! Matiala MLA Gulab S Yadav chased out by AAP leaders for selling tick…",367166948,en,['1594876995997167617'],1594876995997167617
2022-11-22T02:13:35.000Z,"RT @davidfrawleyved: There should be a chapter in all of India's history books dedicated to India's temples from the ancient to the modern,…",367166948,en,['1594876717927055362'],1594876717927055362
2022-11-22T02:13:11.000Z,"RT @AuschwitzMuseum: 22 November 1934 | A Dutch Jewish girl, Judic Vischjager, was born in Amsterdam.
She arrived at #Auschwitz on 12 Novem…",367166948,en,['1594876618358788096'],1594876618358788096
2022-11-22T02:12:11.000Z,"RT @CTVCalgary: A meteorite that crashed onto a U.K. driveway last year has been found to contain extraterrestrial water and amino acids, w…",367166948,en,['1594876366578556928'],1594876366578556928
2022-11-22T02:11:38.000Z,RT @sidhant: White House transcript: https://t.co/AlNznBHUyR,367166948,en,['1594876228359450624'],1594876228359450624
2022-11-22T02:11:08.000Z,"RT @sidhant: ""India is a very important relationship that we have. You — you saw the President greet and meet very briefly with Prime Minis…",367166948,en,['1594876098982150145'],1594876098982150145
2022-11-22T02:10:35.000Z,RT @MaxAbrahms: Next CBS will investigate Gulf Tonkin,367166948,en,['1594875964458258433'],1594875964458258433
2022-11-22T02:10:27.000Z,RT @FoxNews: Caitlyn Jenner blames 'woke' Washington rules for allowing trans runner to dominate female competitors https://t.co/gcAUC2zb1U,367166948,en,['1594875929322455042'],1594875929322455042
2022-11-21T02:25:27.000Z,RT @sanatantamah: नरेन्द्र जी आप किनका तृप्तिकरण करने निकले हो?,367166948,hi,['1594517314061631489'],1594517314061631489
2022-11-21T02:24:13.000Z,"RT @AmitMajmudar: 2/ if you look at Goa you see the Iberian model of colonization at work-- inquisition, torture, destruction of indigenous…",367166948,en,['1594517003787960320'],1594517003787960320
2022-11-21T02:21:40.000Z,RT @RameshwarAryaji: @pakistan_untold #AftabAminPoonawalla #ShraddhaWalkar https://t.co/UY2BhB0bdj,367166948,qme,['1594516363884007424'],1594516363884007424
2022-11-21T02:20:09.000Z,"RT @pakistan_untold: ""Kutta mat paalo, Biwi paalo. Biwiyon par kabza karo""

- Pakistan's most followed Mufti Moulvi Tariq Masood (3.3 Milli…",367166948,et,['1594515981904539648'],1594515981904539648
2022-11-21T02:19:06.000Z,RT @LauraLynnTT: Fascinating! https://t.co/DCUY7CkxQf,367166948,en,['1594515719022325762'],1594515719022325762
2022-11-21T02:16:59.000Z,RT @AshwiniSahaya: National Investigation Agency (NIA) filed a chargesheet against 5 LeT/TRF Teππoπist in Chanapora arms recovery case and…,367166948,en,['1594515187402670080'],1594515187402670080
2022-11-21T02:09:39.000Z,RT @Sassy_Hindu: “Liger” starring Vijay Deverakonda &amp; Ananya Panday is being probed by the ED after it was discovered it is being funded by…,367166948,en,['1594513340944220163'],1594513340944220163
2022-11-21T02:09:28.000Z,"RT @AmitMajmudar: 1/ reading abt the conquistadors &amp; the ""Indians""-- only its immunity to certain diseases prevented India from getting dec…",367166948,en,['1594513291887644675'],1594513291887644675
2022-11-21T02:08:44.000Z,"RT @CittiMedia: .@shreyagarwal_12

Grooming gangs in Britain - where c. 1 million 'kafir' girls have had their lives ruined by grown Pakist…",367166948,en,['1594513108604977152'],1594513108604977152
2022-11-21T02:08:34.000Z,"RT @CittiMedia: .@shreyagarwal_12

Then British Home Secretary, Jack Straw stated that white women are seen by Pakistani Muslim grooming ga…",367166948,en,['1594513068658405377'],1594513068658405377
2022-11-21T02:08:21.000Z,"RT @festivalbharat: I was stopped at security &amp; asked if I were a Pakistani; when I said no, they let me go straight away. That is the repu…",367166948,en,['1594513011796234240'],1594513011796234240
