lang,edit_history_tweet_ids,author_id,created_at,text,id
en,['1595134075500920833'],2805971736,2022-11-22T19:16:14.000Z,Happy Thanksgiving from The Hill!🦃@MHPatriot https://t.co/jQrgS2K2qV,1595134075500920833
en,['1595133126505660416'],2805971736,2022-11-22T19:12:28.000Z,First and third grade Thanksgiving feast.  We are thankful for our buddies.❤️@MHPatriot https://t.co/lZzPoxRAej https://t.co/yDGXIz6xv7,1595133126505660416
en,['1594781162496528385'],2805971736,2022-11-21T19:53:53.000Z,Happy Thanksgiving from Room 36! @MHPatriot https://t.co/UCJHtU7hU2,1594781162496528385
en,['1593248814596444162'],2805971736,2022-11-17T14:24:53.000Z,Reviewing main idea and details during WIN Time Reading.@MHPatriot https://t.co/JdCYxDEQKb,1593248814596444162
en,['1586014918666555394'],2805971736,2022-10-28T15:19:57.000Z,Working on our math problem solving skills with Trick or Treat Math!🎃@MHPatriot https://t.co/vSaFmHlyne,1586014918666555394
en,['1584615526063407104'],2805971736,2022-10-24T18:39:16.000Z,These students were awarded the character trait of responsibility.  Way to go Patriots!!@MHPatriot https://t.co/8Ssx2nAeQG,1584615526063407104
en,['1577313213275947010'],2805971736,2022-10-04T15:02:29.000Z,Creating pumpkins with our 1st grade buddies!🎃@MHPatriot https://t.co/3iOp99X6CW,1577313213275947010
en,['1575191065954775040'],2805971736,2022-09-28T18:29:50.000Z,Testing our gliders!🛫. PLTW - Science of Flight @MHPatriot @LIBERTYSCHOOLS https://t.co/81LJxPdbp9,1575191065954775040
en,['1574392501947011080'],2805971736,2022-09-26T13:36:37.000Z,Our first Family Circle of the year -a great way to start our day.  Love our Patriot Superheroes!💙❤️@MHPatriot @LIBERTYSCHOOLS https://t.co/huyca5eRLX,1574392501947011080
en,['1572614169395961862'],2805971736,2022-09-21T15:50:10.000Z,Hanging out with Linus and learning how to be responsible and how to create a peaceful classroom.❤️🐶@MHPatriot @WaysideWaifs https://t.co/0SslukNWBK,1572614169395961862
en,['1570210564000858115'],2805971736,2022-09-15T00:39:06.000Z,Getting to know our 1st grade buddies. We had a great time!💙❤️@MHPatriot https://t.co/B1m23DOTPZ,1570210564000858115
en,['1564233059565572096'],2805971736,2022-08-29T12:46:38.000Z,Good morning to me! A sweet student just made my morning.❤️@MHPatriot https://t.co/J8HEpD8JCi,1564233059565572096
en,['1562939390099623938'],2805971736,2022-08-25T23:06:03.000Z,"RT @laurenTarshis: I Survived 22 is coming out on 9/6! To celebrate, I'm giving away 8 signed copies from this box of author copies that ar…",1562939390099623938
en,['1562428270695845888'],2805971736,2022-08-24T13:15:02.000Z,I can’t believe she’s a junior!  Have an amazing year Grace!!💙@LHSJAYS #LPSFirstday22 https://t.co/9W3fbHmtOP,1562428270695845888
en,['1562417746792660992'],2805971736,2022-08-24T12:33:13.000Z,Thrilled that I get to teach beside these two amazing teachers!💙❤️@MHPatriot @LIBERTYSCHOOLS #LPSFirstDay22 https://t.co/rYx13Nf9l5,1562417746792660992
