created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T20:27:50.000Z,1088546070647447554,['1595152093190311938'],en,RT @GRVLagosMedia: Me and you... WE ARE THE STRUCTURE! https://t.co/Utw2sNkj5h,1595152093190311938
2022-11-22T20:26:07.000Z,1088546070647447554,['1595151662775083009'],en,"RT @Jessehallidaygi: How can Atiku Abubakar Unite Nigeria, When he can't even unite his Party? How? How? 
Ortom throws his support to Peter…",1595151662775083009
2022-11-22T20:25:38.000Z,1088546070647447554,['1595151542989991941'],en,"RT @UchePOkoye: Watch Frank Nweke Jnr explains how he will tackle Land Grabbing, job creation etc. 
So after listening to this brilliant su…",1595151542989991941
2022-11-22T20:22:15.000Z,1088546070647447554,['1595150690493599745'],en,RT @Makavelli275: Atiku Abubakar is such an ethnic bigot! Are you still doubting he’s the one funding Miyetti Allah?,1595150690493599745
2022-11-22T20:22:05.000Z,1088546070647447554,['1595150647242129409'],en,RT @CACCOT1: Money civil servants and politicians have stolen in Nigeria is enough to start a new country from the scratch. https://t.co/DS…,1595150647242129409
2022-11-22T20:20:12.000Z,1088546070647447554,['1595150174505947136'],pt,Parasites https://t.co/x7icpPYC9h,1595150174505947136
2022-11-22T20:19:26.000Z,1088546070647447554,['1595149980125233182'],fr,Nonsense https://t.co/ubdecaE8QY,1595149980125233182
2022-11-22T20:18:52.000Z,1088546070647447554,['1595149837611241472'],fr,Nonsense https://t.co/pP27k7uCaI,1595149837611241472
2022-11-22T20:16:36.000Z,1088546070647447554,['1595149266745692160'],fr,Nonsense https://t.co/wY78EmPxmo,1595149266745692160
2022-11-22T20:16:18.000Z,1088546070647447554,['1595149194192637953'],en,"RT @BigChiefDamian: ""Let Peter Obi test himself &amp; his popularity in a new party"". 

Atiku &amp; PDP boys continually mocked Peter Obi before &amp;…",1595149194192637953
2022-11-22T20:15:25.000Z,1088546070647447554,['1595148971877359616'],fr,Nonsense https://t.co/Z4u9kZYXHg,1595148971877359616
2022-11-22T20:14:05.000Z,1088546070647447554,['1595148633879592973'],en,RT @iamtenseven: That's why I can never understand people who support zoning and power rotation at their states but rationalize a Fulani ma…,1595148633879592973
2022-11-22T20:12:14.000Z,1088546070647447554,['1595148170014883840'],en,RT @Football__Tweet: Cristiano Ronaldo's new watch has 𝗧𝗛𝗔𝗧 header against Manchester United on the face. ⌚🇵🇹 https://t.co/aU6H336Dz3,1595148170014883840
2022-11-22T20:12:07.000Z,1088546070647447554,['1595148140642025486'],en,"RT @alexottiofr: Across the South-East and South-South geopolitical zones of Nigeria, we have seen tremendous improvements in states with l…",1595148140642025486
2022-11-22T20:10:55.000Z,1088546070647447554,['1595147836500459526'],en,RT @MalachyOdo1: Which presidential candidate will most likely ban Twitter if elected next year.,1595147836500459526
2022-11-22T20:10:09.000Z,1088546070647447554,['1595147645315694648'],en,"RT @novieverest: Person wey dey handle Tinubu Twitter na full-blown OBIdient.

Lessons will be learnt. https://t.co/p2LwPJckCm",1595147645315694648
2022-11-22T20:09:47.000Z,1088546070647447554,['1595147551359090704'],en,RT @Zoeinc_: Lagos is such a chaotic place. You had 3yrs to construct roads but it has to be this 4th year because election is around the c…,1595147551359090704
2022-11-22T20:09:33.000Z,1088546070647447554,['1595147492378689536'],en,"RT @Princeujay: Omg! This man Peter Obi is God’s sent! 
“We had 3 mins running out of time with more questions and he said, don’t end the s…",1595147492378689536
2022-11-22T20:09:20.000Z,1088546070647447554,['1595147440071622669'],en,"RT @LordJustusN: With this revelation of Gov Wike against Atiku Abubakar not supporting Jonathan in 2015, Mikano man should already kiss 20…",1595147440071622669
2022-11-22T20:08:08.000Z,1088546070647447554,['1595147135527563264'],en,RT @Ambrosia_Ijebu: LOL he said Tinubu should come and see how they are making Yoruba people suffer.,1595147135527563264
2022-11-22T20:07:41.000Z,1088546070647447554,['1595147022180532232'],en,"RT @Ekwulu: Someone should tag Festus Keyamo,SAN to explain this misfiring again.",1595147022180532232
2022-11-22T20:06:15.000Z,1088546070647447554,['1595146664435761166'],en,Scam https://t.co/U6uGMQt8tz,1595146664435761166
2022-11-22T20:05:06.000Z,1088546070647447554,['1595146373074239510'],en,RT @bod_republic: Never go back to your Ex,1595146373074239510
2022-11-22T20:03:25.000Z,1088546070647447554,['1595145948107526144'],en,RT @Jack_ng01: Baba Agbado came to space to listen to his Next President 😂😂😂😂😂😂😂😂 https://t.co/NFgaITcAGP,1595145948107526144
2022-11-22T20:02:37.000Z,1088546070647447554,['1595145750161522688'],en,"RT @Ekwulu: The South East used to be the most peaceful geopolitical zone in the country, till miscreants were given guns. https://t.co/JQ1…",1595145750161522688
2022-11-22T20:00:40.000Z,1088546070647447554,['1595145259969040385'],en,"RT @novieverest: Atiku didn't have issues with GEJ at first, it was with OBJ. How did that concern GEJ?",1595145259969040385
2022-11-22T20:00:25.000Z,1088546070647447554,['1595145193027784704'],en,RT @Ekwulu: From budget padding to insertions. https://t.co/dH2JSV45iQ,1595145193027784704
2022-11-22T19:57:51.000Z,1088546070647447554,['1595144548543610900'],en,"RT @chude__: “I have about ten messages on my phone here of people asking me not to come to your program that you hate me, but I said it is…",1595144548543610900
2022-11-22T19:57:33.000Z,1088546070647447554,['1595144472848830464'],en,"RT @Aminaruk: Dear @officialABAT 

You claimed you don't enter social media again. 

What are you doing here? https://t.co/TjM2czW7ZW",1595144472848830464
2022-11-22T19:57:22.000Z,1088546070647447554,['1595144429295353858'],en,RT @UchePOkoye: Tinubu joins Peter Obi’s space! https://t.co/CUdXHgFLPv,1595144429295353858
2022-11-22T19:57:17.000Z,1088546070647447554,['1595144407149428739'],en,"RT @VictorIsrael_: Someone on the space “Thank you Sir for choosing to do this for Nigerians. We appreciate all you do”

Peter Obi: My dear…",1595144407149428739
2022-11-22T19:53:20.000Z,1088546070647447554,['1595143412394897410'],en,"RT @Dawa911: Atiku and Tinubu are two monsters that are scared of the media, they collaborated and obliterated Jonathan in 2015 and plannin…",1595143412394897410
2022-11-22T19:51:46.000Z,1088546070647447554,['1595143019350704145'],en,RT @JaypeeGeneral: You all need to listen to Dr. Abati. It is pleasing to see him being objective in this analysis on Peter Obi. I pray he…,1595143019350704145
2022-11-22T19:51:36.000Z,1088546070647447554,['1595142974932860928'],en,"RT @LordJustusN: After the revelations of Wike about what happened between Atiku Abubakar and Jonathan in 2015, any South South or Niger De…",1595142974932860928
2022-11-22T19:51:24.000Z,1088546070647447554,['1595142926773800960'],en,RT @UchePOkoye: You don't deserve my insult. You dare not say what you say about Igbo people to other ethnic groups. Anumanu,1595142926773800960
2022-11-22T19:51:04.000Z,1088546070647447554,['1595142841508020258'],en,"RT @Jack_ng01: TBN @TakeBackNaija_ Plateau State on this one

Mobilization vehicle for our men in the state

Together we will #TakeBackNaij…",1595142841508020258
2022-11-22T19:50:47.000Z,1088546070647447554,['1595142772591398912'],en,RT @tweetJudon: The way Adamu Garba and his fellow bigots lose sleep over MNK and IPOB as if they're responsible for all the insecurity in…,1595142772591398912
2022-11-22T19:50:24.000Z,1088546070647447554,['1595142674704916480'],en,RT @YahyaYahz: The teams that played final today for #OBIDATTIPeaceAndUnityCup. @firstladyship @FS_Yusuf_ @PeterPsquare @_weyimi @BishopPOE…,1595142674704916480
2022-11-22T19:49:46.000Z,1088546070647447554,['1595142512875913219'],en,RT @kwukenkwu: That statement Peter obi made about Kadaria leaving in the old order is very deep. It takes intelligence to understand it,1595142512875913219
2022-11-22T19:42:33.000Z,1088546070647447554,['1595140698461810688'],en,"RT @VictorIsrael_: David Hundeyin: Do you have plans to sue Tinubu for perjury and falsification of his documents on INEC platform?

Peter…",1595140698461810688
2022-11-22T19:41:26.000Z,1088546070647447554,['1595140417401634838'],en,RT @Ekwulu: Anambra state has entered one chance 🙄🙄 https://t.co/anp9v7HMsE,1595140417401634838
2022-11-22T19:41:17.000Z,1088546070647447554,['1595140377878491138'],en,"RT @Franeb: He has a Manifesto, it's in his Manifesto, His Manifesto says this and That.

@PeterObi has constantly said those with Manifest…",1595140377878491138
2022-11-22T19:40:58.000Z,1088546070647447554,['1595140299029987357'],en,RT @ConnectOnitsha: Then President Goodluck Jonathan traveled to London in 2015 to meet Atiku at Dorchester Hotel and pleaded with him to s…,1595140299029987357
2022-11-22T19:40:54.000Z,1088546070647447554,['1595140284861628704'],en,RT @IamTheIroko: Nigerian state governors will be shocked to find out that they do not have the power to make political decisions for the w…,1595140284861628704
2022-11-22T19:40:46.000Z,1088546070647447554,['1595140250841628674'],en,"RT @JamiluSufi: Live at Shanga LGA, 10 wards, 268 Polling Units, the mobilization team of Shanga presented 2900 volunteers, aswear this tea…",1595140250841628674
2022-11-22T19:39:58.000Z,1088546070647447554,['1595140049892524062'],en,"RT @LarryMadowo: UPDATE: Twitter finally agreed to negotiate with the laid-off Africa team AFTER this story aired, their lawyer confirms.…",1595140049892524062
2022-11-22T19:39:21.000Z,1088546070647447554,['1595139895386947595'],ht,RT @YahyaYahz: Hajiya RAKIYA jimeta equally attended. @NgLabour @komputawizard @PeterPsquare @PeterObi @FS_Yusuf_ @meg_essien @MissPearls @…,1595139895386947595
2022-11-22T19:38:54.000Z,1088546070647447554,['1595139780760997888'],en,"RT @Naija_PR: The decaying corpse of  Nengi Enenimiete (16)  has been found in a hotel wardrobe in Twon-Brass Island, Brass, LGA Bayelsa St…",1595139780760997888
2022-11-22T19:37:58.000Z,1088546070647447554,['1595139546735411200'],en,RT @Sadiyahamza41: I don't see any difference between Atiku and Tinubu. They are birds of a feather. I count a vote for Atiku or Tinubu (PD…,1595139546735411200
2022-11-22T19:37:37.000Z,1088546070647447554,['1595139455975059456'],en,"RT @Ekwulu: BALABLOO BLOO BLU BULABA
By Farooq Kperoggi
""....What was that? Balabloo bloo blu bulaba? I understand enough Yoruba to know th…",1595139455975059456
2022-11-22T19:34:15.000Z,1088546070647447554,['1595138609828487169'],en,True https://t.co/LtBfNMidVi,1595138609828487169
2022-11-22T19:32:06.000Z,1088546070647447554,['1595138067387629599'],en,"RT @firstladyship: Ethnic bigotry is Atiku’s last card. Having lost Kano to Kwankwaso, &amp; most of the North as well, he is now resorting to…",1595138067387629599
2022-11-22T19:30:18.000Z,1088546070647447554,['1595137615572996096'],en,"RT @elonchorch: Boycotting #TheCandidates town hall interaction was the topic of discussion by these 2 crooks. 

Nigerians, any candidate t…",1595137615572996096
2022-11-22T19:28:50.000Z,1088546070647447554,['1595137245211758592'],en,"RT @Aminaruk: @OrayeEsq Dear @elonmusk 

Your network is poor. 

This space is the mother of all spaces with 1M participants expected but i…",1595137245211758592
2022-11-22T19:28:38.000Z,1088546070647447554,['1595137197426069504'],en,"RT @novieverest: Imagine a job applicant being too big for a job and the employer is proud of it. ""Intellectuals are the dumbest.""

Thank G…",1595137197426069504
2022-11-22T19:25:52.000Z,1088546070647447554,['1595136500559073281'],en,RT @firstladyship: Kwankwaso is not going into town telling Northerners to vote for him because he is from the North. He campaigns strictly…,1595136500559073281
2022-11-22T19:25:40.000Z,1088546070647447554,['1595136451657842727'],en,"RT @Ekwulu: I will 'recharge' Lake Chad if elected
 - Tinubu ,Punch Newspapers https://t.co/Os9k8Lut4X",1595136451657842727
2022-11-22T19:24:36.000Z,1088546070647447554,['1595136180655357954'],en,"RT @firstladyship: Atiku is not only a coward, he is so vindictive, &amp; wicked. I don’t need a Wike to know who @atiku is, an ethnic bigot. h…",1595136180655357954
2022-11-22T19:22:39.000Z,1088546070647447554,['1595135690966179840'],en,"RT @firstladyship: Atiku is so toxic, an ethnic bigot &amp; a meddlesome interloper. UNIFIRE has finally caught fire. No extinguishers. If Karm…",1595135690966179840
2022-11-22T19:22:15.000Z,1088546070647447554,['1595135591943114752'],en,"RT @DavidImoru: You Blame Your Parents For Not Birthing You into Wealth, Now It's Your Turn.

The World 🌎 Is Watching..",1595135591943114752
2022-11-22T19:20:44.000Z,1088546070647447554,['1595135206729695242'],in,"RT @Uncle_sarm: @Naija_PR Bala blu, Blu Blu, Bulaba https://t.co/hCOkP0mOK1",1595135206729695242
2022-11-22T19:19:50.000Z,1088546070647447554,['1595134981772566528'],en,RT @meo_joule: Jersey sales are over. Nostalgia tax maxed out. Now you guys can show us what you are really made of.,1595134981772566528
2022-11-22T19:19:22.000Z,1088546070647447554,['1595134864155623426'],en,"RT @Aminaruk: MytieAllah has endorsed Atiku Abubakar. 

You know what that means. 

King of killer herdsmen",1595134864155623426
2022-11-22T19:19:06.000Z,1088546070647447554,['1595134796749246471'],en,"RT @firstladyship: Atiku went to Gombe, he spoke in Hausa, &amp; told the Indigenes to vote for him, &amp; make him their next Tafawa Balewa.

Just…",1595134796749246471
2022-11-22T19:18:54.000Z,1088546070647447554,['1595134748321615874'],en,"RT @Morris_Monye: Atiku does not care about the electorate or youth. 

Can’t remember him directly speaking to Nigerians. He is too big for…",1595134748321615874
