created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T19:10:57.000Z,RT @ndtv: Judges Reluctant To Grant Bail For Fear Of Being Targeted: Chief Justice https://t.co/ZkaxDFH070 https://t.co/zgB0MLqBjO,1398974657517166599,1595132747051577345,['1595132747051577345'],en
2022-11-22T19:10:19.000Z,"RT @ndtvfeed: UP Man Kills Ex Girlfriend, Cuts Body In 6 Parts, Arrested: Police https://t.co/Fo1UsDytO9 https://t.co/KzwyEol4Ag",1398974657517166599,1595132586384576512,['1595132586384576512'],en
2022-11-22T19:10:04.000Z,"RT @PuttaVishnuVR: After #GOI spent ₹20,000 Cr on cleaning River Ganga under the Namami Gange scheme, this👇is the current situation of #Ass…",1398974657517166599,1595132522979291136,['1595132522979291136'],en
2022-11-22T19:09:30.000Z,RT @vaarasudu: When you're sleeping at your relative's home and they forget to give you a blanket https://t.co/WfaaZrhybB,1398974657517166599,1595132379999633408,['1595132379999633408'],en
2022-11-22T19:09:18.000Z,"RT @krishanKTRS: Modi ji’s State, Amit Shah’s Constituency and just behind his residence, this is the Gujarat Model
22 Years BJP’s rule. !…",1398974657517166599,1595132330280382467,['1595132330280382467'],en
2022-11-22T19:08:15.000Z,RT @DeepikaSRajawat: Seriously? https://t.co/edOW01MWu9,1398974657517166599,1595132066722902019,['1595132066722902019'],en
2022-11-22T19:07:06.000Z,"RT @srinivasiyc: ये सिर्फ एक शायरी नही, सारी हकीकत है 🔥 https://t.co/e1W2Wz8I9K",1398974657517166599,1595131777273958401,['1595131777273958401'],hi
2022-11-20T20:06:18.000Z,RT @Cryptic_Miind: So this happened https://t.co/l6TtbR0HzB,1398974657517166599,1594421899932860416,['1594421899932860416'],en
2022-11-20T20:05:50.000Z,"RT @fastworkers6: Japanese scientists discovered invisibility
https://t.co/CSDNQk2l5M",1398974657517166599,1594421781791911937,['1594421781791911937'],en
2022-11-20T20:02:57.000Z,"RT @VenkatBRSUSA: దేవుడి పేరు మీద చిల్లర రాజకీయం చేసే సన్నాసుల కోసం...👇

We are Not Political Hindus,
We are Practical Hindus - @KTRTRS 👌👏…",1398974657517166599,1594421056663851009,['1594421056663851009'],und
