text,author_id,lang,created_at,id,edit_history_tweet_ids
"newlisting; 1785 Columbia Street, Vancouver; False Creek, 1,303 sqft; 2 bedrooms; 3 bathrooms; $1,750,000; Appleby &amp; Associates; https://t.co/Q907E4VK8m https://t.co/awFR4OCXmB",171253181,en,2022-11-22T19:18:42.000Z,1595134697990139904,['1595134697990139904']
"#newlisting; 405-121 West 16th Street, North Vancouver; Central Lonsdale; 970 sqft; 2 bedroom; 2 bathroom; $ 824,900; Evelyn Singer; https://t.co/pC9KF5rq7G https://t.co/B0V1DFJCZY",171253181,en,2022-11-22T19:16:01.000Z,1595134022979825664,['1595134022979825664']
"#newlisting; 918 Homer Street, Vancouver West; Yaletown; 1,221 sqft; 2 bedroom; 3 bathroom; $1,198,000; Treasa Sidhoo; https://t.co/LyjuX4ZRFB",171253181,en,2022-11-22T19:14:02.000Z,1595133520745492480,['1595133520745492480']
"#newlisting; 4077 Browning Road, Sunshine Coast; Sechelt District; 2,397 sqft; 4 bedrooms; 3 bathrooms; $2,799,000; Douglas MacLennan ; https://t.co/6M49WOTAxQ https://t.co/B4k4TGBrh8",171253181,en,2022-11-18T17:52:00.000Z,1593663325724082176,['1593663325724082176']
"#newlisting; 202-2458 York Avenue, Vancouver West; Kitsilano; 571 sqft; 1 bedrooms; 1 bathrooms; $660,000; The Lindahl Group; https://t.co/sKDu5mOenH https://t.co/rZfBmXfnhK",171253181,en,2022-11-18T17:49:28.000Z,1593662688185700353,['1593662688185700353']
"#newlisting; 803-1450 Pennyfarthing Drive, Vancouver West; False Creek; 1273 sqft; 2 bedrooms; 2 bathrooms; $ 1,270,000; Simmy Sandhu; https://t.co/f8g51GUO9N https://t.co/Rzz9dLjoJY",171253181,en,2022-11-18T17:43:53.000Z,1593661285333618688,['1593661285333618688']
"#newlisting; 518-725 Marine Drive, North Vancouver; Harbourside; 862sqft; 2 bedrooms; 2 bathrooms; $858,800; Uptown Vancouver; https://t.co/EThoIFTHYT https://t.co/whcdBNyaiU",171253181,en,2022-11-18T17:37:32.000Z,1593659685252792320,['1593659685252792320']
"As 2022 comes to a close, it is clear that real estate is more of a look but don’t touch shopping experience. Visit our link in bio for the full report.

#yvrre #vanrealtor #vanre #BCRE #vancityrealestate #yvrrealestate #yvrrealtors #yvrrealtor #vancouverre https://t.co/oH6saGfpaR",171253181,en,2022-11-18T01:01:41.000Z,1593409073181036546,['1593409073181036546']
"Jim Korchinsk is once again partaking in this year’s Movember campaign! See our link in bio to support!

#yvrre #vanrealtor #vancityrealestate #yvrrealestate #yvrrealtors #yvrrealtor #movember # menshealth https://t.co/2I6fQXZ90j",171253181,en,2022-11-16T19:02:57.000Z,1592956404784304129,['1592956404784304129']
"Congratulations to our top agents on a successful October!

#yvrre #vanrealtor #vanre #BCRE #vancityrealestate #yvrrealestate #yvrrealtors #yvrrealtor #vancouverre https://t.co/Bjq9EPYROh",171253181,en,2022-11-15T19:02:59.000Z,1592594027752427523,['1592594027752427523']
