created_at,id,author_id,lang,text,edit_history_tweet_ids
2022-11-22T19:15:56.000Z,1595133999877591040,483558523,en,"This is in Philadelphia walnut and 12th street location, the person is coughing a storm up and no one is in charge",['1595133999877591040']
2022-11-22T19:14:32.000Z,1595133649091186689,483558523,en,"@Starbucks please do better with training , there’s a homeless man vomiting and hanging in your stores while you manager does nothing",['1595133649091186689']
2022-11-20T03:23:34.000Z,1594169552178323456,483558523,en,"@chrtucci Gays do it to just join an orgy or group sex, so let’s stop judging",['1594169552178323456']
2022-11-18T18:46:22.000Z,1593677006478139394,483558523,en,"@kylegriffin1 Not a fan of jefferies, he has align with racial dictatorship in Guyana just based on the fact they are black. The campaign or political party he supported refused to give up power and had to be thrown out by the caricom. He has no place in politics.",['1593677006478139394']
2022-11-17T02:44:01.000Z,1593072435150344192,483558523,und,@senpaijrr And?,['1593072435150344192']
2022-11-15T22:31:48.000Z,1592646577596039169,483558523,en,@TrollyOlly4 Hilarious,['1592646577596039169']
2022-11-14T22:43:54.000Z,1592287234694283264,483558523,en,@Acyn Is it just me or does she keep loosing more and more neck everyday?,['1592287234694283264']
2022-11-14T07:23:44.000Z,1592055667543912450,483558523,en,@DanielOkungbow2 Lol love their dynamic,['1592055667543912450']
2022-11-13T20:21:23.000Z,1591888981402456064,483558523,en,RT @aleshadalin: Elon Musk owning the libs on Twitter. https://t.co/9sJtEPF0X4,['1591888981402456064']
2022-11-13T10:30:18.000Z,1591740231627202561,483558523,en,"@atrupar Bro just out there over pronouncing every word, didn’t even know over pronouncing could even be done",['1591740231627202561']
2022-11-13T08:29:42.000Z,1591709881723392000,483558523,en,@RonFilipkowski Terrible decor/ design. Money doesn’t always equal class,['1591709881723392000']
2022-11-13T05:06:00.000Z,1591658617278955526,483558523,en,@gregkellyusa This is the most anti-military or anti service tweet,['1591658617278955526']
2022-11-11T23:45:35.000Z,1591215591578546176,483558523,en,@Ignazio_Salcedo @simsimmaaz That hole has been used quite a lot based on the “tightness”,['1591215591578546176']
