created_at,author_id,edit_history_tweet_ids,lang,text,id
2022-11-22T19:28:22.000Z,78625795,['1595137130669699072'],en,Father Time https://t.co/jfcrInWmj9,1595137130669699072
2022-11-22T19:27:44.000Z,78625795,['1595136970615029760'],qam,@KwajoHousing https://t.co/wEHHtVU3RZ,1595136970615029760
2022-11-22T19:17:00.000Z,78625795,['1595134270447636481'],en,About time. Did they send it second class? https://t.co/YPU4HA38tH,1595134270447636481
2022-11-22T19:16:13.000Z,78625795,['1595134070337732608'],en,RT @Grainne_Cuffe: New: The regulator has written to all social housing providers asking them to submit evidence to show that they have sys…,1595134070337732608
2022-11-22T19:12:32.000Z,78625795,['1595133144449286144'],en,Back to front signage is the way forward https://t.co/CuqLlLdLaR,1595133144449286144
2022-11-22T19:11:22.000Z,78625795,['1595132849963036673'],en,"Social landlord making decisions based on assumptions. Yep, that'll be the way to run a people business
#ukhousing https://t.co/LZbmtRgWAe",1595132849963036673
2022-11-22T18:23:47.000Z,78625795,['1595120877762678784'],en,"RT @SuppCommunities: We are helping #geteveryone connected this winter!

We’re giving out free SIM cards to those who have difficulty payin…",1595120877762678784
2022-11-22T18:11:03.000Z,78625795,['1595117670059323394'],en,@Alison_Inman The journey is still invigorating!!!,1595117670059323394
2022-11-22T16:55:58.000Z,78625795,['1595098776028553216'],en,"On the same day it was named and shamed for conditions in some of its existing homes.
Oh the irony
#ukhousing https://t.co/KxU7Stlbez",1595098776028553216
2022-11-22T16:09:57.000Z,78625795,['1595087196020776968'],en,@tomemurtha Interesting...I wonder who made the decision? https://t.co/VrOJtBkPXK,1595087196020776968
2022-11-22T16:07:18.000Z,78625795,['1595086528090443777'],en,RT @LaraOyedele: Michael Gove accuses social landlords of ‘complacency’ after child’s death https://t.co/YCmFJ1Jtfn,1595086528090443777
2022-11-22T16:07:12.000Z,78625795,['1595086504438767616'],en,RT @insidehousing: Gove ‘names and shames’ six housing associations that ‘let tenants down’ https://t.co/2L7yTyT90D #ukhousing https://t.co…,1595086504438767616
2022-11-22T16:02:23.000Z,78625795,['1595085291773382658'],en,"Not returning to the old, weary, flared and tired lettable standards conversation are we? Crikey, Alison, has the sector not moved on from the 80s?? If not, it's in a worse state that even a gnarled cynic like me thinks.
Perhaps I'll dust off my training courses
#warningpromise https://t.co/EQ03m3T2ka",1595085291773382658
