created_at,text,author_id,id,edit_history_tweet_ids,lang
2022-11-22T21:49:28.000Z,"RT @jmazpiroz: Con este video, explíquenle a los niños qué es la fe… 

Lo mejor que verán hoy 

💚 @miseleccionmx 💚 https://t.co/Lz8QaK0XLA",2944167002,1595172639978491930,['1595172639978491930'],es
2022-11-22T21:49:24.000Z,RT @NeriZilber: When #SaudiArabia took the lead over #Argentina thru wonderful goal. Local announcer’s reaction is priceless. https://t.co/…,2944167002,1595172622316277767,['1595172622316277767'],en
2022-11-22T21:38:55.000Z,RT @ATRightMovies: Audience reactions to seeing REIURN OF THE JEDI back in 1983. https://t.co/H6EDdzDzDq,2944167002,1595169984229031936,['1595169984229031936'],en
2022-11-22T21:35:38.000Z,RT @myunclesmemes: Poland vs Mexico https://t.co/D86cAjyHD6,2944167002,1595169157888495616,['1595169157888495616'],es
2022-11-22T19:32:09.000Z,RT @Jon_Mackenzie: We got our first World Cupset today with Saudi Arabia beating Argentina 2-1. I broke it down to look at what Herve Renar…,2944167002,1595138079521898496,['1595138079521898496'],en
2022-11-22T19:17:20.000Z,RT @polynoamial: 3 years ago my teammates and I set out toward a goal that seemed like science fiction: to build an AI that could strategic…,2944167002,1595134352878227456,['1595134352878227456'],en
2022-11-21T17:52:19.000Z,RT @smishdesigns: How our mothers and grandmothers silently but assertively rooted for our education and how they dared to dream for a bett…,2944167002,1594750571180859393,['1594750571180859393'],en
2022-11-21T05:10:53.000Z,"RT @SirWrender: These shots aren't real. 

This next-gen imaging tech is SO POWERFUL and yet... most people still don't get it. 

So I made…",2944167002,1594558948526690306,['1594558948526690306'],en
2022-11-20T20:29:21.000Z,RT @hungu1995: Old twitter villains appearing out of a portal like spiderman no way home,2944167002,1594427698658660353,['1594427698658660353'],en
2022-11-20T19:37:45.000Z,RT @nofilmschool: References in Quentin Tarantino films 🎞️ https://t.co/RpXnePy7Br,2944167002,1594414714376921095,['1594414714376921095'],es
2022-11-20T19:37:40.000Z,RT @ATRightMovies: TOM CRUISE explains how they shot the incredible HALO jump scene in MISSION: IMPOSSIBLE - FALLOUT. https://t.co/nmPF4gTO…,2944167002,1594414692449255424,['1594414692449255424'],en
2022-11-20T03:16:18.000Z,"RT @omarsar0: Convolution is used in many applications of science, engineering, maths, and notably in deep learning.

@3blue1brown's explan…",2944167002,1594167724401655809,['1594167724401655809'],en
2022-11-20T02:12:02.000Z,RT @ATRightMovies: THE GREAT ESCAPE alongside the recreation of it in ONCE UPON A TIME IN HOLLYWOOD. https://t.co/sQs6cvTqhy,2944167002,1594151553824444416,['1594151553824444416'],en
