text,created_at,lang,id,edit_history_tweet_ids,author_id
"@Clkiscool @Coaster_Weeb @toyist_zone @unidragon_com No they don't, stop promoting your crap on other people's ad",2022-11-22T23:03:27.000Z,en,1595191254920400897,['1595191254920400897'],1355305730887331840
@Clkiscool @Coaster_Weeb @toyist_zone @unidragon_com anyone can make it it's not rocket science,2022-11-22T19:17:06.000Z,en,1595134292988170242,['1595134292988170242'],1355305730887331840
@Clkiscool @Coaster_Weeb @toyist_zone @unidragon_com what do you mean real seller?,2022-11-22T17:57:41.000Z,en,1595114307658076160,['1595114307658076160'],1355305730887331840
@saxena_puru no wonder he's quite today https://t.co/KsqrLHY626,2022-11-22T16:12:56.000Z,en,1595087946675326981,['1595087946675326981'],1355305730887331840
@10_FORTYONE $KAS $MNW too,2022-11-22T00:18:22.000Z,ht,1594847720279543808,['1594847720279543808'],1355305730887331840
"Bitcoin $BTC will bottom at $14k or i will cut my cock off
#Bitcoin
#FTX #Crypto https://t.co/RMCyjyLBqO",2022-11-21T20:59:55.000Z,en,1594797781587312641,['1594797781587312641'],1355305730887331840
"RT @DylanLeClair_: Good afternoon. 

Conveniently ignore the second largest campaign donor to the Democratic Party. https://t.co/FTx2oG9cIm",2022-11-20T19:14:04.000Z,en,1594408755604619269,['1594408755604619269'],1355305730887331840
@_JTrades_ do you have a instructions link?,2022-11-20T17:06:29.000Z,en,1594376647452422144,['1594376647452422144'],1355305730887331840
RT @elonmusk: https://t.co/OjhQJvruTy,2022-11-18T19:25:59.000Z,zxx,1593686979966803973,['1593686979966803973'],1355305730887331840
RT @DylanLeClair_: Stay woke 👁️ https://t.co/xYyURhTYgh,2022-11-17T02:24:09.000Z,en,1593067437670268929,['1593067437670268929'],1355305730887331840
@10_FORTYONE Yo where's $IOTX?,2022-11-15T19:04:55.000Z,en,1592594512219897856,['1592594512219897856'],1355305730887331840
@MarioNawfal $XRP?,2022-11-15T17:25:12.000Z,und,1592569420127567872,['1592569420127567872'],1355305730887331840
@_JTrades_ https://t.co/n7f2nqmFhD,2022-11-15T16:26:40.000Z,qme,1592554686678462465,['1592554686678462465'],1355305730887331840
@_JTrades_ $KAS is still in bull market 😅,2022-11-13T23:33:40.000Z,en,1591937370479546368,['1591937370479546368'],1355305730887331840
"RT @elonmusk: @TomFitton SBF was a major Dem donor, so no investigation",2022-11-13T17:40:11.000Z,ro,1591848413422919681,['1591848413422919681'],1355305730887331840
"RT @MarioNawfal: 🚨Get your money off https://t.co/zTtsWQZLzh IMMEDIATELY!

I have enough information from enough credible people, including…",2022-11-13T17:39:43.000Z,en,1591848296313933826,['1591848296313933826'],1355305730887331840
@Lionel_441 @LieutenantPonzi kraken,2022-11-13T03:45:00.000Z,nl,1591638230847422464,['1591638230847422464'],1355305730887331840
@Crypt0Fiend21 @Plaid @FTX_Official @coinbase @circle Transferred to kraken,2022-11-13T02:04:56.000Z,no,1591613051836723200,['1591613051836723200'],1355305730887331840
"@10_FORTYONE It's the weekend and there's still not much buying power, We might see another last dip from here.",2022-11-13T02:03:16.000Z,en,1591612631085088768,['1591612631085088768'],1355305730887331840
Crypto 2nd dip incoming 🩸🩸$BTC,2022-11-12T22:39:09.000Z,en,1591561262755991554,['1591561262755991554'],1355305730887331840
RT @coinbureau: Warning: Apparently FTX has been hacked. Multiple sources including the official admin have confirmed this. Don't go on the…,2022-11-12T05:55:10.000Z,en,1591308600378531840,['1591308600378531840'],1355305730887331840
@coinbureau People still buying this $FTT coin 😂😂,2022-11-12T05:48:09.000Z,en,1591306836946259968,['1591306836946259968'],1355305730887331840
"RT @AngieRoseAgain: @DylanLeClair_ Likely to be liquidated companies that FTX and Alameda have invested in so far

https://t.co/FUPyCMnp8S…",2022-11-11T19:09:18.000Z,en,1591146063599398912,['1591146063599398912'],1355305730887331840
@Crypt0Fiend21 I don't think so,2022-11-11T14:12:09.000Z,en,1591071284443619329,['1591071284443619329'],1355305730887331840
@CryptozQuamfy 13,2022-11-10T18:31:09.000Z,und,1590774077563670528,['1590774077563670528'],1355305730887331840
RT @BobhynemanUSA: @gurgavin If it had been an American company it would have been required to file audited quarterly financial statements…,2022-11-10T16:42:40.000Z,en,1590746776776368128,['1590746776776368128'],1355305730887331840
"RT @JayminSOfficial: The SEC has expanded an investigation into crypto platform FTX, focusing on the company’s U.S. subsidiary, which lists…",2022-11-10T16:41:35.000Z,en,1590746504293388288,['1590746504293388288'],1355305730887331840
"RT @WatcherGuru: JUST IN: FTX tapped into client accounts to fund risky bets, WSJ reports.",2022-11-10T16:40:20.000Z,en,1590746189728579588,['1590746189728579588'],1355305730887331840
"@pikliz3 @SBF_FTX Yes, he's sacred legally, still not in clear.",2022-11-10T16:35:36.000Z,en,1590744998282424321,['1590744998282424321'],1355305730887331840
@DylanLeClair_ let's see if his sorry works in the court,2022-11-10T15:25:45.000Z,en,1590727419862085632,['1590727419862085632'],1355305730887331840
RT @DylanLeClair_: https://t.co/vZQjBscJ3K,2022-11-10T15:24:37.000Z,zxx,1590727133718278144,['1590727133718278144'],1355305730887331840
@vinguin @SBF_FTX Yes apology accepted no 20 years jail for scammers lol,2022-11-10T14:42:54.000Z,en,1590716636277149703,['1590716636277149703'],1355305730887331840
@VicVerse_9 @SBF_FTX Bro 😂😂 you appreciate scamming,2022-11-10T14:42:08.000Z,en,1590716443876012032,['1590716443876012032'],1355305730887331840
$FTT $FTX Bull trap https://t.co/2t2639Swj8,2022-11-10T14:13:21.000Z,hu,1590709199180558336,['1590709199180558336'],1355305730887331840
@_JTrades_ Yes this is just the first stage. Market wants to suck in more buyers with a small pullback.,2022-11-10T00:35:05.000Z,en,1590503273139961856,['1590503273139961856'],1355305730887331840
$MNW $0.6 limit buy,2022-11-09T21:57:26.000Z,en,1590463599235198977,['1590463599235198977'],1355305730887331840
@DylanLeClair_ You mean $xrp ok,2022-11-09T19:03:31.000Z,en,1590419833073860610,['1590419833073860610'],1355305730887331840
@ksicrypto People still buying 😂😂,2022-11-09T17:19:21.000Z,en,1590393618761928704,['1590393618761928704'],1355305730887331840
RT @ksicrypto: $FTT is the new Luna. Not buying the dip this time…,2022-11-09T17:19:05.000Z,en,1590393549824348161,['1590393549824348161'],1355305730887331840
"RT @WatcherGuru: $1,000,000 invested in $FTT yesterday would be worth $180k today. https://t.co/w60w2V7sXB",2022-11-09T17:18:30.000Z,en,1590393406928609280,['1590393406928609280'],1355305730887331840
"RT @DylanLeClair_: I personally assign a ~10% chance that CZ follows through on the deal. 

Even if I was sitting on $10b liquid, you could…",2022-11-09T17:12:38.000Z,en,1590391929317265408,['1590391929317265408'],1355305730887331840
RT @DylanLeClair_: What if CZ just wanted SBF to admit FTX was insolvent and then he backs out of the deal...,2022-11-09T17:12:31.000Z,en,1590391897264381960,['1590391897264381960'],1355305730887331840
