id,edit_history_tweet_ids,created_at,author_id,lang,text
1595174397802848256,['1595174397802848256'],2022-11-22T21:56:28.000Z,1166720606408036352,en,RT @IdlemanShane: Why did I say the names of the 12 Republican senators who voted for the Respect for Marriage act? Take a listen and find…
1595153060019437581,['1595153060019437581'],2022-11-22T20:31:40.000Z,1166720606408036352,en,"RT @ProjectBubbly: Bubbly &amp; Friends 🫧 x Hey! Reap3r💀
2 WL Spots Giveaway (Free Mint)

To Enter👇
✅Follow @Hey_Reap3r &amp; @ProjectBubbly &amp; @Ice…"
1595133543352614919,['1595133543352614919'],2022-11-22T19:14:07.000Z,1166720606408036352,en,"RT @moyo_world: We're moving our manufacturing plant 🏭👩‍🏭👨‍🏭!
Shenzhen is too nice of a city not to have a factory there!  #Shenzhen   #ele…"
1595098847889555457,['1595098847889555457'],2022-11-22T16:56:15.000Z,1166720606408036352,tr,"RT @winwinbank: 🏆Dünya Kupasında Da Güvenin Adresi #Marsbahis 

✅https://t.co/d39euhucwI

#MarsBet https://t.co/oUiDnuefFE"
1595071363881918464,['1595071363881918464'],2022-11-22T15:07:02.000Z,1166720606408036352,en,"RT @NFT_SalesRoom: The four mining consensus mechanisms of global blockchain will officially launch the online voting activities (POW, POS,…"
1595055352004972545,['1595055352004972545'],2022-11-22T14:03:25.000Z,1166720606408036352,ja,"RT @sololeveling_pr: ◤￣￣￣￣￣￣￣￣￣￣￣◥
『俺だけレベルアップな件』

ANIMATION PROJECT
COMING 2023
◣＿＿＿＿＿＿＿＿＿＿＿◢

https://t.co/FzYJIWI3V8

#俺レベ #SoloLeveling…"
1595042298039267328,['1595042298039267328'],2022-11-22T13:11:32.000Z,1166720606408036352,en,"RT @TheshopNFT: Happy Holidays Creams🍦
ThanksGiving is about giving back to the community and society.
#TheShopNFT is giving #FreeMints to…"
1595029167875444736,['1595029167875444736'],2022-11-22T12:19:22.000Z,1166720606408036352,en,"RT @Darshan53374873: I want to see you, not far from Wan Li.＼(`Δ’)／
🐧：3039442071
#太仓 
#太仓线下 https://t.co/DVOXt7Y2OO"
1595017743216025602,['1595017743216025602'],2022-11-22T11:33:58.000Z,1166720606408036352,en,"RT @abner_toynbee: Dad to me 

#磕炮 #母狗 #反差婊 #呻吟 #黑丝 #女喘 #女高中生 #连麦 #视频爱爱 https://t.co/Dgu8cfxJ4S"
1595005610285678592,['1595005610285678592'],2022-11-22T10:45:45.000Z,1166720606408036352,en,RT @yule886: #世界杯投注平台  #阿根廷梅西 #爱游戏  #开云体育 #BG真人 #世界杯 #NBA  #真人百家乐  #PG电子 #捕鱼  #云游棋牌 #彩票  The best and most beautiful things in the world ca…
1594985675421634561,['1594985675421634561'],2022-11-22T09:26:33.000Z,1166720606408036352,en,"RT @ATMrank: The power of good friction also works when it comes to saving and growing your network.

Thanks for the inspiration!

#Connect…"
1594951215959445504,['1594951215959445504'],2022-11-22T07:09:37.000Z,1166720606408036352,en,"RT @Desire04540897: you want to play with water
 💦💦💦💦💦💦💦💦
#无锡线下 #无锡 https://t.co/sLXdGMijoJ"
1594930218598285315,['1594930218598285315'],2022-11-22T05:46:11.000Z,1166720606408036352,ht,RT @EvaAzuki: @AzukiOfficial @stephengfung @ambushdesign yo yo yo!! https://t.co/nU0ZqbmQh1
1594917281053933568,['1594917281053933568'],2022-11-22T04:54:46.000Z,1166720606408036352,en,"RT @thekubieth: 🎁 AMAZING WL GIVEAWAY 🎁

🏆 20x Winner WL

Own your football museum ⚽️ 

To Enter🎫

1️⃣ RT + Like
2️⃣ Follow me &amp; @GolGoals…"
1594900827281317893,['1594900827281317893'],2022-11-22T03:49:23.000Z,1166720606408036352,en,RT @daPang70456438: #2022世界杯预测冠军 #开云体育 #世界杯 #足球 #亚博 #游戏  You must always have faith in who you are！ https://t.co/dp0vnwJWEC
1594875339775168512,['1594875339775168512'],2022-11-22T02:08:07.000Z,1166720606408036352,en,"RT @PortiaAntonia: My timeline doesn’t work correctly anymore. I’ve been noticing random issues with Twitter since post Musk. 

I only see…"
1594860644150419456,['1594860644150419456'],2022-11-22T01:09:43.000Z,1166720606408036352,en,RT @Brazy617: Roddy Ricch &amp; Lil Durk | Twin @JerryPHD https://t.co/LgYzLvkZDT
1594819700730601482,['1594819700730601482'],2022-11-21T22:27:01.000Z,1166720606408036352,en,"RT @ATMrank: And we are ready to power the social economy with our consensus algorithm 💪

#Connect2Earn 
#blockchain 
#DeFi 
#SocialFi http…"
1594787430921543680,['1594787430921543680'],2022-11-21T20:18:47.000Z,1166720606408036352,en,"RT @Crypticsmma: @SQUIDTAMA_BSC First 100 NFT's for the VIP Group sold out! 🔥

300 NFT's left of the first edition✅
Price: 0.2 BNB🟢
Low 1%…"
1594786630988140550,['1594786630988140550'],2022-11-21T20:15:37.000Z,1166720606408036352,en,"RT @MYSTFinance: Today, we have begun our journey to change the DeFi industry as we know it 💪

""MYST IS A BUSINESS, NOT A TOKEN.""
👉🏻👉🏻 Find…"
1594745181168975873,['1594745181168975873'],2022-11-21T17:30:54.000Z,1166720606408036352,en,"RT @CrockzNFT: 𝑪𝒓𝒐𝒄𝒌𝒛 𝑴𝒊𝒏𝒕 𝑰𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏 👀👇

𝑺𝒖𝒑𝒑𝒍𝒚: 5,555 | 𝑾𝑳 𝑴𝒊𝒏𝒕 𝑷𝒓𝒊𝒄𝒆: .022

𝑫𝒂𝒕𝒆: 11/23 | 𝑻𝒊𝒎𝒆: 11 𝑨𝑴 𝑬𝑺𝑻

----------------------------…"
