text,author_id,lang,created_at,id,edit_history_tweet_ids
"#NowPlaying on Classic Rock California: ""Take Me Home Tonight"" by Eddie Money from the Album: The Best Of Eddie Money [Clean].  Visit:  https://t.co/GSWNeCcxDA https://t.co/P9xHwQY4MX",1391984100165046273,en,2022-11-22T23:24:43.000Z,1595196608131514369,['1595196608131514369']
"#NowPlaying on Classic Rock California: ""Somebody's Baby (Live 2008)"" by Jackson Browne from the Album: Solo Acoustic Volume 2.  Visit:  https://t.co/GSWNeCu8v8 https://t.co/YIrYSynUUJ",1391984100165046273,en,2022-11-22T23:20:12.000Z,1595195473161179136,['1595195473161179136']
"#NowPlaying on Classic Rock California: ""I Need You"" by Billy Squier from the Album: Don't Say No.  Visit:  https://t.co/GSWNeCd5t8 https://t.co/BMVPgqfTpN",1391984100165046273,en,2022-11-22T23:16:19.000Z,1595194496660434944,['1595194496660434944']
"#NowPlaying on Classic Rock California: ""Lonely Ol' Night"" by John Mellencamp from the Album: Words &amp; Music: John Mellencamp's Greatest Hits.  Visit:  https://t.co/GSWNeCu8v8 https://t.co/uZjEDRmsvi",1391984100165046273,en,2022-11-22T23:12:46.000Z,1595193603080364032,['1595193603080364032']
"#NowPlaying on Classic Rock California: ""No Sugar Tonight / New Mother Nature"" by The Guess Who from the Album: Greatest Hits.  Visit:  https://t.co/GSWNeCcxDA https://t.co/Zqth9uTZcy",1391984100165046273,en,2022-11-22T23:07:54.000Z,1595192378188595201,['1595192378188595201']
"#NowPlaying on Classic Rock California: ""Seven Bridges Road (Live) (2013 Remaster)"" by Eagles from the Album: The Very Best of the Eagles (2013 Remaster).  Visit:  https://t.co/GSWNeCcxDA https://t.co/KTQqaA4skl",1391984100165046273,en,2022-11-22T23:05:01.000Z,1595191651139555330,['1595191651139555330']
"#NowPlaying on Classic Rock California: ""She's A Beauty"" by The Tubes from the Album: Best Of.  Visit:  https://t.co/GSWNeCu8v8 https://t.co/ZfcZUNYPxB",1391984100165046273,en,2022-11-22T23:01:17.000Z,1595190711128760322,['1595190711128760322']
"#NowPlaying on Classic Rock California: ""Waiting On A Friend"" by The Rolling Stones from the Album: Greatest Hits Disc 3.  Visit:  https://t.co/GSWNeCcxDA https://t.co/Fd96v3vxb9",1391984100165046273,en,2022-11-22T22:57:14.000Z,1595189694312194048,['1595189694312194048']
"#NowPlaying on Classic Rock California: ""Tuff Enuff"" by The Fabulous Thunderbirds from the Album: Tuff Enuff.  Visit:  https://t.co/GSWNeCcxDA https://t.co/owRgCJmvM3",1391984100165046273,en,2022-11-22T22:53:36.000Z,1595188778678763520,['1595188778678763520']
"#NowPlaying on Classic Rock California: ""La Grange (1999 Remaster)"" by ZZ Top from the Album: ZZ Top's Greatest Hits.  Visit:  https://t.co/GSWNeCd5t8 https://t.co/vmQ5N3FpIt",1391984100165046273,en,2022-11-22T22:49:55.000Z,1595187852014673921,['1595187852014673921']
"#NowPlaying on Classic Rock California: ""Heaven"" by Bryan Adams from the Album: Anthology.  Visit:  https://t.co/GSWNeCcxDA https://t.co/spJFJqrN0J",1391984100165046273,en,2022-11-22T22:46:06.000Z,1595186891002871809,['1595186891002871809']
"#NowPlaying on Classic Rock California: ""Venus"" by Shocking Blue from the Album: At Home.  Visit:  https://t.co/GSWNeCd5t8 https://t.co/FABqqjRHiG",1391984100165046273,en,2022-11-22T22:43:08.000Z,1595186143221657600,['1595186143221657600']
"#NowPlaying on Classic Rock California: ""Ride My See-Saw"" by The Moody Blues from the Album: 20th Century Masters: The Millennium Collection: Best Of The Moody Blues.  Visit:  https://t.co/GSWNeCu8v8 https://t.co/fRk9yUjt0g",1391984100165046273,en,2022-11-22T22:39:31.000Z,1595185235213225984,['1595185235213225984']
"#NowPlaying on Classic Rock California: ""For Your Love"" by The Yardbirds from the Album: The Yardbirds - Best Of The Early Years.  Visit:  https://t.co/GSWNeCcxDA https://t.co/1uRb5Ze3no",1391984100165046273,en,2022-11-22T22:37:11.000Z,1595184648283471873,['1595184648283471873']
"#NowPlaying on Classic Rock California: ""Lucky Man"" by The Verve from the Album: Urban Hymns.  Visit:  https://t.co/GSWNeCcxDA https://t.co/22dvXBcVmt",1391984100165046273,en,2022-11-22T22:32:32.000Z,1595183475803521024,['1595183475803521024']
"#NowPlaying on Classic Rock California: ""Have You Ever Seen The Rain?"" by Creedence Clearwater Revival from the Album: Chronicle: 20 Greatest Hits.  Visit:  https://t.co/GSWNeCu8v8 https://t.co/oUeO7l6h11",1391984100165046273,en,2022-11-22T22:29:53.000Z,1595182807554269185,['1595182807554269185']
