text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @PaulBrandITV: Conservative MP Will Wragg, whose Hazel Grove seat was previously Lib Dem until 2015, announces he will be standing down.…",2022-11-22T20:23:32.000Z,en,1595151011534241792,['1595151011534241792'],123560362
RT @GeorgeWParker: Typically cultured take by ⁦@stephenkb⁩ on the good stuff that supposedly doomed governments can do - expect to hear a l…,2022-11-22T20:22:52.000Z,en,1595150844273754113,['1595150844273754113'],123560362
"No great fan of the Glazers, but still prefer them to murderous oil-rich autocrats. https://t.co/qarr4HLqwu",2022-11-22T20:16:16.000Z,en,1595149184021442561,['1595149184021442561'],123560362
"Wheatley Hill, mining village, County Durham, by Mary Gillens. She began photographing with a box brownie camera from the 1920s when her children were young, documenting her family and friends (via @SideGallery). https://t.co/33DLrGFzgW",2022-11-22T19:17:41.000Z,en,1595134438698258433,['1595134438698258433'],123560362
"Staithes, North Yorkshire, by Toronto-based Annika Pasarov. https://t.co/Xg0xLHuBkv",2022-11-22T13:52:44.000Z,en,1595052662759866371,['1595052662759866371'],123560362
"UK economy to be worst hit of all G7 nations, OECD report says. https://t.co/TZdjvlS60A",2022-11-22T11:26:25.000Z,en,1595015840684179456,['1595015840684179456'],123560362
Speaking later this week at u3a in Macclesfield. An old nickname was 'Treacle Town' after a wagon allegedly spilt a cargo of treacle and folk rushed to scoop it off the cobbles. Today it has the monthly Treacle Market. https://t.co/hOBG270Y8z https://t.co/rVK7hu2iDf,2022-11-22T09:55:47.000Z,en,1594993033560342528,['1594993033560342528'],123560362
@padraigpostal @JB1953 Ha! I live in Saddleworth.,2022-11-22T09:44:45.000Z,en,1594990255605702660,['1594990255605702660'],123560362
RT @JB1953: I attended a Zoom lecture presented by @GroomB - totally fascinating.,2022-11-22T09:21:38.000Z,en,1594984441197338625,['1594984441197338625'],123560362
@JB1953 🙏,2022-11-22T09:20:55.000Z,und,1594984260292706307,['1594984260292706307'],123560362
"RT @DianeCoyle1859: Chart of the day thanks to @FT - who knew? UK top bacon consumers, &gt;3kg/person/year: https://t.co/e5eIJYK7An",2022-11-22T08:52:48.000Z,en,1594977182761508864,['1594977182761508864'],123560362
RT @sarahoconnor_: One of the things that worries me most about this recession we're heading into: we're already in a mental health recessi…,2022-11-22T08:48:52.000Z,en,1594976192918327299,['1594976192918327299'],123560362
RT @TodBookFest: We are thrilled to welcome journalist @GroomB to #Todmorden on Fri 25 Nov at 7.30pm at St Mary’s Church to talk about his…,2022-11-22T08:43:38.000Z,en,1594974876854616066,['1594974876854616066'],123560362
@SheilaCandeland Me neither.,2022-11-21T21:41:12.000Z,en,1594808171381530667,['1594808171381530667'],123560362
Oxford word of the year to face its first public vote.   https://t.co/RpYBvEC254,2022-11-21T21:09:55.000Z,en,1594800296798068748,['1594800296798068748'],123560362
RT @PippaCrerar: EXCL: Rishi Sunak is registered with a private GP practice that guarantees all patients with urgent health concerns will b…,2022-11-21T20:13:44.000Z,en,1594786159049248781,['1594786159049248781'],123560362
"Ragman, Delaval Road, Newcastle, 1959, by Jimmy Forsyth (Tyne and Wear Archives). https://t.co/NwQLcStq0v",2022-11-21T20:05:48.000Z,en,1594784159964299264,['1594784159964299264'],123560362
@Lollyvar https://t.co/UZ1CwO8rdv,2022-11-21T19:46:03.000Z,qme,1594779189890191364,['1594779189890191364'],123560362
"At @theleedslibrary again to talk to the Thoresby Society at 6pm, with many also booked on Zoom. https://t.co/16AKoMjsFg",2022-11-21T17:38:47.000Z,en,1594747162214137857,['1594747162214137857'],123560362
Nottingham Castle closes after trust liquidated. https://t.co/9XuUyssKrp,2022-11-21T16:05:11.000Z,en,1594723606877343744,['1594723606877343744'],123560362
RT @JenWilliams_FT: Worries growing among northern officials - including in Greater Manchester - about whether TPE/Avanti will be able to c…,2022-11-21T14:35:01.000Z,en,1594700918762733568,['1594700918762733568'],123560362
"Hatting Factory Workers, by Amy Katherine Browning, 1881-1978 (Stockport Heritage Services). https://t.co/eckeMY4CtO",2022-11-21T13:53:13.000Z,en,1594690398319935488,['1594690398319935488'],123560362
RT @JayMitchinson: The three brave lions on our shirts just turned into tabby cats,2022-11-21T10:57:05.000Z,en,1594646073347284997,['1594646073347284997'],123560362
@Dr_M_Cross It's an eco-development in Leeds.,2022-11-21T08:57:58.000Z,en,1594616096207798272,['1594616096207798272'],123560362
"RT @TodBookFest: We’re looking forward to seeing you at our upcoming FREE events @GroomB on Fri 25 Nov, Tod Tales on Sat 26 Nov and @HarryH…",2022-11-21T08:55:13.000Z,en,1594615404160323584,['1594615404160323584'],123560362
"RT @JenWilliams_FT: A bit on the state of rail services and, again, northern rail services in particular. Rail North, the northern transpor…",2022-11-21T05:46:56.000Z,en,1594568019052843008,['1594568019052843008'],123560362
Grandad photo. https://t.co/5cn6DUIEXR,2022-11-20T20:13:33.000Z,en,1594423723607613440,['1594423723607613440'],123560362
"@DavidMa16901372 As late as me being at university 1973-6, my nan lived in a rented house with an outside lavatory, until it was demolished.",2022-11-20T19:14:30.000Z,en,1594408863830360064,['1594408863830360064'],123560362
"Manchester, 1964, by Shirley Baker. https://t.co/xxFuXN4lDW",2022-11-20T19:05:56.000Z,en,1594406708272857088,['1594406708272857088'],123560362
