text,author_id,lang,created_at,id,edit_history_tweet_ids
RT @kylegriffin1: Reuters: WHITE HOUSE TO EXTEND STUDENT LOAN PAYMENT PAUSE UP TO JUNE 30 - U.S. OFFICIAL,15847994,en,2022-11-22T20:28:35.000Z,1595152285021372417,['1595152285021372417']
👀👀👀 https://t.co/0BbxE4FnPY,15847994,art,2022-11-22T20:27:14.000Z,1595151941780537344,['1595151941780537344']
👀👀👀 https://t.co/ZMWStSfo4n,15847994,art,2022-11-22T20:21:37.000Z,1595150531026386944,['1595150531026386944']
Publish them. Full stop. https://t.co/kChJkoAyBn,15847994,en,2022-11-22T20:19:12.000Z,1595149921144823809,['1595149921144823809']
"RT @blprnt: The dude who took down the Colorado shooter owns a brewery.

His wife is the brewmaster.

They have merch: https://t.co/3EgtLOh…",15847994,en,2022-11-22T19:56:10.000Z,1595144124684210177,['1595144124684210177']
"RT @JennieTetreault: The NYT dropping a bombshell and implicating Scalia, Thomas, and Alito in ethical corruption twice as bad as anything…",15847994,en,2022-11-22T19:54:27.000Z,1595143691370655745,['1595143691370655745']
CONGRATS on an amazing win! https://t.co/5JPa7nfBwb,15847994,en,2022-11-22T19:35:00.000Z,1595138797972647936,['1595138797972647936']
"@katierogers @PressSec STOP no one cares or has a right to those wedding pics. Honestly, it’s not that hard. It’s a residence and a family, let them be. SMH 🤦🏻",15847994,en,2022-11-22T19:01:35.000Z,1595130388699283456,['1595130388699283456']
👀👀👀 https://t.co/U0DWyEHUwd,15847994,art,2022-11-22T18:59:58.000Z,1595129981822464000,['1595129981822464000']
"RT @JoyceWhiteVance: This situation (&amp; the corruption lawsuit already in play) is a really big deal: ""The payment was illegal, state offici…",15847994,en,2022-11-22T18:57:19.000Z,1595129315854733314,['1595129315854733314']
RT @IAmPoliticsGirl: I’m not sure people understand how enormous the difference is between a 50-50 Senate and a 51-49 Senate. #Georgia you…,15847994,en,2022-11-22T18:43:43.000Z,1595125892929720320,['1595125892929720320']
AMMMAZING 💜 https://t.co/XSgQDHL9GR,15847994,en,2022-11-22T18:40:12.000Z,1595125007046553600,['1595125007046553600']
RT @stephengrovesjr: The Hero at the nightclub in Colorado Springs is former Army Major Rich Fierro. He is the owner of Atrevida Beer Co wh…,15847994,en,2022-11-22T18:38:32.000Z,1595124587305791488,['1595124587305791488']
@marcventresca @SpaceOxford @KeWangSpace @SamAdlen Yessss!,15847994,und,2022-11-22T17:55:54.000Z,1595113857630240769,['1595113857630240769']
AWESOMENESS 💜 https://t.co/t8leHsxX5M,15847994,en,2022-11-22T17:52:13.000Z,1595112930558631937,['1595112930558631937']
@NoraKAli Yes. And OMG Yesssss,15847994,en,2022-11-22T17:51:28.000Z,1595112744650682369,['1595112744650682369']
RT @Taniel: Awful cases this year of these lives being ruined by Florida prosecutors and DeSantis — but a judge threw out one case and now…,15847994,en,2022-11-22T13:44:48.000Z,1595050669479964673,['1595050669479964673']
@0liviajulianna I’m sorry- hopefully they will catch up to you!,15847994,en,2022-11-22T08:06:53.000Z,1594965627416055808,['1594965627416055808']
RT @MSNBC: Republicans have made it a habit to call Democrats “groomers” for supporting the LGBTQ community. A new documentary about a sex…,15847994,en,2022-11-22T08:05:26.000Z,1594965261773426694,['1594965261773426694']
RT @CultrHack: Ex-@FBI official @FrankFigliuzzi1 reports Colorado Springs is a place whose police depts have refused to use or enforce red…,15847994,en,2022-11-22T06:20:16.000Z,1594938798026428418,['1594938798026428418']
@Maxthespringer 💔,15847994,und,2022-11-22T04:54:30.000Z,1594917211872935936,['1594917211872935936']
@pallnandi Yes,15847994,und,2022-11-22T04:54:06.000Z,1594917111595470848,['1594917111595470848']
"RT @SIfill_: So, listen. I just finished @maddow’s new podcast Ultra. This powerful warning shot, this unearthing of the threat of American…",15847994,en,2022-11-22T04:54:00.000Z,1594917086199156736,['1594917086199156736']
@CultrHack @LivingColour @stuberman I’ll never forget them and Guns and Roses opening for the Stones 💜,15847994,en,2022-11-22T04:40:41.000Z,1594913737600909313,['1594913737600909313']
RT @BlackKnight10k: Congressman Hakeem Jeffries has asked FBI Director Chris Wray to open a Criminal Investigation into the Postmaster Gene…,15847994,en,2022-11-21T20:41:30.000Z,1594793144058810369,['1594793144058810369']
And bought a million dollar house in FL. Make this make sense 🤦🏻 https://t.co/km3j84ly4t,15847994,en,2022-11-21T20:40:29.000Z,1594792889044836353,['1594792889044836353']
RT @MuellerSheWrote: THREAD: THE DIFFERENCES BETWEEN MUELLER &amp; JACK SMITH. So there's been a lot of reaction to the appointment of Special…,15847994,en,2022-11-21T20:39:07.000Z,1594792545598734336,['1594792545598734336']
"RT @CultrHack: .@DahliaLithwick tells disturbing story of extreme Christian right lobbying org moving in across the street from SCOTUS, giv…",15847994,en,2022-11-21T18:00:08.000Z,1594752538217168915,['1594752538217168915']
Good. Sunlight is the only cure for this rot. https://t.co/nTv5zNY9mU,15847994,en,2022-11-21T17:59:33.000Z,1594752391970267139,['1594752391970267139']
"RT @davenewworld_2: A federal judge in Manhattan has agreed to unseal the names of several ""John Does"" in a lawsuit involving Jeffrey Epste…",15847994,en,2022-11-21T17:58:48.000Z,1594752202228535296,['1594752202228535296']
"RT @HeathenOnEarth_: In regards to Kyle Rittenhouse this is PERFECT.
I'm not sure how anybody could disagree with this. https://t.co/V5pCUb…",15847994,en,2022-11-21T17:46:00.000Z,1594748981321650176,['1594748981321650176']
@Kaylan_TX @fred_guttenberg,15847994,qam,2022-11-21T17:44:05.000Z,1594748498884366342,['1594748498884366342']
Fair question. https://t.co/6JqtncKVxI,15847994,fr,2022-11-21T17:42:19.000Z,1594748054086754306,['1594748054086754306']
RT @joelockhart: Might I suggest we give Elon bashing a break for a week and concentrate on getting voters to turn out for Senator Warnock.…,15847994,en,2022-11-21T17:09:04.000Z,1594739684156080131,['1594739684156080131']
@fred_guttenberg @yoclockface Yes- from San Diego.,15847994,en,2022-11-21T17:06:28.000Z,1594739029060231171,['1594739029060231171']
@FinleyDBasset 💔,15847994,und,2022-11-21T16:47:15.000Z,1594734195838177280,['1594734195838177280']
@Angry_Staffer He’s dooooo sure he’ll be their nominee one of these days.,15847994,en,2022-11-21T11:35:39.000Z,1594655778656653312,['1594655778656653312']
Because…of course. https://t.co/0HI60ob0Zm,15847994,en,2022-11-21T11:34:51.000Z,1594655576595828737,['1594655576595828737']
RT @NoLieWithBTC: New: The Colorado Springs gay nightclub shooter is reportedly the grandson of MAGA Republican representative Randy Voepel…,15847994,en,2022-11-21T11:33:20.000Z,1594655194125565953,['1594655194125565953']
@chrislhayes https://t.co/zzBJ76FiJl,15847994,qme,2022-11-21T09:24:24.000Z,1594622748281782272,['1594622748281782272']
@JDCocchiarella Should only be accessible at gun ranges. Full stop.,15847994,en,2022-11-21T09:23:13.000Z,1594622451710926849,['1594622451710926849']
@CMikeDuran And controversy drives traffic…,15847994,en,2022-11-21T08:56:48.000Z,1594615800496885760,['1594615800496885760']
@Robotbeat The Putin talking points didn’t disquiet your?,15847994,en,2022-11-21T08:22:11.000Z,1594607089640476672,['1594607089640476672']
@SarahBellum627 💔Deepest condolences.,15847994,en,2022-11-20T19:24:55.000Z,1594411486218182664,['1594411486218182664']
"RT @glennkirschner2: Congress, if you’re listening, it’s time for an investigation - I’d fashion it an “impeachment inquiry” - of Justice A…",15847994,en,2022-11-20T19:23:11.000Z,1594411048894926848,['1594411048894926848']
💔💔💔Deepest sympathies. https://t.co/WyC3fDV78G,15847994,en,2022-11-20T15:52:19.000Z,1594357980991987712,['1594357980991987712']
"RT @washingtonpost: Perspective: A new documentary exposes the truth about the religious right
https://t.co/aytl5Q7m9i",15847994,en,2022-11-20T14:05:41.000Z,1594331146279874560,['1594331146279874560']
@greggnunziata You’d vote for this self serving cardboard cutout desperately trying to stay in a game he was never remotely qualified for? Yikes.,15847994,en,2022-11-20T13:42:48.000Z,1594325386946613248,['1594325386946613248']
💔😱💔😱 https://t.co/B8WQ756W8E,15847994,art,2022-11-20T13:36:34.000Z,1594323819409408000,['1594323819409408000']
RT @BarbMcQuade: Most disturbing line in this story: Lobbyist “advised allies to contribute money to the Supreme Court Historical Society a…,15847994,en,2022-11-20T13:06:15.000Z,1594316190557552640,['1594316190557552640']
@LakotaMan1 -fyi cool scholarship: https://t.co/ZFwFFsvQhs,15847994,en,2022-11-20T11:48:42.000Z,1594296673253089280,['1594296673253089280']
👀👀🤦🏻 https://t.co/gFbIRivfc7,15847994,art,2022-11-20T09:52:30.000Z,1594267433044410368,['1594267433044410368']
@GalenMicheal Hoping for mandatory recount…,15847994,en,2022-11-20T09:11:23.000Z,1594257083863531520,['1594257083863531520']
Hahahaaa https://t.co/dzrtD3jtul,15847994,tl,2022-11-20T09:11:03.000Z,1594256999654490115,['1594256999654490115']
@MuellerSheWrote But his PACs and more will come back…,15847994,en,2022-11-20T09:05:46.000Z,1594255670219624449,['1594255670219624449']
"@WalshFreedom Arsonists yelling fire in movie theaters don’t get to keep shouting - how is this different? What are reasonable boundaries re public endangerment? I don’t have the answers but something has to be fine- disclaimers, fact checkers etc??",15847994,en,2022-11-20T08:18:34.000Z,1594243794459037698,['1594243794459037698']
"RT @RepLizCheney: With Trump back on Twitter,
it’s a good time to watch this Jan 6 hearing. It covers each of Trump’s tweets that day, incl…",15847994,en,2022-11-20T06:58:02.000Z,1594223524117348354,['1594223524117348354']
"RT @simonholdorf: Stanford University offers some of the most valuable classes on earth.

But only a few know you can take many of them for…",15847994,en,2022-11-20T06:54:06.000Z,1594222535360774144,['1594222535360774144']
RT @AdamParkhomenko: This new Raphael Warnock ad is worth a watch and retweet https://t.co/52vgqlogk8,15847994,en,2022-11-19T21:01:52.000Z,1594073494173671425,['1594073494173671425']
RT @curious_founder: For the last month I've been reporting on a group of people who travel across America blocking wind and solar projects…,15847994,en,2022-11-19T19:34:50.000Z,1594051591312646144,['1594051591312646144']
"@HonorDecency Lasagna, Jerk Chicken w Rice, Turkey Black Bean Chili w Cornbread, Nachos w ground beef, Quesadillas",15847994,en,2022-11-19T19:32:54.000Z,1594051105436082177,['1594051105436082177']
@chrislhayes Not when it’s intentional manipulation of the final vote ala Dobbs.,15847994,en,2022-11-19T19:29:34.000Z,1594050269481951233,['1594050269481951233']
@QondiNtini EXACTLY 🤷🏻‍♀️,15847994,en,2022-11-19T19:25:19.000Z,1594049199380627456,['1594049199380627456']
