lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"RT @AnnaMargaretAp1: Thank you 😍 
Forever Patriots 🇺🇲 FJB/FBO 
TRUMP2024 💯 https://t.co/CXFulT3YOb",['1597015638215905280'],2022-11-27T23:52:53.000Z,596016620,1597015638215905280
qme,RT @pepsgalore: @AnnaMargaretAp1 #ThievesOfAmerica #DemocratsAreCorrupt https://t.co/cawfZG1y3W,['1597015583681191937'],2022-11-27T23:52:40.000Z,596016620,1597015583681191937
en,RT @w13469141: A Patriot between one good Senator and one Rino.,['1597015460158980097'],2022-11-27T23:52:11.000Z,596016620,1597015460158980097
zxx,RT @dstube: https://t.co/k1kTwqcNQn,['1597015394438774786'],2022-11-27T23:51:55.000Z,596016620,1597015394438774786
en,RT @CPTOshaughnessy: I double dog dare you to share this meme...TRUMP2024 https://t.co/IhD9xIn9P9,['1597015335303282688'],2022-11-27T23:51:41.000Z,596016620,1597015335303282688
en,RT @genuke1: This is Howard Kurts who left CNN to join FOX but CNN never left Howard. He brought his liberal leanings with him. He tries ve…,['1597015307293700097'],2022-11-27T23:51:35.000Z,596016620,1597015307293700097
en,@barbara_bitar @Mariafe09809212 @ONU_es @antonioguterres @unwomenchief @uniceflac @UNICEFCuba that  is   kind  of  government  the   left  and  democrats  want  for  USA.    11  millions  of  slaves   in  Cuba  since  1959   and  counting.,['1597015169703751680'],2022-11-27T23:51:02.000Z,596016620,1597015169703751680
en,RT @barbara_bitar: 🆘 @ONU_es @antonioguterres @unwomenchief please do your job in defense of #HumanRights FREEDOM FOR THE 1250 #Cubanos #Po…,['1597014736570572801'],2022-11-27T23:49:18.000Z,596016620,1597014736570572801
en,I  fell  sorry   for the  Mexican  people.  they  play  to   not  to  lose   and  lost.     in  world  cup  they  must  always   play  to   win    and  never  give.    only  a  miracle  can save   them.,['1597014353815162880'],2022-11-27T23:47:47.000Z,596016620,1597014353815162880
en,@bennyjohnson the   biggest   disadvantage   the  people  of  China   have  is;;;;   there  is  not  2nd   amendment  .,['1597013255867990016'],2022-11-27T23:43:25.000Z,596016620,1597013255867990016
en,"RT @CrassAgain: @burneyjarvis @bennyjohnson Sad but true. 

Brazil is about to take theirs back too from their rigged election.",['1597012119710765056'],2022-11-27T23:38:55.000Z,596016620,1597012119710765056
en,"RT @LoriehaMajik17: @bennyjohnson You're right, Benny. They are friends. The Biden's have sold America to the CCP for just over $30,000,000…",['1597012008834338816'],2022-11-27T23:38:28.000Z,596016620,1597012008834338816
