id,author_id,created_at,text,edit_history_tweet_ids,lang
1596962472841596928,150466730,2022-11-27T20:21:38.000Z,RT @OTerrifying: Cop gets scared by a mountain lion’s scream 😳 https://t.co/B1znVLUCWc,['1596962472841596928'],en
1596956062976208896,150466730,2022-11-27T19:56:10.000Z,"Cambridge dean defends sermon about Jesus' 'trans body,' 'vaginal' side wound blasted as 'heresy' https://t.co/WCQ3byEDgG #FoxNews",['1596956062976208896'],en
1596604766398087169,150466730,2022-11-26T20:40:14.000Z,RT @PadmaLakshmi: https://t.co/ojjSCL6WV6,['1596604766398087169'],zxx
1596604658205675520,150466730,2022-11-26T20:39:48.000Z,"RT @FoxNews: Daylight Savings Time 'disproportionately' impacts 'communities of color,' insists CNN article https://t.co/W6VbACMsNP",['1596604658205675520'],en
1596226904725786625,150466730,2022-11-25T19:38:45.000Z,"RT @_B___S: ""I'm gonna take my bull to the old town road"" https://t.co/L2vmJi9HnQ",['1596226904725786625'],en
1596225120234000384,150466730,2022-11-25T19:31:39.000Z,Put a #machete in this guy’s hand. https://t.co/SjsqZ2EP6X,['1596225120234000384'],en
1595939190554120192,150466730,2022-11-25T00:35:28.000Z,Yikes! https://t.co/9ZYfE24zUm,['1595939190554120192'],en
1595035729419292674,150466730,2022-11-22T12:45:26.000Z,Maybe the fish started out as a carnival prize and got too big for the bowl it came in. https://t.co/nj8xr1snAM,['1595035729419292674'],en
1595030472081424384,150466730,2022-11-22T12:24:33.000Z,Not sure how it reached this point…Just wait for it 🤦‍♂️ https://t.co/luIQ3Qfr5E,['1595030472081424384'],en
1594098527340199938,150466730,2022-11-19T22:41:20.000Z,RT @WhiteHouse: President Biden is calling on Congress to send the Respect for Marriage Act to his desk to secure the fundamental right of…,['1594098527340199938'],en
1594098401917952000,150466730,2022-11-19T22:40:50.000Z,What’s wrong with people?? https://t.co/m3ZptJn9vz,['1594098401917952000'],en
1594087358282047488,150466730,2022-11-19T21:56:57.000Z,RT @elonmusk: The most entertaining outcome is the most likely – my variant on Occam’s Razor,['1594087358282047488'],en
1593982461092012032,150466730,2022-11-19T15:00:08.000Z,He makes a good point… https://t.co/yEVlJn4QA2,['1593982461092012032'],en
1593982078135279618,150466730,2022-11-19T14:58:36.000Z,"The whole movie, lol. “Dude, I almost had you.” https://t.co/GPI9iCF7qr",['1593982078135279618'],en
1592914882319777793,150466730,2022-11-16T16:17:57.000Z,So awesome!!! https://t.co/JAVH3ZPlU7,['1592914882319777793'],en
1592508744008892417,150466730,2022-11-15T13:24:06.000Z,#nope https://t.co/oJupyDXj6G,['1592508744008892417'],qht
1592164989846315009,150466730,2022-11-14T14:38:09.000Z,"RT @FoxNews: Chicago concealed carry permit holder shoots, kills armed robber: police https://t.co/CvkP82ylq8",['1592164989846315009'],en
1592164722081951745,150466730,2022-11-14T14:37:05.000Z,"In understand why cash bail was eliminated, but don’t understand why judges refuse to implement it on bailable offenses. https://t.co/PJ1XL9KYYF",['1592164722081951745'],en
1591186842850058241,150466730,2022-11-11T21:51:20.000Z,🤦‍♂️ https://t.co/F9q7ozsrR5,['1591186842850058241'],qst
1591076263120470016,150466730,2022-11-11T14:31:56.000Z,Trailblazer and future leader of America. https://t.co/zUmt9efzmH,['1591076263120470016'],en
1591073952516177921,150466730,2022-11-11T14:22:45.000Z,Today’s my Saturday. I got the day off and I’m ready to enjoy the outdoors… #sike! https://t.co/h4g4vW1CNn,['1591073952516177921'],en
1591049331372863488,150466730,2022-11-11T12:44:55.000Z,"Without getting political, this is crazy. Some of the language on these ballots can easily trip a person up at the polls, and this is just another example. https://t.co/EBVXIgFe6Q #FoxNews",['1591049331372863488'],en
1591044428042731520,150466730,2022-11-11T12:25:26.000Z,"This reply, though…👻 https://t.co/Yj303ZZORE",['1591044428042731520'],en
1590906287944237056,150466730,2022-11-11T03:16:31.000Z,Reading up on @spacex and came across this. Wow! https://t.co/ifOu2yBbaF,['1590906287944237056'],en
1589341772245004288,150466730,2022-11-06T19:39:41.000Z,"Didn’t get to see the @NASA_Wallops rocket launch this morning, but saw some great color in the sky nearby. Fingers crossed the #Antares goes up tomorrow because I found a great place to watch it. https://t.co/k9h2Aeqx66",['1589341772245004288'],en
1507869404431884289,150466730,2022-03-26T23:57:35.000Z,"@kinsellawarren @nypost Read the story… “Velez initially reported that Hawkins had overdosed, but later appeared to backtrack in a follow up tweet
“Colombian authorities press release confirming 10 substances found #TaylorHawkins – Oficial release does not say overdose. Investigation continues,”",['1507869404431884289'],en
1503000013059858437,150466730,2022-03-13T13:28:22.000Z,RT @NYTimesPR: Response from a New York Times spokesperson in regard to the death of Brent Renaud in Ukraine. https://t.co/K11eW685yr,['1503000013059858437'],en
1486015209986834435,150466730,2022-01-25T16:36:49.000Z,"RT @oceancitytoday: Maryland State Police have arrested a 40-year-old man in connection to Monday's deadly assault in West Ocean City.
http…",['1486015209986834435'],en
1478180116031320072,150466730,2022-01-04T01:42:57.000Z,How’d you spend your Monday evening? @UnltedAirlines going on 2 hours and 20 minutes on hold waiting for an agent. https://t.co/VFzBIYrIG5,['1478180116031320072'],en
1447672662147338241,150466730,2021-10-11T21:17:13.000Z,"@TMobile does anyone there know their head from their ass? I’ve got nothing but misinformation at every level regarding this migration from @sprintpcs—everything from chat agents to customer support,and now account services.",['1447672662147338241'],en
1429985826310656001,150466730,2021-08-24T01:56:03.000Z,Accurate on all levels. #guiltycamper #HaHaClan #legendary #nuketown https://t.co/YmYpOTWzzD,['1429985826310656001'],en
1429902525352890380,150466730,2021-08-23T20:25:03.000Z,What type of crime will I sniff out today? #crimereporter https://t.co/CmefiINRCX,['1429902525352890380'],en
1411314270764163072,150466730,2021-07-03T13:21:57.000Z,@Erik_Jones I thought this was @elonmusk for a sec 😆,['1411314270764163072'],en
1411314086579683330,150466730,2021-07-03T13:21:13.000Z,RT @KevinHarvick: Boom!! Thanks @HenryRifles for a fun outing at @roadamerica!! #mypartnersarebetterthanyours https://t.co/3yVWekLJdn,['1411314086579683330'],en
1392837771371372544,150466730,2021-05-13T13:42:57.000Z,"If you're a leader and you have an employee who smiles and laughs, don't strip the joy out of them. Embrace it, because many people hate what they do for a living.",['1392837771371372544'],en
1385331989457297410,150466730,2021-04-22T20:37:39.000Z,Big initiatives at the federal level are pushing for offshore wind farms to be constructed up and down the East Coast. Check out what the CEO of US Wind had to say on the topic this week. https://t.co/T3zJKEEOiu via @oceancitytoday,['1385331989457297410'],en
1384891298189021186,150466730,2021-04-21T15:26:30.000Z,Grab a copy of @oceancitytoday this Friday and check out the latest story on offshore wind energy. #oceancitytoday #uswind https://t.co/GEyN4a0Oog,['1384891298189021186'],en
1346995013331390465,150466730,2021-01-07T01:40:11.000Z,@SWoods722 @realDonaldTrump 😂🤣😂🤣😂🤣😂🤣 This guy for the win.,['1346995013331390465'],en
1338130103960821761,150466730,2020-12-13T14:34:12.000Z,"I'm a total newb, but I'm ready to improve. Check out the first three episodes of the Oh Fudge! Podcast on @itunes @spotify @castbox and more. #freespeech #censorship #dirtywords #badwords https://t.co/ThtUP5WN1Q",['1338130103960821761'],en
1337396880590909440,150466730,2020-12-11T14:00:38.000Z,"This ain't your mother's podcast...errr, grandmother's or grandpappy's. #theohfudgepodcast #censorship #podcasts https://t.co/fvKtRpoc38",['1337396880590909440'],en
1330173643582795777,150466730,2020-11-21T15:38:04.000Z,@activision I'm going back to Pitfall. #warzonefails,['1330173643582795777'],en
1330166493141749762,150466730,2020-11-21T15:09:39.000Z,@Activision War Zone is jacked and XP isn't being put toward battle pass. Please fix this as soon as possible or throw a refund my way.,['1330166493141749762'],en
1326973833245560841,150466730,2020-11-12T19:43:10.000Z,"Help me out, folks. I need as much data as possible, in a short period of time. Take the survey, share the survey with your friends. All answers will remain anonymous unless you choose to provide your information. Thanks!! https://t.co/BvrML4oquy",['1326973833245560841'],en
1322513847903834112,150466730,2020-10-31T12:20:47.000Z,"I came, I conquered! I earned this award by winning my October Challenge! #AppleWatch https://t.co/ftJGM0jVBU",['1322513847903834112'],en
1321819440921645056,150466730,2020-10-29T14:21:27.000Z,"Oh wow! This looks fantastic! Shoot, Edit, and Share with the Full-Frame ZEISS ZX1 https://t.co/JKGt40wblq",['1321819440921645056'],en
1312210543290118145,150466730,2020-10-03T01:59:07.000Z,@NASA_Wallops Antares rocket launch view from the #exmoreva area. #nofilter #nikond7000 #esva #longexposurephotography https://t.co/vcVzVFczUx,['1312210543290118145'],en
1311648721390784513,150466730,2020-10-01T12:46:39.000Z,I’m going to win my October challenge and earn this award. #AppleWatch https://t.co/9YdG5BLojP,['1311648721390784513'],en
1311131573480194048,150466730,2020-09-30T02:31:41.000Z,What the??? How is he tweeting during the debate???? #PresidentialDebate https://t.co/TEb61r31by,['1311131573480194048'],en
1311114148915355651,150466730,2020-09-30T01:22:27.000Z,This is the best our country has to offer for president? #PresidentialDebate2020,['1311114148915355651'],en
1308771047957766153,150466730,2020-09-23T14:11:48.000Z,Fishing season has a whole new meaning this year. #missingdrumruns #jobhunting #fishontoday,['1308771047957766153'],en
1308061872453816320,150466730,2020-09-21T15:13:47.000Z,@SnoopDogg on the @PriceIsRight. The best way to start my high-quality Monday.,['1308061872453816320'],en
1305878077831028737,150466730,2020-09-15T14:36:10.000Z,#jobhunting today is you against 300 or more applicants and an algorithm. #JobSeeker #Jobs #JobHuntChat #headhunter,['1305878077831028737'],en
1305459877989494784,150466730,2020-09-14T10:54:23.000Z,Challenge me: This is the greatest “feel-good” comedy of all time. https://t.co/nUy0c1jHEO,['1305459877989494784'],en
