id,author_id,edit_history_tweet_ids,text,lang,created_at
1597078831252185088,9973392,['1597078831252185088'],"Running @Ubuntu Linux, or have access to a @Linux system, and hate your account photo or profile picture? Not to worry, here's how to change it to your favorite icon or photo: https://t.co/QZBySHCPfj #linux #ubuntu #profiles https://t.co/dUQLN5VPN4",en,2022-11-28T04:04:00.000Z
1597071281161117696,9973392,['1597071281161117696'],"Have external displays plugged into your Mac or using AirPlay for a wireless monitor? In both cases, here's how to get the virtual layout to match perfectly in MacOS: https://t.co/Pn7HBmnenJ #mac #macos #ventura #macos13 https://t.co/UqXkXdx5MG",en,2022-11-28T03:34:00.000Z
1597035797433135104,9973392,['1597035797433135104'],"Are you tired of friends, family, even exes leeching off your @Netflix account? Now you can log out specific devices from your account with the click of a button. Here's how... https://t.co/DlSF2fOdT7 #netflix #privacy #security https://t.co/xlkLtGBbnz",en,2022-11-28T01:13:00.000Z
1597021201158885376,9973392,['1597021201158885376'],"Solid audiophile in-ear monitors from BASN that also bring da bling? I check out the BASN Bmaster 2nd Gen IEMs and find that there's a lot to like, and a few issues to know about before picking up a pair: https://t.co/LBywkJjFsV #audio #audiophile #iem #earbuds #basn https://t.co/oV4hXWDixT",en,2022-11-28T00:15:00.000Z
1597005849964199937,9973392,['1597005849964199937'],"Borrowed or rented a @Jaguar vehicle and need to forget or delete your smartphone from its Bluetooth system? It's weirdly difficult. Here's how to get the job done, step-by-step: https://t.co/XuCRN7q6Qv #jaguar #cars #infotainment #bluetooth #privacy #auto https://t.co/wwR0G9xgJP",en,2022-11-27T23:14:00.000Z
1596996538668040197,9973392,['1596996538668040197'],"Show up to your next meeting with the big boss - or your new client - in chic, modern style with the Mujjo Envoy 16"" Laptop Sleeve. It's vegan leather but looks 100% legit too! Here's my review: https://t.co/sqaQCN3bsA #mujjo #laptop #sleeve #computerbag @MujjoStore https://t.co/wbdPbJS5QX",en,2022-11-27T22:37:00.000Z
1596989240516091905,9973392,['1596989240516091905'],"Each tile you place in the game ""Framework"" will help you accomplish specified tasks, while making placement increasingly complex as you proceed. It's great fun! My review of this thinky puzzler: https://t.co/zakLWI8U0Y #games #boardgames @PegasusGames https://t.co/hIEiDEZmtY",en,2022-11-27T22:08:00.000Z
1596979929341632513,9973392,['1596979929341632513'],What's it like to use the Ferrari of rice cookers? Pretty darn sweet. My demo and review of the Zojirushi Pressure Induction Heating Rice Cooker will make you want one for yourself. I'm not kidding: https://t.co/waBAf6qqos #zojirushi #ricecooker #cooking @ZojirushiUSA https://t.co/QdBno1ZcYO,en,2022-11-27T21:31:00.000Z
1596975147772256262,9973392,['1596975147772256262'],"Ever noticed in Microsoft Store's updated apps list that you just got an update to the ""Windows Web Experience Pack""? Don't panic! Here's what it adds to your PC and why it's not just part of a regular @Windows update: https://t.co/SDJtL64PaX #windows #win11 #updates #widgets https://t.co/GlLqSV9kbR",en,2022-11-27T21:12:00.000Z
1596968101546848257,9973392,['1596968101546848257'],"PC fans! Are you tired of the uninspiring window title bar color and taskbar color on your @Windows PC? Here's how to change things, including working around the quirks: https://t.co/Rpt4wiV9ig #windows #pc #win11 #colors #themes #uiux https://t.co/KOE1ZXR3hG",en,2022-11-27T20:44:00.000Z
1596962564835102721,9973392,['1596962564835102721'],"Imagine having to design Jurassic Park while dinosaurs are roaming the island! You can do just thatin the fun, puzzly worker-placement game ""The Legacy of Isla Nublar"" from @FunkoGames. My review: https://t.co/n02eLaLJTG #games #boardgames #dinosaurs #jurassicpark #jurassicworld https://t.co/4ntpDCQbnq",en,2022-11-27T20:22:00.000Z
1596958035238420480,9973392,['1596958035238420480'],"Worried that @GoogleMaps won't be useful if you're offline? Not to worry, turns out you can easily download maps before you hit the road! Here's how to do that for anywhere in the world, step by step... https://t.co/LJKdWhQKhy #maps #googlemaps #roadtrips https://t.co/dDEqhC9Moq",en,2022-11-27T20:04:00.000Z
1596952246624796678,9973392,['1596952246624796678'],"Want to enable emergency, crisis, and AMBER alerts on an Android phone, and prefer them to be in Spanish rather than English? No problemo! Here's how to set things up, tap by tap: https://t.co/PYyJl4FhUD #android #crisis #emergency #alerts #amber #spanish @android https://t.co/FtaJNpVZUQ",en,2022-11-27T19:41:00.000Z
1596944445487779840,9973392,['1596944445487779840'],"There's no question that ""Islandopoly"" from Maztermind is one of the most beautiful board games I've ever owned but does it play any better than Monopoly? Well... Here's my review: https://t.co/eqwkYwlfYL #games #monopoly #islands #islandlife #maztermind https://t.co/OMmxhKluiO",en,2022-11-27T19:10:00.000Z
1596937650476179456,9973392,['1596937650476179456'],"Whether you believe that @Twitter is imploding or just going through reinvention pains, it's smart to check what apps and sites you've authorized to access your account! Here's how, step by step: https://t.co/SJLMfrAvmp #twitter #security #login https://t.co/5LSKrxRSas",en,2022-11-27T18:43:00.000Z
1596931611064520706,9973392,['1596931611064520706'],"Have to switch from a copy of Excel on your PC to the online version that's part of Microsoft @Office365? It's easy, except for uploading and downloading files, which is weirdly confusing. Here's how to do it: https://t.co/gYhablmzWs #office365 #microsoft365 #excel #onedrive https://t.co/6p1tQgNtIw",en,2022-11-27T18:19:00.000Z
1596923557740572672,9973392,['1596923557740572672'],"It's a race to mine all the precious gems on Galileo and the other moons of Jupiter in the game ""Galilean Moons"". Here's my review of solo mode (tip: it's fun and puzzly): https://t.co/zQKebyjsUN #games #boardgames #jupiter https://t.co/LrZ7BVNvTo",en,2022-11-27T17:47:00.000Z
