created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T02:16:10.000Z,['1597051693463916544'],"Sherwood Park Mall antique shop robbed early Saturday morning - Crimes against citizens and businesses will not be tolerated in #Strathco #Shpk. We will pursue to the full extent of the law, #Strathco #RCMP are on it.  https://t.co/3rdbeMyE2Z",1597051693463916544,en,36411664
2022-11-27T20:22:01.000Z,['1596962571206426624'],"#Shpk house razed by fire - all of #Strathco extends sympathies over this tragic event. Thank you to ⁦⁦@StrathconaFire⁩ for your timely, expert service.  https://t.co/D9vNOVOUz4",1596962571206426624,en,36411664
2022-11-27T04:52:08.000Z,['1596728558315261953'],"RT @LindsayDMorey: It’s another successful Stuff-A-Bus event for @StrathcoCounty Transit. Total will be counted tonight, but #strathco/#shp…",1596728558315261953,en,36411664
2022-11-27T02:57:06.000Z,['1596699609338114049'],"RT @AirdrieFire4778: With cold weather, it brings space heaters.  They CANNOT be plugged into power strips or extension cords. 

Plug space…",1596699609338114049,en,36411664
2022-11-26T19:12:27.000Z,['1596582676324298752'],"RT @katieinthepark: Community winners: @SPRA_Ringette U12B team went door to door for a food bank drive for Stuff-a-Bus! 
Amazing job athle…",1596582676324298752,en,36411664
2022-11-26T04:02:47.000Z,['1596353748065869826'],"At the end of your rope? Be sure to relax this weekend and take in @215JosephburgAg Christmas 🎄 in the Heartland. #Strathco #Shpk See link:
https://t.co/q3uYOAWwcL https://t.co/ayXFLDmPsX",1596353748065869826,en,36411664
2022-11-26T01:38:22.000Z,['1596317407169368064'],Need Christmas shopping ideas? Strathcona County Potters have an open house at Smeltzer House tonight until 8 and tomorrow 10 - 3. Beautiful handmade from Alberta clay. #Strathco #Shpk https://t.co/7XTRXSdzUf,1596317407169368064,en,36411664
2022-11-26T00:44:38.000Z,['1596303882795495424'],"Stuff-A-Bus is tomorrow! If you can, please consider supporting this annual event hosted by our Transit department #strathco #shpk. https://t.co/v1Fnu5LH2R",1596303882795495424,en,36411664
2022-11-26T00:40:55.000Z,['1596302947423780864'],"Watch my budget recap video here: https://t.co/RR9iWRkFvr

#shpk",1596302947423780864,en,36411664
2022-11-26T00:40:39.000Z,['1596302882852474880'],"Council reduced the proposed 5.5% tax increase to a final 4.6%, lower than the rate of inflation – 7.7%. This mean in real dollars taxes have gone down from last year. On the average home, the increase means $7/ month, or $84/year.",1596302882852474880,en,36411664
2022-11-26T00:40:11.000Z,['1596302763813928962'],"A key in these economically challenging times was to make every dollar count. We are committed to holding the line on spending, fiscal responsibility, and delivering excellence in municipal services to our citizens.",1596302763813928962,en,36411664
2022-11-26T00:39:45.000Z,['1596302656292937728'],"On November 24, 2022, #Strathco council passed a unanimous budget for 2023. We acted in response to overriding external factors: inflation, supply chain issues, and rising interest rates.",1596302656292937728,en,36411664
2022-11-25T22:13:16.000Z,['1596265790206279680'],"RT @StrathcoCounty: Reminder: the ice on stormwater facilities is unstable and unsafe for any activity, including walking, ice skating and…",1596265790206279680,en,36411664
2022-11-25T20:00:40.000Z,['1596232423070748672'],"In 4 yrs we moved the yardsticks in ⁦@ABheartland⁩ to protect the environment while making it more attractive to land investment &amp; jobs, through the province’s first Designated Industrial Zone. Thank you to all governmental and industry participants. #Strathco ⁦#Shpk https://t.co/5r7WU6jwAa",1596232423070748672,en,36411664
2022-11-25T16:58:09.000Z,['1596186489888870400'],"RT @Str_XmasBureau: We have some very sad looking shelves at the depot.
Can you help?
#shpk
#strathco
#christmasiscoming2022 https://t.co/0…",1596186489888870400,en,36411664
2022-11-25T16:58:03.000Z,['1596186463838035968'],"RT @StrathconaFB: Giving Tuesday is just days away.
Help us raise money for our holiday hamper program.
#shpk
#strathco
#foodsecurity

http…",1596186463838035968,en,36411664
2022-11-25T02:30:37.000Z,['1595968167058472961'],University Hospital Foundation fundraiser tonight. University Hospital is such an important link in our region’s health care. https://t.co/kpujPyzn7V,1595968167058472961,en,36411664
2022-11-25T01:42:06.000Z,['1595955957447917568'],"It was a pleasure chatting with Madison, one of our three amazing ambassadors for the 2023 Special Olympics Alberta Winter Games. If you see our ambassadors out in the community, say hi! #strathco #shpk https://t.co/3RwztOMLT1",1595955957447917568,en,36411664
2022-11-24T23:26:08.000Z,['1595921742643752961'],"We are committed to fiscal responsibility &amp; excellence in muni services. Council reduced the proposed increase to 4.6%, lower than inflation – 7.7%. This mean in real dollars taxes have gone down from last year. On the average home, the increase means $7/mo or $84/yr",1595921742643752961,en,36411664
2022-11-24T23:23:25.000Z,['1595921056988291072'],"#Strathco council passed a unanimous budget for 2023. We acted in response to overriding external factors: inflation, supply chain issues, &amp; interest rates. A key in these economically challenging times was to make every dollar count.

https://t.co/UiYUsu1l7u via @RodFrank12",1595921056988291072,en,36411664
2022-11-24T23:09:45.000Z,['1595917617021485056'],"#Strathco council has passed a unanimous budget for 2023. We acted in response to overriding external factors: inflation, supply chain issues, &amp; rising interest rates. A key in these economically challenging times was to make every dollar count.
See link:
https://t.co/UiYUsu1l7u",1595917617021485056,en,36411664
2022-11-24T21:28:09.000Z,['1595892049118924800'],RT @StrathcoCounty: Holiday cheer is rolling in with @cpholidaytrain on December 9 to Josephburg #strathco! Details on the free shuttle bus…,1595892049118924800,en,36411664
2022-11-24T15:36:38.000Z,['1595803586382163968'],An ask from our food bank #strathco #shpk Save your egg cartons! https://t.co/M8stwvYISS,1595803586382163968,en,36411664
2022-11-23T23:25:26.000Z,['1595559177795301377'],"Shop local, eat local in #Strathco #Shpk - we are thankful for local businesses investing in our community
⁦@robertparks247⁩ ⁦@Lorne958⁩ ⁦@katieinthepark⁩ ⁦@shpkchamber⁩ https://t.co/4JaLAG5TTP",1595559177795301377,en,36411664
2022-11-22T16:38:07.000Z,['1595094286353457153'],"Thanks to this team for their commitment to our Strathcona County Emergency Services, personal successes and for being incredible ambassadors for @StrathcoCounty . 

#strathco #shpk",1595094286353457153,en,36411664
2022-11-22T16:37:49.000Z,['1595094209056632832'],"Collectively, this team brought home:
o  Men’s Individual National Champion
o  Women’s Individual National Champion
o  Gold in Men’s Tandem
o  Silver in Mixed Team
o Silver in Mixed Tandem",1595094209056632832,en,36411664
2022-11-22T16:37:37.000Z,['1595094160071327744'],"Today, Strathcona County Council formally recognized our FireFit Champions Carla Morrison, Brad Dicks and Dave Murray for their outstanding performance in FireFit 2022. They are all members of our SCES firefighting team. https://t.co/JAcenTNJui",1595094160071327744,en,36411664
2022-11-21T22:17:04.000Z,['1594817197679202305'],"RT @StrathcoCounty: Council budget meeting resumes today at 3:30 pm and the budget public hearing is tonight at 5 pm.

Watch the webcast: h…",1594817197679202305,en,36411664
2022-11-21T19:46:12.000Z,['1594779228083744768'],"Today's the day! Riding on transit just got easier with the new tap-and-go Arc card; available for standard adult fare riders. Find out more https://t.co/mWJm0crTHb 

#SCTransit #strathco #shpk #ArcTransit https://t.co/QN2GqOULZo",1594779228083744768,en,36411664
2022-11-20T22:53:01.000Z,['1594463854309900289'],@robertparks247 @IAMRockwell Orr not too shabby,1594463854309900289,en,36411664
2022-11-20T20:18:41.000Z,['1594425016950853632'],Sunday Tip o’ the Hat 🎩: First Nations businessman wins tech awards  - congratulations Tim and CommAlert for this award and thank you for building community.  #Strathco #Shpk https://t.co/w5JgUWmV30,1594425016950853632,en,36411664
2022-11-20T01:08:58.000Z,['1594135678820159489'],"⁦@eips⁩ Mr Liguori has been refreshing to work with - professional, informed, and a common sense approach. #Strathco #Shpk was well served, and we wish him all the best in retirement.  https://t.co/aVJrOie4Jk",1594135678820159489,en,36411664
2022-11-20T00:56:13.000Z,['1594132471083589632'],"#Strathco #Shpk Celebration of Lights tonight - be sure to drive by County Hall and see the beautiful, festive displays. ⁦@Lorne958⁩ ⁦@btonita⁩ ⁦@AaronNelson780⁩ ⁦@CAnnward6⁩ ⁦@katieinthepark⁩ https://t.co/471MJeI2wE",1594132471083589632,en,36411664
2022-11-19T03:16:47.000Z,['1593805460716781568'],"Tip o’ the Hat 🎩: to our #Strathco #Shpk business community ⁦@shpkchamber⁩ and all nominees for the 2022 Business Awards - thank you for building community
⁦@robertparks247⁩ ⁦⁦@Lorne958⁩ ⁦@btonita⁩ ⁦@CAnnward6⁩ https://t.co/EF1J7WljSw",1593805460716781568,en,36411664
2022-11-19T00:13:38.000Z,['1593759368276647936'],"It’s going to be a rough flu 🤒 season, save your self and others the pain and get the vacc - thank you Deepak ⁦⁦@ShopprsDrugMart⁩ for making it quick and easy! https://t.co/ZGXq4bT6Fm",1593759368276647936,en,36411664
2022-11-18T16:48:57.000Z,['1593647459422507009'],13 regional communities @yegmetro meeting this morning to work on five year growth plan review and plan for future in the area #Strathco #Shpk https://t.co/zksSbF4oiI,1593647459422507009,en,36411664
2022-11-17T22:36:45.000Z,['1593372598402154496'],Looking for some family fun this weekend? Come check out our annual Celebration of Lights this Saturday #strathco #shpk https://t.co/aE2cJ3cSws,1593372598402154496,en,36411664
2022-11-17T22:34:28.000Z,['1593372023304355842'],Proud of our strong business community in #strathco #shpk - take a look at the @shpkchamber Finalists for the 2022 Business Awards. https://t.co/I1ztpAjJI2,1593372023304355842,en,36411664
2022-11-17T17:28:58.000Z,['1593295143439929344'],#Strathco #Shpk at ⁦@yegmetro⁩ this morning to work with region on advocacy to other levels of government https://t.co/Nj9HlQ3LXO,1593295143439929344,en,36411664
