lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1596996855438536705,"RT @whydontyoutube: 40 YEARS AGO TODAY: Who better to see LWT's late night audience off to bed with a poem than, er, Brian Blessed? The fol…",2022-11-27T22:38:15.000Z,70658199,['1596996855438536705']
en,1596986683643527168,"RT @woodg31: TV📺27/11/2003 ITV 
4.30:That's So Raven 5.0:Boot Sale Treasure Hunt 5.30:I Want That House 6.0:News 7.0:Emmerdale 
8.0:The Bil…",2022-11-27T21:57:50.000Z,70658199,['1596986683643527168']
en,1596986673468166144,"RT @woodg31: TV📺27/11/2003 BBC2 
1.0:Snooker 5.10:The Weakest Link 6.0:The Simpsons 6.20:The Fresh Prince of Bel-Air 6.45:Buffy the Vampire…",2022-11-27T21:57:48.000Z,70658199,['1596986673468166144']
en,1596986661149192194,"RT @woodg31: TV📺27/11/99 ITV 
4.30:Body Check 5.0:News 5.40:Don't Try This At Home 6.40:New You've Been Framed 7.10:Blind Date 8.10:Family…",2022-11-27T21:57:45.000Z,70658199,['1596986661149192194']
en,1596986650202353664,RT @woodg31: TV📺27/11/89 BBC1 4.35:BraveStarr 4.55:Newsround 5.5:Blue Peter 5.35:Neighbours 6.0:News 7.0:Wogan 7.30:Watchdog 8.0:Telly Addi…,2022-11-27T21:57:42.000Z,70658199,['1596986650202353664']
en,1596986638714142722,"RT @woodg31: TV📺27/11/88 ITV 
3.0:The Match 5.5:Highway to Heaven 6.0:Bullseye 6.30:News6.40:Highway 7.15:Live From The Palladium 8.45:The…",2022-11-27T21:57:39.000Z,70658199,['1596986638714142722']
en,1596986629058854912,"RT @woodg31: TV📺27/11/88 C4 
1.0:Lost in Space 2.0:The Wind 2.30:The Middle of the Road Hour 4.35:European Film Awards 5.15:The Business Pr…",2022-11-27T21:57:37.000Z,70658199,['1596986629058854912']
en,1596986614919876609,"RT @woodg31: TV📺27/11/88 BBC1 
3.0:International Snooker 4.50:Scruples 5.20:The Clothes Show 5.45:The Chronicles of Narnia 6.15:Spelling It…",2022-11-27T21:57:34.000Z,70658199,['1596986614919876609']
en,1596984609786703872,"RT @woodg31: TV📺27/11/87 C4
4.30:Countdown 5.0:Mr Ed 5.30:The Chart Show 6.0:Revid 6.15:Famous for Fifteen Minutes 6.30:The Chart Show 7.0:…",2022-11-27T21:49:36.000Z,70658199,['1596984609786703872']
en,1596984593395351552,"RT @woodg31: TV📺27/11/87 BBC2 
2.15:Sport on Friday 4.0:It's My Pleasure 4.30:International Snooker 5.30:Food and Drink 6.0:Film - Tarzan a…",2022-11-27T21:49:32.000Z,70658199,['1596984593395351552']
en,1596984580988248064,"RT @woodg31: TV📺27/11/87 BBC1 
5.5:Grange Hill 5.35:Challenge Anneka 6.0:News 7.0:Children In Need 7.20:Children Down Our Way 7.35:Jim Fixe…",2022-11-27T21:49:29.000Z,70658199,['1596984580988248064']
en,1596984550902861824,"RT @woodg31: TV📺27/11/86 ITV 
4.10:The Telebugs 4.20:Running Loose 4.45:Dangermouse 5.15:Blockbusters 5.45:News 6.30:Crossroads 7.0:Emmerda…",2022-11-27T21:49:22.000Z,70658199,['1596984550902861824']
en,1596984538403549184,"RT @woodg31: TV📺27/11/86 BBC1 
4.30:Galloping Galaxies! 5.0:Newsround 5.5:Blue Peter 5.35:Masterteam 6.0:News 7.0:Top of the Pops 7.30:East…",2022-11-27T21:49:19.000Z,70658199,['1596984538403549184']
en,1596983716697759744,"RT @woodg31: TV📺27/11/85 BBC1 
4.35:Hartbeat 5.0:Newsround 5.10:Colour in the Creek 5.35:Masterteam 6.0:News 7.0:Wogan 7.40:Porridge 8.10:C…",2022-11-27T21:46:03.000Z,70658199,['1596983716697759744']
en,1596983705972903936,"RT @woodg31: TV📺27/11/85 ITV 
4.15:The Krazy Kitchen 4.40:Danger Marmalade At Work 5.0:Alias the Jester 5.15:Blockbusters 5.45:News 6.5:Cro…",2022-11-27T21:46:00.000Z,70658199,['1596983705972903936']
en,1596983692014268416,"RT @woodg31: TV📺27/11/84 BBC2 
3.50:Snooker 5.20:News 5.30:Travellers in Time 6.0:The Rockford Files 6.45:Cartoon 7.0:Laugh-In 7.30:Whistle…",2022-11-27T21:45:57.000Z,70658199,['1596983692014268416']
en,1596983678672195584,"RT @woodg31: TV📺27/11/84 ITV 
4.15:Wil Cwac Cwac 4.20:On Safari 4.45:CBTV 5.15:Blockbusters 5.45:News 6.5:Crossroads 6.30:Regional News 7.0…",2022-11-27T21:45:54.000Z,70658199,['1596983678672195584']
en,1596982224288509953,"RT @woodg31: TV📺27/11/83 BBC2 
4.10:The Great Palace 5.0:Rugby Special 6.0:News Review 6.30:The Money Programme 7.15:Around with Alliss 7.4…",2022-11-27T21:40:07.000Z,70658199,['1596982224288509953']
en,1596982205980413953,RT @woodg31: TV📺27/11/83 BBC1 3.25:Championship Snooker 5.20:Queen and Commonwealth 5.50:News 6.0:Jane Eyre 6.30:Mind How You Go 6.40:Songs…,2022-11-27T21:40:03.000Z,70658199,['1596982205980413953']
en,1596982193087053826,"RT @woodg31: TV📺27/11/83 ITV 
4.30:Champion Children of the Year 5.0:Bullseye 5.30:Battlestar Galactica 6.30:News 6.40:Highway 7.15:Bruce…",2022-11-27T21:39:59.000Z,70658199,['1596982193087053826']
en,1596982165501116416,"RT @woodg31: TV📺27/11/82 C4 
5.5:Brookside 6.0:Union World 6.30:7 Days 7.0:Rafaella Cara 7.30:A Week in Politics 8.15:Norman Gunston 9.15:T…",2022-11-27T21:39:53.000Z,70658199,['1596982165501116416']
en,1596982144437395457,"RT @woodg31: TV📺27/11/82 ITV 
10.5:Star Fleet 10.30:The Saturday Show 12.15:World of Sport 5.5:News 5.10:Metal Mickey 5.40:The Pyramid Game…",2022-11-27T21:39:48.000Z,70658199,['1596982144437395457']
en,1596982129573138432,"RT @woodg31: TV📺27/11/82 BBC2 
6.30:Cricket 6.55:News 7.15:Saturday Briefing 7.50:Film - The Strange Door 9.5:Kingswood a Comprehensive Sch…",2022-11-27T21:39:44.000Z,70658199,['1596982129573138432']
en,1596982115606089729,"RT @woodg31: TV📺27/11/82 BBC1 
12.15:Grandstand 5.10:News 5.25:The Dukes of Hazzard 6.15:Noel Edmonds Late Late Breakfast Show 6.55: Blanke…",2022-11-27T21:39:41.000Z,70658199,['1596982115606089729']
en,1596979337106173952,"RT @woodg31: TV📺27/11/81 ITV 
4.20:Storybook International 4.45:The World Gymnastics Championships 5.45:News 6.30:Kick Off 7.0:Survival Spe…",2022-11-27T21:28:39.000Z,70658199,['1596979337106173952']
en,1596979325362122753,"RT @woodg31: TV📺27/11/81 BBC1 
4.50:Crackerjack 5.35:Amazing Adventures of Morph 5.40:News 6.0:Nationwide 7.0:Whatever Happened to the Like…",2022-11-27T21:28:36.000Z,70658199,['1596979325362122753']
en,1596979312271687680,"RT @woodg31: TV📺27/11/80 ITV 
3.45:The John Smith Show 4.15:Little House on the Prairie 5.15:University Challenge 5.45:News 6.30:Crossroads…",2022-11-27T21:28:33.000Z,70658199,['1596979312271687680']
en,1596979300313726976,"RT @woodg31: TV📺27/11/80 BBC1 
4.25:Heidi 4.50:Newsround 4.55:Blue Peter 5.25:Spine Chillers 5.40:News 5.55:Nationwide6.55:Tomorrow's Worl…",2022-11-27T21:28:30.000Z,70658199,['1596979300313726976']
en,1596977942206492673,"RT @woodg31: TV📺27/11/79 ITV
12.10:Rainbow 12.30:The Sullivans 1.0:News 1.30:About Britain 2.0:After Noon Plus 2.45:Cabbages and Kings 3.15…",2022-11-27T21:23:06.000Z,70658199,['1596977942206492673']
en,1596977909562249216,"RT @woodg31: TV📺27/11/79 ITV
2.45:Family 3.45:Georgie Fame and Company 4.15:Get It Together 4.45:Magpie 5.15:Crossroads 5.45:News 6.30:Univ…",2022-11-27T21:22:58.000Z,70658199,['1596977909562249216']
en,1596977894022352898,"RT @woodg31: TV📺27/11/79 BBC1 
4.25:Jackanory 4.40:Buford Files and Dinky Dog 5.0:Newsround 5.10:The Record Breakers 5.40:News 6.20:Nationw…",2022-11-27T21:22:55.000Z,70658199,['1596977894022352898']
en,1596977881720049665,"RT @woodg31: TV📺27/11/78 ITV 
12.10:Stepping Stones 12.30:Farming Outlook 1.0:News 1.30:About Britain 2.0:After Noon 2.25:Family 3.20:Heart…",2022-11-27T21:22:52.000Z,70658199,['1596977881720049665']
en,1596977870144180224,"RT @woodg31: TV📺27/11/78 ITV 
4.45:The Paper Lads 5.10:What's New 5.15:Crossroads 5.45:News6.30:Botanic Man 7.0:Bernie 7.30:Coronation Str…",2022-11-27T21:22:49.000Z,70658199,['1596977870144180224']
en,1596977858685317120,"RT @woodg31: TV📺27/11/78 BBC1 
4.25:Jackanory 4.40:C.B. Bears 5.0:Newsround 5.5:Blue Peter 5.35:Ivor the Engine 5.40:News 6.20:Nationwide 6…",2022-11-27T21:22:46.000Z,70658199,['1596977858685317120']
en,1596976332109250560,"RT @woodg31: TV📺27/11/77 BBC1 
3.30:The High Chaparral 4.20:Bugs Bunny 4.30:The Osmonds 5.0:Royal Heritage 6.0:News 6.10:The Children of th…",2022-11-27T21:16:42.000Z,70658199,['1596976332109250560']
en,1596976320294309890,"RT @woodg31: TV📺27/11/77 ITV 
4.15:Upstairs, Downstairs 5.15:Adam Smith 5.45:Just William 6.15:News 6.25:Looking for Francis 6.45:Stars on…",2022-11-27T21:16:39.000Z,70658199,['1596976320294309890']
en,1596976303378665472,"RT @woodg31: TV📺27/11/76 ITV 
9.50:Supersonic Saturday Scene 12.30:World of Sport 5.5:News 5.15:Celebrity Squares 6.0:Happy Days 6.30:Candi…",2022-11-27T21:16:35.000Z,70658199,['1596976303378665472']
en,1596976289239666688,"RT @woodg31: TV📺27/11/76 BBC1 
9.30:Multi-Coloured Swap Shop 12.15:Grandstand 5.5:News 5.20:The Basil Brush Show 5.50:Doctor Who 6.50:Bruce…",2022-11-27T21:16:32.000Z,70658199,['1596976289239666688']
en,1596974116254658560,"RT @woodg31: TV📺27/11/72 ITV
12.5:Rainbow 12.25:Larry the Lamb 12.40:First Report 1.0:Mr and Mrs 1.30:Emmerdale Farm 2.0:All Our Yesterdays…",2022-11-27T21:07:54.000Z,70658199,['1596974116254658560']
en,1596974103583690752,"RT @woodg31: TV📺27/11/72 ITV
2.30:Matinee - Half Angel 4.0:Crossroads 4.20:Freewheelers 4.55:Clapperboard 5.15:And Mother Makes Three 5.50:…",2022-11-27T21:07:51.000Z,70658199,['1596974103583690752']
