edit_history_tweet_ids,created_at,id,author_id,lang,text
['1596987444456751105'],2022-11-27T22:00:52.000Z,1596987444456751105,609289528,en,"This is a pretty big accusation Dinesh. Do you have any proof whatsoever to back up this claim? 

Seems like you're accusing people of some pretty heinous acts without any justification. 

Care to elaborate? Or is this just more of your right wing mud slinging in action? https://t.co/LBzIBpil6r"
['1596962116908773377'],2022-11-27T20:20:13.000Z,1596962116908773377,609289528,en,"@Linsaebear Hey Lins, hit me up if you're interested in working for the city. We have several positions open right now and I can discuss things with you if you want. 

I absolutely love the people I work with and I think you'd be a great addition if the hours work for you."
['1596590613096693760'],2022-11-26T19:44:00.000Z,1596590613096693760,609289528,en,"So my publisher reached out to me yesterday with an update for DinoPark and although we're still not at the end, I can see a light faintly in the distance.

I hope this picks up steam soon and I look forward to getting this game into retail sometime in 2023!!"
['1596000876694745089'],2022-11-25T04:40:35.000Z,1596000876694745089,609289528,en,"@M_AndrewsJr Ah!! I haven't played this in several years but truly enjoyed my games of it.

It's definitely a meaty ruleset but I found once I set everything up and started to try the mechanics it started to click"
['1595972256257437696'],2022-11-25T02:46:52.000Z,1595972256257437696,609289528,en,"@texasaggie1994 @IsaacOnEarth Yeah, but there are several factions that want ships in the Warp. And certain strategies also require ships in the Warp."
['1595972050979782656'],2022-11-25T02:46:03.000Z,1595972050979782656,609289528,en,@juliengrenier @IsaacOnEarth I immediately thought Klask too but you do want to get the disk in your opponent's hole.
['1595553547902648320'],2022-11-23T23:03:04.000Z,1595553547902648320,609289528,en,@MistaRauGaming @M_AndrewsJr @CbAlchemy @luckyduckgames Thanks for having me!!  You two were a blast to play with.
['1595553403194990593'],2022-11-23T23:02:29.000Z,1595553403194990593,609289528,en,"@RyMo89 Hopefully things will smooth out once they get accustomed to the influx of new users. Plus, they need to figure out the Android glitch. 

From what I understand, it's a very small crew- like just a couple people."
['1595140529087721472'],2022-11-22T19:41:53.000Z,1595140529087721472,609289528,en,"@MistaRauGaming @M_AndrewsJr @CbAlchemy @luckyduckgames Super psyched to be involved in a live playthrough tonight! 

Watch me burn myself repeatedly with dragon flame!"
['1594549690389127173'],2022-11-21T04:34:06.000Z,1594549690389127173,609289528,en,"Not sure what's happening with this app, so I created a new profile on Hive - just in case. 

Join me there and give me a follow, let's see where this thing goes!!

https://t.co/UTyMCv259Y"
['1594523008567480321'],2022-11-21T02:48:04.000Z,1594523008567480321,609289528,en,"Wow, anyone who watches football bu doesn't think the @CFL is a worthy league really needs to be watching this #GreyCup109 

I don't care which team wins and I'm at the edge of my seat. 

Interceptions, blocked field goals, kickoff return touchdowns and so much more.

Just wow."
['1594445911748677632'],2022-11-20T21:41:43.000Z,1594445911748677632,609289528,en,"@cardboardwolf People felt that Verstappens championship last season was not deserved and that Red Bull cheated with the salary cap.

A lot of animosity between the Hamilton and Verstappen fan bases and lots of toxicity both ways.

I'd just like to enjoy F1 again without all the hate."
['1594394035900534784'],2022-11-20T18:15:35.000Z,1594394035900534784,609289528,en,"So glad this #F1 season is over!!

Congrats to Max for his 2nd championship.

Let's hope next year fans can focus on the actual racing &amp; not the bitterness that has been held over the sport these last 12 months

No championship is ever without drama but let's try to move forward."
['1594195926700412929'],2022-11-20T05:08:22.000Z,1594195926700412929,609289528,en,"@PuppyShogun Yeah, I'm not sure how I feel about this. My wife is a talented artist and I feel this AI algorithm is genie that won't go back into its bottle."
['1593724835330658305'],2022-11-18T21:56:25.000Z,1593724835330658305,609289528,en,"Looking forward to this stream. Not gonna lie,  pretty nervous at the same time!!

I'll have to learn a few rules on Flamecraft beforehand to stay in the game. https://t.co/KZOwE4bQER"
['1593271146782171136'],2022-11-17T15:53:37.000Z,1593271146782171136,609289528,en,@RyMo89 Me too. And somehow I see Theo Fleury everywhere. Too many blows to the head.
['1593070923795820544'],2022-11-17T02:38:00.000Z,1593070923795820544,609289528,en,"Hmmmm, very curious article. I can definitely see this being the case but it definitely needs a deeper dive

I volunteered for them at several online cons and didn't have any direct issues but I was never an employee of theirs

My personal contacts I had were amazing people 😁 https://t.co/e7qDm1U1Wo"
['1593060788348284933'],2022-11-17T01:57:44.000Z,1593060788348284933,609289528,en,"Hey @HachetteGames 

I got an email today with a great offer for a discount and free shipping but it appears to be for American customers only? 

Any chance you have something available for your Canadian fans? There's a few things I'm interested in picking up."
['1591888723121430528'],2022-11-13T20:20:22.000Z,1591888723121430528,609289528,en,"@MattyWTF1 I've been an avid Verstappen supporter for a long time and felt the 5 sec penalty was utterly undeserved in this race but he lost a lot of my support by not giving Checo that position at the end. 

Red Bull needs to sort this stuff out"
['1591621060688252928'],2022-11-13T02:36:46.000Z,1591621060688252928,609289528,en,"@tavs1997 Very true, but as someone who has cheered for thus team for 30 years, even I'm past my breaking point."
