edit_history_tweet_ids,text,id,created_at,author_id,lang
['1596961821273264129'],Muscles in my legs are so so sore I couldn’t even walk around Liffey valley 😖🤣🤣,1596961821273264129,2022-11-27T20:19:02.000Z,409488227,en
['1596117378869628928'],Jayo asked me if I wanted a box of wkd in Tesco for toy show later and the thought of it acc made me feel sick I vomited for 4 hours straight with a hangover last week never again 🤮🤮🤮🤮,1596117378869628928,2022-11-25T12:23:32.000Z,409488227,en
['1595488009083928604'],Jason doesn’t say heya or hello to people he says yup and it does my Fcking head in even to my da 🤣🤣🤣,1595488009083928604,2022-11-23T18:42:38.000Z,409488227,en
['1595181378206826497'],The one thing that does my head in is when ppl do food reviews and over exaggerate how nice the food is like fck off its kfc the faces they pull n all I can’t watch that 🤣🤣🤣🤣🤣,1595181378206826497,2022-11-22T22:24:12.000Z,409488227,en
['1594683423662145541'],I had the worse hangover ever Saturday I vomited for like 4 hours couldn’t even keep down water only feeling normal now today I will never drink wine again ever 🤮🤮🤮🤮,1594683423662145541,2022-11-21T13:25:30.000Z,409488227,en
['1593238458855657473'],@chelseaaturner8 Omg now I’m turned off https://t.co/CNSZvezlPX,1593238458855657473,2022-11-17T13:43:44.000Z,409488227,en
['1593217282934611968'],I wish boojum was still on Thomas st cause I am craving one,1593217282934611968,2022-11-17T12:19:35.000Z,409488227,en
['1592954328595451905'],Re watching the real housewives of New Jersey because it’s the best season ever of the housewives and no others come close,1592954328595451905,2022-11-16T18:54:42.000Z,409488227,en
['1592598748445970432'],Werdio vibes but the smell of a cooked dinner or dinner cooking in the kitchen makes me feel so sick esp if I only had a shower I do be covering me hair n all hahaha and deffo could not cook in pjs and then go to bed 🤮,1592598748445970432,2022-11-15T19:21:45.000Z,409488227,en
['1592435481811505152'],First call of the morning a man roaring down the phone at you 👍🏼👍🏼👍🏼👍🏼👍🏼,1592435481811505152,2022-11-15T08:32:59.000Z,409488227,en
['1592202084589326336'],Someone eating these on bus with there hands no fcks given that is not normal hahaha get me off next stop I’ll walk home https://t.co/xb488K6Q7u,1592202084589326336,2022-11-14T17:05:33.000Z,409488227,en
['1591914504514076673'],I loveee Sundays but known tomorrow is Monday ruins the mood 🥲🤣🤣🤣,1591914504514076673,2022-11-13T22:02:48.000Z,409488227,en
['1591858622602133518'],North west would make u dizzy watching her tik toks spinning around in every vid hahah,1591858622602133518,2022-11-13T18:20:45.000Z,409488227,en
['1591816254477697027'],Omg I would love a Sunday roast 🥲🥲🥲,1591816254477697027,2022-11-13T15:32:24.000Z,409488227,en
['1591310122902605825'],Me and Jason made home made pizza last night and I woke up at 5am feeling like I needed to vomit 🤢 it’s now 6am and I’m lying in bed with a basin bottle of water and a towel and jayo is snoring beside me 😃😃😃😃🤢🤮🤕,1591310122902605825,2022-11-12T06:01:13.000Z,409488227,en
['1590637666793848833'],Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/MwBC6yqR58,1590637666793848833,2022-11-10T09:29:07.000Z,409488227,en
['1590125120785637376'],From aib on the crumlin road to the end of cork st took me 30 mins this morn https://t.co/f9falXXQ7t,1590125120785637376,2022-11-08T23:32:26.000Z,409488227,en
['1590124916959240192'],Tik tok live is insane what do people be at,1590124916959240192,2022-11-08T23:31:37.000Z,409488227,en
['1589773349458046976'],Oh get me off tik tok Fcking starving,1589773349458046976,2022-11-08T00:14:37.000Z,409488227,en
['1589301724053114880'],Just doesn’t feel right spending Sunday with out your bf 🫣🤣🤣🤣,1589301724053114880,2022-11-06T17:00:33.000Z,409488227,en
