text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @AASchapiro: As protests erupted in China, pro-govt accounts spammed Twitter, overwhelmed its defenses, &amp; made it harder to find info ab…",en,2022-11-28T04:12:42.000Z,1597081021865787393,['1597081021865787393'],16871799
RT @masterteacher: High expectations: our superpower! Read the latest article to learn how to build higher expectations in your classroom f…,en,2022-11-28T04:12:16.000Z,1597080913846099969,['1597080913846099969'],16871799
RT @votevets: It’s simple: @AVindman is pulled by a sense of service and what’s right—no matter if it’s @realDonaldTrump attacking him or @…,en,2022-11-28T04:12:06.000Z,1597080871529746432,['1597080871529746432'],16871799
"RT @HuffPostPol: ADL's Jonathan Greenblatt said Trump is ""running the most unapologetic white nationalist campaign that we’ve ever seen."" h…",en,2022-11-28T03:49:18.000Z,1597075134615269376,['1597075134615269376'],16871799
"RT @mmpadellan: Hey, what time does the War on Christmas start, and should I bring extra bags of soup this year? 🤔🎄",en,2022-11-28T03:48:40.000Z,1597074972232409089,['1597074972232409089'],16871799
RT @acranberg: @MichaelWorobey Will you or your co-authors comment on how the Chinese CDC office fits into your spatial analysis?  I’ve rec…,en,2022-11-28T02:41:53.000Z,1597058166126432257,['1597058166126432257'],16871799
"RT @Victorshi2020: BREAKING: all polls have closed today in Georgia &amp; more than 87,000 people cast their ballots — bringing the total numbe…",en,2022-11-28T02:41:13.000Z,1597057997544357888,['1597057997544357888'],16871799
"RT @Independent: Boy, 16, arrested after two teenagers stabbed to death a mile apart in London https://t.co/BhuXEnbIMY",en,2022-11-28T02:40:47.000Z,1597057891290484736,['1597057891290484736'],16871799
RT @TheDemCoalition: The White House released a statement on the disgraced former president hosting white supremacists at a Mar-a-Lago dinn…,en,2022-11-28T02:40:22.000Z,1597057786676142083,['1597057786676142083'],16871799
"RT @duty2warn: Dems need to be looking hard to find a sane Republican House official, one that has the courage and mettle to garner support…",en,2022-11-28T02:39:58.000Z,1597057683286560768,['1597057683286560768'],16871799
"RT @VIZIO: A 70"" VIZIO V-Series 4K UHD LED Smart TV for $448? That's the kind of deal you can only get on #BlackFriday at @Walmart.

Get yo…",en,2022-11-28T02:39:21.000Z,1597057527807504384,['1597057527807504384'],16871799
RT @CBSEveningNews: The Buffalo mass shooting suspect is expected to plead guilty to state charges tomorrow morning. His court appearance c…,en,2022-11-28T02:36:02.000Z,1597056696190308357,['1597056696190308357'],16871799
RT @ajc: BREAKING: A candlelight vigil Sunday night in DeKalb County for a recent homicide victim turned deadly when a shooting claimed the…,en,2022-11-28T02:30:21.000Z,1597055262367457280,['1597055262367457280'],16871799
