edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597052298349273088'],"RT @elliottgray: james cameron is a fuckin liar here’s how it actually went down

 https://t.co/SwarJWrIgt",1597052298349273088,2022-11-28T02:18:34.000Z,337355234,en
['1596961883281821697'],@JenKatWrites How many points is your village?,1596961883281821697,2022-11-27T20:19:17.000Z,337355234,en
['1596943518546931712'],Somehow back to hoodies in the last few days of November https://t.co/9xRdc6YwsR,1596943518546931712,2022-11-27T19:06:19.000Z,337355234,en
['1596939111981813760'],RT @Rainmaker1973: This collection of slow motion videos of objects falling in water and cornflour result in spectacular fluid motion effec…,1596939111981813760,2022-11-27T18:48:48.000Z,337355234,en
['1596937142974185472'],@JenKatWrites I was gonna say this is an intense build.,1596937142974185472,2022-11-27T18:40:59.000Z,337355234,en
['1596874776353669121'],RT @StaridasGeo: Extending @John_M_Nelson's diorama making technique https://t.co/XsrxaVqHHa I am exploring ways to build sides directly in…,1596874776353669121,2022-11-27T14:33:09.000Z,337355234,en
['1596873305142702082'],A really smart Potato has arrived in Canada. @PotatoMcWhiskey https://t.co/X5bLv69lxR,1596873305142702082,2022-11-27T14:27:19.000Z,337355234,en
['1596646372391981064'],@adamjury Where’s the Class Progression Gantt Chart?,1596646372391981064,2022-11-26T23:25:34.000Z,337355234,en
['1596644598004256770'],@awesome_john https://t.co/NaFrtAmF6G,1596644598004256770,2022-11-26T23:18:31.000Z,337355234,qam
['1596616948447514624'],"RT @FCB_Lad_: This angle of Messi's goal shows you how ridiculous it was

https://t.co/6ENOnUPyVz",1596616948447514624,2022-11-26T21:28:38.000Z,337355234,en
['1596522703548301312'],@krenshar_posts We’re back o toques around here but there isn’t much snow yet.,1596522703548301312,2022-11-26T15:14:09.000Z,337355234,en
['1596522584325394432'],@krenshar_posts Good hats are a rare commodity.,1596522584325394432,2022-11-26T15:13:40.000Z,337355234,en
['1596513792464150528'],@krenshar_posts Nice shots and Hat!,1596513792464150528,2022-11-26T14:38:44.000Z,337355234,en
['1596261120322535427'],"RT @alyankovic: “Eat It” in 4K is now even MORE new and improved!  My friend Cris Shapan cleaned it up quite a bit, adjusted some levels an…",1596261120322535427,2022-11-25T21:54:42.000Z,337355234,en
['1596132155737899009'],This is so good. #mappymeme https://t.co/vhO0tUaEfi,1596132155737899009,2022-11-25T13:22:15.000Z,337355234,en
['1595460891767627776'],@IHeartFargo Which make sense because Taco Bell is basically sawdust,1595460891767627776,2022-11-23T16:54:53.000Z,337355234,en
['1595412627735384071'],RT @CraigTaylorViz: I wanted to get another bus animation done for today's #30DayMapChallenge seen as 'movement' is right up my street. Ins…,1595412627735384071,2022-11-23T13:43:06.000Z,337355234,en
['1595412464958578696'],@IHeartFargo if you were wondering why Iceland felt surreal to a New Yorker. https://t.co/9xhpfwFSEp,1595412464958578696,2022-11-23T13:42:27.000Z,337355234,en
['1595412088817651712'],RT @PeterTFretwell: #30DayMapChallenge day 20 Favourite: The seal tracks map is one of my favourites from the Antarctic Atlas. https://t.co…,1595412088817651712,2022-11-23T13:40:57.000Z,337355234,en
['1595411980382248961'],"RT @geotologist: #30DayMapChallenge My favourite. I like this because it required a lot of walking. 400 km of my own walking or 270,000 GPS…",1595411980382248961,2022-11-23T13:40:32.000Z,337355234,en
['1595181082210623493'],RT @nameshiv: how did you spend 300 years marauding around the world collecting spices and not learn how to use any of them?,1595181082210623493,2022-11-22T22:23:01.000Z,337355234,en
['1595169494837694485'],When I see tweets like this I’m like this is it! This why I am here also what @IHeartFargo is here for… oh wait he retweeted it. That’s why I’m seeing it. https://t.co/plo6qgStmJ,1595169494837694485,2022-11-22T21:36:59.000Z,337355234,en
['1595137440544530432'],@rachelthebeck I’m deeply afraid to ask.,1595137440544530432,2022-11-22T19:29:36.000Z,337355234,en
['1595084699029962752'],RT @pokateo_: It was never meant to be #mappymeme https://t.co/OGaDouikRj,1595084699029962752,2022-11-22T16:00:02.000Z,337355234,en
['1595038546347560960'],My favourite pet of Disney Owning other things is there logo after an ad for Chippendales. https://t.co/D4BwlRhGAt,1595038546347560960,2022-11-22T12:56:38.000Z,337355234,en
['1595038237881507843'],@OttawaMaryJ Accountability would lead to actual actions. Something Ford is loathe to do.,1595038237881507843,2022-11-22T12:55:24.000Z,337355234,en
['1595037182770950145'],This winter life. https://t.co/VpVeOpr92L,1595037182770950145,2022-11-22T12:51:13.000Z,337355234,en
['1594948864548773888'],RT @VoicesByZane: do you think the army men in Toy Story came like preprogrammed with horrible memories of a war they never really fought i…,1594948864548773888,2022-11-22T07:00:16.000Z,337355234,en
['1594947674943406081'],"RT @LeavittAlone: Tumblr invented a fake 73 italio-soviet crime thriller complete with posters, gifs, rough scene descriptions to analyze t…",1594947674943406081,2022-11-22T06:55:33.000Z,337355234,en
['1594944345139986433'],RT @nevermindsonia: five years ago today gundam guy proposed to me and i’ve been mrs. gundam since 2019 ✨ thank you for believing in us!!!,1594944345139986433,2022-11-22T06:42:19.000Z,337355234,en
['1594944021776195585'],RT @RohitaKadambi: “Grey’s Anatomy” but it’s told entirely through the lens of the hospital’s HR department.,1594944021776195585,2022-11-22T06:41:02.000Z,337355234,en
['1594943992449626112'],"RT @turntretarded: remember when my dad found marlboro red filters in a plant pot in the backyard and accused my mom of cheating because ""t…",1594943992449626112,2022-11-22T06:40:55.000Z,337355234,en
['1594941440806846464'],"RT @PeterBrannen1: If Twitter crashes and you need to find me, the hell you will. I've got a two day head start on you, which is more than…",1594941440806846464,2022-11-22T06:30:46.000Z,337355234,en
['1594940921124360193'],"RT @dril: AS THE GUILLOTINE SLIDES TOWARDS MY NECK, I PRODUCE A TINY BARBELL I'VE BEEN HIDING IN MY MOUTH AND LIFT IT WITH MY TONGUE. ONE L…",1594940921124360193,2022-11-22T06:28:42.000Z,337355234,en
['1594937552943075329'],@NeuroTeck https://t.co/fyNXXTDhhm,1594937552943075329,2022-11-22T06:15:19.000Z,337355234,qam
['1594831831727316998'],@tomlommel @boymonster Actually I believe this is Florida in Cyberpunk 2077 after it floats away from the US.,1594831831727316998,2022-11-21T23:15:13.000Z,337355234,en
['1594797558022680576'],RT @stphnmaher: There's a reason why 4chan's market cap is less than the cost of a new truck. Nobody wants to advertise in a sewer.,1594797558022680576,2022-11-21T20:59:02.000Z,337355234,en
['1594797519996854285'],RT @stphnmaher: A hell of a way to run a railroad,1594797519996854285,2022-11-21T20:58:53.000Z,337355234,en
