lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1597050142632329216,"SWFL STRONG - Starting Monday, November 28th, brick &amp; mortar businesses that will reopen on Sanibel and Captiva Island can do so, but first they must get permission to do so from the city. https://t.co/eaUPAg2vjE",2022-11-28T02:10:00.000Z,12371172,['1597050142632329216']
en,1597014175041175557,FUTURECAST - This front is a weak cold front and will bring us a chance for a stray shower through the morning of Monday. https://t.co/Bkv7MiOIff,2022-11-27T23:47:05.000Z,12371172,['1597014175041175557']
en,1596989428375117824,SAVE THE DATE - A public workshop to help Cape Coral residents identify home repair scams and prevent fraud will take place in December. https://t.co/uL2UroevVf,2022-11-27T22:08:45.000Z,12371172,['1596989428375117824']
en,1596962509453332485,TRAFFIC UPDATE - One person was injured after being struck by a car Sunday morning. https://t.co/4sUgHEsicB,2022-11-27T20:21:47.000Z,12371172,['1596962509453332485']
en,1596946963064590337,COMING SOON -  Musician Jon Batiste is on tap to perform at President Joe Biden’s first White House state dinner on Thursday. https://t.co/eHqeMrhFUJ,2022-11-27T19:20:00.000Z,12371172,['1596946963064590337']
en,1596930771989630977,BREAKING NEWS -  A 28-year-old man was walking across I-75 before being hit by a car. https://t.co/6PPhPNiNI8,2022-11-27T18:15:40.000Z,12371172,['1596930771989630977']
en,1596900056262758400,DEADLY CRASH -  A two-car crash accident kills a 6-year-old girl and a woman from Lakeport Saturday afternoon. https://t.co/zqwFTJlSQn,2022-11-27T16:13:37.000Z,12371172,['1596900056262758400']
en,1596874376388878338,NEWS ALERT- A 73-year-old woman died after being hit by a motorcycle Saturday night. https://t.co/i0CiUzovDJ,2022-11-27T14:31:34.000Z,12371172,['1596874376388878338']
en,1596866470688227329,EXPECT FOG - Temperatures are starting out in the 70s with very muggy conditions in place. https://t.co/2NioTwSHb1,2022-11-27T14:00:09.000Z,12371172,['1596866470688227329']
en,1596854668235362309,NEWS UPDATE - The Lee County Sheriff's Office is investigating a shooting at a gas station in Lehigh Acres.   https://t.co/pX7YHtjkJ2,2022-11-27T13:13:15.000Z,12371172,['1596854668235362309']
en,1596700356456636419,IAN RECOVERY - Today several are able to have pop-up shops located at the Bell Tower in Fort Myers.  https://t.co/cO18J6hlYB,2022-11-27T03:00:04.000Z,12371172,['1596700356456636419']
en,1596670392365719552,"FUTURECAST - The temperature will remain warm again overnight and as they approach the dew point temperature, we will start to see some fog build in. https://t.co/KLqUlltyGm",2022-11-27T01:01:00.000Z,12371172,['1596670392365719552']
