created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-27T20:21:51.000Z,en,['1596962529078521856'],1596962529078521856,RT @jeremycorbyn: Humbled to receive the Gold Medal of Honorary Patronage from Trinity College Dublin Philosophical Society for contributio…,381440196
2022-11-26T22:05:45.000Z,en,['1596626286092423170'],1596626286092423170,"RT @LeftUnityParty: Anneliese Dodds says “no one supports strikes"".

Well we do. RT if you do too.
https://t.co/W5lyqyEjfl",381440196
2022-11-26T22:02:10.000Z,en,['1596625384027852801'],1596625384027852801,"RT @Vad002: I'm  63  I work 7 days a week, ok I can put my heating on and eat , but I've got no fùcking life  depressed as fuck , just work…",381440196
2022-11-26T09:43:15.000Z,en,['1596439430142873601'],1596439430142873601,"RT @mrjamesob: If you think the people who voted to keep Matt Hancock in the jungle are easily manipulated, just wait until you hear about…",381440196
2022-11-25T21:52:10.000Z,en,['1596260479546134530'],1596260479546134530,"RT @ucu: Universities are sitting on £40,000,000,000 in reserves. Just 3% of that would settle our pay claim.

Don’t listen to anyone who t…",381440196
2022-11-24T15:36:56.000Z,en,['1595803662558941188'],1595803662558941188,RT @UCU_UAL: Our students know it - branding is not education or student care. Will VCs keep allowing low wages and declining working condi…,381440196
2022-11-24T09:39:20.000Z,en,['1595713669144485888'],1595713669144485888,"RT @ucu: Today, 70,000 UCU members begin historic strike action at every university in the UK
 
They are fighting to save higher education…",381440196
2022-11-24T09:39:08.000Z,en,['1595713620649844739'],1595713620649844739,"As a postgraduate student at Bangor Uni, I stand by our lecturers today. We cannot allow poor pay and zero hours contracts to be the norm.
I stand with @bangor_staff 
#universitystrikes #IStandWithLecturers #ucuRISING #UCUstrike https://t.co/xthX5EgW2T",381440196
2022-11-24T09:23:34.000Z,en,['1595709700951212033'],1595709700951212033,"RT @ucu: RT THE HELL OUT OF THIS 🔥

Inch by inch.

Member by member.

University by university.

Tomorrow we rise.

#ucuRISING https://t.co…",381440196
2022-11-23T18:38:52.000Z,en,['1595487060177174560'],1595487060177174560,"RT @RMTunion: 🎤 Richard Madeley “So you’re accusing the government of a bare faced lie on this?”
🗣 @RMTunion Mick Lynch “I am, yes.”
https:…",381440196
2022-11-21T21:23:38.000Z,en,['1594803748450504709'],1594803748450504709,@drrachelbroady I had wreathes made for my front door all year round! Love them! https://t.co/qno5qxxtup,381440196
2022-11-21T20:10:48.000Z,en,['1594785421200064512'],1594785421200064512,"RT @_MarkPickering: For those wondering, this is the Welsh flag explained. 

#WAL
#USA
#FIFAWorldCup 
#Qatar2022 https://t.co/cYHKeJCA9K",381440196
