lang,text,edit_history_tweet_ids,created_at,author_id,id
en,"Now is the time to strengthen mind,body,and soul",['1596980700854747136'],2022-11-27T21:34:04.000Z,910659767428726784,1596980700854747136
en,"RT @mrwtffacts: In 2017, a homeless man, Elmer Alvarez, found a $10,000 check on the street meant for a real estate broker &amp; found a way to…",['1596962411826753536'],2022-11-27T20:21:23.000Z,910659767428726784,1596962411826753536
en,"RT @SpratFool: Fuck the street shit, get money",['1596958023787761664'],2022-11-27T20:03:57.000Z,910659767428726784,1596958023787761664
en,RT @THROWEDTOBIN: Never stop learning…,['1596922479456694272'],2022-11-27T17:42:43.000Z,910659767428726784,1596922479456694272
en,Trust the process work through the process,['1596911929616109568'],2022-11-27T17:00:47.000Z,910659767428726784,1596911929616109568
en,"RT @rxpapii: YEAH.. YEAH.. I GOT MORE‼️

BLACC FRIDAY PAP FREE TEES OUT NOW

DAWG $HIT RECORDS LOGO TEES OUT NOW

https://t.co/qQ3twIwucw h…",['1596863701428015106'],2022-11-27T13:49:09.000Z,910659767428726784,1596863701428015106
en,Psychology patterns https://t.co/T08gwfiiqQ,['1596860027775901697'],2022-11-27T13:34:33.000Z,910659767428726784,1596860027775901697
und,@xandresparadise 😶 https://t.co/6qACwfPcdo,['1596853607248187392'],2022-11-27T13:09:02.000Z,910659767428726784,1596853607248187392
en,"RT @IamDom3_: Im not a fan of weird energy like at all, quickest way for me to distant myself from you.",['1596851898237132800'],2022-11-27T13:02:15.000Z,910659767428726784,1596851898237132800
en,"RT @sofiariberio_: your body will naturally reject people that aren't meant for you, with physical symptoms.. listen to it.",['1596843576855789568'],2022-11-27T12:29:11.000Z,910659767428726784,1596843576855789568
en,"RT @MindHaste: “The purpose of knowledge is action, not knowledge.”",['1596840310986141696'],2022-11-27T12:16:12.000Z,910659767428726784,1596840310986141696
en,"RT @rxpapii: THE REAL 1 IM HIM 🤣‼️

THEY AINT GON NEVER STOP ME D$R HERE FOREVER 🐶‼️‼️ https://t.co/LnmVJ5tOCC",['1596681054961963008'],2022-11-27T01:43:23.000Z,910659767428726784,1596681054961963008
en,RT @fatbellybella: Take care of your self well on a spiritual level. Come on in .,['1596619167511285761'],2022-11-26T21:37:27.000Z,910659767428726784,1596619167511285761
en,"Intersection lights
Art work by @quan_isai https://t.co/fQSxSMBecw",['1596585179812073472'],2022-11-26T19:22:24.000Z,910659767428726784,1596585179812073472
en,RT @19keys_: 44% off Crownz yourself .. this is the movement use promocode : 44% at checkout .. https://t.co/HOdXBxDClm https://t.co/xqmN3J…,['1596551594300313605'],2022-11-26T17:08:57.000Z,910659767428726784,1596551594300313605
en,"RT @itsmontyj: Don’t get caught up in all this social media shit, just make sure you’re happy in real life.",['1596476920937336832'],2022-11-26T12:12:13.000Z,910659767428726784,1596476920937336832
en,RT @eyedress: new collection out now on https://t.co/qfMXHPA0SI https://t.co/sDGm4p6ybg,['1596476874410299394'],2022-11-26T12:12:02.000Z,910659767428726784,1596476874410299394
en,RT @velli77: @Rap On gad https://t.co/MvzeLE9Mug,['1596475447759745024'],2022-11-26T12:06:22.000Z,910659767428726784,1596475447759745024
en,"RT @MindHaste: Maturity is a mindset, not age.",['1596475117085011968'],2022-11-26T12:05:03.000Z,910659767428726784,1596475117085011968
sv,Fåctz https://t.co/4Dyr7oiZAu,['1596463715318390787'],2022-11-26T11:19:45.000Z,910659767428726784,1596463715318390787
und,@Naija_PR 25,['1596460563596451841'],2022-11-26T11:07:13.000Z,910659767428726784,1596460563596451841
en,RT @RAW_SPK: Naw man Denzel went STUPID in the 2000s https://t.co/jR2vNRxpPH,['1596455783130361857'],2022-11-26T10:48:14.000Z,910659767428726784,1596455783130361857
en,RT @notarickfein: @miacsosa getting disrespected and praised at the same time idk how to feel bout this,['1596351710066315266'],2022-11-26T03:54:41.000Z,910659767428726784,1596351710066315266
en,RT @19keys_: https://t.co/BJtSIMRrdt crownz yourself … the special code is 44% for 44% off … https://t.co/9xEcGGCmxp,['1596191721326784512'],2022-11-25T17:18:56.000Z,910659767428726784,1596191721326784512
en,"RT @19keys_: Watch your spending habits . 

Don’t buy gifts this year unless it’s education or an asset. 

Increase learning increasing you…",['1596156636212899840'],2022-11-25T14:59:31.000Z,910659767428726784,1596156636212899840
en,RT @mavi4mayor: also i been thinking ab the influencer industry and i realized. the point of rappers is to b model consumers for Black yout…,['1595976885225549827'],2022-11-25T03:05:15.000Z,910659767428726784,1595976885225549827
en,RT @wise_chimp: Train your mind to stay calm in every situation.,['1595972298733162497'],2022-11-25T02:47:02.000Z,910659767428726784,1595972298733162497
en,RT @wise_chimp: People start hating you when they cannot control you.,['1595967599963258880'],2022-11-25T02:28:22.000Z,910659767428726784,1595967599963258880
en,@Deedotwill Will later,['1595954755074871298'],2022-11-25T01:37:19.000Z,910659767428726784,1595954755074871298
