id,author_id,edit_history_tweet_ids,text,lang,created_at
1597052978715688960,80578355,['1597052978715688960'],"RT @missingdogwales: ‼️SIGHTINGS ONLY NEEDED ‼️
HALLIE #FRENCHBULLDOG IS MISSING FROM #PANTSIDE #NEWBRIDGE AREA #NP11 #WALES 

♦️Since Sund…",en,2022-11-28T02:21:16.000Z
1597035149681889284,80578355,['1597035149681889284'],RT @WMUR9: 🐾 Beautiful photo! This bobcat was spotted in Epsom. / 📸: Amy | u local https://t.co/XWf8c3G9PX,en,2022-11-28T01:10:25.000Z
1597020599380938752,80578355,['1597020599380938752'],@myWinnipesaukee Wednesday,en,2022-11-28T00:12:36.000Z
1597004625525108736,80578355,['1597004625525108736'],@jessywilson4 Sage travels https://t.co/BPOkzlrt3I,en,2022-11-27T23:09:08.000Z
1596997808476651520,80578355,['1596997808476651520'],@rorymcevoy Beautiful tree. Ours goes up Wednesday,en,2022-11-27T22:42:02.000Z
1596996530778804224,80578355,['1596996530778804224'],"RT @missingdogwales: ♥️ LILLY HAS BEEN FOUND, SAFE, WELL AND REUNITED. WONDERFULL NEWS.",en,2022-11-27T22:36:58.000Z
1596962807555452929,80578355,['1596962807555452929'],"RT @AdoptionsUk: Please retweet to help Rolo and Fudge find a home together #SOMERSET #ENGLAND 

BONDED PAIR, Terriers aged 4, sadly their…",en,2022-11-27T20:22:58.000Z
1596961843800838144,80578355,['1596961843800838144'],"@fep315 @j_pineo Awful this is happening. From my humble knowledge, the Birch does not represent any evil. The Celts see it as good luck and healing with protective influence. Perhaps ML is not only anti nature, but anti the aforementioned. I hope this does not escalate",en,2022-11-27T20:19:08.000Z
1596941919476584448,80578355,['1596941919476584448'],"RT @Croftfoot: Well this is all getting rather exciting, chalking up more life’s experiences! https://t.co/EKnu8ApvMY",en,2022-11-27T18:59:58.000Z
1596897878252802049,80578355,['1596897878252802049'],"RT @The_Animal_Team: Ivan is a Greek rescue #dog who went #missing from #OvertonOnDee LL13 area, #Wrexham #Wales on Sunday, 20/11/22, an un…",en,2022-11-27T16:04:57.000Z
1596897458772398080,80578355,['1596897458772398080'],"RT @DinkelKirstie: Good morning 
Lake Winnisquam - New Hampshire 
#sunrise #StormHour https://t.co/5RnyNk9j2E",en,2022-11-27T16:03:17.000Z
1596897066932146177,80578355,['1596897066932146177'],"RT @LukeBryanfan86: Getting ready for an Amazing Sunrise up here in Littleton, NH https://t.co/ElGiXqHMXO",en,2022-11-27T16:01:44.000Z
1596896289417224192,80578355,['1596896289417224192'],RT @IonMoraruDairy: the #dairy farm never has a day off.  God bless all the farmers 🙌 and good evening to all 🤝… 🤠🐄🥛 https://t.co/d4d52E427G,en,2022-11-27T15:58:38.000Z
1596896149109030912,80578355,['1596896149109030912'],RT @MeowMiya88: https://t.co/yw3oYUON4L,zxx,2022-11-27T15:58:05.000Z
1596895926492475392,80578355,['1596895926492475392'],@MotherCluckyou Merino wool socks and I also use the hand warmers inside my boots. The foot warmers stick to the inside of the boot and tend to ruin the boot liner.,en,2022-11-27T15:57:12.000Z
1596881517053091840,80578355,['1596881517053091840'],@_ashawndabney My family/extended/vaxed boosted masked,en,2022-11-27T14:59:56.000Z
1596838478053982210,80578355,['1596838478053982210'],"RT @PineTreeWeather: PM Showers today! With a high of 50F and a low of 36F in Bangor, Maine #HeyBangor #MEwx",en,2022-11-27T12:08:55.000Z
1596820626731597824,80578355,['1596820626731597824'],"RT @sar_dogs: #LostDog #Alert BARLEY MO AKA LILLI
Female Cross Breed Black With White (Age: Young Adult)
Missing from Bonchurch, PO38 area,…",en,2022-11-27T10:57:59.000Z
1596700487788728321,80578355,['1596700487788728321'],"RT @MissingPetsGB: If you found LEXI, she is a  well loved, family pet. Please call the number on the poster. No further action will be tak…",en,2022-11-27T03:00:36.000Z
1596700347124568064,80578355,['1596700347124568064'],@AdamParkhomenko Guinness here. Pleased to make your acquaintance https://t.co/2cmKpYJIhu,en,2022-11-27T03:00:02.000Z
1596656417146286080,80578355,['1596656417146286080'],"RT @sar_dogs: #LostDog #Alert TILLY
Female Light Brown (Age: Young Adult)
Missing from Alexandra park, tolworth , KT5 area, South East on F…",en,2022-11-27T00:05:28.000Z
1596656164766470150,80578355,['1596656164766470150'],"RT @sar_dogs: #LostDog #Alert JOJO
Female Siberian Husky Black And White (Age: Adult)
Missing from Bozeat, Northamptonshire , NN29 area, Ce…",en,2022-11-27T00:04:28.000Z
1596641763829088256,80578355,['1596641763829088256'],@WthrLdy Lavish,en,2022-11-26T23:07:15.000Z
1596641580924162048,80578355,['1596641580924162048'],"RT @sar_dogs: #LostDog #Alert ROXY
Female German Shepherd Dog White (Age: Young Adult)
Missing from Cranford Lane, Cranford, Hounslow, TW5…",en,2022-11-26T23:06:31.000Z
1596640964885487616,80578355,['1596640964885487616'],"RT @sar_dogs: #LostDog #Alert FRANK
Male French Bulldog Light Fawn And Brown (Age: Young Adult)
Missing from Barclay park hoddesdon. , EN11…",en,2022-11-26T23:04:04.000Z
