id,author_id,lang,text,edit_history_tweet_ids,created_at
1597077115274285057,2863794265,en,"A shipping container stadium, but better visit soon: It’s coming down after the tournament.

https://t.co/nvbv0TypxY https://t.co/Z0aoCQs604",['1597077115274285057'],2022-11-28T03:57:11.000Z
1597076876241018880,2863794265,en,"Will your team advance to the next round?

https://t.co/xTBUIYFdb4 https://t.co/hLBgAzGOZJ",['1597076876241018880'],2022-11-28T03:56:14.000Z
1597076865503543296,2863794265,en,"‘She Said’ Filmmakers and Weinstein Victims: An Emotional Collaboration

https://t.co/j4KHavy77k https://t.co/HQEHtCddsL",['1597076865503543296'],2022-11-28T03:56:11.000Z
1597076646112399360,2863794265,en,"New York Post Takes Aim at Trump, and Hits a Nerve

#New #News 

https://t.co/fGxoCxRc3z https://t.co/lYdERwwbGo",['1597076646112399360'],2022-11-28T03:55:19.000Z
1597076367241318400,2863794265,en,"Did You Quit Your Job in the Last Year? We Want to Hear About It.

https://t.co/pr9FgbU9gG https://t.co/qcdlxpAEbb",['1597076367241318400'],2022-11-28T03:54:12.000Z
1597076363315499008,2863794265,en,"Crypto Firm FTX’s Ownership of a U.S. Bank Raises Questions

#HK #Farmington 

https://t.co/FB03AbQhON https://t.co/ja0LKnKfAY",['1597076363315499008'],2022-11-28T03:54:11.000Z
1597076110533083136,2863794265,en,"Roleplay Off the Field Helps the Eagles on It

#Philadelphia 

https://t.co/eCDRo0vaOk https://t.co/RoXF1dfnwH",['1597076110533083136'],2022-11-28T03:53:11.000Z
1597075865032081410,2863794265,en,"Frederick P. Brooks Jr., Computer Design Innovator, Dies at 91

#International #University 

https://t.co/4gTgygGYTu https://t.co/9gt78qMc3K",['1597075865032081410'],2022-11-28T03:52:13.000Z
1597075859491688448,2863794265,en,"‘New York, New York,’ a Film-Inspired Homage, Plans Broadway Bow

#St 

https://t.co/38b46pQuAv https://t.co/bpSvHGE3QJ",['1597075859491688448'],2022-11-28T03:52:11.000Z
1597075613638348800,2863794265,en,"For Elvis Mitchell, Critic Turned Filmmaker, a Chance to Show and Tell

https://t.co/IVw9ZwN8wp https://t.co/AKiBMQobKM",['1597075613638348800'],2022-11-28T03:51:13.000Z
1597075386491232256,2863794265,en,"How to Make the Most of E-Books, and Find Free Ones

https://t.co/wNW88jUm8J https://t.co/geC9k1JC3W",['1597075386491232256'],2022-11-28T03:50:19.000Z
1597075382141947917,2863794265,en,"‘Strange World’ Review: All Too Familiar

https://t.co/PMQ1kW0pZd https://t.co/8vQBS7QcwB",['1597075382141947917'],2022-11-28T03:50:17.000Z
1597075100322304000,2863794265,en,"‘New York, New York,’ a Film-Inspired Homage, Plans Broadway Bow

#St 

https://t.co/GN3iqo5Wnd https://t.co/FpobpqJeeK",['1597075100322304000'],2022-11-28T03:49:10.000Z
1597074925302546432,2863794265,en,"Douglas McGrath, Playwright, Filmmaker and Actor, Is Dead at 64

https://t.co/M3ExhF5F8T https://t.co/NqNaWtuGAc",['1597074925302546432'],2022-11-28T03:48:29.000Z
1597074853248598017,2863794265,en,"How can the United States advance? Here are the scenarios.

#United 

https://t.co/xpFkdPsDIy https://t.co/WlHBqbDaHB",['1597074853248598017'],2022-11-28T03:48:11.000Z
1597074600764088321,2863794265,es,"Divisive Battle Over Elián González Reverberates on a Miami Stage

#Miami 

https://t.co/5HRb4gefaq https://t.co/K9a2LCSR3q",['1597074600764088321'],2022-11-28T03:47:11.000Z
1597074366046552064,2863794265,zxx,https://t.co/jLhbEaZ4UO https://t.co/a3Qo0swhah,['1597074366046552064'],2022-11-28T03:46:15.000Z
1597074357654028288,2863794265,en,"Brazil’s Neymar Is Out With an Injury After Serbia Match

https://t.co/zBmP8hWX4h https://t.co/nTiFYpwjF5",['1597074357654028288'],2022-11-28T03:46:13.000Z
