edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597071851972308992'],en,2022-11-28T03:36:16.000Z,526101087,1597071851972308992,@MoxeeBeMe It’s just perfect! 🎄
['1597071691376578560'],en,2022-11-28T03:35:38.000Z,526101087,1597071691376578560,"RT @MacFarlaneNews: The FBI has deployed ...... robots

Inside a classified facility in Virginia

Just filed to @CBSEveningNews with my tea…"
['1597057171815997440'],en,2022-11-28T02:37:56.000Z,526101087,1597057171815997440,RT @officejjsmart: 🇷🇺 has evacuated all collaborators from Nova Kakhovka - not only those who worked in the city’s occupation administratio…
['1597057135858196480'],en,2022-11-28T02:37:47.000Z,526101087,1597057135858196480,RT @ivanastradner: Pay attention to this… important things are on the horizon…likely soon.
['1597057012114010113'],en,2022-11-28T02:37:18.000Z,526101087,1597057012114010113,"RT @Teri_Kanefield: For this week's blog post, I took on a big (and I think timely) topic:

Curing the ills of Social Media

https://t.co/P…"
['1597056953179865088'],en,2022-11-28T02:37:04.000Z,526101087,1597056953179865088,"RT @EuromaidanPress: Ukrainian helicopter unguided missile attack targeting Russian positions

Date and location are unknown.
📹https://t.co…"
['1597056918581030912'],en,2022-11-28T02:36:55.000Z,526101087,1597056918581030912,"RT @PriapusIQ: ⚠️ Oil drops more than $1 as China's COVID protests fuel demand worries

- Reuters via https://t.co/ymHY6xloQb"
['1597056773201965056'],en,2022-11-28T02:36:21.000Z,526101087,1597056773201965056,"RT @opinion: Women and children are being abducted so that the women will bear “Russian” rather than “Ukrainian” babies in the future, and…"
['1597056636891574272'],en,2022-11-28T02:35:48.000Z,526101087,1597056636891574272,RT @SonerCagaptay: Romania Eyes Buying Turkish Bayraktar Drones https://t.co/nJqEv0Zeve
['1597056549067063297'],en,2022-11-28T02:35:27.000Z,526101087,1597056549067063297,"RT @brianlambie: You can take the Russians out of the USSR, but you can’t take the USSR out of the Russians. #RussiaIsATerroristState https…"
['1597056520037879808'],en,2022-11-28T02:35:20.000Z,526101087,1597056520037879808,RT @JuliaDavisNews: Russia's strategy for decades to come is discussed on Russian state TV. Along with the claim that the Ukrainian languag…
['1597056065954193410'],en,2022-11-28T02:33:32.000Z,526101087,1597056065954193410,RT @Brandi_NE: @HoneybadgerLA @mpersandy I love her so much! Her facial expression isn’t as angry as I would have expected. 😂
['1597009512145498113'],en,2022-11-27T23:28:33.000Z,526101087,1597009512145498113,RT @Ireland4Ukraine: @JuliaDavisNews Russian tank crews would disagree. https://t.co/dc8j5CSD04
['1596986275508416514'],en,2022-11-27T21:56:13.000Z,526101087,1596986275508416514,"RT @ACEurasia: ""Since the start of Russia’s full-scale invasion of Ukraine, the brazen stealing of grain and destruction of agriculture inf…"
['1596986166485450752'],en,2022-11-27T21:55:47.000Z,526101087,1596986166485450752,RT @marceelias: Things are going great here. Twitter just informed me that this reply to one of my tweets does not violate its safety polic…
['1596984038748606465'],en,2022-11-27T21:47:20.000Z,526101087,1596984038748606465,"RT @JawnMclane: As a reminder, I am a VOLUNTEER like the rest of NAFO. 

I will ALWAYS direct you to @georgian_legion and won’t let you giv…"
['1596976048603734016'],en,2022-11-27T21:15:35.000Z,526101087,1596976048603734016,"RT @trajaykay: BREAKING NEWS ‼️
Reports  that russia has left the site of the #ZNPP
You heard it first predicted here 
Join us for all the…"
['1596975552920924160'],en,2022-11-27T21:13:36.000Z,526101087,1596975552920924160,RT @vivianwubeijing: Many Chinese journos at this moment were in tears watching the video. It’s happening. Still in Liang Ma He 亮马河 area. A…
['1596975499976187905'],en,2022-11-27T21:13:24.000Z,526101087,1596975499976187905,RT @AVindman: Kinda weird that @elonmusk gets to decide how like a half-billion people communicate. Way too much power for one erratic indi…
['1596975413267378177'],en,2022-11-27T21:13:03.000Z,526101087,1596975413267378177,RT @MindyNL79: Merry @saintjavelin  Christmas fellas! Ugly Christmas sweater and tshirt have arrived and its as awesome as we all hoped!27…
['1596974930129604610'],en,2022-11-27T21:11:08.000Z,526101087,1596974930129604610,@AmbienStupor @TeresaCCarter2 @NelsonSkeels @ABrat626 @amys_here @mikes_booh @UnitedSpaceCats SOOOO MAD!!!!! 😂
['1596974862995664898'],en,2022-11-27T21:10:52.000Z,526101087,1596974862995664898,"@CommanderBliss @TeresaCCarter2 @mpersandy @Brandi_NE I waited until she was asleep, then quickly put it over her head. 

I don’t think that will ever happen again without blood loss.🤣"
['1596974643633541122'],qme,2022-11-27T21:10:00.000Z,526101087,1596974643633541122,@TeresaCCarter2 @AmbienStupor @NelsonSkeels @ABrat626 @amys_here @mikes_booh @UnitedSpaceCats https://t.co/yc8DVXgCyr
['1596974577397411841'],en,2022-11-27T21:09:44.000Z,526101087,1596974577397411841,"RT @TeresaCCarter2: @HoneybadgerLA @AmbienStupor @NelsonSkeels @ABrat626 @amys_here @mikes_booh @UnitedSpaceCats Belle be saying, get this…"
['1596972518426181632'],qam,2022-11-27T21:01:33.000Z,526101087,1596972518426181632,@TeresaCCarter2 @AmbienStupor @NelsonSkeels @ABrat626 @amys_here @mikes_booh @UnitedSpaceCats
['1596971579933880320'],en,2022-11-27T20:57:49.000Z,526101087,1596971579933880320,"Belle is wishing she was still a feral farm cat in Nebraska right about now. 😂

@mpersandy @Brandi_NE https://t.co/tBVvvpd86o"
['1596970526873821185'],en,2022-11-27T20:53:38.000Z,526101087,1596970526873821185,"RT @atdanwhite: The 19-year-olds who attend my favorite university didn’t score enough touchdowns today so I’m in the basement, drinking un…"
['1596967548461125632'],en,2022-11-27T20:41:48.000Z,526101087,1596967548461125632,"RT @Gerashchenko_en: This is how we cook food when there's no electricity.

Watch till the end - there's a real stove!

Have you ever cooke…"
['1596962172503920641'],en,2022-11-27T20:20:26.000Z,526101087,1596962172503920641,"RT @Loveon999: 6/ Trafficking Victim Protection Act (TVPA) and, against Deutsche specifically, the Racketeer Influenced and Corrupt Organiz…"
['1596962132331233281'],en,2022-11-27T20:20:17.000Z,526101087,1596962132331233281,"RT @Loveon999: 5/ Deutsche sent 120 wires totalling $2.65mn for Epstein to “The Butterfly Trust”, whose beneficiaries included “a number of…"
['1596962059010207744'],en,2022-11-27T20:19:59.000Z,526101087,1596962059010207744,"RT @Loveon999: 4/ The accusations against JPMorgan lean heavily on the close relationship between Staley and Epstein, his private banker at…"
['1596962010629304320'],en,2022-11-27T20:19:48.000Z,526101087,1596962010629304320,"RT @Loveon999: 3/ ""Epstein was later taken on as a client by a banker at Deutsche Bank who had previously worked at JPMorgan and said Epste…"
['1596961980442906625'],en,2022-11-27T20:19:40.000Z,526101087,1596961980442906625,"RT @Loveon999: 2/ Paul Morris mentioned here. Found FT article with another name from Barclay's that connects, next tweet.

""According to t…"
