text,id,created_at,lang,edit_history_tweet_ids,author_id
Musiala a River 🙏🏻🙏🏻,1596961871403552768,2022-11-27T20:19:14.000Z,en,['1596961871403552768'],1006207993699098624
"Los resultados de los partidos de este mundial son cualquier cosa, así voy a terminar pagando el asado, la concha de mí hermana",1596906582150991872,2022-11-27T16:39:32.000Z,es,['1596906582150991872'],1006207993699098624
RT @ferosoriano: Esta foto de Enzo y Messi es increíble. Estoy 99% seguro que este es el instante en el que al pibe le cae la ficha de que…,1596892586626912256,2022-11-27T15:43:56.000Z,es,['1596892586626912256'],1006207993699098624
EF24,1596609574945148928,2022-11-26T20:59:20.000Z,qst,['1596609574945148928'],1006207993699098624
Uruguay 8-0 Corea???????,1595706978935922690,2022-11-24T09:12:45.000Z,es,['1595706978935922690'],1006207993699098624
Hay que matar al chapu,1595024866960293888,2022-11-22T12:02:17.000Z,es,['1595024866960293888'],1006207993699098624
RT @tin_insaurralde: La teoría del 5 DE COPAS es furor. Así que me tomé el laburo (?) de recopilar todos los DATOS y PRUEBAS que la vuelven…,1594110646756548614,2022-11-19T23:29:29.000Z,es,['1594110646756548614'],1006207993699098624
"RT @tin_insaurralde: El disparador es esta anécdota que cuentan los jugadores en el documental “Sean Eternos”, de Netflix. Tan graciosa com…",1594109828301037569,2022-11-19T23:26:14.000Z,es,['1594109828301037569'],1006207993699098624
Paradela al mundial,1593347947516796931,2022-11-17T20:58:48.000Z,es,['1593347947516796931'],1006207993699098624
"RT @sudanalytics_: 𝐓𝐨𝐝𝐨𝐬 𝐣𝐮𝐧𝐭𝐨𝐬. ❤️🇦🇷
https://t.co/y5EShcz4Bk",1593347364919693314,2022-11-17T20:56:29.000Z,es,['1593347364919693314'],1006207993699098624
Por favor que vaya garnacho 🤞🏻,1593344158445477889,2022-11-17T20:43:44.000Z,es,['1593344158445477889'],1006207993699098624
"RT @AleLiparoti: ""Volveremos a ser campeones como en el 86"", ellos están ilusionados, nosotros estamos ilusionados. 3 días. 

https://t.co/…",1593298245333180416,2022-11-17T17:41:18.000Z,es,['1593298245333180416'],1006207993699098624
Di Maria jugando en pija todo el partido,1592912588022591489,2022-11-16T16:08:50.000Z,es,['1592912588022591489'],1006207993699098624
ESTA ENFERMO ESTE TIPO,1592909808415670272,2022-11-16T15:57:47.000Z,es,['1592909808415670272'],1006207993699098624
🕷️🤟❤️,1592907725406875654,2022-11-16T15:49:31.000Z,art,['1592907725406875654'],1006207993699098624
RT @nocontextfooty: https://t.co/YsWm84mGuT,1590916249776693248,2022-11-11T03:56:06.000Z,zxx,['1590916249776693248'],1006207993699098624
Quintero + Solari + Borja,1590688552966590464,2022-11-10T12:51:19.000Z,es,['1590688552966590464'],1006207993699098624
RT @SicarioRojas: River es locura https://t.co/cSwZWrpPCp,1589411589064884224,2022-11-07T00:17:07.000Z,es,['1589411589064884224'],1006207993699098624
"RT @valentingomez11: Cómo se desvirtuó Gran Hermano, ya no se si la gente quiere a agustin o no quiere a agustin, si quieren al alfa o si n…",1588153450851868673,2022-11-03T12:57:43.000Z,es,['1588153450851868673'],1006207993699098624
"RT @NatiRamoneOk: Siempre que escucho a Messi me acuerdo de ese tuit que decía algo así como 
- Gente que vive en España hace 3 semanas: va…",1588119722217775104,2022-11-03T10:43:42.000Z,es,['1588119722217775104'],1006207993699098624
@MauriiEzequiiel Mamarán de la frodoneta,1588118479554519041,2022-11-03T10:38:45.000Z,es,['1588118479554519041'],1006207993699098624
El pueblo está con frodo,1588096774673154048,2022-11-03T09:12:31.000Z,es,['1588096774673154048'],1006207993699098624
"Que grande Messi entrenando con Elías Gómez, humildad pura https://t.co/JNbADG1SfV",1587897517097848833,2022-11-02T20:00:44.000Z,es,['1587897517097848833'],1006207993699098624
Que caro todo la concha de su madre,1587061559435689984,2022-10-31T12:38:56.000Z,es,['1587061559435689984'],1006207993699098624
RT @eIferxxo: que feliz me haces,1586190294503915521,2022-10-29T02:56:50.000Z,es,['1586190294503915521'],1006207993699098624
RT @Yoda4ever: How to fold a fitted sheet...🐈🧣😅 https://t.co/3Z1vqb1Tx0,1585616122874830850,2022-10-27T12:55:17.000Z,en,['1585616122874830850'],1006207993699098624
@alvaroeliandia1 Yo loco algún problema,1585383088531845120,2022-10-26T21:29:17.000Z,es,['1585383088531845120'],1006207993699098624
Gracias muñe🤍❤️🤍,1580597762755657729,2022-10-13T16:34:07.000Z,es,['1580597762755657729'],1006207993699098624
Haaland a River,1576890330921566208,2022-10-03T11:02:06.000Z,en,['1576890330921566208'],1006207993699098624
RT @ibrargmovic: Creo que se enojó https://t.co/Z6jwhVbZmQ,1575506745354510338,2022-09-29T15:24:14.000Z,es,['1575506745354510338'],1006207993699098624
"RT @RiverLPM: Una VERGÜENZA lo de Espinoza
https://t.co/M6TJljBP3l",1575442599590109185,2022-09-29T11:09:20.000Z,es,['1575442599590109185'],1006207993699098624
Que ganas de ver a la escaloneeee,1572900014241857536,2022-09-22T10:46:01.000Z,es,['1572900014241857536'],1006207993699098624
Match day,1564192556677742593,2022-08-29T10:05:41.000Z,en,['1564192556677742593'],1006207993699098624
Fa ojalá se me hubiera caído la pierna así no voy hoy,1562729290130530304,2022-08-25T09:11:11.000Z,es,['1562729290130530304'],1006207993699098624
RT @93juanfer: Si no te hubieras enfermado sería tan feliz. https://t.co/CjPVd17Rf2,1560257178698715137,2022-08-18T13:27:54.000Z,es,['1560257178698715137'],1006207993699098624
Que vergüenza la barrera amigo,1560032970718732290,2022-08-17T22:36:58.000Z,es,['1560032970718732290'],1006207993699098624
Solari está en modo sexo,1560032052862386177,2022-08-17T22:33:20.000Z,es,['1560032052862386177'],1006207993699098624
MATUTE DE MI VIDA https://t.co/BStxmhreGg,1558659626257657856,2022-08-14T03:39:48.000Z,es,['1558659626257657856'],1006207993699098624
dep sube,1558080074137702400,2022-08-12T13:16:52.000Z,en,['1558080074137702400'],1006207993699098624
"RT @AtaqueFutbolero: Esa versión de Lionel con el uniforme negro del Barça, pfff. Y la llovizna lo hace todo más épico.

La perfección en u…",1557158693107425280,2022-08-10T00:15:37.000Z,es,['1557158693107425280'],1006207993699098624
RT @Messismo10: Una pesadilla. https://t.co/FoVnZfisC5,1557108989137240073,2022-08-09T20:58:07.000Z,es,['1557108989137240073'],1006207993699098624
"RT @abertini1: Entonces el Chavo Pus dijo que no fue penal...
https://t.co/lmj0k38tRw",1557026710025109505,2022-08-09T15:31:10.000Z,es,['1557026710025109505'],1006207993699098624
Necesito ver a Borja y Suárez se titulares,1556621758853029895,2022-08-08T12:42:02.000Z,es,['1556621758853029895'],1006207993699098624
@MauriiEzequiiel Tenés que seguir esos pasos amigo,1555012993200570370,2022-08-04T02:09:22.000Z,es,['1555012993200570370'],1006207993699098624
RT @AgustinMuzzu: Hay que hacer famoso a Cristian Tirone. El cobarde que le pegó a una referí por la espalda. Que vaya preso y NUNCA MÁS pi…,1554654305319354369,2022-08-03T02:24:05.000Z,es,['1554654305319354369'],1006207993699098624
Jajajjajajajaja https://t.co/OTmHaoY0aG,1554055688011366402,2022-08-01T10:45:23.000Z,es,['1554055688011366402'],1006207993699098624
Me cago en paradela,1553981109175607297,2022-08-01T05:49:02.000Z,es,['1553981109175607297'],1006207993699098624
Una mierda todo,1553916887263690752,2022-08-01T01:33:50.000Z,es,['1553916887263690752'],1006207993699098624
Que meados que estamos,1553914180704428033,2022-08-01T01:23:05.000Z,es,['1553914180704428033'],1006207993699098624
Que pedazo de muerto que sos paradela,1553913196926291968,2022-08-01T01:19:11.000Z,es,['1553913196926291968'],1006207993699098624
Entro Matute alias SEXO SUÁREZ,1553909173359759361,2022-08-01T01:03:11.000Z,es,['1553909173359759361'],1006207993699098624
Debemos tener como 90 % de posesión en su cancha,1553908680537415685,2022-08-01T01:01:14.000Z,es,['1553908680537415685'],1006207993699098624
GOOOOLLL LA CONCHA DE SU MADRE DALE QUE NO ESTAMOS JUGANDO CON NADIE,1553908566855020544,2022-08-01T01:00:47.000Z,es,['1553908566855020544'],1006207993699098624
Que vergüenza este árbitro,1553907341707251713,2022-08-01T00:55:55.000Z,es,['1553907341707251713'],1006207993699098624
Sácalo al paraguayo ese por favor,1553904556802641926,2022-08-01T00:44:51.000Z,es,['1553904556802641926'],1006207993699098624
Me quiero matar,1553897869551079424,2022-08-01T00:18:16.000Z,es,['1553897869551079424'],1006207993699098624
Es falta la re contra puta madre que te parió viejo canoso cornudo culo roto,1553897595835035648,2022-08-01T00:17:11.000Z,es,['1553897595835035648'],1006207993699098624
No puede ser,1553894605027807233,2022-08-01T00:05:18.000Z,es,['1553894605027807233'],1006207993699098624
RT @PasionRiverRP: Que hacemo pa? @SANGREXENEIZE https://t.co/eV8FCWuZoQ,1553894124868100096,2022-08-01T00:03:23.000Z,es,['1553894124868100096'],1006207993699098624
Uhh lo re mufe,1553894087450771456,2022-08-01T00:03:15.000Z,es,['1553894087450771456'],1006207993699098624
Está jugando bien Palavecino,1553893741512994816,2022-08-01T00:01:52.000Z,es,['1553893741512994816'],1006207993699098624
https://t.co/Q3SaWZ0SG4,1552803178852270081,2022-07-28T23:48:22.000Z,zxx,['1552803178852270081'],1006207993699098624
Romero a Porto Alegre y alegre estoy yo,1552578123761209344,2022-07-28T08:54:04.000Z,es,['1552578123761209344'],1006207993699098624
Cómo odio la humedad,1552088974163775488,2022-07-27T00:30:22.000Z,es,['1552088974163775488'],1006207993699098624
912,1550453853358800896,2022-07-22T12:12:59.000Z,qst,['1550453853358800896'],1006207993699098624
A dónde me metiiii,1550154887740084225,2022-07-21T16:25:00.000Z,es,['1550154887740084225'],1006207993699098624
RT @sudanalytics_: Recuerdos. https://t.co/1CvwiEv0XE,1550098832817639425,2022-07-21T12:42:15.000Z,es,['1550098832817639425'],1006207993699098624
🥺🥺🥺 https://t.co/mmYxUaQuK5,1550098740945494017,2022-07-21T12:41:53.000Z,art,['1550098740945494017'],1006207993699098624
Que linda es esa camiseta del city y lo buen que le queda a mí araña 🕷️,1550097778096967687,2022-07-21T12:38:04.000Z,es,['1550097778096967687'],1006207993699098624
Cómo odio la mangana,1548207265580167171,2022-07-16T07:25:51.000Z,es,['1548207265580167171'],1006207993699098624
"RT @Santice_: Rodrigo Aliendro (River) vs Barracas Central.
https://t.co/Px83oJjEZf",1547432467459723264,2022-07-14T04:07:04.000Z,es,['1547432467459723264'],1006207993699098624
13/07/2022 sonríe el esferico,1547411915776954368,2022-07-14T02:45:24.000Z,es,['1547411915776954368'],1006207993699098624
"Hoy, una vez más, sonríe la caprichosa",1547377357446692871,2022-07-14T00:28:05.000Z,es,['1547377357446692871'],1006207993699098624
:c https://t.co/1XqkftTcmk,1547074825759236096,2022-07-13T04:25:56.000Z,qst,['1547074825759236096'],1006207993699098624
RT @mauresendiz: uno soltero ve cosas que lo motivan a seguir soltero,1546642395986542592,2022-07-11T23:47:37.000Z,es,['1546642395986542592'],1006207993699098624
Un desastre todo,1546305007946907648,2022-07-11T01:26:57.000Z,es,['1546305007946907648'],1006207993699098624
A dela le cuesta hasta despejar la pelota,1546287690966081541,2022-07-11T00:18:08.000Z,es,['1546287690966081541'],1006207993699098624
Brian la concha de tu madre correte que están jugando al fulbo los pibes,1546287287717318656,2022-07-11T00:16:32.000Z,es,['1546287287717318656'],1006207993699098624
"No era roja, impresionante",1546286381701500929,2022-07-11T00:12:56.000Z,es,['1546286381701500929'],1006207993699098624
Que domingo de re mierda,1546281939275075590,2022-07-10T23:55:17.000Z,es,['1546281939275075590'],1006207993699098624
Romero y De La Cruz me van a arruinar la semana,1546280949071204353,2022-07-10T23:51:21.000Z,es,['1546280949071204353'],1006207993699098624
Sin Julián Álvarez y ahora sin Enzo Fernández https://t.co/uzVixsrxpT,1545814182167281666,2022-07-09T16:56:35.000Z,es,['1545814182167281666'],1006207993699098624
RT @sudanalytics_: Una carrera soñada nivel Di María. 🔝🇦🇷 https://t.co/1dmZtlxAtm,1545601646234935298,2022-07-09T02:52:03.000Z,es,['1545601646234935298'],1006207993699098624
"Que vergüenza, a ese árbitro hay que matarlo",1544867266256306176,2022-07-07T02:13:53.000Z,es,['1544867266256306176'],1006207993699098624
Nos cagaron,1544866725556097027,2022-07-07T02:11:44.000Z,es,['1544866725556097027'],1006207993699098624
Nos quieren cagar,1544866079956164610,2022-07-07T02:09:10.000Z,es,['1544866079956164610'],1006207993699098624
TE AMO MATUTE TE AMO CON MI VIDA,1544865551121616896,2022-07-07T02:07:04.000Z,es,['1544865551121616896'],1006207993699098624
No pueden jugar más este partido de la cruz y romero,1544860142071603200,2022-07-07T01:45:34.000Z,es,['1544860142071603200'],1006207993699098624
"RT @sudanalytics_: 🏟 La ultima vez que River definió una serie de Libertadores en el Monumental fue en octubre del 2018, ante Independiente…",1544860042528231426,2022-07-07T01:45:10.000Z,es,['1544860042528231426'],1006207993699098624
@alvaroeliandia1 Media pila,1544716660749262854,2022-07-06T16:15:26.000Z,ht,['1544716660749262854'],1006207993699098624
RT @OoCLibertadores: https://t.co/3djCWJWFqT,1544673916408537088,2022-07-06T13:25:34.000Z,zxx,['1544673916408537088'],1006207993699098624
"RT @Nacho_gorriti_: Durante estos días me mande con un nuevo proyecto,
una inteligencia artificial que pueda entender la lengua de señas y…",1544284596145164288,2022-07-05T11:38:33.000Z,es,['1544284596145164288'],1006207993699098624
Está para dormir abrazaditos,1543810286775406592,2022-07-04T04:13:49.000Z,es,['1543810286775406592'],1006207993699098624
@alvaroeliandia1 https://t.co/8rL4ZWFo51,1542897338380959744,2022-07-01T15:46:05.000Z,qme,['1542897338380959744'],1006207993699098624
"RT @AtaqueFutbolero: Lionel Messi, siendo el mejor ser humano del planeta, capítulo mil millones.

❤️👏🏼 https://t.co/TIrowHi4Tj",1541758026486513666,2022-06-28T12:18:52.000Z,es,['1541758026486513666'],1006207993699098624
RT @fachonernandez: https://t.co/iOKX07IlxW,1541624349777690625,2022-06-28T03:27:41.000Z,zxx,['1541624349777690625'],1006207993699098624
"@GallottaAgus @MauriiEzequiiel Gracias Mauri por donarle tu riñón a mí vieja para salvarle la vida, mi familia y yo estamos eternamente agradecidos sos una persona enorme y gran sodero",1541199564023250951,2022-06-26T23:19:44.000Z,es,['1541199564023250951'],1006207993699098624
@cesarmitch https://t.co/IfTu2KWnpl,1540902244102443008,2022-06-26T03:38:18.000Z,qme,['1540902244102443008'],1006207993699098624
@alvaroeliandia1 @eze_mz99 https://t.co/qY07Pm6P2V,1540553435992293376,2022-06-25T04:32:15.000Z,qme,['1540553435992293376'],1006207993699098624
