text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @BrentToderian: To ensure cars didn’t take back control of Paris streets as the pandemic was “ending,” (like they have in so many cities…",en,2022-11-27T20:21:54.000Z,1596962539044507648,['1596962539044507648'],2211464678
RT @sandyjamesplan: This is a sidestreet of Vancouver westside school.See the Stop Sign right before the crossing for kids? None of the veh…,en,2022-11-27T20:21:28.000Z,1596962433054420992,['1596962433054420992'],2211464678
"RT @fietsprofessor: Our road space is limited. And (e-)cars are the least efficient way to use it. By far!

➡️ 5 modes: 🚗🚞🚌🚲🚶‍♀️
➡️ 200 peo…",en,2022-11-27T20:19:57.000Z,1596962049589772289,['1596962049589772289'],2211464678
RT @BicycleAdagio: Modal filter in Fitzroy has a priority crossing for children at Fitzroy Primary School. This is how you do safe and live…,en,2022-11-27T00:35:12.000Z,1596663897419051008,['1596663897419051008'],2211464678
RT @BrentToderian: The main thing that makes it hard to have nature and green in cities isn’t density of buildings or density of people — i…,en,2022-11-27T00:34:48.000Z,1596663796306673664,['1596663796306673664'],2211464678
RT @TansuYegen: This should be the reaction when life challenges you! 👍😂😂 https://t.co/804704BeVK,en,2022-11-27T00:30:12.000Z,1596662638318333953,['1596662638318333953'],2211464678
RT @urbanthoughts11: Imagine these people in cars,en,2022-11-27T00:27:00.000Z,1596661832575746048,['1596661832575746048'],2211464678
"RT @BrentToderian: The Dutch ride bikes for transportation around cities so much, the resulting air pollution &amp; CO2 emissions savings are t…",en,2022-11-26T18:48:25.000Z,1596576625520705536,['1596576625520705536'],2211464678
"RT @Cycling_Embassy: A couple of weeks ago, @BicycleDutch published a video comparing some Utrecht streets from 2009 to 2015.

Naturally pe…",en,2022-11-26T18:47:41.000Z,1596576440933285890,['1596576440933285890'],2211464678
[Lecture] L’IEIF rassemble des auteurs de renom pour l'édition anniversaire de sa revue « Réflexions Immobilières »             https://t.co/U2GaeDZ3en via @bisaga,fr,2022-11-24T22:14:17.000Z,1595903658067202049,['1595903658067202049'],2211464678
RT @ClementLanot: Happening artistique à Châtelet contre le #BlackFriday et la #Fastfashion. https://t.co/g12JvaRtfn,fr,2022-11-24T22:05:41.000Z,1595901496247328773,['1595901496247328773'],2211464678
"RT @fietsprofessor: Traffic engineering might seem a difficult job.
But the math is actually quite simple!

(📸by @FrauKrone) https://t.co/5…",en,2022-11-24T22:01:08.000Z,1595900350963322882,['1595900350963322882'],2211464678
RT @swyftcities: Excited to be at #CoMotionLA to learn and share with other great innovators who are shaping more #livablecities by pushing…,en,2022-11-24T20:01:40.000Z,1595870285018050560,['1595870285018050560'],2211464678
"RT @davidlois_UNED: ""Promover la vida en las calles se trata de algo tan básico como poder encontrarnos los unos con los otros en el espaci…",es,2022-11-24T19:29:36.000Z,1595862215051165696,['1595862215051165696'],2211464678
"RT @FilmendeFietser: Utrecht is putting it's connecting roads on a #roaddiet by turning them into city boulevards:

✅ more greenery 🌳
✅ mor…",en,2022-11-24T19:22:09.000Z,1595860340297834498,['1595860340297834498'],2211464678
RT @UNHABITAT: Join us this December to celebrate 10 years of the #PublicSpace program. This community of practice will discuss innovative…,en,2022-11-24T19:18:14.000Z,1595859354095419394,['1595859354095419394'],2211464678
"RT @PSN_Nairobi: Having a safe &amp; colorful #publicspace where community members can gather, #play &amp; relax is essential to improving communit…",en,2022-11-24T19:17:29.000Z,1595859166249246720,['1595859166249246720'],2211464678
"RT @CivicCommonsUS: ""If you live near a park or library or have access to a trail, your life expectancy is 5 to 20 years longer."" @nishabot…",en,2022-11-24T19:17:16.000Z,1595859111593537538,['1595859111593537538'],2211464678
"RT @creative_dialog: Public Art
#wayfinding is more than just #signage and we do more than just wayfinding. #creativedialog #placemaking #p…",en,2022-11-24T19:14:43.000Z,1595858470338699265,['1595858470338699265'],2211464678
RT @CorkHealthyCity: Really excited to attend the Place Standard - walking the talk  Practical Workshop this morning @WHO_Europe_HCN andctr…,en,2022-11-24T19:14:24.000Z,1595858391733309441,['1595858391733309441'],2211464678
"RT @PlacemakingX: ""During #PlacemakingWeekEurope in Pontevedra, I asked #placemakers to share the myths they’ve heard the most about their…",en,2022-11-24T19:13:54.000Z,1595858263807234048,['1595858263807234048'],2211464678
"RT @dccBETA: Is there a version of the inverse transport pyramid that includes for other street uses?

It’s primarily about moving about, b…",en,2022-11-24T19:13:08.000Z,1595858070395142145,['1595858070395142145'],2211464678
RT @BikeWalkScoot: Fascinating @SustransCymru tour of Maindee in #Newport by @MaindeeLibrary in which we were asked “What would a better Ma…,en,2022-11-24T19:12:25.000Z,1595857891646382089,['1595857891646382089'],2211464678
"RT @calvium: #LIAwards2022 starting now!

Excellent projects, inspiring ideas for #placemaking, #community #participation and place design.…",en,2022-11-24T19:11:51.000Z,1595857749954420740,['1595857749954420740'],2211464678
