created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T02:32:32.000Z,No shocker the Jets ran over the Blackhawks.,['1597055811679055872'],1597055811679055872,1240795740,en
2022-11-28T02:28:05.000Z,Just drop the gloves,['1597054692814913536'],1597054692814913536,1240795740,en
2022-11-28T02:19:53.000Z,Dubie makes it 7 on the power play.,['1597052631431938048'],1597052631431938048,1240795740,en
2022-11-28T02:03:59.000Z,That's for you football fans,['1597048629214449664'],1597048629214449664,1240795740,en
2022-11-28T02:03:44.000Z,Dubie makes it a touchdown,['1597048566174068736'],1597048566174068736,1240795740,en
2022-11-28T01:37:21.000Z,Wheeler + Scheifele= the power of friendship https://t.co/tr5Hm8EK5h,['1597041926309838848'],1597041926309838848,1240795740,en
2022-11-28T01:29:06.000Z,🌠Lowry will score a short handed goal 🌠,['1597039848841687040'],1597039848841687040,1240795740,en
2022-11-28T01:28:07.000Z,RT @angushout: This would have been Gagner's 8 point night,['1597039601784606720'],1597039601784606720,1240795740,en
2022-11-28T01:20:50.000Z,SAKUUUUUUUUUUUUUU 🐐 https://t.co/JUPro0EYZa,['1597037771268292613'],1597037771268292613,1240795740,in
2022-11-28T01:20:25.000Z,SUKUUUUUUUUU!!!,['1597037665505144832'],1597037665505144832,1240795740,in
2022-11-28T01:17:42.000Z,KFC WITH ROCKET ONE TIMMER!,['1597036981930061824'],1597036981930061824,1240795740,en
2022-11-28T01:13:13.000Z,The three slowest guys for a 3-on-1 and ends in a drawn penalty. I'll take it.,['1597035854102663168'],1597035854102663168,1240795740,en
2022-11-28T01:07:16.000Z,How many goals have the Jets allowed less than a minute after scoring?,['1597034357461745664'],1597034357461745664,1240795740,en
2022-11-28T01:06:09.000Z,SAKU MÄENALANEN WITH HIS SECOND OF THE YEAR,['1597034076602781696'],1597034076602781696,1240795740,et
2022-11-28T00:37:07.000Z,Third line works hard for the first real goal of the game,['1597026768241963008'],1597026768241963008,1240795740,en
2022-11-28T00:32:45.000Z,I would trade my first born for a Jets PP goal,['1597025670223495168'],1597025670223495168,1240795740,en
2022-11-28T00:19:21.000Z,Is there anything better than a called off goal?,['1597022295104851969'],1597022295104851969,1240795740,en
2022-11-27T20:44:45.000Z,Morrissey's first of the season. #gojetsgo https://t.co/UDFCCzykoE,['1596968289544331264'],1596968289544331264,1240795740,en
2022-11-27T20:42:03.000Z,Jets Game Day 19 Winnipeg Jets at Chicago Blackhawks https://t.co/oKCS4ktT9L,['1596967611136630785'],1596967611136630785,1240795740,en
2022-11-27T20:23:08.000Z,We're recording Jets Nation Radio in an hour. Drop your  questions for @sbrownell12 and @angushout,['1596962851440463873'],1596962851440463873,1240795740,en
2022-11-27T17:45:41.000Z,big day for josh morrissey fans all across the nation https://t.co/p4FYDZjQsI,['1596923226554531840'],1596923226554531840,1240795740,en
2022-11-27T14:53:15.000Z,make the right choice today. cheer for the jets. https://t.co/RLSiXM9uTL,['1596879832024985601'],1596879832024985601,1240795740,en
2022-11-27T03:04:46.000Z,the duality of being a winnipeg jets fan https://t.co/UfFRNi5UMH,['1596701538575319040'],1596701538575319040,1240795740,en
2022-11-26T22:27:38.000Z,@ddems2 @NHLJets https://t.co/1X8MZkZtd3,['1596631794534985728'],1596631794534985728,1240795740,qme
2022-11-26T22:25:28.000Z,"“that goal against connor hellebuyck definitely should have counted, even if his helmet was knocked off” 
OK what if i started throwing rocks at your car",['1596631250386681863'],1596631250386681863,1240795740,en
2022-11-26T22:19:07.000Z,Tbh would have liked to see the angry Connor Hellebuyck last night. But he is very thoughtful with his thoughts on the infamous goal. https://t.co/11LhCK4AEx,['1596629650431778816'],1596629650431778816,1240795740,en
2022-11-26T04:27:41.000Z,JOSH MORRISSEY LET'S  GOOOOOOOOOOOOOOOOOO,['1596360015602143233'],1596360015602143233,1240795740,en
2022-11-26T04:21:59.000Z,HIS HELMET WAS OFF-ITS NO GOAL. UNDERSTAND YOUR RULES NHL. MORRISSEY'S ACTION DOESN'T MATTER.,['1596358580529430533'],1596358580529430533,1240795740,en
2022-11-26T04:18:51.000Z,HOW DOES THAT GO TO THE SITUATION ROOM?!,['1596357794533629952'],1596357794533629952,1240795740,en
2022-11-26T04:18:01.000Z,THE RIGHT CALL TWICE!,['1596357585778933760'],1596357585778933760,1240795740,en
2022-11-26T04:17:14.000Z,Hellebuyck is down no goal call it back,['1596357387434487811'],1596357387434487811,1240795740,en
2022-11-26T04:14:08.000Z,For all that is good please learn how defend the 6 on 5,['1596356608241860608'],1596356608241860608,1240795740,en
2022-11-26T03:57:06.000Z,That Kyle Connor is so hot right now,['1596352318018322434'],1596352318018322434,1240795740,en
2022-11-26T03:49:48.000Z,Has anyone mentioned how good Connor Hellebuyck is?,['1596350482225967105'],1596350482225967105,1240795740,en
2022-11-26T03:40:02.000Z,@GoldenKnights Wait until you lose to them in the playoffs 😭😭😭,['1596348026347454464'],1596348026347454464,1240795740,en
