created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-27T20:23:06.000Z,RT @robreiner: Donald Trump is the leader of the Republican Party. Donald Trump embraces White Supremacy. The dog whistles are all gone. Th…,en,395581734,['1596962840732401665'],1596962840732401665
2022-11-26T19:36:40.000Z,"RT @Hermionejh: @MarkoSilberhand You might want to listen to Rachel Maddow's ""Ultra"" podcast. It is 8 episodes detailing nazi America, and…",en,395581734,['1596588770614464512'],1596588770614464512
2022-11-26T19:35:14.000Z,RT @Grabsback2: I've finally got to listen to the 8th episode tonight of Rachel Maddow Presents ULTRA. Her podcast should be required liste…,en,395581734,['1596588408247574528'],1596588408247574528
2022-11-26T19:32:01.000Z,RT @DavidCornDC: Hillary Clinton conceded. Maybe you forgot. And bonus points: she didn’t try to overturn a fair and legitimate election or…,en,395581734,['1596587599199698945'],1596587599199698945
2022-11-26T19:25:53.000Z,"RT @QasimRashid: This holiday season Twitter fires 4K workers, Amazon fires 10K workers, &amp; Facebook fires 11K workers—all while US Billiona…",en,395581734,['1596586054886490112'],1596586054886490112
2022-11-26T19:21:32.000Z,"RT @QasimRashid: Donald Trump now claims Kanye brought the Nazi Fuentes with him &amp; didn't inform him ahead of time
1. With such easy access…",en,395581734,['1596584962920419329'],1596584962920419329
2022-11-26T19:20:22.000Z,"RT @QasimRashid: To recap, Fuentes:
•Proud Nazi
•Says n-word
•Holocaust denier
•Pro Jan 6 insurrection
•Demands political violence
•Pro Cha…",en,395581734,['1596584666328358912'],1596584666328358912
2022-11-26T19:18:54.000Z,"RT @QasimRashid: One of the most prominent Nazis around just waltzed in and had dinner with the Republican Party Leader, and not a single R…",en,395581734,['1596584296424558593'],1596584296424558593
2022-11-26T19:12:50.000Z,"RT @GeorgeTakei: @QasimRashid When Trump came for the Muslims, I organized a petition, presented to the American Muslim Council, bearing th…",en,395581734,['1596582772315156480'],1596582772315156480
2022-11-26T19:12:38.000Z,RT @RepSwalwell: If Kevin McCarthy cannot denounce Trump dining with a White Supremacist then we are in for a hell of a ride if McCarthy be…,en,395581734,['1596582721912197121'],1596582721912197121
2022-11-26T19:12:36.000Z,RT @QasimRashid: As a human rights lawyer I've worked on religious discrimination issues for decades—including how nations normalize violen…,en,395581734,['1596582713754279939'],1596582713754279939
2022-11-26T19:08:57.000Z,RT @QasimRashid: Your boss dined with literal Nazis and you use it as an excuse to condemn an economic boycott that has nothing to do with…,en,395581734,['1596581793448198151'],1596581793448198151
2022-11-26T16:21:42.000Z,"RT @xaviersonline: Conservatives have been grooming and sexualising children for years, it’s called pageantry. https://t.co/tbEJESAnSK",en,395581734,['1596539705193119744'],1596539705193119744
2022-11-26T16:18:22.000Z,RT @JamesTate121: Dear MAGA explain this one and look at the debt Ronny racked up. https://t.co/2KrYFDaov7,en,395581734,['1596538867641126914'],1596538867641126914
2022-11-26T16:16:00.000Z,RT @SandaBlueDeux: @taoofthedow @DavidSacks I don't know exactly how many times I have to hear the political views and ideology of Trumpers…,en,395581734,['1596538268589297664'],1596538268589297664
2022-11-26T08:08:54.000Z,RT @2B_Painfree: Boy MAGA are hurt that Jill Biden has a PhD not a nude portfolio.,en,395581734,['1596415685651226624'],1596415685651226624
2022-11-26T08:07:06.000Z,RT @hugolowell: Remarkable how Mar-a-Lago is supposedly so secure that there’s no issue with Trump storing classified docs — but so easy to…,en,395581734,['1596415235207954432'],1596415235207954432
2022-11-24T01:36:34.000Z,RT @TheView: .@MsPattiPatti talks how she's teaming up with our #WhoopiGoldberg for their movie #NewOrleansNoel to tell the true story of t…,en,395581734,['1595592178008559617'],1595592178008559617
2022-11-23T23:17:18.000Z,"RT @HillaryClinton: Yet another morning with more families grieving loved ones lost to gun violence. 

Because this cannot continue—we cann…",en,395581734,['1595557131880644609'],1595557131880644609
2022-11-23T03:57:54.000Z,"RT @EsqSimmons: You are not a trump supporter, you’re a cult member. You do not support the Second Amendment, you are a gun fetishist. Gay…",en,395581734,['1595265357811441666'],1595265357811441666
2022-11-23T00:10:55.000Z,RT @tribelaw: Chief Judge William Pryor asked the first question of Ass’t Gen Sopan Joshi: Has any such special master jurisdiction ever be…,en,395581734,['1595208235887255552'],1595208235887255552
2022-11-22T22:59:56.000Z,RT @tvdeets: If Todd and Julie Chrisley got that many years... How many is Jen Shah going to get? 😬 #RHOSLC https://t.co/x7BfhfcVE0,en,395581734,['1595190371843276803'],1595190371843276803
2022-11-22T18:22:33.000Z,RT @PaulRieckhoff: So many people are so surprised that a combat vet was at a LGBTQ club. It shows how little people know about vets and ab…,en,395581734,['1595120566419484672'],1595120566419484672
2022-11-22T18:12:32.000Z,"RT @CREWcrew: Ginni Thomas tried to get the White House to join a plan for the Supreme Court to throw out the election.

Clarence Thomas wa…",en,395581734,['1595118043453345792'],1595118043453345792
2022-11-22T18:10:57.000Z,"RT @JoJoFromJerz: If you think someone’s gender threatens you, that who they choose to love or marry threatens you, that the pronouns they…",en,395581734,['1595117648605741058'],1595117648605741058
2022-11-22T18:07:23.000Z,"RT @JoJoFromJerz: @RonFilipkowski For as long as I live, I’ll never understand how they can continue to say that the moronic, traitorous ma…",en,395581734,['1595116748524908544'],1595116748524908544
2022-11-22T14:20:05.000Z,"RT @Leslieoo7: Gay people aren't shooting up straight night clubs. 

Black people aren't shooting up white grocery stores.

Latinos are not…",en,395581734,['1595059548733440000'],1595059548733440000
2022-11-21T20:44:39.000Z,RT @JenG420isme: OMG Chuck Todd's interview with Mike Pence really shines a light on what a spineless weenie he really is. He still stands…,en,395581734,['1594793937520173072'],1594793937520173072
