lang,text,author_id,created_at,id,edit_history_tweet_ids
und,RT @GLOSAY_GANG: WOW https://t.co/6kfvSqvBfw,803322878590586881,2022-11-28T02:50:07.000Z,1597060237382811648,['1597060237382811648']
en,RT @PFF: The entire NFC East would be in playoffs if the season ended today 👀 https://t.co/13JdsipY1A,803322878590586881,2022-11-28T01:14:30.000Z,1597036176082235393,['1597036176082235393']
en,RT @demcowboysfan: @PFF NFC East Twitter today https://t.co/e28Vlmye2j,803322878590586881,2022-11-28T01:14:25.000Z,1597036153185529857,['1597036153185529857']
zxx,https://t.co/sFP5N8hEup https://t.co/6V5wSueJwi,803322878590586881,2022-11-28T01:13:47.000Z,1597035997480759296,['1597035997480759296']
qme,RT @horrud: #realBenzShii https://t.co/IwCN5NJbUw,803322878590586881,2022-11-28T01:12:23.000Z,1597035641887674368,['1597035641887674368']
en,"Do you remember when you joined Twitter? I do! #MyTwitterAnniversary

damn burner acc been alive for a min https://t.co/amhG7SK8tQ",803322878590586881,2022-11-28T01:09:04.000Z,1597034807980007425,['1597034807980007425']
en,deku bakugo and shoto this anime a joke small ass kids handling adults https://t.co/d4g2mHnuFw,803322878590586881,2022-11-27T22:35:42.000Z,1596996211718115328,['1596996211718115328']
en,RT @Shinkageryo: brudda played God of War Ragnarok and seen what a real thor was like,803322878590586881,2022-11-27T21:58:57.000Z,1596986962946437121,['1596986962946437121']
en,RT @Miu_ryy: Valuable assets of the Leaf village that was lost in Boruto https://t.co/rHkIn7xMzZ,803322878590586881,2022-11-27T20:19:53.000Z,1596962035299803136,['1596962035299803136']
en,OMG LMAAAAAAAOOO https://t.co/C9TXRHQOZP,803322878590586881,2022-11-27T16:37:15.000Z,1596906004704538630,['1596906004704538630']
zxx,RT @maliegotit: https://t.co/oW00tXdSa1,803322878590586881,2022-11-27T16:37:05.000Z,1596905964665737218,['1596905964665737218']
en,RT @jennineak: more people rejecting the isr@eli news channels. small acts of boycott by the people ♥️ https://t.co/wnEldSpK1L,803322878590586881,2022-11-27T16:35:00.000Z,1596905441195618304,['1596905441195618304']
en,RT @TrujistaSancho: WHAT IS WRONG WITH THIS LUKAKU GUY😭😭😭😭😭😭😭😭😭 https://t.co/5CJccZk2B5,803322878590586881,2022-11-27T16:33:29.000Z,1596905057987227648,['1596905057987227648']
en,i did not know the guy that voiced emile in halo reach was marlo from the wire wtfffff,803322878590586881,2022-11-27T16:10:48.000Z,1596899348427997185,['1596899348427997185']
en,RT @ipreferazan: did michael jackson touch them kids ?,803322878590586881,2022-11-27T15:38:19.000Z,1596891172664139777,['1596891172664139777']
qme,RT @trisomniac: @fbgwayno https://t.co/qnmy4LoKQs,803322878590586881,2022-11-27T08:02:30.000Z,1596776462715334656,['1596776462715334656']
en,RT @fbgwayno: Bro casually dropped this edit like it’s normal https://t.co/YSyrIeOQgq,803322878590586881,2022-11-27T08:01:16.000Z,1596776155344171008,['1596776155344171008']
und,and? https://t.co/zgCioRZYih https://t.co/hCmmlt348b,803322878590586881,2022-11-27T06:57:20.000Z,1596760064836403201,['1596760064836403201']
zxx,RT @samstaydipped: https://t.co/LlqRr0q64I,803322878590586881,2022-11-27T06:51:45.000Z,1596758660067491840,['1596758660067491840']
und,@ForeignChikz ayooo,803322878590586881,2022-11-27T06:13:00.000Z,1596748909405409280,['1596748909405409280']
en,he be watchin gay porn yalll https://t.co/rjbcwoulYk https://t.co/BZ5KcBBfr2,803322878590586881,2022-11-27T05:54:47.000Z,1596744325450600448,['1596744325450600448']
en,RT @DefaultReece: Round 3 https://t.co/WSwEJojhRB,803322878590586881,2022-11-27T05:33:12.000Z,1596738891780096001,['1596738891780096001']
en,RT @SneakerNews: Shiny Charizard Jordan 4 🐉✨ https://t.co/96tuARdtll,803322878590586881,2022-11-27T05:32:27.000Z,1596738702457589762,['1596738702457589762']
en,RT @Son_ImSleep: Damn mans covered 4 of the top 20 in one tweet,803322878590586881,2022-11-27T05:11:40.000Z,1596733471384539136,['1596733471384539136']
en,RT @killmesIime: Hey keep my guy out of your little fairy talks,803322878590586881,2022-11-27T04:43:44.000Z,1596726442733506560,['1596726442733506560']
en,RT @big_business_: LETS GOOO https://t.co/1Fx9AzIn2M,803322878590586881,2022-11-27T04:33:54.000Z,1596723970619080704,['1596723970619080704']
en,RT @beyondkujo: @ipreferazan that nigga gave us Billie jean,803322878590586881,2022-11-27T04:32:23.000Z,1596723585036713984,['1596723585036713984']
zxx,RT @nocontextcfb: https://t.co/A0NHYhBO3v,803322878590586881,2022-11-27T04:30:00.000Z,1596722985196347393,['1596722985196347393']
en,did michael jackson touch them kids ?,803322878590586881,2022-11-27T03:59:33.000Z,1596715322698272769,['1596715322698272769']
en,first half pretty bool second half some mid  can’t complain though god bless https://t.co/9R86BcyRBC,803322878590586881,2022-11-27T01:59:01.000Z,1596684992012505088,['1596684992012505088']
en,RT @Malcolm5xl: This Me when I see other Black people when I’m out anywhere https://t.co/u7SxBOZPlo,803322878590586881,2022-11-27T00:56:18.000Z,1596669208913661952,['1596669208913661952']
en,@sleepyylu @d2b_uno @horrud WTF IS YO PFP LMFAOOO,803322878590586881,2022-11-27T00:21:59.000Z,1596660569980928005,['1596660569980928005']
en,@FlyoutChase it’s modern warfare 2 it’s a video game my boy 💀,803322878590586881,2022-11-27T00:18:56.000Z,1596659804168388608,['1596659804168388608']
en,"if @d2b_uno don’t like u i hate u , if @horrud say fuck u we gonna kid💤 u https://t.co/R9gVtVtU0n",803322878590586881,2022-11-27T00:05:38.000Z,1596656459110285312,"['1596656307154452480', '1596656459110285312']"
en,RT @GLOSAY_GANG: NO WAY YOU FAT FUCK SLOPPY ASS MEN ARE PUTTING THIS SHIT ON MAN SOCIETY REALLY SUCKS,803322878590586881,2022-11-26T23:55:44.000Z,1596653967232335872,['1596653967232335872']
en,sekiro actually takes skill,803322878590586881,2022-11-26T23:35:27.000Z,1596648859458883585,['1596648859458883585']
en,RT @maliegotit: “zeus your son has returned” https://t.co/SVt515V3A2,803322878590586881,2022-11-26T23:32:52.000Z,1596648210667548672,['1596648210667548672']
en,RT @JamzLnd: Snoop got more bodies than every drill rapper in the uk combined loooool,803322878590586881,2022-11-26T23:24:40.000Z,1596646148005310465,['1596646148005310465']
en,don’t disrespect snoop https://t.co/PrNpJdXciq,803322878590586881,2022-11-26T23:24:25.000Z,1596646083538882560,['1596646083538882560']
en,RT @nujaebes: The squad Mexico sent to Qatar https://t.co/VZ4H143fx2,803322878590586881,2022-11-26T21:19:20.000Z,1596614607350763520,['1596614607350763520']
en,osu fans when shit was getting out of hand https://t.co/QEAbhxm7XZ,803322878590586881,2022-11-26T21:11:34.000Z,1596612652595290112,['1596612652595290112']
en,@QbeGroovy my brother in christ i was but THROATIN THEM ???,803322878590586881,2022-11-26T21:07:49.000Z,1596611708142829568,['1596611708142829568']
en,@ElTyrant4 they stopped them mfs bad,803322878590586881,2022-11-26T21:01:19.000Z,1596610074184929280,['1596610074184929280']
en,@ElTyrant4 argentina dicked these boys 💯,803322878590586881,2022-11-26T20:56:23.000Z,1596608831811121152,['1596608831811121152']
en,@ElTyrant4 bro argentina vs mexico on dawg,803322878590586881,2022-11-26T20:55:25.000Z,1596608586154758145,['1596608586154758145']
qht,#BUILDTHATWALL,803322878590586881,2022-11-26T20:54:58.000Z,1596608472548016130,['1596608472548016130']
en,LMFAOOO SON 💀💀💀 https://t.co/99XGrRfAaZ,803322878590586881,2022-11-26T20:52:37.000Z,1596607883755806720,['1596607883755806720']
