text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @dorfman_p: This winter, with millions struggling under the cost-of-living and energy crisis, placing huge sums of UK public money into…",2022-11-28T02:41:35.000Z,en,1597058090196955139,['1597058090196955139'],55093719
"RT @dorfman_p: @Cecalli_Helper Last year, solar and wind made up three-quarters of total new electricity generation capacity installed worl…",2022-11-28T02:39:02.000Z,en,1597057449454104577,['1597057449454104577'],55093719
@Carolin21440680 @Tesmanian_com IBM &amp; GM.,2022-11-28T02:26:14.000Z,en,1597054228303732736,['1597054228303732736'],55093719
"@Tesmanian_com People who sit in glass houses shouldn't throw rocks:
Musk's rockets fly thanks to Werhner Von Braun &amp; his cars utilize German equipment by companies who collaborated with the Nazis.
https://t.co/gaRQuw1xVy",2022-11-28T02:22:59.000Z,en,1597053411354370054,['1597053411354370054'],55093719
@laurenboebert The Washington Examiner is a right-wing smear pamphlet. Anyone who would quote this and pretend like their propaganda has anything to do with news exposes themselves for the hacks they are.,2022-11-28T02:04:30.000Z,en,1597048758671675393,['1597048758671675393'],55093719
RT @dorfman_p: Oxford University research : Utility scale renewables comfortably the cheapest and most effective form of electricity produc…,2022-11-28T02:02:59.000Z,en,1597048378868711426,['1597048378868711426'],55093719
"RT @reinharduhrig: #Nuclear fusion project ITER
Defects found in two key components: thermal shields and vacuum vessel sectors 

consequenc…",2022-11-28T01:05:09.000Z,en,1597033823736582144,['1597033823736582144'],55093719
RT @dorfman_p: World-leading financial advisory and asset management firm Lazard find that whilst nuclear levelized cost of electricity is…,2022-11-28T01:04:35.000Z,en,1597033679251214336,['1597033679251214336'],55093719
"@elonmusk @hodgetwins @Alyssa_Milano ... a man whose allegiance is ruled by expedience....
https://t.co/RAEnKaM5Fk",2022-11-27T20:53:39.000Z,en,1596970530447294464,['1596970530447294464'],55093719
"@hodgetwins @Alyssa_Milano Musk's Rockets wouldn't fly without Werhner Von Braun &amp; his cars wouldn't drive without BOSCH, who were Nazi collaborators. Your point is?
https://t.co/gaRQuw1xVy",2022-11-27T20:50:35.000Z,en,1596969758888693760,['1596969758888693760'],55093719
