created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-27T22:52:13.000Z,['1597000367551950848'],"RT @GreenJ: of course the best political commentary anticipates events, rather than pursuing the appearance of wisdom in hindsight ... this…",1597000367551950848,en,22594747
2022-11-27T22:51:37.000Z,['1597000216334729216'],"RT @Murray_J_Smythe: So long as the main reason for LNP failure continues to search elsewhere for the main reason for LNP failure, we have…",1597000216334729216,en,22594747
2022-11-27T22:34:07.000Z,['1596995814077124608'],"RT @juliahbanks: 4 years ago today 

I quit the Liberals after the Morrison govt &amp; #VicLibs RW takeover, &amp; toxic ‘anti women’ culture 

I q…",1596995814077124608,en,22594747
2022-11-27T22:33:36.000Z,['1596995684221472768'],RT @philmupp1: Michaelia Cash upset that the IR laws are set to pass . Seems she might do a Michelle Landry and enlist the women of the LNP…,1596995684221472768,en,22594747
2022-11-27T22:32:41.000Z,['1596995452146446336'],"RT @beneltham: VEC spokesperson interviewed on the ABC just now. Virginia asks if any protests have been lodged. ‘Well we have had one, fro…",1596995452146446336,en,22594747
2022-11-27T22:32:11.000Z,['1596995327613358080'],RT @TKoutsantonisMP: David Speirs just announced on 891 there would be a series of retirements from Liberal MPs at the next election. Who?…,1596995327613358080,en,22594747
2022-11-27T22:31:44.000Z,['1596995215084367874'],"RT @juliahbanks: 💯 agree 

And in terms of timing - the Victorian Liberal Party regressive right wing takeover, started in earnest in 2018…",1596995215084367874,en,22594747
2022-11-27T22:29:42.000Z,['1596994703878426624'],RT @Anthony_Klan: @MinhKular @wattleleaf For example - it was current NSW Premier Dominic Perrottet who signed off on the $5.5m gun club gr…,1596994703878426624,en,22594747
2022-11-27T22:29:19.000Z,['1596994608218927105'],RT @Anthony_Klan: 🚨EXCLUSIVE🚨One year after Commonwealth Ombudsman secretly told PM&amp;C to review hundreds of top appointments over concerns…,1596994608218927105,en,22594747
2022-11-27T21:12:43.000Z,['1596975329599684609'],"RT @DmytroKuleba: A Ukrainian mother has brought her child to a temporary shelter, one of the Points of Invincibility, to use a critically…",1596975329599684609,en,22594747
2022-11-27T21:07:43.000Z,['1596974070595452928'],"RT @SatPaper: Editorial: Unsatisfied with inaction alone, the previous government set about building a Potemkin village of simulated credit…",1596974070595452928,en,22594747
2022-11-27T20:59:18.000Z,['1596971951331082242'],RT @madameshawshank: @dannynoeljackso @plesbilongmi #MurdochGutterMedia will attempt to politically beatify Perrottet . No #Murdoch attack…,1596971951331082242,en,22594747
2022-11-27T20:58:00.000Z,['1596971624347365376'],"RT @plesbilongmi: The deranged anti-Dan ‘journalism” in much of Victoria’s media is a neurosis that defies logic or explanation.

But voter…",1596971624347365376,en,22594747
2022-11-27T20:57:15.000Z,['1596971436799062021'],RT @barriecassidy: The Herald Sun has never gone as hard against Labor as they did in this election. Relentless propaganda. But they didn’t…,1596971436799062021,en,22594747
