text,created_at,lang,id,edit_history_tweet_ids,author_id
@pgpgh5 he’s just like me,2022-11-28T03:46:35.000Z,en,1597074446900428800,['1597074446900428800'],1426712461
@pgpgh5 he’s technically a co-worker of mine now,2022-11-28T03:29:50.000Z,en,1597070231741992962,['1597070231741992962'],1426712461
WVU basketball is…fun? Perhaps even good?,2022-11-28T03:26:15.000Z,en,1597069332068331522,['1597069332068331522'],1426712461
my all-time instafest is hysterical to me. incomprehensible. https://t.co/waaIrudsMr,2022-11-28T02:47:14.000Z,en,1597059513420767233,['1597059513420767233'],1426712461
"- anemic offense with elementary school passing concepts, no WRs, and a play-caller with no actual situational play-calling intellect
- a string of injuries too prolonged and consistent to be chalked up to pure luck
- almost no pass rush
- QB with an inconsistent deep ball
- pain",2022-11-27T22:15:53.000Z,en,1596991225764380674,['1596991225764380674'],1426712461
I haven’t forgotten about you either https://t.co/HKXTdgUFzC,2022-11-27T22:08:07.000Z,en,1596989271726252032,['1596989271726252032'],1426712461
RT @koestreicher34: The Ravens' offense has asked their defense and Justin Tucker to bail them out far too many times over the past two wee…,2022-11-27T21:54:57.000Z,en,1596985957416214528,['1596985957416214528'],1426712461
Lamar Jackson has been a borderline elite redzone QB for 4 years. The Ravens kicked 3 redzone FGs against the Jaguars. Pathetic offense,2022-11-27T21:51:43.000Z,en,1596985142416850944,['1596985142416850944'],1426712461
let Tee Martin call the plays,2022-11-27T21:47:34.000Z,en,1596984097779294208,['1596984097779294208'],1426712461
I was in absolute awe while that ball was in the air lmao,2022-11-27T21:44:48.000Z,en,1596983405274890240,['1596983405274890240'],1426712461
thank you,2022-11-27T21:40:34.000Z,en,1596982336763355137,['1596982336763355137'],1426712461
"Jags go for 2, get it over with",2022-11-27T21:37:10.000Z,en,1596981482639482880,['1596981482639482880'],1426712461
see what happens when you don’t listen https://t.co/4mJpx47PdM,2022-11-27T21:36:14.000Z,en,1596981248874119168,['1596981248874119168'],1426712461
Jesus christ Trevor is good,2022-11-27T21:34:57.000Z,en,1596980922880262145,['1596980922880262145'],1426712461
My king https://t.co/mvdrxC7mpW,2022-11-27T21:26:26.000Z,en,1596978780475895809,['1596978780475895809'],1426712461
couldn’t at least let the under hit for my parlay if you’re gonna make me sweat out actually winning the game? smh @Ravens,2022-11-27T21:25:09.000Z,en,1596978459930394624,['1596978459930394624'],1426712461
DeSean Jackson of all people lol,2022-11-27T21:19:49.000Z,en,1596977117421764608,['1596977117421764608'],1426712461
22-20,2022-11-27T21:12:22.000Z,qst,1596975241213140993,['1596975241213140993'],1426712461
I’m gonna throw up,2022-11-27T21:11:46.000Z,en,1596975090004295680,['1596975090004295680'],1426712461
I figured it out. Greg Roman has gifted kid burnout https://t.co/VhmTuFv2yq,2022-11-27T20:44:33.000Z,en,1596968242437685249,['1596968242437685249'],1426712461
@GoOffKang jesus christ kang,2022-11-27T20:32:20.000Z,da,1596965165764726784,['1596965165764726784'],1426712461
"Gus comes in for one snap, gets a first down, immediately comes out on 1st and goal for 3 straight Justice Hill snaps. Sad.",2022-11-27T20:21:59.000Z,en,1596962560326062080,['1596962560326062080'],1426712461
What would the Jets record be if they had started Mike White all year?,2022-11-27T20:00:58.000Z,en,1596957272986775554,['1596957272986775554'],1426712461
Ravens should probably cover every guy who goes out for a pass. Just an idea,2022-11-27T19:46:39.000Z,en,1596953668716462080,['1596953668716462080'],1426712461
RT @QBKlass: greg roman’s offense,2022-11-27T19:38:51.000Z,en,1596951705135915009,['1596951705135915009'],1426712461
RT @D_whit98: This what the Ravens be havin Pat Ricard big ass doin on 3rd and longs https://t.co/rVgiKQnqJR,2022-11-27T19:36:47.000Z,en,1596951184702865408,['1596951184702865408'],1426712461
2 straight targets for Pat Ricard on 2nd and 14 and 3rd and 10. Greg Roman should be exiled from this country,2022-11-27T19:34:50.000Z,en,1596950697466949632,['1596950697466949632'],1426712461
"When Lamar isn’t doing magic tricks, this offense looks like gaining yards causes them physical pain",2022-11-27T19:33:10.000Z,en,1596950278666084352,['1596950278666084352'],1426712461
