text,id,created_at,lang,edit_history_tweet_ids,author_id
"@KLoeffler What a waste of a birthday.

And who are you again?",1597072111151255553,2022-11-28T03:37:18.000Z,en,['1597072111151255553'],98907814
@RepBoebert Tell the U.S. oil companies that are holding 9000 oil leases and are not drilling on 8992 of them.,1597071756963254272,2022-11-28T03:35:53.000Z,en,['1597071756963254272'],98907814
"So anyone in Georgia that has not voted in the runoff election yet, if you were born in 1990 or after, why not show Herschel Walker that he really should not have pushed you to vote for Raphael Warnock.

https://t.co/slel5tTsMR",1597071421922242560,2022-11-28T03:34:33.000Z,en,['1597071421922242560'],98907814
@patriottakes I hope somebody tells her that his name is really not David Dennison.,1597070795616194560,2022-11-28T03:32:04.000Z,en,['1597070795616194560'],98907814
@RepAndyBiggsAZ 9000 oil leases and oil companies haven't drilled yet.,1597065984988569603,2022-11-28T03:12:57.000Z,en,['1597065984988569603'],98907814
@ihateclaims @elonmusk No.  Just the new owner of Twitter.,1597052605645357056,2022-11-28T02:19:47.000Z,en,['1597052605645357056'],98907814
"@elonmusk As time passes, everyone will see more degradation of service.  And everyone saying that your 80% cut in employees and Twitter still runs smooth is starting to fail.",1597052035698163712,2022-11-28T02:17:31.000Z,en,['1597052035698163712'],98907814
"@BetsyRi66304373 I think he may have been referring to a sandwich from Jersey Mikes Subs.  He just abbreviated: ""Cut Up, Not, Toasted"".  🤣

But, you should take notice that he was afraid to post his answer publicly.",1597051597850570752,2022-11-28T02:15:47.000Z,en,['1597051597850570752'],98907814
@silentkil_er Bowling,1597050009056575488,2022-11-28T02:09:28.000Z,en,['1597050009056575488'],98907814
"@ghowell69 I think you already know your answer.  It is probably one of the hardest decisions ever, but it is also the kindest decision to let them go.  They gave you a life of happiness and the least we can do is repay them for their love, by letting them not suffer.",1597049770539114496,2022-11-28T02:08:31.000Z,en,['1597049770539114496'],98907814
"@laurenboebert So now that you squeaked through your re-election, you are going to forget the promises you made to Colorado voters and spend the next two years chasing shadows?",1597047301683695616,2022-11-28T01:58:43.000Z,en,['1597047301683695616'],98907814
@MysterySolvent The Stephen Miller face cream.  Exclusively at Sephora. https://t.co/veKz7TmHLb,1597044616871960579,2022-11-28T01:48:02.000Z,en,['1597044616871960579'],98907814
