text,created_at,lang,id,edit_history_tweet_ids,author_id
"RT @WillManso: Yeah, that looked scary for Tua.  Looks fine.  But I would say his day should be done with it being 30-0. https://t.co/EeePp…",2022-11-27T20:42:00.000Z,en,1596967597039157248,['1596967597039157248'],208375283
"RT @NorthFreshCane: Middle Tennessee - 45
Duke - 45
FSU - 45
Clemson - 40
PITT - 42 

What a shitty season 🤦‍♂️🤦‍♂️🤦‍♂️",2022-11-27T20:23:21.000Z,en,1596962905315979265,['1596962905315979265'],208375283
"RT @EmmanuelAcho: Them: “Tua is only good because of Waddle and Tyreek Hill” 

*Tua completes passes to 9 different receivers in the FIRST…",2022-11-27T20:21:29.000Z,en,1596962434430177280,['1596962434430177280'],208375283
"RT @SaturdayGameday: I understand it’s football, but purposely trying to re-injure an opponent is wack move. Dirty non-football play https:…",2022-11-27T20:20:50.000Z,en,1596962271862800387,['1596962271862800387'],208375283
RT @ian693: Is it Skylar Thompson time for the second half with this lead?,2022-11-27T20:15:33.000Z,en,1596960943103045632,['1596960943103045632'],208375283
RT @XavierRestrepo1: I’m Sorry Miami😪💔,2022-11-27T18:56:50.000Z,en,1596941133296578561,['1596941133296578561'],208375283
RT @RMos_8Ball: It’s Gameday! Let go #Fins!,2022-11-27T18:53:58.000Z,en,1596940410269536256,['1596940410269536256'],208375283
RT @JohnHRuiz: I am working on a solid fan experience package for every game.  Also working on getting students to the game.  Sometimes whe…,2022-11-27T18:47:28.000Z,en,1596938776781025281,['1596938776781025281'],208375283
Bring Dan Mullen to Miami as OC,2022-11-27T03:48:44.000Z,en,1596712604252401665,['1596712604252401665'],208375283
RT @unclelukereal1: Someone Has To Get Fired after this Game,2022-11-27T03:42:36.000Z,en,1596711060601700352,['1596711060601700352'],208375283
RT @CanesfanDuke: I mean you have to hope this is as bad as it gets right..?,2022-11-27T03:41:12.000Z,en,1596710708422402050,['1596710708422402050'],208375283
@d1champ99 Just come to Cookman,2022-11-27T03:28:12.000Z,en,1596707434412019713,['1596707434412019713'],208375283
RT @dekidisreddy: @CanesFootball Can I submit a fraud claim on my season ticket purchase?,2022-11-27T02:46:18.000Z,en,1596696888807690240,['1596696888807690240'],208375283
Glad I missed this one. Glad the season is over https://t.co/XocDrV7Rzb,2022-11-27T02:46:01.000Z,en,1596696818427232256,['1596696818427232256'],208375283
RT @OrangeBowlBoys: the BOO birds are out.,2022-11-27T02:45:38.000Z,en,1596696724319645696,['1596696724319645696'],208375283
SunBelt Billy https://t.co/nDphiFWEgX,2022-11-26T22:48:39.000Z,en,1596637082499547136,['1596637082499547136'],208375283
RT @MalikRosier12: How we feeling canes fam? On my way to the stadium and definitely feeling more optimistic than when I woke up,2022-11-26T22:40:43.000Z,en,1596635088959463424,['1596635088959463424'],208375283
RT @allCanesRadio: Catch us if you can. @CanesFootball 58 home winning Streak. https://t.co/qBX7FwX2Do,2022-11-26T22:40:11.000Z,en,1596634951382077440,['1596634951382077440'],208375283
RT @CanesfanDuke: Clemson’s 40 game home steak is now over!!,2022-11-26T22:40:05.000Z,en,1596634929793843200,['1596634929793843200'],208375283
RT @pallnandi: People on social media won't tell you their parents assist them with rent. They won't tell you they have an old man who send…,2022-11-26T22:17:36.000Z,en,1596629271702814721,['1596629271702814721'],208375283
"RT @DianteLeeFB: Eisenhower had to use the extent of his federal power to get Arkansas’ national guard to stop supporting segregationists,…",2022-11-26T20:19:49.000Z,en,1596599629285654529,['1596599629285654529'],208375283
RT @CuffsTheLegend: Michigan aint winning shit this season but the cannabis in their state is god tier 🤣🤣🤣⛽️,2022-11-26T20:16:08.000Z,en,1596598703124619272,['1596598703124619272'],208375283
RT @DeionSanders: If yo child is extra sensitive and don't like to hear the Truth I'm not the coach for him. #CoachPrime,2022-11-26T20:14:20.000Z,en,1596598249284161540,['1596598249284161540'],208375283
RT @MimiMonop: If you mines I'm tryna keep you fed and do nice things for you &amp; drain the nut from your dick on the regular. True story.,2022-11-26T20:13:18.000Z,en,1596597987307683840,['1596597987307683840'],208375283
RT @ayeejuju: our queen vs their queen https://t.co/iNrIX5PcZk,2022-11-26T20:12:17.000Z,en,1596597733624020992,['1596597733624020992'],208375283
