id,author_id,lang,text,edit_history_tweet_ids,created_at
1597077722903166976,202988475,tl,"The more uyisebenzisa
The more ibhala kakuhle.
What is it?",['1597077722903166976'],2022-11-28T03:59:36.000Z
1597076886890631168,202988475,en,@CarloGoliath Must be nice 🙄,['1597076886890631168'],2022-11-28T03:56:16.000Z
1596976999100481536,202988475,in,RT @_Ailer__: @Iam_Astra Andimazi besenzani lowo bedlala na false 9 at some point,['1596976999100481536'],2022-11-27T21:19:21.000Z
1596976295266902017,202988475,en,@_Ailer__ Gundugan... was off today,['1596976295266902017'],2022-11-27T21:16:33.000Z
1596975395999428609,202988475,en,RT @Dudoo_D: @Iam_Astra Only saw it now,['1596975395999428609'],2022-11-27T21:12:59.000Z
1596974565955362817,202988475,en,@Dudoo_D Yet you kept quiet,['1596974565955362817'],2022-11-27T21:09:41.000Z
1596974067088621568,202988475,en,@Dudoo_D How do you know ndiqale ndapha,['1596974067088621568'],2022-11-27T21:07:42.000Z
1596973945487433728,202988475,en,@_Ailer__ 🤣🤣🤣🤣 Kimmich is really nothing there,['1596973945487433728'],2022-11-27T21:07:13.000Z
1596973718559166465,202988475,en,Sane must start for Germany Thursday #FIFAWorldCup,['1596973718559166465'],2022-11-27T21:06:19.000Z
1596972896173576192,202988475,en,@Maka_Olona Link,['1596972896173576192'],2022-11-27T21:03:03.000Z
1596972270140157952,202988475,en,RT @TanyaLebo_: I need a boyfriend that will understand that 5 rounds is just a warm up🙂,['1596972270140157952'],2022-11-27T21:00:34.000Z
1596971306351988736,202988475,en,"RT @LimSportsZone: 𝗥𝗘𝗦𝗨𝗟𝗧 | 𝗠𝗔𝗧𝗖𝗛 28/𝟲𝟰

Group E
🇪🇸 Spain 1-1 Germany 🇩🇪 

#FIFAWorldCup   
#LimSportsZone 
#Qatar2022 https://t.co/wsI0dEZ…",['1596971306351988736'],2022-11-27T20:56:44.000Z
1596971007671431169,202988475,en,"RT @MpoloMohafa_: We go again tomorrow, good night football lovers. #Qatar2022⚽❤️🙏",['1596971007671431169'],2022-11-27T20:55:33.000Z
1596970857964142594,202988475,en,Sane should have scored,['1596970857964142594'],2022-11-27T20:54:57.000Z
1596969598267854848,202988475,en,RT @TUM3LO_: Cucurella not going to City didn't help him or the club. Should be first choice LB for Spain.,['1596969598267854848'],2022-11-27T20:49:57.000Z
1596969304121298944,202988475,und,💪💪💪💪 https://t.co/adwagHGtXO,['1596969304121298944'],2022-11-27T20:48:47.000Z
1596969292590764032,202988475,tl,@Dudoo_D Suxoka... nawe khange utsho uba uyeRands,['1596969292590764032'],2022-11-27T20:48:44.000Z
1596967987768348672,202988475,en,@OG__D @MthombeniZA Amen,['1596967987768348672'],2022-11-27T20:43:33.000Z
1596967797330178048,202988475,en,The Germans equalised,['1596967797330178048'],2022-11-27T20:42:47.000Z
1596967209561358336,202988475,en,@Dudoo_D We could have met,['1596967209561358336'],2022-11-27T20:40:27.000Z
1596966846829580290,202988475,in,@LizaNjee I wonder ubanjani,['1596966846829580290'],2022-11-27T20:39:01.000Z
1596966437439950848,202988475,qme,@Ntsika_Mat https://t.co/HxcbWQWVAZ,['1596966437439950848'],2022-11-27T20:37:23.000Z
1596965768393916416,202988475,en,RT @RealMrumaDrive: It had to be done😹 https://t.co/MZRvZ4Gmjc,['1596965768393916416'],2022-11-27T20:34:44.000Z
1596965522616164352,202988475,en,RT @Makopole_: @Iam_Astra Yeeyi if they draw or lose it will lead to that 😂😂😂,['1596965522616164352'],2022-11-27T20:33:45.000Z
1596965478794428416,202988475,en,Glorious chances for Germany... they might regret missing them,['1596965478794428416'],2022-11-27T20:33:34.000Z
1596964555741343745,202988475,in,@Ntsika_Mat Besendicinga 👀👀,['1596964555741343745'],2022-11-27T20:29:54.000Z
1596964334089146368,202988475,en,@Makopole_ Yeah... maths,['1596964334089146368'],2022-11-27T20:29:02.000Z
1596964221430169600,202988475,en,RT @Makopole_: @Iam_Astra 😂😂 If it happens it will be through Spain favor. They will have to defeat Costa by 3+ goals and Spain beat Japan.,['1596964221430169600'],2022-11-27T20:28:35.000Z
1596964161707474944,202988475,en,@DonNgumbas 🤣🤣🤣🤣🤣 true,['1596964161707474944'],2022-11-27T20:28:20.000Z
1596962538335670273,202988475,en,"Germany are in deep trouble...
They might not go to the knockout stages",['1596962538335670273'],2022-11-27T20:21:53.000Z
1596962373709205504,202988475,en,RT @SangoNqayi: @Iam_Astra Like the math ain't mathing,['1596962373709205504'],2022-11-27T20:21:14.000Z
1596962286635085829,202988475,in,Morata⚽️⚽️⚽️⚽️⚽️,['1596962286635085829'],2022-11-27T20:20:53.000Z
1596961782593359873,202988475,en,@lekgethoshaii Festive has began,['1596961782593359873'],2022-11-27T20:18:53.000Z
1596960815386460161,202988475,en,@melzos_ Draw,['1596960815386460161'],2022-11-27T20:15:03.000Z
1596960563191775232,202988475,und,@SangoNqayi 👀,['1596960563191775232'],2022-11-27T20:14:03.000Z
1596960535341592576,202988475,und,💪💪💪💪 https://t.co/HpGD1pkBQx,['1596960535341592576'],2022-11-27T20:13:56.000Z
1596958235545964545,202988475,en,RT @MelvinSomo: @Iam_Astra Lol parks of being home.,['1596958235545964545'],2022-11-27T20:04:48.000Z
1596953740984332288,202988475,en,@MelvinSomo You're cruzing with Cruz,['1596953740984332288'],2022-11-27T19:46:56.000Z
1596953367984877568,202988475,en,@MelvinSomo I might also go ... not sure yet,['1596953367984877568'],2022-11-27T19:45:27.000Z
1596953038656139264,202988475,cy,@CwengaVuyo Ngemini ezithile wethu,['1596953038656139264'],2022-11-27T19:44:09.000Z
1596952179247456257,202988475,en,Free header.... Rudiger scored ... offside,['1596952179247456257'],2022-11-27T19:40:44.000Z
1596951983864573952,202988475,und,RT @Nwabee_M: @Iam_Astra Ewe,['1596951983864573952'],2022-11-27T19:39:57.000Z
1596951713747197952,202988475,en,@tintswalomegacy And you need history lesson for the origin of each player.. and parents yhoo,['1596951713747197952'],2022-11-27T19:38:53.000Z
1596951230169108480,202988475,und,@siyungu 🤣🤣🤣🤣,['1596951230169108480'],2022-11-27T19:36:57.000Z
1596950896411148290,202988475,und,@tintswalomegacy 🤣🤣🤣🤣🤣,['1596950896411148290'],2022-11-27T19:35:38.000Z
1596950610586501121,202988475,tl,@siyungu Parkin... khayelitsha,['1596950610586501121'],2022-11-27T19:34:30.000Z
1596950495809048576,202988475,et,Torres missed 🤔🤔🤔🤔,['1596950495809048576'],2022-11-27T19:34:02.000Z
1596950323842936833,202988475,en,Rough game between these two,['1596950323842936833'],2022-11-27T19:33:21.000Z
1596950199624437760,202988475,tl,@Nwabee_M Isekhona na lonto,['1596950199624437760'],2022-11-27T19:32:52.000Z
1596950099552534529,202988475,en,@Kearennn please follow back,['1596950099552534529'],2022-11-27T19:32:28.000Z
1596949679849508865,202988475,en,@MelvinSomo Tjo... that means I'll keep on going to these alone then 🙄🙄🙄,['1596949679849508865'],2022-11-27T19:30:48.000Z
1596949257176907776,202988475,en,@MelvinSomo I'm so sorry.... you coming back?,['1596949257176907776'],2022-11-27T19:29:07.000Z
1596948430349570050,202988475,en,@MelvinSomo You didn't tell me you're leaving 😓😓😓,['1596948430349570050'],2022-11-27T19:25:50.000Z
1596948053042556928,202988475,en,Germans really miss Kroos in the midfield #FIFAWorldCup,['1596948053042556928'],2022-11-27T19:24:20.000Z
1596944793157787648,202988475,und,@Boipee_lanki 🤣🤣🤣 https://t.co/z4Cim9bElO,['1596944793157787648'],2022-11-27T19:11:23.000Z
1596942171084840962,202988475,en,@Boipee_lanki Maybe he is planning something big,['1596942171084840962'],2022-11-27T19:00:57.000Z
1596940686531919872,202988475,und,@Boipee_lanki 🤣🤣🤣🤣,['1596940686531919872'],2022-11-27T18:55:04.000Z
1596940151350906880,202988475,es,@siyungu Familiar environment,['1596940151350906880'],2022-11-27T18:52:56.000Z
1596939625301389314,202988475,en,@Boipee_lanki 🤣🤣🤣🤣 why the sudden change?,['1596939625301389314'],2022-11-27T18:50:51.000Z
1596939412856000514,202988475,en,@CarloGoliath I see you're back at the Cape,['1596939412856000514'],2022-11-27T18:50:00.000Z
1596939314981928960,202988475,und,RT @KhayelitshaE: @Iam_Astra 😂😂🤣,['1596939314981928960'],2022-11-27T18:49:37.000Z
1596939245989814273,202988475,en,I dont see Germany beating Spain #FIFAWorldCup,['1596939245989814273'],2022-11-27T18:49:20.000Z
1596927756667064321,202988475,qme,@KhayelitshaE https://t.co/UsJthzVFw0,['1596927756667064321'],2022-11-27T18:03:41.000Z
1596925928000872449,202988475,en,RT @SuperSportBlitz: #FIFAWorldCup - Goal Alert: Croatia *4-1 Canada *(Majer 90+4’) #SSFootball,['1596925928000872449'],2022-11-27T17:56:25.000Z
1596920694159609857,202988475,in,RT @SuperSportBlitz: #FIFAWorldCup - Goal Alert: Croatia *3-1 Canada *(Kramaric 70') #SSFootball,['1596920694159609857'],2022-11-27T17:35:37.000Z
1596915589632884736,202988475,hi,RT @nwaby_90: @Iam_Astra 😂😂😂 bhod ke sana,['1596915589632884736'],2022-11-27T17:15:20.000Z
