edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597037114738511872'],RT @spotyfrase: bad bunny / bye me fui https://t.co/aT7XAjScd1,1597037114738511872,2022-11-28T01:18:14.000Z,696845336082427904,en
['1597028586162073600'],https://t.co/sig5LVJAC0,1597028586162073600,2022-11-28T00:44:20.000Z,696845336082427904,zxx
['1596962083731435520'],RT @JeimiVentura: It makes me so happy to see El Salvador trending bc this used to be a country that nobody cared about &amp; now we’re growing…,1596962083731435520,2022-11-27T20:20:05.000Z,696845336082427904,en
['1596947367844261888'],LEGENDDDDD!!! 🇸🇻🇸🇻 https://t.co/HSxNxodkeI,1596947367844261888,2022-11-27T19:21:36.000Z,696845336082427904,en
['1596945330918273024'],"RT @andreaxcherry: bad bunny played el sombrero azul in El Salvador… I’m not okay, but I’m so happy he paid respect to my homeland :’)",1596945330918273024,2022-11-27T19:13:31.000Z,696845336082427904,en
['1596945192610717696'],RT @_mylifeasCarla: I’m loving all the videos of Bad Bunny in El Salvador! So happy for my people 🥰💙🤍,1596945192610717696,2022-11-27T19:12:58.000Z,696845336082427904,en
['1596689756556996608'],RT @lazodc: Why would my people from El Salvador be mad when they enjoying Bad Bunny rn,1596689756556996608,2022-11-27T02:17:57.000Z,696845336082427904,en
['1596641375160008704'],RT @znowchild: why y’all bringing El Salvador into this when they’re chilling with Bad Bunny rn,1596641375160008704,2022-11-26T23:05:42.000Z,696845336082427904,en
['1596640480670146561'],"RT @fineassnayyyy: you bitches can’t say shit about me🥴, i’m not ran thru, i’m not dirty, i’m DEFINITELY not ugly, i’m not broke wtf do y’a…",1596640480670146561,2022-11-26T23:02:09.000Z,696845336082427904,en
['1596637649267494912'],RT @yuli_yamilett: Saying El Salvador DIDNT make it to the World Cup is not gonna hurt my feelings LMAOOO we know we suck,1596637649267494912,2022-11-26T22:50:54.000Z,696845336082427904,en
['1596637593751330816'],RT @sothatsjae: i love my man so bad 😭,1596637593751330816,2022-11-26T22:50:41.000Z,696845336082427904,en
['1596615113808584704'],This right here 🫣🫣 https://t.co/gZAYJcnoUe,1596615113808584704,2022-11-26T21:21:21.000Z,696845336082427904,en
['1596615001657462785'],RT @BoxBallWrite: Any day Mexico loses is a good day for a Salvadoran American 🇸🇻♥️ 🇺🇸,1596615001657462785,2022-11-26T21:20:54.000Z,696845336082427904,en
['1596584147811635201'],RT @valenrqz: if mexico wins I’ll stop giving him an attitude for no reason,1596584147811635201,2022-11-26T19:18:18.000Z,696845336082427904,en
['1596562997534564354'],RT @PreciadoCamilla: https://t.co/0yikdnrz8K,1596562997534564354,2022-11-26T17:54:15.000Z,696845336082427904,zxx
['1596245870353129472'],RT @ayeejuju: if england beats us im digging up queen elizabeth,1596245870353129472,2022-11-25T20:54:06.000Z,696845336082427904,en
['1596194479266205696'],RT @lescudi: i got him laid up on my squishmallows 🕺🏻 we got emmm ✨,1596194479266205696,2022-11-25T17:29:54.000Z,696845336082427904,en
['1596047738432806912'],"HIS MOM GOT ME A CHRISTMAS STOCKING, IM WINNINGGGGGG 😎",1596047738432806912,2022-11-25T07:46:48.000Z,696845336082427904,en
['1596019446060941312'],RT @sxmmbam: Idk how ppl get drunk and choose violence. I get drunk &amp; start telling everyone how much I love n appreciate them. 😭😭,1596019446060941312,2022-11-25T05:54:23.000Z,696845336082427904,en
['1595855377395875840'],RT @lazodc: Subbing in my alcoholic friend to drink for me https://t.co/RjGPl4PMlf,1595855377395875840,2022-11-24T19:02:26.000Z,696845336082427904,en
['1595823777534734336'],RT @shayxonline: me knowing the responsibility of the mac + cheese is falling on my shoulders tomorrow https://t.co/yh6rPilRjO,1595823777534734336,2022-11-24T16:56:52.000Z,696845336082427904,en
['1595693003443605506'],RT @lovelyy_am: thankful for everything that’s in my life right now,1595693003443605506,2022-11-24T08:17:13.000Z,696845336082427904,en
['1595665964770758658'],RT @katianakelsin: can’t wait to be that wife who decorates the house for every holiday season,1595665964770758658,2022-11-24T06:29:46.000Z,696845336082427904,en
['1595665850656235521'],RT @ibs_indistress: Dudes be like i know a spot and it’s the bald one on the back of their head,1595665850656235521,2022-11-24T06:29:19.000Z,696845336082427904,en
['1595664281344757760'],RT @hashjenni: “tomorrow i'm gonna wake up early and workout” https://t.co/flXllj4Bk4,1595664281344757760,2022-11-24T06:23:05.000Z,696845336082427904,en
['1595604421458956289'],RT @sgrate_: Chrisean is the reason why you gotta ask “who gon be there” before you go out,1595604421458956289,2022-11-24T02:25:13.000Z,696845336082427904,en
['1595592618255081473'],I would do anything to hear Moscow Mule live again,1595592618255081473,2022-11-24T01:38:19.000Z,696845336082427904,en
['1595518394106724352'],"RT @__xoangel: all the bad bitches that comment on my posts, ily 🤭🤭",1595518394106724352,2022-11-23T20:43:23.000Z,696845336082427904,en
['1595295030885109761'],RT @spotyfrase: rauw alejandro / aquel nap zzzz https://t.co/jk7ji5T69K,1595295030885109761,2022-11-23T05:55:49.000Z,696845336082427904,nl
