id,edit_history_tweet_ids,created_at,author_id,text,lang
1597077673549103105,['1597077673549103105'],2022-11-28T03:59:24.000Z,714485038591696896,"RT @BeschlossDC: LBJ and Barbara Jordan at her fundraiser, Rice Hotel, Houston, 1971: https://t.co/7v19QfcBOT",en
1597077583489044480,['1597077583489044480'],2022-11-28T03:59:02.000Z,714485038591696896,"RT @TheRickyDavila: Just so I understand this correctly, the Washington Post is more angry at Naomi Biden for not inviting media to her wed…",en
1597076478822256640,['1597076478822256640'],2022-11-28T03:54:39.000Z,714485038591696896,RT @StevenBeschloss: You don’t have to be progressive to grasp Nazis and Nazism are bad things and contrary to American principles. It just…,en
1597076040144556032,['1597076040144556032'],2022-11-28T03:52:54.000Z,714485038591696896,RT @TheTNHoller: NURSE: “There was an active shooter at St. Thomas Hospital in Nashville… 10 shots fired… and NO NOTIFICATION went out to s…,en
1597075334461284354,['1597075334461284354'],2022-11-28T03:50:06.000Z,714485038591696896,RT @natsechobbyist: @AVindman Elon knows a lot about wives but apparently nothing about keeping them happy.,en
1597073995614269446,['1597073995614269446'],2022-11-28T03:44:47.000Z,714485038591696896,RT @robreiner: At some point Trump will be Indicted for stealing Classified Top Secret Documents and leading an Armed Insurrection to Overt…,en
1597073068907954178,['1597073068907954178'],2022-11-28T03:41:06.000Z,714485038591696896,RT @BaddCompani: @American_81 @RepAdamSchiff https://t.co/XnRpEnDGWU,qme
1597072964021022720,['1597072964021022720'],2022-11-28T03:40:41.000Z,714485038591696896,"RT @seanmack1025: @RepAdamSchiff It’s not just Kevin McCarthy who has no core sets of beliefs, it’s the majority of the Republican Party. T…",en
1597072863252516864,['1597072863252516864'],2022-11-28T03:40:17.000Z,714485038591696896,RT @davidfrum: Twitter these days so often feels as if Major Strasser borrowed a big bunch of money to buy Rick's saloon. https://t.co/UOho…,en
1597072809016295424,['1597072809016295424'],2022-11-28T03:40:04.000Z,714485038591696896,"RT @davidfrum: If Vindman had not spoken out at the risk of his career, Ukraine might have been cut off by a vengeful President Trump from…",en
1597071746271936512,['1597071746271936512'],2022-11-28T03:35:51.000Z,714485038591696896,RT @QuoteDigging: @RonFilipkowski Republicans make it hard for people to vote and then when they are losing they say it was hard for people…,en
1597071542290382848,['1597071542290382848'],2022-11-28T03:35:02.000Z,714485038591696896,RT @ShelbyKStewart: If you've ever wondered how the German people let a monster like Hitler get a stranglehold on their country and murder…,en
1597071474237800448,['1597071474237800448'],2022-11-28T03:34:46.000Z,714485038591696896,RT @jemelehill: Guessing Jerry Jones isn’t the only NFL owner who has something like this in his past. The wild part is the expectation tha…,en
1597070783503011840,['1597070783503011840'],2022-11-28T03:32:01.000Z,714485038591696896,"RT @davidlei: Barred owl looks up for a moment while preening. (The Ramble, Central Park, New York)

#birdcpp #birds #birdwatching #wildlif…",en
1597070428815912960,['1597070428815912960'],2022-11-28T03:30:37.000Z,714485038591696896,RT @duty2warn: Barack Obama never dined with a Nazi.,en
1597068690104627201,['1597068690104627201'],2022-11-28T03:23:42.000Z,714485038591696896,"RT @maxberger: Elon Musk’s total history of engagement with progressives on Twitter: 

- Mocking @EdMarkey 
- Taunting @AOC for having unio…",en
1597067888003018752,['1597067888003018752'],2022-11-28T03:20:31.000Z,714485038591696896,@RadioFreeTom @NormOrnstein @JohnNemeth19 @natsechobbyist @elonmusk @AVindman I suppose people may leave if they feel vulnerable to Mr. Musk’s intimidation?,en
1597067247759290368,['1597067247759290368'],2022-11-28T03:17:58.000Z,714485038591696896,RT @RadioFreeTom: @JohnNemeth19 @natsechobbyist @NormOrnstein @elonmusk @AVindman Why do people think leaving solves anything?,en
1597066992636555265,['1597066992636555265'],2022-11-28T03:16:57.000Z,714485038591696896,RT @anneapplebaum: It's incredible how Vindman's bravery infuriates the powerful. You can be a billionaire or a president and still be cons…,en
1597066060775424000,['1597066060775424000'],2022-11-28T03:13:15.000Z,714485038591696896,RT @SIfill_: Watching this on @60Minutes now. Enraging. And familiar.,en
1597065518921699329,['1597065518921699329'],2022-11-28T03:11:06.000Z,714485038591696896,"RT @StephenKing: I think Elon Musk is a visionary. Almost singlehandedly, he’s changed the way Americans think about automobiles. I have a…",en
1597065396074729473,['1597065396074729473'],2022-11-28T03:10:37.000Z,714485038591696896,RT @Stoqups: @CollinRugg så naive it's embarrassing,da
1597065340202418177,['1597065340202418177'],2022-11-28T03:10:23.000Z,714485038591696896,"RT @notgyet13: @CollinRugg Actually, it does not. It’s falling apart, line by line.",en
1597063313023995904,['1597063313023995904'],2022-11-28T03:02:20.000Z,714485038591696896,"RT @fred_guttenberg: Just this morning, Matt Gaetz was ranting about wanting permitless open carry.  Just imagine how much more of this wil…",en
1597062802379665408,['1597062802379665408'],2022-11-28T03:00:18.000Z,714485038591696896,RT @BradMossEsq: Byrd was in the Klan in the 1940s and spent years apologizing for it. Trump dined with Fuentes last week and hasn’t expres…,en
1597061110590734338,['1597061110590734338'],2022-11-28T02:53:35.000Z,714485038591696896,"RT @Teri_Kanefield: For this week's blog post, I took on a big (and I think timely) topic:

Curing the ills of Social Media

https://t.co/P…",en
1597060616367140864,['1597060616367140864'],2022-11-28T02:51:37.000Z,714485038591696896,RT @roseaiello2: Lipitor,es
1597060398703788033,['1597060398703788033'],2022-11-28T02:50:45.000Z,714485038591696896,"RT @RepAdamSchiff: Kevin McCarthy has no ideology, no core set of beliefs.

He knows he can't become Speaker without support from the QAnon…",en
1597060125919182848,['1597060125919182848'],2022-11-28T02:49:40.000Z,714485038591696896,"RT @brianstelter: ""Twitter’s radically reduced anti-propaganda team grappled on Sunday with a flood of nuisance content in China that resea…",en
1597059650754465793,['1597059650754465793'],2022-11-28T02:47:47.000Z,714485038591696896,RT @mjo1962_: My favorite bird captured beautifully ♥️,en
1597058702678163456,['1597058702678163456'],2022-11-28T02:44:01.000Z,714485038591696896,"RT @NormOrnstein: He stands for abject cowardice, moral vacuity and a contempt for norms and democratic values.",en
1597058581433839616,['1597058581433839616'],2022-11-28T02:43:32.000Z,714485038591696896,"RT @DeanObeidallah: Dear corporate news media: ""I simply cannot accept that there are, on every story, two equal and logical sides to an ar…",en
1597057932935696384,['1597057932935696384'],2022-11-28T02:40:57.000Z,714485038591696896,"RT @kneerecon: (1) I’m in the midst of Rachael Maddow’s podcast Ultra. She has produced a detailed history of Nazism, antisemitism, and how…",en
1597057857295618050,['1597057857295618050'],2022-11-28T02:40:39.000Z,714485038591696896,RT @Lincoln_Party_: We like the Presidents who defeat Nazis instead of having dinner with them. https://t.co/uZApcvLE5E,en
1597057476095971328,['1597057476095971328'],2022-11-28T02:39:08.000Z,714485038591696896,RT @marceelias: 🐇🐇🔋,art
1597057223314018304,['1597057223314018304'],2022-11-28T02:38:08.000Z,714485038591696896,"RT @jennycohn1: For those who don’t know, Sean Feucht is affiliated with the New Apostolic Reformation, which promotes dominionism and the…",en
1597057151079682049,['1597057151079682049'],2022-11-28T02:37:51.000Z,714485038591696896,"RT @jennycohn1: 20/ Sean Feucht w/ Rick Joyner, founder of the Oak Initiative. Joyner advocated a military coup against Obama in 2013 or 20…",en
1597057061065756672,['1597057061065756672'],2022-11-28T02:37:29.000Z,714485038591696896,"RT @BeschlossDC: Times Square NYC, about 1929: https://t.co/MBYJfSHiVY",en
1597056837731643393,['1597056837731643393'],2022-11-28T02:36:36.000Z,714485038591696896,RT @XinqiSu: “Scrap the Internet firewall”,en
1597056707863416833,['1597056707863416833'],2022-11-28T02:36:05.000Z,714485038591696896,"RT @Victorshi2020: BREAKING: all polls have closed today in Georgia &amp; more than 87,000 people cast their ballots — bringing the total numbe…",en
1597056192769298432,['1597056192769298432'],2022-11-28T02:34:02.000Z,714485038591696896,RT @AmyMcGrathKY: I think the RNC should definitely elevate the my pillow guy to chair. I'm sure that will help things turn around for them.,en
1597056046467776512,['1597056046467776512'],2022-11-28T02:33:28.000Z,714485038591696896,RT @JuneBugBecca: @AmyMcGrathKY Shows their morals and values —and patriotism—none,en
1597056007473360897,['1597056007473360897'],2022-11-28T02:33:18.000Z,714485038591696896,RT @AmyMcGrathKY: none,it
1597055265572257792,['1597055265572257792'],2022-11-28T02:30:21.000Z,714485038591696896,"RT @granny_st: Each tribe had laws, leaders, and policies before the colonizers forced them to integrate beginning in the 18th century. Few…",en
