text,edit_history_tweet_ids,author_id,created_at,id,lang
@bp64452 @EpsilonTheory @DoombergT Thanks for sharing this bud,['1597080392078569473'],39755514,2022-11-28T04:10:12.000Z,1597080392078569473,en
"@Dilmish @AbdulAlhadi13 @VKurokoy @zombie_calls @web3financeme I am aware of this, been able to make bout 5ETH using this technique",['1597080303130275840'],39755514,2022-11-28T04:09:51.000Z,1597080303130275840,en
@skumar55133 @MDrakunin @YouTube Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597080007997734912'],39755514,2022-11-28T04:08:40.000Z,1597080007997734912,en
@widrawcrypto @0xJoint Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597079668359692288'],39755514,2022-11-28T04:07:19.000Z,1597079668359692288,en
"@tattoosbyjoshm @byZidd @Metamaskk_spt @MarketMonster69 @boggedfinance @MetaMask I know bout MEVs, stop sharing so it won't stop working anything soon :P",['1597079586394632193'],39755514,2022-11-28T04:07:00.000Z,1597079586394632193,en
@bp64452 @Washington_254 @Ajibgathoni12 Thanks for this,['1597079549573238785'],39755514,2022-11-28T04:06:51.000Z,1597079549573238785,en
@yellowdoodle1x @dougboneparth Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597079237092990976'],39755514,2022-11-28T04:05:37.000Z,1597079237092990976,en
@bp64452 @icebergy_ @CryptoBudden This is wildddd wtf,['1597079055807176704'],39755514,2022-11-28T04:04:53.000Z,1597079055807176704,en
@Lancegooden @MsGraceyP Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597079018368475138'],39755514,2022-11-28T04:04:44.000Z,1597079018368475138,en
"@jeremiahbaja @MahnWhale @MashoodAminu @Taofieeqyusuf1 @BookieDAO @packers @NFL I know bout MEVs, stop sharing so it won't stop working anything soon :P",['1597078849900400640'],39755514,2022-11-28T04:04:04.000Z,1597078849900400640,en
@ufotweetbot @icebergy_ @cobie Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597078131629694976'],39755514,2022-11-28T04:01:13.000Z,1597078131629694976,en
@foffaahmed46 @ella_linan @Alanzulvha @Dutyboody @eyfam2vi @gwali56 @ChaoticBeautys @MetaMask Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxOJMY Uniswap is being exploited by this dude. Leaked in discord group,['1597078060561739776'],39755514,2022-11-28T04:00:56.000Z,1597078060561739776,en
@alifarhat79 @chipperPat Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxwAyQ Uniswap is being exploited by this dude. Leaked in discord group,['1597077836220682240'],39755514,2022-11-28T04:00:03.000Z,1597077836220682240,en
@MinkaL @IllumishareSRG Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxOJMY Uniswap is being exploited by this dude. Leaked in discord group,['1597077343381893120'],39755514,2022-11-28T03:58:05.000Z,1597077343381893120,en
@Pencari_ayam @Not_the_Bee @Strider4545 Thanks for this,['1597076756602949633'],39755514,2022-11-28T03:55:45.000Z,1597076756602949633,en
@KendyJewelz @sxxturis @panosvss @justprayaa @sapta_sarkar @NFTHighlight_ @Xxxiin1215 @Basura_Rojo @dzakiherman @BONGSTA9629 @Lord_NoFace_ @TheSandboxGame @thesanboxgame Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxOJMY Uniswap is being exploited by this dude. Leaked in discord group,['1597076703419170816'],39755514,2022-11-28T03:55:33.000Z,1597076703419170816,en
@cookiepaw98 @omaragmy98 @hi5_23 @redlosbers26 @foffaahmed46 @MarketMonster69 @Metamaskk_spt @boggedfinance @MetaMask This is wildddd wtf,['1597076245363449856'],39755514,2022-11-28T03:53:43.000Z,1597076245363449856,en
@bujanda01 @Flo_SB_13 @VeldanaBroody Thanks for sharing this bud,['1597076073937653760'],39755514,2022-11-28T03:53:02.000Z,1597076073937653760,en
@bp64452 @SCOPIONKING55 @skyeboy70 @hindatuuu @web3financeme This is wildddd wtf,['1597076023094710272'],39755514,2022-11-28T03:52:50.000Z,1597076023094710272,en
"@Pencari_ayam @LawrenceLepard @MatemaneZA I know bout MEVs, stop sharing so it won't stop working anything soon :P",['1597075890487562240'],39755514,2022-11-28T03:52:19.000Z,1597075890487562240,en
@Dilmish @BennettAndrews5 @SchwietermanJan OMFG!!! :O,['1597075634399768576'],39755514,2022-11-28T03:51:18.000Z,1597075634399768576,en
"@kgp126 @bittybitbit86 Definitely this wasn't meant for the public, uniswap might patch this soon",['1597075523431432194'],39755514,2022-11-28T03:50:51.000Z,1597075523431432194,en
@Krisss0512 @NicoleBehnam @SusanMDolderer Just watched. Running this ASAP!!!,['1597075347404881920'],39755514,2022-11-28T03:50:09.000Z,1597075347404881920,en
@gandalfcryptto @Messsi_in_csgo @chiqshoes @JunklinsDogs Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxOJMY Uniswap is being exploited by this dude. Leaked in discord group,['1597075305789001728'],39755514,2022-11-28T03:49:59.000Z,1597075305789001728,en
@Crypto_Graduate @CryptoGemsCom @RealShibaDoge Why is this hidden from the public. More than $100k so far https://t.co/OvlRZxOJMY Uniswap is being exploited by this dude. Leaked in discord group,['1597075259274170368'],39755514,2022-11-28T03:49:48.000Z,1597075259274170368,en
@hippy4961 @w_yndl @Bitboy_Crypto @kevinolearytv Thanks for this,['1597074991388200960'],39755514,2022-11-28T03:48:44.000Z,1597074991388200960,en
