lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1596962339999256576,"Let's find you a home where you can make some memories!

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.916.5992
timtillman@danielgale.com
https://t.co/yPhlN6q1he https://t.co/eWECrzFWgP",['1596962339999256576'],963190169074466816,2022-11-27T20:21:06.000Z
en,1596231388155371521,"If you have any questions about real estate, don't hesitate to ask! Click below or call (917) 916-5992 for answers.

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Be... https://t.co/EtUEAiJu3C https://t.co/yaRY0IrpMv",['1596231388155371521'],963190169074466816,2022-11-25T19:56:34.000Z
en,1595518453993336832,"Why might it be a good idea to attend open houses even if you aren't in the market? Let's take a look at a few reasons...

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
... https://t.co/mNs1X9SYGh https://t.co/cpfGbCuUZG",['1595518453993336832'],963190169074466816,2022-11-23T20:43:37.000Z
en,1594713933616660481,"If you bought your first home in the last year or so, what advice would you give to someone thinking about buying their first home?

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY ... https://t.co/nFKckdGLce",['1594713933616660481'],963190169074466816,2022-11-21T15:26:44.000Z
en,1593972460927406080,"If you had to pick just one, which room in your home needs a remodel? 🔧 🔨

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.916... https://t.co/aAitzi4Y3i https://t.co/N5682u3qxg",['1593972460927406080'],963190169074466816,2022-11-19T14:20:23.000Z
en,1593370109556523009,"Buying a home is difficult. Work with a real estate pro who's got you covered!

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.916.5992
timtillman@danielgale.com
https://t.co/yPhlN6HCFO https://t.co/dhRL2Q2cyJ",['1593370109556523009'],963190169074466816,2022-11-17T22:26:52.000Z
en,1592644029111762945,"Thinking about selling your home? Get a quick estimate of your home's worth.

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 9... https://t.co/prseKtYY7U https://t.co/jE5tTQXrmj",['1592644029111762945'],963190169074466816,2022-11-15T22:21:41.000Z
en,1591841239804035074,"If you've got a home that needs a remodel, but are having trouble fitting it into the budget, this may be a good solution for you. With an FHA 203(k) loan, you can roll the cost of home improvement projects into a single monthly... https://t.co/x1sFQ4gYh5 https://t.co/nEEl5RKTyF",['1591841239804035074'],963190169074466816,2022-11-13T17:11:41.000Z
en,1591203848798064642,"Get ready to kick your feet up! Work with a pro and, rest assured, you'll get the best price for your home.

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 9... https://t.co/F7ukh6vcGa",['1591203848798064642'],963190169074466816,2022-11-11T22:58:55.000Z
en,1590347592096849920,"Want to know how much your home is worth? Find out now - Don't wait another day! 🗓️

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.91... https://t.co/KSCAZddOVt https://t.co/ZDejy9iTSC",['1590347592096849920'],963190169074466816,2022-11-09T14:16:27.000Z
en,1589682802374709249,"Looking for a new favorite restaurant? Consider Taco Bout It! Has anyone already been there?

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 9... https://t.co/6zHGiAwGo5 https://t.co/T8ftub9rvK",['1589682802374709249'],963190169074466816,2022-11-07T18:14:49.000Z
en,1588953304649826304,"Are you ready to make some improvements on your home? Don't forget about impact of home value! These five repairs should help your resale value while improving your daily life.

Tim Tillman 

Real Estate Salesperson
Daniel Gale... https://t.co/0ZwnxYj23L https://t.co/isidZcGqFN",['1588953304649826304'],963190169074466816,2022-11-05T17:56:03.000Z
en,1588265174749806593,"Looks like living in a skyscraper doesn't preclude you from having an amazingly modern fireplace.

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 9... https://t.co/HuNAkD7hvT https://t.co/HRwxt1qcnt",['1588265174749806593'],963190169074466816,2022-11-03T20:21:40.000Z
en,1587542895980171265,"If Marie Kondo came to my house she would: ___________________.

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 9... https://t.co/nMw0SUteWx https://t.co/Ci1aGiaPvk",['1587542895980171265'],963190169074466816,2022-11-01T20:31:36.000Z
en,1586797154911326208,"Homes come in all shapes and sizes, but if you had to choose between a modern home and a classic one, which do you think you would pick?

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main S... https://t.co/HC9dGY67ov https://t.co/XdRPNp8Yxr",['1586797154911326208'],963190169074466816,2022-10-30T19:08:17.000Z
en,1586123627023458305,"If you value your largest asset, you already know what to do!

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 11978
C: 917.916.5992
timtillman@danielgale.com
https://t.co/yPhlN6HCFO https://t.co/T6ErzMRFn0",['1586123627023458305'],963190169074466816,2022-10-28T22:31:56.000Z
en,1585392332920299520,"Thinking about selling your home? Get your seller guide today and learn about the process of home selling!

Tim Tillman 

Real Estate Salesperson
Daniel Gale Sotheby’s International Realty
100 Main Street 
Westhampton Beach, NY 1... https://t.co/IuCLzexES5 https://t.co/GAh4PANpcn",['1585392332920299520'],963190169074466816,2022-10-26T22:06:01.000Z
