id,author_id,edit_history_tweet_ids,text,lang,created_at
1597065821913722880,48033200,['1597065821913722880'],"The chaos in the largest factory for the production of the iPhone in Zhengzhou is increasingly tarnishing
Apple's reputation. The
production stoppages are likely to delay deliveries in the
in the run-up to Christmas. https://t.co/JMk7VIHC2g",en,2022-11-28T03:12:18.000Z
1597065663553892352,48033200,['1597065663553892352'],"Das Chaos in der größten Fabrik für die Produktion des iPhones in Zhengzhou ramponiert immer mehr
die Reputation von Apple. Die
Produktionsausfälle dürften die Auslieferungen im
Vorweihnachtsgeschäft verzögern. https://t.co/WuMjoyOJjI",de,2022-11-28T03:11:40.000Z
1597064350019485696,48033200,['1597064350019485696'],"Following an apartment fire with fatalities,CN are increasingly protesting against the Zero Covid policy in CN! Demonstrators in Shanghai loudly demanded:""Down with Xi Jinping"".In Beijing
residents broke through fences at their apartment complexes. Such protests are unusual in CN https://t.co/PxAXZHYJL2",en,2022-11-28T03:06:27.000Z
1597063779132796928,48033200,['1597063779132796928'],"Nach einem Wohnungsbrand mit Toten protestieren CN
vermehrt gegen die
Null-Covid-Politik in CN! Demonstranten in Shanghai forderten lautstark:""Nieder mit Xi Jinping"".In Peking
durchbrachen Bewohner Zäune ihrer Wohnanlagen. Solche Proteste sind
im autoritären CN ungewöhnlich! https://t.co/VvRAAl6WvK",de,2022-11-28T03:04:11.000Z
1597062566164844545,48033200,['1597062566164844545'],"In the next few days, temperatures will initially remain late autumn. From midweek, however, it will be cold. The reason for this
is an easterly wind, which will blow over RUS to Scandinavia.
By the weekend, it should be barely 5 C. The DWD expects regionally permafrost. https://t.co/N4B92hwXEB",en,2022-11-28T02:59:22.000Z
1597062219392782336,48033200,['1597062219392782336'],"In den nächsten Tagen bleiben die Temperaturen zunächst
spätherbstlich. Ab Wochenmitte wird es jedoch kalt. Der Grund dafür
ist ein Ostwind, der sich über
RUS bis nach Skandinavien
ausweitet.Zum Wochenende dürften es dann kaum noch 5 C werden.Der DWD erwartet regional Dauerfrost. https://t.co/4D9GexDHam",de,2022-11-28T02:57:59.000Z
1597060590513840128,48033200,['1597060590513840128'],A tragedy occurred in Augsburg over the weekend. A man climbed on the roof of the town hall and fell down a little later. Visitors to the Christkindlesmarkt had to witness the incident. https://t.co/DCPml8551u,en,2022-11-28T02:51:31.000Z
1597060263265841153,48033200,['1597060263265841153'],"In Augsburg hat sich am
Wochenende eine Tragödie ereignet. Ein Mann kletterte auf das Rathausdach und stürzte wenig später herunter. Besucher des
Christkindlesmarktes mussten den Vorfall mitansehen. https://t.co/i5zljiOYzq",de,2022-11-28T02:50:13.000Z
1597059389604892673,48033200,['1597059389604892673'],"Germany earned a 1-1 draw (0-0) against Spain in their second World Cup group match in Qatar. After Alvaro Morata gave Spain a 1-0 lead in the 62nd minute, Niclas Füllkrug equalized for Germany in the 83rd minute.
Niclas Füllkrug equalized for Germany in the 83rd minute. https://t.co/IQj093v5k0",en,2022-11-28T02:46:45.000Z
1597059210118062080,48033200,['1597059210118062080'],"Deutschland hat sich im zweiten WM-Gruppenspiel in Katar ein 1:1-Unterschieden (0:0) gegen Spanien erkämpft. Nachdem Alvaro Morata Spanien in der 62. Spielminute die 1:0-Führung brachte, gelang Niclas Füllkrug in
der 83. Minute der Ausgleich für Deutschland. https://t.co/MDqlHhKHoc",de,2022-11-28T02:46:02.000Z
1597058648492363778,48033200,['1597058648492363778'],"Intense fighting has occurred around the towns of Pavlivka and Vuhledar in the south of the Donetsk region. According to the GB Secret Service
the RUS Marines have suffered heavy losses. Meanwhile, Kiev reports that the supply of electricity, water and heat has been restored. https://t.co/j78YbzKw6x",en,2022-11-28T02:43:48.000Z
1597058468837744642,48033200,['1597058468837744642'],"Um die Städte Pawliwka und Wuhledar im Süden der Region Donezk ist es zu intensiven Kämpfen gekommen. Laut dem GB Geheimdienst
hat die RUS Marineinfanterie
schwere Verluste zu beklagen. Kiew meldet derweil, dass die Versorgung mit Strom, Wasser und Wärme wieder hergestellt ist. https://t.co/5nozKRMPvd",de,2022-11-28T02:43:05.000Z
1597057728018808832,48033200,['1597057728018808832'],"After the serious freight train accident between Hanover and Berlin,DB has reported initial progress in the cleanup operations. According to the report, the first wagon has been removed. However, passengers must
still have to reckon with delays and train cancellations. https://t.co/KnFfrtbOP6",en,2022-11-28T02:40:08.000Z
1597057301915271168,48033200,['1597057301915271168'],"Nach dem schweren Güterzugunfall
auf der Strecke zwischen Hannover und Berlin meldet die Deutsche Bahn erste Fortschritte bei den
Aufräumarbeiten. Ein erster Waggon konnte demnach abtransportiert werden. Reisende müssen jedoch
weiterhin mit Verspätungen und Zugausfällen rechnen. https://t.co/w3NX7GLvwz",de,2022-11-28T02:38:27.000Z
1597056243696209920,48033200,['1597056243696209920'],"Family pictures of Kim Jong Un are rare.But now the KP ruler has shown himself already
Experts suspect that Kim wants to present his future successor.Also rumors about his health are getting louder. https://t.co/qIRoSEOPGG",en,2022-11-28T02:34:15.000Z
1597056007351414784,48033200,['1597056007351414784'],"Familienbilder von Kim Jong Un sind selten.Doch nun hat sich der KP Machthaber bereits
zum zweiten Mal in kürzester ZeitNöffentlich mit seiner Tochter gezeigt.Experten vermuten,dass Kim seine künftige Nachfolgerin präsentieren will.Auch Gerüchte um seine Gesundheit werden lauter. https://t.co/H9rMe7e03m",de,2022-11-28T02:33:18.000Z
1597054576967852032,48033200,['1597054576967852032'],"10. trump+holocaust denier
David Friedman further on Trump: 

""Even meeting with an anti-Semite like Kanye West and human scum like Nick Fuentes is unacceptable."" https://t.co/tfaIqyZMKC",en,2022-11-28T02:27:37.000Z
1597054304103587841,48033200,['1597054304103587841'],"9. trump+holocaust denier
West posted a video on Twitter after the dinner claiming Trump was ""impressed"" with Fuentes. Former U.S. Ambassador to Israel David Friedman tweeted, ""To my friend Donald Trump, you are better than this."" https://t.co/bsdgt6UTov",en,2022-11-28T02:26:32.000Z
1597054119482916865,48033200,['1597054119482916865'],"8. trump+holocaust denier.
The had not made anti-Semitic remarks to him and said nice things about him on the Tucker Carlson TV show. ""Why would I not agree to a meeting? Besides, I didn't know Nick Fuentes,"" Trump wrote! https://t.co/ZDpiDkgmCq",en,2022-11-28T02:25:48.000Z
1597053907838308352,48033200,['1597053907838308352'],"7. trump+holocaust denier
in which the rapper Kanye West had also participated. West has already attracted attention for anti-Semitic statements.The sporting goods manufacturer ADIDAS terminated the cooperation with him because of this.Trump wrote that he got along well with West https://t.co/Okw6FbOQu3",en,2022-11-28T02:24:58.000Z
1597053455130300417,48033200,['1597053455130300417'],"6th Trump+Holocaust Denier
Over the weekend, it became known that Trump had received Fuentes at his Mar-a-Lago estate in Florida last week. Trump confirmed on his social platform Truth Social, he had met Fuentes at a reception! https://t.co/z5LFVU0pFZ",en,2022-11-28T02:23:10.000Z
1597053270442532867,48033200,['1597053270442532867'],"5th Trump+Holocaust denier.
He had participated in the Jan. 6, 2021 rally of Trump supporters that preceded the storming of the Capitol. The event organizer, active on the web, also opposes women's rights and discriminates against the LGBTQI community. https://t.co/VKSztWfxtR",en,2022-11-28T02:22:26.000Z
1597053049704706048,48033200,['1597053049704706048'],"4th Trump+Holocaust Denier.
Fuentes is a Holocaust denier whose YouTube channel was permanently banned in early 2020 for violating platform policies on hate speech. The U.S. Department of Justice says he is someone who considers white people superior to other people. https://t.co/AIzKvyfSak",en,2022-11-28T02:21:33.000Z
1597052825946972161,48033200,['1597052825946972161'],"3. trump+holocaust denier
Influential Republican congressman in the House of Representatives, James Comer,told NBC,Trump needs better judgment on who he dines with.Trump wants to run again for REP in the 2024 presidential election. https://t.co/bIXT6s0RXr",en,2022-11-28T02:20:40.000Z
1597052632405012480,48033200,['1597052632405012480'],"2. trump+holocaust denier
""I don't think it's a good idea for a leader who wants to be an example for the country or the party to meet with an avowed racist or anti-Semite,"" Arkansas Governor Asa Hutchinson told CNN. https://t.co/zDbuevimrm",en,2022-11-28T02:19:54.000Z
1597052326216634368,48033200,['1597052326216634368'],"1. trump+holocaust denier
The joint dinner with Nick Fuentes, a well-known racist in the US, now brings former US President Donald Trump criticism from his own ranks. https://t.co/IwMtHRmP9y",en,2022-11-28T02:18:41.000Z
1597051445626703873,48033200,['1597051445626703873'],"10. Trump+Holocaust Leugner
David Friedman weiter zu Trump: 

""Auch ein Kennenlernen mit einem Antisemiten wie Kanye West und mit menschlichem Abschaum wie Nick Fuentes ist unannehmbar."" https://t.co/5usDYe1BK5",de,2022-11-28T02:15:11.000Z
1597051424684134400,48033200,['1597051424684134400'],"9. Trump+Holocaust Leugner
West veröffentlichte nach dem Abendessen ein Video auf Twitter, in dem er behauptete, Trump sei ""beeindruckt"" von Fuentes gewesen. Der frühere US-Botschafter in Israel David Friedman twitterte: ""An meinen Freund Donald Trump, du bist besser als das."" https://t.co/OzAKXCLCQb",de,2022-11-28T02:15:06.000Z
1597051406636097537,48033200,['1597051406636097537'],"8. Trump+Holocaust Leugner
Der habe sich bei ihm nicht antisemitisch geäußert und nette Dinge über ihn in der TV-Sendung Tucker Carlson gesagt. ""Warum sollte ich einem Treffen nicht zustimmen? Außerdem kannte ich Nick Fuentes nicht"", schrieb Trump! https://t.co/1OQEimov5A",de,2022-11-28T02:15:01.000Z
1597051389070708737,48033200,['1597051389070708737'],"7. Trump+Holocaust Leugner
an dem auch der Rapper Kanye West teilgenommen habe. West ist bereits wegen antisemitischer Äußerungen aufgefallen. Der Sportartikelhersteller Adidas kündigte deswegen die Zusammenarbeit mit ihm auf.Trump schrieb, er habe sich mit West gut verstanden! https://t.co/irW5YHzORv",de,2022-11-28T02:14:57.000Z
1597051373144928256,48033200,['1597051373144928256'],"6. Trump+Holocaust Leugner
Am Wochenende war bekannt geworden,dass Trump Fuentes in der vergangene Woche in seinem Anwesen Mar-a-Lago in Florida empfangen hatte. Trump bestätigte auf seiner sozialen Plattform Truth Social,er habe Fuentes bei einem Empfang kennengelernt!",de,2022-11-28T02:14:53.000Z
1597051367990124545,48033200,['1597051367990124545'],"5. Trump+Holocaust Leugner
Er hatte an der Kundgebung von Trump-Anhängern am 06.01.2021 teilgenommen, die dem Sturm auf das Kapitol vorausgegangen war. Der im Netz aktive Veranstaltungsorganisator stellt sich außerdem gegen Frauenrechte und diskriminiert die LGBTQI-Gemeinschaft. https://t.co/gskxNttGdf",de,2022-11-28T02:14:52.000Z
1597051348281069570,48033200,['1597051348281069570'],"4. Trump+Holocaust Leugner
Fuentes ist ein Holocaustleugner, dessen YouTube-Kanal Anfang 2020 dauerhaft gesperrt wurde, weil er gegen die Plattformrichtlinien für Hassreden verstoßen hatte. Das US-Justizministerium sagt er sei jemand,der Weiße anderen Menschen für überlegen hält. https://t.co/QzypClZxtZ",de,2022-11-28T02:14:47.000Z
1597051328924372992,48033200,['1597051328924372992'],"3. Trump+Holocaust Leugner
Der einflussreiche republikanische Abgeordnete im Repräsentantenhaus, James Comer,sagte dem Sender NBC,Trump brauche ein besseres Urteilsvermögen bei der Frage,mit wem er zu Abend esse.Trump will bei der Präsidentenwahl 2024 wieder für die REP antreten. https://t.co/SodLNIP0ZJ",de,2022-11-28T02:14:43.000Z
1597051310335201280,48033200,['1597051310335201280'],"2. Trump+Holocaust Leugner
""Ich denke nicht,dass es für einen Anführer, der ein Beispiel für das Land oder die Partei sein will,eine gute Idee ist, sich mit einem bekennenden Rassisten oder Antisemiten zu treffen"",sagte der Gouverneur von Arkansas, Asa Hutchinson, dem Sender CNN. https://t.co/x491d4mCVL",de,2022-11-28T02:14:38.000Z
1597051293327323136,48033200,['1597051293327323136'],"1. Trump+Holocaust Leugner
Das gemeinsame Abendessen mit dem in den USA bekannten Rassisten Nick Fuentes bringt dem früheren US-Präsidenten Donald Trump nun auch Kritik aus eigenen Reihen ein. https://t.co/wASvzczWBr",de,2022-11-28T02:14:34.000Z
1597032632113852416,48033200,['1597032632113852416'],"11Bad guy of world football
Several people confirmed that Infantino did not have the social skills of his predecessor. ""He doesn't understand how to motivate people and build a team, which nips creative processes within Fifa in the bud,"" Koch pointed out. https://t.co/esyk2gpPnd",en,2022-11-28T01:00:25.000Z
1597032489528496129,48033200,['1597032489528496129'],"10Villain of the world football.
""When he does show up at events, he goes past everyone and sits right down at a table with his people. And that's where he stays,"" the former FIFA spokesman revealed. https://t.co/DvToblDoSR",en,2022-11-28T00:59:51.000Z
1597032321596547072,48033200,['1597032321596547072'],"9.villain of world football
This in turn revealed a former employee, who of course wanted to remain anonymous.From the beginning Infantino had only a small circle of people around him.These he had selected according to Koch himself! https://t.co/QMSsRuoLp7",en,2022-11-28T00:59:11.000Z
1597032165237460992,48033200,['1597032165237460992'],"8th villain of world football
Gianni is very authoritarian, and people are afraid of him,"" said Koch. Infantino is not sparing in his vociferous criticism, even of high-ranking employees. https://t.co/oj8irNE8Ol",en,2022-11-28T00:58:34.000Z
1597032003349909504,48033200,['1597032003349909504'],"8th villain of world football
Gianni is very authoritarian, and people are afraid of him,"" said Koch. Infantino is not sparing in his vociferous criticism, even of high-ranking employees. https://t.co/esO8SRJLRU",en,2022-11-28T00:57:55.000Z
