text,edit_history_tweet_ids,author_id,created_at,id,lang
Ahhhh I’m like vertigo fucked up today rip,['1596970686094114816'],771198799670751232,2022-11-27T20:54:16.000Z,1596970686094114816,en
"RT @togglemoe: im highkey in love with him 

#原神 #Diluc #Genshinlmpact https://t.co/eSHjnbbt1q",['1596963908992266242'],771198799670751232,2022-11-27T20:27:20.000Z,1596963908992266242,en
RT @sethpuertoluna: The stellagrapher https://t.co/0D31aCzp7B,['1596963488332587008'],771198799670751232,2022-11-27T20:25:40.000Z,1596963488332587008,en
"RT @kevinmnye1: I administered Narcan to someone overdosing on my way to the movies tonight.

When the EMS arrived, I let them know, both t…",['1596963388474564608'],771198799670751232,2022-11-27T20:25:16.000Z,1596963388474564608,en
RT @still_0521: #MDZS  #忘羨 https://t.co/awmHWHEHk7,['1596962817940238336'],771198799670751232,2022-11-27T20:23:00.000Z,1596962817940238336,qme
RT @ta_ma_ON: 捏造兄 https://t.co/uieQFQaotv,['1596962170771677186'],771198799670751232,2022-11-27T20:20:26.000Z,1596962170771677186,ja
RT @veetelier: lilies of the valley🌙 https://t.co/RY0gGBEZsl,['1596962034830102529'],771198799670751232,2022-11-27T20:19:53.000Z,1596962034830102529,en
RT @blufyrein: ポコポコビーニー❣️ #GenshinImpact #原神 https://t.co/ozZuVIRBt9,['1596962011560423424'],771198799670751232,2022-11-27T20:19:48.000Z,1596962011560423424,ja
"RT @wheatcak3: I can't stop thinking about baby dvalin 🥺❤️

#GenshinImpact #Venti https://t.co/EgCzDhnRgr",['1596961708907827200'],771198799670751232,2022-11-27T20:18:36.000Z,1596961708907827200,en
"RT @taemintbonbon: pt.1
https://t.co/uFgrilZkYd",['1596961354237124608'],771198799670751232,2022-11-27T20:17:11.000Z,1596961354237124608,und
"RT @taemintbonbon: ""hold still gege I'll help you!"" 
#TGCF #mermanAU #xielian #merlian #huacheng #octocheng https://t.co/qDlqh8coy5",['1596961338798268416'],771198799670751232,2022-11-27T20:17:07.000Z,1596961338798268416,en
"RT @eskabeche_: 😳
#zhongitto https://t.co/iSzbsd1FwW",['1596961176235438080'],771198799670751232,2022-11-27T20:16:29.000Z,1596961176235438080,und
RT @kkkktzr1: https://t.co/f8wnkCyOtq,['1596961030240100352'],771198799670751232,2022-11-27T20:15:54.000Z,1596961030240100352,zxx
RT @CrimsonWaltz_: Finally working on this 🥺 https://t.co/kPRCrH1Nft,['1596961011893907456'],771198799670751232,2022-11-27T20:15:49.000Z,1596961011893907456,en
RT @somekoi_: ☕️ #ittorou #GenshinImpact https://t.co/oeNHmti5sE,['1596508737723928576'],771198799670751232,2022-11-26T14:18:39.000Z,1596508737723928576,und
RT @lno408: #FE3H https://t.co/jOQ146aQhr,['1596476238046142464'],771198799670751232,2022-11-26T12:09:30.000Z,1596476238046142464,qme
RT @jewelw0rld: #housekinokuni_fanart https://t.co/6qHcnCvb04,['1596476150297116673'],771198799670751232,2022-11-26T12:09:09.000Z,1596476150297116673,qme
"RT @cheesepangohan: 🐱ガイディル❄️🔥
忘れ物を取りに来た https://t.co/ieH3f3PjTB",['1596476128939585536'],771198799670751232,2022-11-26T12:09:04.000Z,1596476128939585536,ja
"RT @noranikoletta: Painting exercise with Tighnari 💚 
#Tighnari #Genshinlmpact #Genshinfanart #fanart #Photoshop #anime https://t.co/bDq8yS…",['1596475628039335937'],771198799670751232,2022-11-26T12:07:05.000Z,1596475628039335937,en
"RT @illa_ohara: Wanderer Kazuha 🍁
#原神 #GenshinImapct #Kazuha https://t.co/jtoHjw3b70",['1596475587295870977'],771198799670751232,2022-11-26T12:06:55.000Z,1596475587295870977,tl
"RT @ho_siya: Vorbereitung für die Weihnachtszeit
躲猫猫社周边稿
#GenshinImpact #原神 https://t.co/qpkDrl6F78",['1596474386193690624'],771198799670751232,2022-11-26T12:02:09.000Z,1596474386193690624,zh
RT @sakanomachico_: https://t.co/UpmC4tStrl,['1596474254983598081'],771198799670751232,2022-11-26T12:01:38.000Z,1596474254983598081,zxx
"RT @ji_shaku: 黙ってるとほんとにお人形みたいで可愛いね…
#scaramouche https://t.co/SjhGFraesW",['1596156875934175236'],771198799670751232,2022-11-25T15:00:29.000Z,1596156875934175236,ja
RT @kyom_gs: じっ https://t.co/DbI2cITYJs,['1596154575270121473'],771198799670751232,2022-11-25T14:51:20.000Z,1596154575270121473,ja
"RT @DefenceU: Vadym Khlupyanets, a ballet dancer of the Kyiv Operetta Theater, died in the battle for freedom and independence of Ukraine.…",['1596154179483041793'],771198799670751232,2022-11-25T14:49:46.000Z,1596154179483041793,en
"RT @chewMMD: #kazuscara #scarakazu Hi, wanderer! https://t.co/YURdfhHMPu",['1596153635477807104'],771198799670751232,2022-11-25T14:47:36.000Z,1596153635477807104,en
Canon Itto Gorou interaction??? Blessed,['1596153567059922945'],771198799670751232,2022-11-25T14:47:20.000Z,1596153567059922945,en
"RT @evarlove_: 🍷🚔

#GenshinImpact #Diluc #Kaeya https://t.co/GZKqXw6PoT",['1596153406988566528'],771198799670751232,2022-11-25T14:46:41.000Z,1596153406988566528,und
RT @refrainbow: whatever you call this genre of bitches ✨ https://t.co/Xc22TTQE9P,['1596153351288549376'],771198799670751232,2022-11-25T14:46:28.000Z,1596153351288549376,en
"RT @Rachii_Chan: One of the ONLY long interaction between Scara &amp; Raiden's CN VA XD It's a roleplay LMAO

I LOVEEEE Ju HuaHua's personality…",['1596153328194719746'],771198799670751232,2022-11-25T14:46:23.000Z,1596153328194719746,en
"RT @nathengyn: - the kiss, pet version: itto and ushi

repost in honour of my boy getting another rerun!

#aratakiitto #itto #GenshinImpact…",['1596153104449372162'],771198799670751232,2022-11-25T14:45:29.000Z,1596153104449372162,en
RT @chewMMD: Anemo 🫶 https://t.co/LzIFugqOD5,['1596152949880672256'],771198799670751232,2022-11-25T14:44:52.000Z,1596152949880672256,es
RT @_cinkai: 冒険は続く #原神 https://t.co/IVtzMVEbLb,['1595995466067775489'],771198799670751232,2022-11-25T04:19:05.000Z,1595995466067775489,ja
RT @_cinkai: ドラゴンスパイン #原神 https://t.co/m81ndfTzWL,['1595995327521488896'],771198799670751232,2022-11-25T04:18:32.000Z,1595995327521488896,ja
"RT @cheesepangohan: 忘れ物
🐱ガイディル https://t.co/2ZRS1g9HsW",['1595995284307206144'],771198799670751232,2022-11-25T04:18:22.000Z,1595995284307206144,ja
"RT @semi__hs: ガリ

How to warm you without flame https://t.co/Xhy3TWA2pZ",['1595995221309132800'],771198799670751232,2022-11-25T04:18:07.000Z,1595995221309132800,en
RT @_Pizarrokun: 🐹？🐿？#venti https://t.co/4XsHcPizT5,['1595995200148893696'],771198799670751232,2022-11-25T04:18:02.000Z,1595995200148893696,und
I work the next two days for ritual but I also get to work on my art if it’s slow so early bedtime cause I’ve got a slight headache~,['1595995126429622272'],771198799670751232,2022-11-25T04:17:44.000Z,1595995126429622272,en
RT @karekareo: one of my key animations for castlevania s4 ep9 with the final ☺️🔥 https://t.co/gi6SEQvXsN,['1595994716600168448'],771198799670751232,2022-11-25T04:16:07.000Z,1595994716600168448,en
"RT @gsc_kahotan: 本日のブログを更新いたしました！

↓↓↓

【先行販売解禁】「ねんどろいど 雪ミク 冬麗（ふゆうらら）Ver.」をご紹介

オプションパーツも一部公開です♪

❄記事リンクはリプ欄にて❄

#雪ミク ＃goodsmile ＃ねんどろいど ht…",['1595994659691823104'],771198799670751232,2022-11-25T04:15:53.000Z,1595994659691823104,ja
RT @witchytwitchytv: I hope all the straight cis women who have frequented LGBTQ+ clubs because you “feel safer there” start actively organ…,['1595994221336735744'],771198799670751232,2022-11-25T04:14:09.000Z,1595994221336735744,en
@skyfishies This is so perfect compared to those wooden ones with bad joints 😭,['1595994129347104770'],771198799670751232,2022-11-25T04:13:47.000Z,1595994129347104770,en
RT @Phil_Lewis_: New York is a special place https://t.co/X3E2IU64FH,['1595993392470949888'],771198799670751232,2022-11-25T04:10:51.000Z,1595993392470949888,en
RT @Genshinmem: https://t.co/la6uLMz6yB,['1595993313236107264'],771198799670751232,2022-11-25T04:10:32.000Z,1595993313236107264,zxx
RT @siderealEncoder: Feels more like this ngl https://t.co/49ipWQmtE1,['1595993280952647681'],771198799670751232,2022-11-25T04:10:24.000Z,1595993280952647681,en
RT @hagihino: ✉️ #原神 #diluc https://t.co/cvK1ihIrys,['1595991833385267201'],771198799670751232,2022-11-25T04:04:39.000Z,1595991833385267201,und
"RT @cyk_sksk: 久しぶりにげんしんぱん🙆‍♀️🍞

#原神手芸部
#ちよこのクラフトラボ https://t.co/JrFbSk8ibE",['1595991740451901444'],771198799670751232,2022-11-25T04:04:17.000Z,1595991740451901444,ja
"RT @faiell: [ mondstadt band au ] Diluc Ragnvindr // Lead-Guitarist 🔥 
#原神 https://t.co/khqIYZ8zbX",['1595920341024624641'],771198799670751232,2022-11-24T23:20:34.000Z,1595920341024624641,cy
"RT @mizongziZ: ディル空
The big owl got tangled up with the little owl , and the little owl tried to get him to adopt him https://t.co/aquzJt9A…",['1595920068483092480'],771198799670751232,2022-11-24T23:19:29.000Z,1595920068483092480,ja
RT @rizuNM: 🥞 https://t.co/tjnMeI3c8R,['1595901797457350657'],771198799670751232,2022-11-24T22:06:53.000Z,1595901797457350657,und
RT @HumansNoContext: https://t.co/icET1NmKoX,['1595901752150265859'],771198799670751232,2022-11-24T22:06:42.000Z,1595901752150265859,zxx
"RT @tayutayutayuu_: 脇が描きたかったティナリらくがき
#Tighnari https://t.co/yvhin90o57",['1595860638416633856'],771198799670751232,2022-11-24T19:23:20.000Z,1595860638416633856,ja
"RT @theostoria: As we approach Thanksgiving, I beg of you please involve your boys in the preparations as much as you involve your girls. L…",['1595807070628069377'],771198799670751232,2022-11-24T15:50:28.000Z,1595807070628069377,en
RT @hourly_fish: 🐠Common Remora - Remora remora https://t.co/wSfOystGka,['1595793847598161921'],771198799670751232,2022-11-24T14:57:56.000Z,1595793847598161921,es
"RT @BeschlossDC: Betty White and Lorne Greene host Macy’s Thanksgiving Day Parade on NBC, 1965: https://t.co/AUu3kl9OBf",['1595793394621620225'],771198799670751232,2022-11-24T14:56:08.000Z,1595793394621620225,en
RT @Mindyleedoodles: #alucard #Castlevania #FANART https://t.co/QYpnsR3MJL,['1595793292087951360'],771198799670751232,2022-11-24T14:55:43.000Z,1595793292087951360,qme
RT @MaryPeltola: WE DID IT!!! https://t.co/4fmBst6zGA,['1595602653081489408'],771198799670751232,2022-11-24T02:18:12.000Z,1595602653081489408,en
