created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-27T22:13:17.000Z,['1596990569498435584'],"RT @SaharaReporters: Foreign Creditors May Seize Nigeria’s Presidential Jets At Foreign Airports, Maintenance Facilities Over Unpaid Debts…",1596990569498435584,en,453880154
2022-11-27T22:12:33.000Z,['1596990386266071041'],@_Thrixian My wife ☺️,1596990386266071041,en,453880154
2022-11-27T22:11:48.000Z,['1596990198893940737'],"@Ziyechman Apostles of Vayulence everywhere, haba! You people will not allow small peace to rain. Sorry, reign 😆 https://t.co/YtdLfi4y6v",1596990198893940737,en,453880154
2022-11-27T22:05:22.000Z,['1596988578915323905'],Una too dey find trouble. How many people DSS go carry now? 🤣😂😂 https://t.co/Wcd8KicJNE,1596988578915323905,en,453880154
2022-11-27T22:01:25.000Z,['1596987584323862529'],@Naija_PR That onions. It haf finished it's work inside pot already. It can be excused ☺️,1596987584323862529,en,453880154
2022-11-27T21:59:39.000Z,['1596987138956230656'],@only_jibrille You're good! 🔥🔥🔥,1596987138956230656,en,453880154
2022-11-27T21:55:25.000Z,['1596986075985346560'],Don't allow desperation to cause you to settle for less than you really deserve!,1596986075985346560,en,453880154
2022-11-27T21:31:06.000Z,['1596979955543420928'],"@YeleSowore When I began tracking my daily expenses, I was shocked!",1596979955543420928,en,453880154
2022-11-27T21:30:15.000Z,['1596979740518539264'],@YeleSowore Anywhere between N800k to N1.2m,1596979740518539264,en,453880154
2022-11-27T21:28:25.000Z,['1596979281980461056'],@SavvyRinu E' mean say na God hand we dey 😰😰😰,1596979281980461056,en,453880154
2022-11-27T20:20:03.000Z,['1596962075510992896'],"RT @UNYouthEnvoy: Interested in starting a career with the @UN Secretariat in an entry-level position? 🙋‍♀️

You are invited to take part i…",1596962075510992896,en,453880154
2022-11-27T20:05:32.000Z,['1596958422922317825'],@gampeeyor 🤣🤣🤣,1596958422922317825,und,453880154
2022-11-27T20:03:52.000Z,['1596958001419923456'],@AlhassanNankwat @A_Abby_Abi Oshe VAR 🙌🤣🤣,1596958001419923456,hi,453880154
2022-11-27T20:03:16.000Z,['1596957851104133120'],@A_Abby_Abi Being scared is a good thing. It means your heart is ready for new adventures ☺️,1596957851104133120,en,453880154
2022-11-27T17:04:17.000Z,['1596912807986966528'],Someone's got some explaining to do! 🙆🙆🙆🤣 https://t.co/4gxaRPOIZb,1596912807986966528,en,453880154
2022-11-27T17:03:43.000Z,['1596912667838803968'],@instablog9ja Just when I thought I've heard it all in this my lifetime! Hian! 🙆,1596912667838803968,en,453880154
2022-11-27T14:25:09.000Z,['1596872762341326849'],We now know who to blame 🤣🤣🤣 https://t.co/KAPYVMVnBT,1596872762341326849,en,453880154
2022-11-27T14:22:43.000Z,['1596872148232343557'],@SaharaReporters Did Oga smoke some of the blue dye they used to re-color the N1k note? Because omo! 🤣🤣🤣,1596872148232343557,en,453880154
2022-11-27T14:17:17.000Z,['1596870783527424002'],"@wildblackee @COyigbenu She said ""early signs"" not advanced signs 🤣🤣🤣",1596870783527424002,en,453880154
2022-11-27T14:15:38.000Z,['1596870365795717127'],@BenHundeyin Bike men don't fear private cars O! 🤣🤣🤣,1596870365795717127,en,453880154
2022-11-27T13:42:09.000Z,['1596861940634353665'],A time is coming that people won't need to waste time sitting in a classroom for 4/5yrs just to get a Degree. Those enormous archaic University/College buildings will just be a massive waste . . .,1596861940634353665,en,453880154
2022-11-27T13:36:21.000Z,['1596860480164810752'],@COyigbenu Overthinking. . .,1596860480164810752,en,453880154
2022-11-27T13:34:08.000Z,['1596859920812748801'],@NathanSani @instablog9ja Emmm . . . That was 18 years ago. I'll have to check with that someone 😆🤣🤣,1596859920812748801,en,453880154
2022-11-27T05:39:27.000Z,['1596740463326908417'],"@SaharaReporters In Law, TRUTH is a defence for defamation &amp; slander. DSS, this thing he said, is it TRUE or false?",1596740463326908417,en,453880154
2022-11-27T05:35:10.000Z,['1596739387030933505'],@davemesh_ @gonsum_pikin Sad 😢,1596739387030933505,und,453880154
2022-11-26T20:51:19.000Z,['1596607556566515713'],@Sandizzyyaks How dey go know say we don arrive? 😂🤣🤣,1596607556566515713,en,453880154
2022-11-26T20:50:28.000Z,['1596607341784608771'],@JudeHeavenly DSS go surely get plenty work for here 🤣🤣🤣,1596607341784608771,en,453880154
2022-11-26T20:46:37.000Z,['1596606373466460161'],@SirDavidBent Stomach Infrastructure things 🤐🤐🤐,1596606373466460161,en,453880154
2022-11-26T20:08:50.000Z,['1596596866401337346'],RT @Zaks__1: Please help my car was just stolen few minutes ago close to Abuja junction @PoliceNG I just parked by the road side to say my…,1596596866401337346,en,453880154
2022-11-26T19:49:31.000Z,['1596592001973358592'],"@yabaleftonline If I say it now, you people will think I am bragging 😂",1596592001973358592,en,453880154
2022-11-26T18:49:56.000Z,['1596577006950395904'],@Nonso_bass @drpenking Oshe VAR! 🤣🤣🤣,1596577006950395904,hi,453880154
2022-11-26T18:42:39.000Z,['1596575177722191873'],@instablog9ja Run!,1596575177722191873,und,453880154
2022-11-26T18:22:15.000Z,['1596570040974835714'],RT @HappyWachs: @Naija_PR Amazon kindle direct publishing business very lucrative but people take it for granted,1596570040974835714,en,453880154
2022-11-26T09:42:56.000Z,['1596439351885320192'],@SavvyRinu Hehehehehehe 🤣,1596439351885320192,tl,453880154
2022-11-26T09:42:29.000Z,['1596439240459816960'],"If you don't tell them your plans, they'll not know what to attack",1596439240459816960,en,453880154
2022-11-26T09:41:32.000Z,['1596439000117551106'],@Debbylo36307193 Happy birthday 🎉,1596439000117551106,en,453880154
2022-11-26T08:29:55.000Z,['1596420976950284294'],"In almost 8yrs, most FG appointees in Nig were from a particular region, yet poverty &amp; insecurity in that same region worsened during the period. Those juicy appointments did not help the masses in a tangible way. Las Las, every man wants to empower ONLY his own family &amp; friends.",1596420976950284294,en,453880154
2022-11-26T08:11:38.000Z,['1596416374166913024'],@unclemilli_ May God Almighty never allow us find ourselves in such a predicament 🙏,1596416374166913024,en,453880154
2022-11-26T08:05:27.000Z,['1596414817509601285'],Speak the word 🙌 https://t.co/lWY06fzkNc,1596414817509601285,en,453880154
2022-11-26T08:02:32.000Z,['1596414083548745729'],RT @MobilePunch: Nigeria must shift from consumption to production — Osinbajo https://t.co/JhZWe0zxGC,1596414083548745729,en,453880154
2022-11-26T08:02:25.000Z,['1596414056847769601'],@Gwazavictoria @GwazaGrace Happy birthday 🎉,1596414056847769601,en,453880154
2022-11-25T19:23:30.000Z,['1596223066501419009'],@instablog9ja Someone recommended her and supplied her phone number 😎,1596223066501419009,en,453880154
2022-11-25T19:19:29.000Z,['1596222056206680064'],@IamSocialMallam @davidking247 @radiobiznessman @nuelumahi They like using forced fake accent? 😂🤣🤣,1596222056206680064,en,453880154
2022-11-25T19:16:03.000Z,['1596221195107831808'],@_Thrixian Soro kawai 🤣😂🤣,1596221195107831808,tl,453880154
2022-11-25T19:14:06.000Z,['1596220703774212101'],"Even the pettiest task seems hard during the first attempt. Don't give up on your dreams. With consistent diligent effort, you'll surely breakthrough! 🤗",1596220703774212101,en,453880154
2022-11-25T18:49:35.000Z,['1596214532766314497'],"RT @PeterObi: My Dear Elder Brother, HE Alhaji @atiku Abubakar, I rejoice with you as you turn 76 today. May God who has brought you thus f…",1596214532766314497,en,453880154
2022-11-25T18:49:00.000Z,['1596214385776943106'],@Segundelejnr Happy birthday 🎉,1596214385776943106,en,453880154
2022-11-25T14:16:59.000Z,['1596145930310492162'],"RT @GazetteNGR: JUST IN: Gospel singer Sammie Okposo is dead

https://t.co/tVT2r4L53R",1596145930310492162,en,453880154
2022-11-25T09:45:54.000Z,['1596077708324503552'],@instablog9ja Definitely a red flag! Only cùltists count plantain 😝😂🤣,1596077708324503552,en,453880154
2022-11-25T09:42:57.000Z,['1596076969589968896'],@COyigbenu @Billy__Chapman @kgswaggy @SnowflaQKes @ifybaby @SulaSulah Congratulations 🎉,1596076969589968896,en,453880154
2022-11-25T09:41:59.000Z,['1596076724420222976'],@big_bird_01 😂🤣🤣,1596076724420222976,und,453880154
2022-11-25T09:41:03.000Z,['1596076487836577792'],"@sparkle_akoga Marriage is a social achievement that immediately elevates a person, regardless of age, to an elevated status of increased economic responsibilites, sexual awareness and cognitive enlightenment. That is why 😝",1596076487836577792,en,453880154
2022-11-25T07:29:23.000Z,['1596043352985767936'],@Princeponfa Lol 🤣,1596043352985767936,und,453880154
2022-11-25T07:29:06.000Z,['1596043284102938624'],@_Thrixian @CatiaKyen Hehehehehe 😝,1596043284102938624,tl,453880154
2022-11-25T07:28:46.000Z,['1596043201051246596'],@CatiaKyen Weldone! Apostle of Vayulence 😝🤣🤣,1596043201051246596,en,453880154
2022-11-25T06:48:04.000Z,['1596032956443025409'],"@CatiaKyen Every set has at least one of your kind, to make things interesting once a while 🤣",1596032956443025409,en,453880154
2022-11-25T06:45:47.000Z,['1596032384385925122'],@Princeponfa Welcome to old age 🤣,1596032384385925122,en,453880154
2022-11-25T06:43:51.000Z,['1596031896588554240'],@CatiaKyen I'm here for the vayulence 😂🤣🤣 https://t.co/PTacXzb1cq,1596031896588554240,en,453880154
2022-11-25T06:41:27.000Z,['1596031291442749440'],@yeankhar Some people will never fit into other people's boxes! 😂🤣🤣,1596031291442749440,en,453880154
2022-11-25T06:38:51.000Z,['1596030636300853248'],Be fluid. Like water! 💦,1596030636300853248,en,453880154
2022-11-25T06:38:00.000Z,['1596030424916316161'],God cannot mismanage your life 🙌 https://t.co/eKcXMezIsA,1596030424916316161,en,453880154
2022-11-25T06:37:26.000Z,['1596030279734464513'],@temiladesalami_ Inspiring 🔥🔥🔥,1596030279734464513,en,453880154
2022-11-24T22:18:17.000Z,['1595904667518926848'],RT @GodspowerAnosi1: @SavvyRinu See Wetin my country do https://t.co/LabEwQHElb,1595904667518926848,en,453880154
2022-11-24T22:16:28.000Z,['1595904207663628293'],"@SavvyRinu To re-color, you mean?",1595904207663628293,en,453880154
2022-11-24T22:15:31.000Z,['1595903971092271106'],@sirwebs @WhyUfikelate Hehehehehehe 🤣,1595903971092271106,tl,453880154
2022-11-24T22:13:59.000Z,['1595903584075669505'],"RT @WhyUfikelate: For the longest time we suspected my Dad had a second family,when he died we discovered   that we were the second family 💀",1595903584075669505,en,453880154
2022-11-24T22:02:36.000Z,['1595900717671550976'],@yabaleftonline Hehehehehehe 🤣,1595900717671550976,tl,453880154
2022-11-24T14:09:58.000Z,['1595781778056384512'],@Senciousleyon Nice one 👍,1595781778056384512,en,453880154
2022-11-24T14:08:39.000Z,['1595781445393473536'],@_Jaiden13 Happy birthday 🎉,1595781445393473536,en,453880154
