created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-28T01:22:25.000Z,en,['1597038170125656064'],1597038170125656064,RT @lnbshr: y’all worried about moon boots in jamaica but won’t,1037154687454142464
2022-11-28T01:22:19.000Z,en,['1597038144007782400'],1597038144007782400,bf took some yummy ass noodz of me🙌,1037154687454142464
2022-11-28T01:19:29.000Z,en,['1597037431185821697'],1597037431185821697,fat ass is craaaaving plantain rn☹️,1037154687454142464
2022-11-28T00:57:27.000Z,en,['1597031883241828352'],1597031883241828352,RT @th3mb0fication: ohhh y'all better come up with something real quick @charlieputh @Harry_Styles,1037154687454142464
2022-11-28T00:55:23.000Z,qme,['1597031365526310912'],1597031365526310912,@DRICKIPRINT https://t.co/R76mChOMCp,1037154687454142464
2022-11-28T00:54:21.000Z,qst,['1597031106741927936'],1597031106741927936,!!!! https://t.co/MiysVGKIOE,1037154687454142464
2022-11-27T20:22:55.000Z,en,['1596962796687613952'],1596962796687613952,"RT @FinesseEness: Everyday I come on this bird app, y’all just keep slandering Leos. What we do to y’all??? https://t.co/Pt41n9H1WL",1037154687454142464
2022-11-27T20:21:10.000Z,en,['1596962356294127616'],1596962356294127616,RT @enerianna: generalizing obviously but this explains a lot tbh https://t.co/XHXw95kRY5,1037154687454142464
2022-11-27T20:18:17.000Z,en,['1596961629069275136'],1596961629069275136,RT @lostinyosemite: Say you’re a local without saying you’re a local https://t.co/JFJCF6VYP5,1037154687454142464
2022-11-27T20:17:58.000Z,en,['1596961552678416385'],1596961552678416385,"RT @_georgina666: I encourage everyone to google how 17 year old Kate Moss says she felt during this modelling shoot, and how she was treat…",1037154687454142464
2022-11-27T02:39:23.000Z,en,['1596695149236850689'],1596695149236850689,LMFAOOO https://t.co/LD23PV53Im,1037154687454142464
2022-11-27T02:39:13.000Z,art,['1596695107549286400'],1596695107549286400,😭😭😭? https://t.co/IuJAGcWPnm,1037154687454142464
2022-11-27T02:16:15.000Z,en,['1596689329342279680'],1596689329342279680,RT @wijodo: I get why the song is ten minutes https://t.co/fSsoqJbRuL,1037154687454142464
2022-11-27T01:56:37.000Z,art,['1596684385218351105'],1596684385218351105,???😭 https://t.co/uX7uCQhio7,1037154687454142464
2022-11-27T01:41:54.000Z,qst,['1596680682746810369'],1596680682746810369,HUH? https://t.co/KbQ8UvOk0C,1037154687454142464
2022-11-27T01:37:23.000Z,en,['1596679545540595712'],1596679545540595712,AND DID! https://t.co/mDAddWjXc5,1037154687454142464
2022-11-26T21:41:50.000Z,en,['1596620269380337664'],1596620269380337664,"@lostinyosemite i love them, it’s her LA happy era and as someone living here it’s comforting",1037154687454142464
2022-11-25T22:45:41.000Z,zxx,['1596273948257550336'],1596273948257550336,RT @blessedbear1998: https://t.co/LX4UMGuAZB,1037154687454142464
2022-11-25T22:43:43.000Z,en,['1596273452662796289'],1596273452662796289,RT @heroindefeater: Dinner is served 😋 https://t.co/pDQe83a4Zu,1037154687454142464
2022-11-25T20:07:58.000Z,und,['1596234257176764419'],1596234257176764419,💚 https://t.co/1PDAImfGNL,1037154687454142464
2022-11-25T02:47:08.000Z,en,['1595972326230630406'],1595972326230630406,oomf said lemme fuck this low vibration meal up☠️☠️☠️ 🦃,1037154687454142464
2022-11-24T20:09:48.000Z,en,['1595872330449752067'],1595872330449752067,@itsangie0412 tween yo legs🤤🤤🤤,1037154687454142464
2022-11-24T19:37:13.000Z,en,['1595864133555322881'],1595864133555322881,@sosupersean happy thanksgiving tho!🤎,1037154687454142464
2022-11-24T19:35:42.000Z,en,['1595863749281583104'],1595863749281583104,@sosupersean i look back and wonder why you bodyshamed us for so long… like😭,1037154687454142464
2022-11-24T19:19:18.000Z,qst,['1595859623277662208'],1595859623277662208,MEEE https://t.co/ZOS2Ggt2r4,1037154687454142464
2022-11-24T08:23:24.000Z,en,['1595694562001182720'],1595694562001182720,"@LDRCRAVE scare me? no, get on my nerves? mmyeah",1037154687454142464
2022-11-24T08:21:58.000Z,qst,['1595694199893991425'],1595694199893991425,me https://t.co/Wnv0c9PCfA,1037154687454142464
2022-11-24T08:21:04.000Z,en,['1595693971472142337'],1595693971472142337,that’s wassup https://t.co/zn8a1IARSd,1037154687454142464
2022-11-24T08:18:21.000Z,en,['1595693289566412803'],1595693289566412803,FORREAAAALLL https://t.co/zJnlQTwzXG,1037154687454142464
2022-11-24T08:11:46.000Z,en,['1595691632963162112'],1595691632963162112,i got him a cat :) https://t.co/4tqcpA4UzS,1037154687454142464
2022-11-23T22:54:03.000Z,en,['1595551278515785736'],1595551278515785736,@WannaBeReece in todays lesson on HERstory 💅,1037154687454142464
2022-11-23T22:52:24.000Z,en,['1595550862788931584'],1595550862788931584,I FINALLY FOUND THIS SHIT LMAOOOOOOO https://t.co/pU5zpZpAJp,1037154687454142464
2022-11-23T22:50:20.000Z,en,['1595550342879490049'],1595550342879490049,mood all 2023 oomf https://t.co/ssbQUhZnQV,1037154687454142464
2022-11-23T22:49:54.000Z,en,['1595550236348252160'],1595550236348252160,my lil gay ass walks around with my backpack on one arm,1037154687454142464
2022-11-23T22:49:19.000Z,en,['1595550089082474499'],1595550089082474499,why’d i say “bye guys” when i got off the bus,1037154687454142464
2022-11-23T22:42:19.000Z,en,['1595548328367890458'],1595548328367890458,RT @hala_thehustler: My heart can’t take it https://t.co/gcNSb9l5bM,1037154687454142464
2022-11-23T22:26:19.000Z,qst,['1595544300489539584'],1595544300489539584,meeeee https://t.co/yNHBLzS4Vc,1037154687454142464
2022-11-23T22:25:54.000Z,und,['1595544196601249792'],1595544196601249792,@ces_xar 🤓,1037154687454142464
2022-11-23T22:25:44.000Z,hu,['1595544154183847937'],1595544154183847937,BLADATATAT https://t.co/qn568eYhpJ,1037154687454142464
2022-11-23T19:26:01.000Z,en,['1595498925837807616'],1595498925837807616,had a blunt rotation where all we did was talk shit on rory gilmore,1037154687454142464
2022-11-23T18:45:34.000Z,art,['1595488747298033664'],1595488747298033664,☠️☠️☠️ https://t.co/TCY0CvFfyG,1037154687454142464
2022-11-22T09:12:34.000Z,en,['1594982159869087744'],1594982159869087744,"RT @CoochieReloaded: I’m literally ready to settle down, I’ll wake up for him at the crack of dawn to cook him breakfast, I’ll wash and iro…",1037154687454142464
2022-11-22T09:09:52.000Z,en,['1594981477980065792'],1594981477980065792,BUM CRUMB LMAOOO,1037154687454142464
2022-11-22T04:10:03.000Z,zxx,['1594906027291398144'],1594906027291398144,RT @RlCKYRAGE: https://t.co/o01qktxPXi,1037154687454142464
2022-11-22T04:04:59.000Z,en,['1594904753817157634'],1594904753817157634,had to let out my hater energy to my oomfie about another oomfie i am cleaned 🙌,1037154687454142464
2022-11-20T04:00:05.000Z,en,['1594178744259817473'],1594178744259817473,the objectification😭 https://t.co/Of3Ci4pa9q,1037154687454142464
2022-11-20T03:52:34.000Z,qst,['1594176851450023938'],1594176851450023938,!!! https://t.co/p2TgE38Rbf,1037154687454142464
2022-11-20T03:50:58.000Z,en,['1594176449124085760'],1594176449124085760,RT @itszaeok: this was me the whole movie https://t.co/2pPigChosi,1037154687454142464
2022-11-20T03:46:12.000Z,en,['1594175250794569728'],1594175250794569728,NOT ME THO! https://t.co/1tVNszdxhc,1037154687454142464
2022-11-20T03:21:36.000Z,en,['1594169057913470976'],1594169057913470976,these bots hmu more than my bf,1037154687454142464
2022-11-19T17:59:43.000Z,zxx,['1594027657855107072'],1594027657855107072,RT @RlCKYRAGE: https://t.co/mxTb5Dtehl,1037154687454142464
2022-11-19T17:54:04.000Z,en,['1594026234505150464'],1594026234505150464,RT @whotfisjovana: if astrology is fake then why do all Geminis look like this https://t.co/k2y43tjDXJ,1037154687454142464
2022-11-19T09:34:36.000Z,en,['1593900541070827520'],1593900541070827520,RT @mattxiv: taylor swift updates account apologizes for being inactive after they were imprisoned for refusing to join the military https:…,1037154687454142464
2022-11-18T17:54:14.000Z,en,['1593663887475322880'],1593663887475322880,RT @SydDivineTarot: what sign is she https://t.co/skzLiPbooA,1037154687454142464
2022-11-16T22:49:13.000Z,en,['1593013347783708672'],1593013347783708672,robbed us https://t.co/Ixb4Km04Rx,1037154687454142464
2022-11-16T20:30:49.000Z,en,['1592978518094159872'],1592978518094159872,oh nahhh https://t.co/mtjnwmq0aj,1037154687454142464
2022-11-16T09:59:34.000Z,en,['1592819660063666177'],1592819660063666177,@ces_xar because it’s a scam duh,1037154687454142464
2022-11-15T06:36:30.000Z,en,['1592406166117974016'],1592406166117974016,strokin my shi at the gym rn,1037154687454142464
2022-11-15T02:35:01.000Z,en,['1592345397535854593'],1592345397535854593,"RT @AfricanArchives: On this day in 1960, Ruby Bridges became the first African-American to attend a white elementary school in the South.…",1037154687454142464
2022-11-15T02:33:49.000Z,en,['1592345095239774208'],1592345095239774208,RT @LolOverruled: my gen z coworker taking a picture of me in .5 while laughing at me https://t.co/sI1YcDIAXf,1037154687454142464
2022-11-15T01:34:16.000Z,en,['1592330106386939904'],1592330106386939904,RT @2dollarbeer: the   Za got  me thinking  about    tragedies  that havent  even happened yet ..    March 3rd  2024 ..    damn….,1037154687454142464
2022-11-14T21:31:55.000Z,en,['1592269117121523714'],1592269117121523714,RT @mattxiv: there have been 41 school shooting this year i feel like that is scarier https://t.co/g1QCckV2bg,1037154687454142464
2022-11-14T21:23:48.000Z,en,['1592267077267881985'],1592267077267881985,instagram didn’t like this so it’s staying here https://t.co/pDWaJvaVAN,1037154687454142464
2022-11-14T21:18:02.000Z,en,['1592265625325694976'],1592265625325694976,THE MUNCHIES ARE REAL!!!! https://t.co/fqsJ4Mxm4t,1037154687454142464
2022-11-14T10:31:10.000Z,en,['1592102837114523650'],1592102837114523650,RT @sergrayson: Tenoch has literally clarified that Namor is not latino representation but indigenous representation for natives from Mexic…,1037154687454142464
2022-11-14T10:27:51.000Z,en,['1592102000761917444'],1592102000761917444,RT @OvOBrezzzy: Me at the gym asking if anyone can spot my 135lb bench https://t.co/1pwYPE1YoC,1037154687454142464
2022-11-14T10:21:25.000Z,en,['1592100382565859328'],1592100382565859328,RT @everyhouranya: anya taylor-joy spotted with charlie heaton recently https://t.co/3PQJsIdViR,1037154687454142464
2022-11-14T05:09:49.000Z,en,['1592021963996041216'],1592021963996041216,lmaoooo (word) https://t.co/eBVa3J9o8N,1037154687454142464
2022-11-14T04:54:48.000Z,en,['1592018184441561089'],1592018184441561089,RT @CoochieReloaded: White Latinos seeing Namor on screen https://t.co/cXkzU6wAgm,1037154687454142464
2022-11-11T18:05:32.000Z,art,['1591130018490748930'],1591130018490748930,☠️☠️ https://t.co/Py66ppbaXA,1037154687454142464
2022-11-11T17:55:14.000Z,en,['1591127424322134017'],1591127424322134017,RT @alejandrozario: quote of the day https://t.co/gun4u1mRjJ,1037154687454142464
2022-11-11T17:49:06.000Z,es,['1591125881875226627'],1591125881875226627,@SydDivineTarot libra🙄,1037154687454142464
2022-11-08T19:20:55.000Z,en,['1590061825156354049'],1590061825156354049,TEAAAA love her for that https://t.co/E2Y9uUsFvS,1037154687454142464
2022-11-06T17:11:52.000Z,fr,['1589304571230572545'],1589304571230572545,ma fault https://t.co/CzwarfzA6y,1037154687454142464
2022-11-06T00:42:43.000Z,en,['1589055646225543168'],1589055646225543168,same wavelength https://t.co/ZvewpkeN06,1037154687454142464
2022-11-05T07:22:34.000Z,en,['1588793882728624128'],1588793882728624128,“at least it’s friday” https://t.co/T11FQKA1sb,1037154687454142464
2022-11-05T07:17:45.000Z,en,['1588792671149359104'],1588792671149359104,SPILLED MEFINKS?! https://t.co/TDlcwX8IUF,1037154687454142464
2022-11-05T07:14:08.000Z,en,['1588791757936144384'],1588791757936144384,estimated countdown till i post my nudes on twitter…? highschool oomfs bouta have a blast with this one,1037154687454142464
2022-11-05T07:13:44.000Z,qam,['1588791659114160129'],1588791659114160129,@dayg022 https://t.co/awueHDO5zS,1037154687454142464
2022-11-05T07:13:27.000Z,fr,['1588791585982275584'],1588791585982275584,ma fault https://t.co/jK9QVDbdXe,1037154687454142464
2022-11-05T07:10:17.000Z,en,['1588790790171811841'],1588790790171811841,RT @clintoris: Depression is fake 💯 just get over it 🙏,1037154687454142464
2022-11-05T07:02:05.000Z,qst,['1588788728973361152'],1588788728973361152,AYO??? https://t.co/dZUdotXCBV,1037154687454142464
2022-11-05T06:55:24.000Z,en,['1588787044733825025'],1588787044733825025,RT @mysweetro: @BADENDlNG Ice Spice has been dragged on the internet for weeks but i love her so much like she’s so cute and i want to see…,1037154687454142464
2022-11-05T03:37:48.000Z,en,['1588737318500069376'],1588737318500069376,i forget what direction to scroll on twitter idk,1037154687454142464
2022-11-05T03:36:14.000Z,art,['1588736923165949953'],1588736923165949953,.🤐 https://t.co/HEMP5kyi6B,1037154687454142464
2022-11-04T23:48:44.000Z,en,['1588679669297336320'],1588679669297336320,"RT @TheTitanBaddie: Kanye is an awful person
Drake is an awful person
Tory Lanez is an awful person
Johnny Depp is an awful person
Dababy i…",1037154687454142464
