edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597062324967604226'],RT @Coolness941: Whitney Houston’s performance of ‘I Have Nothing’ at the 1993 Billboard Awards is my favorite performance from The Bodygua…,1597062324967604226,2022-11-28T02:58:24.000Z,1283174348141088768,en
['1597062164313169920'],RT @VIEWPORN___: Thailand. https://t.co/kUUYLzyAel,1597062164313169920,2022-11-28T02:57:46.000Z,1283174348141088768,en
['1597062032922411009'],RT @Interiorvilla1: In love with this bedroom https://t.co/RBGSelKi7B,1597062032922411009,2022-11-28T02:57:15.000Z,1283174348141088768,en
['1597061342921650177'],"RT @Raw_News1st: #China 
Families in a hi-rise in China were locked into their apartments as their building caught fire. Urumqi, in Xinjian…",1597061342921650177,2022-11-28T02:54:30.000Z,1283174348141088768,en
['1597060962003345409'],RT @INTERIORHUB3: Mood: https://t.co/KaJJYiw10i,1597060962003345409,2022-11-28T02:52:59.000Z,1283174348141088768,en
['1597059923439149056'],RT @h_jonesphoto: PHOTOS: Two people are reportedly trapped inside this small aircraft that has crashed into power lines near Goshen Road a…,1597059923439149056,2022-11-28T02:48:52.000Z,1283174348141088768,en
['1597059249451937794'],@shanermurph Oh my lawd 🥺 Has society lost it's mind ⁉️😐,1597059249451937794,2022-11-28T02:46:11.000Z,1283174348141088768,en
['1597059061547094017'],RT @shanermurph: #Chicago https://t.co/DslMA90aCT,1597059061547094017,2022-11-28T02:45:26.000Z,1283174348141088768,qme
['1597059019536941058'],"RT @justin_fenton: Oh man. Those people have been stuck in that plane tangled in the power lines in Gaithersburg for hours, and will probab…",1597059019536941058,2022-11-28T02:45:16.000Z,1283174348141088768,en
['1597058882957848576'],"RT @GeorgeTakei: When I turned 70, I thought, well that’s it. I’ve had a great career, but it’s winding down.

Boy was I wrong. I found soc…",1597058882957848576,2022-11-28T02:44:44.000Z,1283174348141088768,en
['1597058823491309570'],RT @codyghosthost: Cassowary.... The most dangerous bird in the world 😀😀 https://t.co/puHPsyO6GM,1597058823491309570,2022-11-28T02:44:30.000Z,1283174348141088768,en
['1597058204252635137'],"@AFP @shanermurph But why do the citizens keep voting for these dictator politicians over there ⁉️🙄 Like other countries under dictatorship, they get the #government  they deserve. I'm against any form of dictatorship by the gov. It's a dangerous precedent to give politicians this much power",1597058204252635137,2022-11-28T02:42:02.000Z,1283174348141088768,en
['1597056448366010368'],"@AFP @shanermurph #ChinaProtests 
This is so sad though 🙄Unless the #Police  and #Military  join forces with the oppressed citizens, nothing will change😐 I hope everyone cares about this because the #China  model is exactly where the rest of are heading if we continue to capitulate.",1597056448366010368,2022-11-28T02:35:03.000Z,1283174348141088768,en
['1597055200141139970'],"RT @AFP: VIDEO:  Protests in Shanghai as anger mounts over China's zero-Covid policy.

Video taken by an eyewitness in Shanghai on Sunday s…",1597055200141139970,2022-11-28T02:30:06.000Z,1283174348141088768,en
['1597055072948523008'],RT @Chameleon876: Janet Jackson reminisces about the early days of collaborating with newly inducted Rock &amp; Roll Hall of Famers Jimmy Jam a…,1597055072948523008,2022-11-28T02:29:35.000Z,1283174348141088768,en
