id,author_id,created_at,text,edit_history_tweet_ids,lang
1596962557453291520,4736018418,2022-11-27T20:21:58.000Z,"RT @NDSUbaseball: Help us knock 𝐆𝐢𝐯𝐢𝐧𝐠 𝐃𝐚𝐲 out of the park on Tuesday! 

𝟑𝟎 gifts to Bison Baseball on 11/29, no matter the amount, unlocks…",['1596962557453291520'],en
1595109569214042113,4736018418,2022-11-22T17:38:51.000Z,@teachergoals *Receiving,['1595109569214042113'],en
1592996557917683712,4736018418,2022-11-16T21:42:30.000Z,"RT @NDSUbaseball: Our 𝟮𝟬𝟮𝟯 𝘀𝗰𝗵𝗲𝗱𝘂𝗹𝗲 is set! 🤘

📅: https://t.co/B2ewMnwQLF
📰: https://t.co/FkaJnwqOHa

#GoBison https://t.co/l06hTBBTEg",['1592996557917683712'],en
1590851543099744256,4736018418,2022-11-10T23:38:59.000Z,@janashortal Here’s another one of his “views”. 🙄 https://t.co/K7qRTuZfgl,['1590851543099744256'],en
1590318277615833093,4736018418,2022-11-09T12:19:58.000Z,@fdelgado101 https://t.co/YRysamtApB,['1590318277615833093'],qme
1590194323773349888,4736018418,2022-11-09T04:07:25.000Z,@fdelgado101 🤦‍♀️🙄,['1590194323773349888'],und
1588323586401517568,4736018418,2022-11-04T00:13:47.000Z,@msund21 @Michele_Tafoya @drscottjensen @BirkMatt Like what else is being taught?  🤔 Reading and writing??  Social studies?,['1588323586401517568'],en
1588219192276582400,4736018418,2022-11-03T17:18:57.000Z,"@Michele_Tafoya @drscottjensen @BirkMatt Yep!  #TheThursdayThink tells me that you don't ""think.""  He wants to take funding away from public schools and put them into private school vouchers to be used for children like his.  He couldn't care less about anyone else's kids.",['1588219192276582400'],en
1581455135624302592,4736018418,2022-10-16T01:21:01.000Z,"RT @NDSUbaseball: GREAT DAY to recognize our 𝟐𝟎𝟐𝟐 𝐒𝐮𝐦𝐦𝐢𝐭 𝐋𝐞𝐚𝐠𝐮𝐞 𝐂𝐡𝐚𝐦𝐩𝐢𝐨𝐧𝐬 🏆🤘

Appreciate you for havin’ us @NDSUfootball 🤜🤛 https://t.co/Zd…",['1581455135624302592'],en
1580185993755340800,4736018418,2022-10-12T13:17:54.000Z,"RT @MrHustvedt: When teacher unions fight for better working conditions, we are fighting for student learning conditions. We work w/parents…",['1580185993755340800'],en
1577614880236097539,4736018418,2022-10-05T11:01:12.000Z,"@cindymcnab Yes!  The instant gratification and the ability to get answers immediately online is making it harder for kids to have to stop, think and problem solve.",['1577614880236097539'],en
1576230596879081474,4736018418,2022-10-01T15:20:33.000Z,"RT @NDSUbaseball: 🗣️PSA🗣️

Playin' some ball out at Newman tomorrow!👏👏
See you there🤘

🆚: UMary
⏰: 2:00 PM
🏟️: Newman Outdoor Field 
🎟️: Ad…",['1576230596879081474'],en
1575686379329052672,4736018418,2022-09-30T03:18:02.000Z,Sometimes we can just think things in our head and now say them out loud. 🤦‍♀️🙄 https://t.co/XogMG5MQSz,['1575686379329052672'],en
1573394166620602368,4736018418,2022-09-23T19:29:36.000Z,Can't wait!  🤘 https://t.co/ibkhpMKZfg,['1573394166620602368'],en
