id,author_id,created_at,text,edit_history_tweet_ids,lang
1597013985403936768,414898511,2022-11-27T23:46:19.000Z,@clayharbs82 A Defense!!!!!!!!!!,['1597013985403936768'],pt
1596963101408399361,414898511,2022-11-27T20:24:08.000Z,@paytonsun Looks a lot like the defense ! https://t.co/8xB8oPkWuo,['1596963101408399361'],en
1596961998591651840,414898511,2022-11-27T20:19:45.000Z,"@BearsNationCHI @runbackdave The Chicago Bears 2022 floating down river to a top 3 pick , did I mention the defense literally cannot stop anything ! https://t.co/PHN9agAqIi",['1596961998591651840'],en
1595537014870384679,414898511,2022-11-23T21:57:22.000Z,"@SpeakerPelosi “TRUTH” about all politicians , especially this one!!!! https://t.co/SQMqEsrOSB",['1595537014870384679'],en
1595488647083864066,414898511,2022-11-23T18:45:10.000Z,@HillaryClinton https://t.co/TjXGkHehmo,['1595488647083864066'],qme
1595480903169589252,414898511,2022-11-23T18:14:24.000Z,@MeghanMcCain https://t.co/NSE5tC9RcO,['1595480903169589252'],qme
1595476714867818496,414898511,2022-11-23T17:57:46.000Z,@GOPLeader https://t.co/d1C8SicOC1,['1595476714867818496'],qme
1595476545610694661,414898511,2022-11-23T17:57:05.000Z,@GOPLeader https://t.co/8zDwwnFRbJ,['1595476545610694661'],qme
1594808486239543325,414898511,2022-11-21T21:42:27.000Z,"RT @pulte: I’m going give $10,000 to someone random who retweets this tweet because Twitter is BACK! (must be following me so I can DM you…",['1594808486239543325'],en
1591879052541165568,414898511,2022-11-13T19:41:56.000Z,@paytonsun https://t.co/oB4sDKNRBV,['1591879052541165568'],qme
1591874122426257408,414898511,2022-11-13T19:22:21.000Z,@paytonsun QB#1 is a keeper….TD…🐻👇🏻…!!! https://t.co/NCYjk2N8oW,['1591874122426257408'],en
1589771333176799232,414898511,2022-11-08T00:06:37.000Z,@sickpodadamrank https://t.co/OnAhckNtwk,['1589771333176799232'],qme
1589357567834484738,414898511,2022-11-06T20:42:27.000Z,@paytonsun 🐻👇🏻 and finish this game…! Fields to the rescue ….!!!!!!!,['1589357567834484738'],en
1589354444697001986,414898511,2022-11-06T20:30:03.000Z,@BearsNationCHI Justin Fields is just showing off now and I love it…!!!,['1589354444697001986'],en
1589345052542742530,414898511,2022-11-06T19:52:43.000Z,@paytonsun “Beast Mode”….Engage….!!! https://t.co/KZAWjJmCSg,['1589345052542742530'],fr
1589336718637137920,414898511,2022-11-06T19:19:36.000Z,@paytonsun It’s about timeee….!!!!!!!,['1589336718637137920'],en
1589336215232253952,414898511,2022-11-06T19:17:36.000Z,@paytonsun Aaron Rodgers 2.0 is a dumpster fire….😁LOL..!! https://t.co/OerPvY3KFz,['1589336215232253952'],en
1586832050857943040,414898511,2022-10-30T21:26:57.000Z,@BearsNationCHI Offense was good today ! The defense was a dumpster fire and could not stop anything today !,['1586832050857943040'],en
1586831608220368896,414898511,2022-10-30T21:25:11.000Z,@clayharbs82 QB1 good..!! Defense very bad…!!!!!,['1586831608220368896'],en
1584755716560416769,414898511,2022-10-25T03:56:20.000Z,@paytonsun For a change the Bears look dominate tonight ! Now keep up the good work and finish strong !🐻👇🏻4Life !!!! https://t.co/7OsGsdXBCL,['1584755716560416769'],en
1584726872185016321,414898511,2022-10-25T02:01:43.000Z,@paytonsun @GNSportsTV Take a deep breath Justin now go out in the 2nd half and “Blow it Up”🔥🔥🔥..!!! https://t.co/fIZbUKE1Ze,['1584726872185016321'],en
1584726110394232833,414898511,2022-10-25T01:58:42.000Z,"@paytonsun @GNSportsTV Not that bad, but they can do a lot better !🤔we shall see! https://t.co/m3SlghxooY",['1584726110394232833'],en
1584711927527526401,414898511,2022-10-25T01:02:20.000Z,@paytonsun @GNSportsTV An absolute beast…#9Brisker…!!! https://t.co/T5ert448sO,['1584711927527526401'],en
1584708234769993728,414898511,2022-10-25T00:47:40.000Z,@paytonsun @GNSportsTV All day every day !🐻👇🏻4Life!!! https://t.co/tbqEc4lovj,['1584708234769993728'],en
1580689699756158976,414898511,2022-10-13T22:39:26.000Z,@paytonsun @GNSportsTV Several Touchdowns..!! https://t.co/ummfHEMyFz,['1580689699756158976'],en
1577053074816126976,414898511,2022-10-03T21:48:47.000Z,"RT @pulte: We've given from $1 to $30,000 per person.",['1577053074816126976'],en
1574136809340243975,414898511,2022-09-25T20:40:36.000Z,@paytonsun Nope not good ! https://t.co/aU5pXWCLQ2,['1574136809340243975'],en
1572293194691547136,414898511,2022-09-20T18:34:44.000Z,"RT @pulte: Still got $1,375 today",['1572293194691547136'],en
1571831305226096641,414898511,2022-09-19T11:59:21.000Z,"@BearsNationCHI The Bears passing game plan and execution of the plan was down right awful , if they don’t right the ship to manageable instead of terrible the Bears are doomed and the season will be lost quickly….!!!! 🐻👇🏻4Life …!!!",['1571831305226096641'],en
1571676477371912203,414898511,2022-09-19T01:44:07.000Z,@paytonsun The Bears can’t move the ball and as usual they can’t stop Aaron Rogers ! What next ?,['1571676477371912203'],en
1570180502795210753,414898511,2022-09-14T22:39:39.000Z,"RT @pulte: Today, we would like to help people who labor away at their jobs, and do so with a smile on their face! You build our world and…",['1570180502795210753'],en
1569456722493964289,414898511,2022-09-12T22:43:36.000Z,@Wolfiesmom Here is OUR “Princes Leia” ready for Christmas already……!!!! Hi 🙋🏻‍♂️ Valerie !!! https://t.co/Ltc67dWbc5,['1569456722493964289'],en
1569163004637241345,414898511,2022-09-12T03:16:28.000Z,@adamrank 🐻👇🏻4Life….!!!!!,['1569163004637241345'],en
1568953362976047104,414898511,2022-09-11T13:23:26.000Z,"RT @pulte: First $1,000 will go to someone random who like this tweet and has notifications ON!",['1568953362976047104'],en
1568534734262734850,414898511,2022-09-10T09:39:57.000Z,"RT @MrT: As a Christian we are supposed to “Let your light so shine before men, that they may see your good works, and glorify your Father…",['1568534734262734850'],en
1564673006621933569,414898511,2022-08-30T17:54:49.000Z,"RT @pulte: $1,000",['1564673006621933569'],qst
1564672983775514626,414898511,2022-08-30T17:54:44.000Z,RT @pulte: I will be giving $200 hands ups to 5 people today,['1564672983775514626'],en
1562204723893002240,414898511,2022-08-23T22:26:45.000Z,@MrT ✝️🙏🏻 https://t.co/vx91Q9ntBc,['1562204723893002240'],und
1558002003812417537,414898511,2022-08-12T08:06:38.000Z,"RT @pulte: I’m going give $10,000 to someone random who retweets this tweet in the next 24 hours (must be following me so I can dm you if y…",['1558002003812417537'],en
