lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1597040945752834049,@AxelSavage4 @RobbersonJon @tollcollection @scottkemp3 @105artillery @CoyoteSanctuary @Forestertkh1 @DadPrepper @JOHNNYFone50 @JoeActual70 @charcware @NobodyReally007 Been a long time since I saw one. Only other one I ever saw,2022-11-28T01:33:27.000Z,2234901265,['1597040945752834049']
en,1597039979687219200,"@Mostly_Fiery @RobbersonJon Ty. I will do more research. Food is frequently medicine at my house. I can will myself to do things that hurt in time of real need, but the cost is great",2022-11-28T01:29:37.000Z,2234901265,['1597039979687219200']
en,1597038670108065792,"RT @pudicat11: .
Maybe someone knows the answer to why Twitter does this;

I give a 'like' (❤️) to a tweet or tweets on someone's timeline.…",2022-11-28T01:24:25.000Z,2234901265,['1597038670108065792']
en,1597038584371945474,"@Patrick_Thurmer Crazy thing is, I understood this immediately😔",2022-11-28T01:24:04.000Z,2234901265,['1597038584371945474']
en,1597037956107505664,RT @JustDrew8055: ✊ Will the world's most advanced plane be replaced with an even more advanced plane? Stay tuned.,2022-11-28T01:21:34.000Z,2234901265,['1597037956107505664']
en,1596961137069031425,@txintel101 I like this alot. Pure strength. Bravo!,2022-11-27T20:16:19.000Z,2234901265,['1596961137069031425']
en,1596960955199795200,RT @txintel101: This happens a lot. https://t.co/Lun8EmeDKB,2022-11-27T20:15:36.000Z,2234901265,['1596960955199795200']
en,1596960642774491136,@BoredElonMusk And don't forget to post those videos ☺️☺️😅,2022-11-27T20:14:21.000Z,2234901265,['1596960642774491136']
en,1596960394236469248,"@BoredElonMusk 😆😆😆😆🤣🤣🤣🤣🤣🤣🤣. 13 years in an accredited zoo, 3years vet tech, horse owner,and my myriad of pets and wildlife encounters finally give me empowerment. To laugh publicly,at this pissing contest. Animal encounters frequently don't turn out as one expects. Have at it boyos",2022-11-27T20:13:22.000Z,2234901265,['1596960394236469248']
en,1596958397781643265,@miles_commodore I hear you. They probably won't 😏,2022-11-27T20:05:26.000Z,2234901265,['1596958397781643265']
en,1596958205686710272,RT @AxelSavage4: @sentmeRae @RobbersonJon @Fernweh_2021 @105artillery @CoyoteSanctuary @Forestertkh1 @DadPrepper @JOHNNYFone50 @JoeActual70…,2022-11-27T20:04:40.000Z,2234901265,['1596958205686710272']
en,1596958186128347136,RT @sentmeRae: @AxelSavage4 @RobbersonJon @Fernweh_2021 @105artillery @CoyoteSanctuary @Forestertkh1 @DadPrepper @JOHNNYFone50 @JoeActual70…,2022-11-27T20:04:36.000Z,2234901265,['1596958186128347136']
en,1596957676654985216,"@PhilHollowayEsq Expect everything to be defiled.nothing will be left off. 
Why is anyone amazed? This is next.",2022-11-27T20:02:34.000Z,2234901265,['1596957676654985216']
en,1596955688697499648,@dom_lucre All of us,2022-11-27T19:54:40.000Z,2234901265,['1596955688697499648']
en,1596955075431534592,@dom_lucre Money talks and all. You already know...,2022-11-27T19:52:14.000Z,2234901265,['1596955075431534592']
en,1596954916022800384,@dom_lucre Great question. Good luck getting any answers,2022-11-27T19:51:36.000Z,2234901265,['1596954916022800384']
en,1596954738322726912,"RT @dom_lucre: When a drug lord is arrested everyone
says ""they will have a replacement before today ends."" We have to accept this truth al…",2022-11-27T19:50:54.000Z,2234901265,['1596954738322726912']
und,1596954410365526016,@msk68 @dom_lucre 😶🤔,2022-11-27T19:49:36.000Z,2234901265,['1596954410365526016']
en,1596954167129821184,"RT @dom_lucre: Spencer reportedly died on December 26, 2007, official cause of death: “septicemia, pneumonia, and HIV.” Obama’s first campa…",2022-11-27T19:48:38.000Z,2234901265,['1596954167129821184']
en,1596954140890271744,"@dom_lucre Because time must pass so any ""loose ends"" to appear so those can be cleaned up. So to speak.",2022-11-27T19:48:31.000Z,2234901265,['1596954140890271744']
en,1596947906023796736,@dom_lucre God bless you in everything. Your vision is not clouded..fwiw,2022-11-27T19:23:45.000Z,2234901265,['1596947906023796736']
en,1596947586044153857,RT @dom_lucre: Obama is gay that is why he didn’t care about black people. His goal was different and he accomplished it.,2022-11-27T19:22:29.000Z,2234901265,['1596947586044153857']
und,1596947393974796288,@dom_lucre 😆,2022-11-27T19:21:43.000Z,2234901265,['1596947393974796288']
en,1596947338357972992,RT @dom_lucre: This is a classic. 😂 https://t.co/pL2lUi90ta,2022-11-27T19:21:29.000Z,2234901265,['1596947338357972992']
en,1596947248344010752,RT @dom_lucre: It’s thanksgiving and I’m thankful that we have less than 2 more years with Joe Biden as President.,2022-11-27T19:21:08.000Z,2234901265,['1596947248344010752']
en,1596947217100611584,RT @dom_lucre: I can’t believe that typo made it,2022-11-27T19:21:01.000Z,2234901265,['1596947217100611584']
en,1596947173476044800,RT @dom_lucre: Biden wants to ban our guns that while he is sending billions to Ukraine so they can buy more. This is progressive…,2022-11-27T19:20:50.000Z,2234901265,['1596947173476044800']
en,1596944753509404673,"RT @ScottPresler: Update: 

We’ve recruited 224 volunteers to make phone calls for @HerschelWalker.",2022-11-27T19:11:13.000Z,2234901265,['1596944753509404673']
en,1596944470108348416,"RT @dom_lucre: So Senator Warnock’s campaign called me, A TN Resident to Vote in his GA election. Everyone has asked me to upload the full…",2022-11-27T19:10:06.000Z,2234901265,['1596944470108348416']
en,1596944409529966592,RT @stet_dot_net: @elonmusk They don't want debate.  Then they'd have to confront the absurdity of their position.  They'd rather silence a…,2022-11-27T19:09:51.000Z,2234901265,['1596944409529966592']
en,1596944215748976640,RT @kylenabecker: It turns out Fauci was right about *one* thing. https://t.co/syiYaqAoWL,2022-11-27T19:09:05.000Z,2234901265,['1596944215748976640']
en,1596942119675244544,RT @UncleSamsTribe: @JazzDeeApple @RickFerran @MAJTOURE Rented by his relatives? What the hell does that even mean. Did when we started kil…,2022-11-27T19:00:45.000Z,2234901265,['1596942119675244544']
en,1596942001551069186,"RT @KayNyne47: @RickFerran @MAJTOURE He went as far as reporting it to the state attorney and (according to sources) the FBI.
I can’t confi…",2022-11-27T19:00:17.000Z,2234901265,['1596942001551069186']
en,1596941956915277824,RT @KayNyne47: @RickFerran @MAJTOURE I live in a small town &amp; we had what they called a stand-off between 1 middle age man &amp; our police dep…,2022-11-27T19:00:06.000Z,2234901265,['1596941956915277824']
en,1596941794679586816,"RT @eclipsethis2003: Wuhan, China the anti-lockdown protesters are tearing down barricades shouting “It started in Wuhan and it ends in Wuh…",2022-11-27T18:59:28.000Z,2234901265,['1596941794679586816']
en,1596941703088246789,RT @EcoSenseNow: Brilliant!,2022-11-27T18:59:06.000Z,2234901265,['1596941703088246789']
en,1596941470564380672,"RT @elonmusk: @growing_daniel Remote is fine, but the bar for excellence &amp; trust is higher to overcome communication difficulties",2022-11-27T18:58:10.000Z,2234901265,['1596941470564380672']
en,1596940364866547712,RT @Bitboy_Crypto: We outchea Charles,2022-11-27T18:53:47.000Z,2234901265,['1596940364866547712']
