lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1597070038191984640'],Well said Lex. https://t.co/BgstnKtzgI,216089656,1597070038191984640,2022-11-28T03:29:03.000Z
en,['1596964020682395648'],"RT @hugh_mankind: Archbishop Carlo Maria Vigano, former Secretary-General of the Vatican, warns that: 
The WEF through the C19 crisis has e…",216089656,1596964020682395648,2022-11-27T20:27:47.000Z
en,['1596962954968080385'],RT @WallStreetSilv: An apartment building in Chengdu in China… the government is welding the entrance door to the apartment building to enf…,216089656,1596962954968080385,2022-11-27T20:23:33.000Z
en,['1596885199748403201'],"RT @LegacyBuilder__: Children need stronger fathers.

Here are 20 traits every great father possesses:",216089656,1596885199748403201,2022-11-27T15:14:34.000Z
en,['1596354290901143552'],"@EpochTimes Perhaps we should have placed a greater focus on domestic matters before handing billions towards a proxy war (and quite possibly, aggressive money laundering).",216089656,1596354290901143552,2022-11-26T04:04:56.000Z
en,['1596306917332172800'],@backtolife_2023 @IamBrookJackson Give it to the elite first.,216089656,1596306917332172800,2022-11-26T00:56:41.000Z
en,['1596284273526714368'],"@elonmusk All wars are distractions, promoting division.  Unity would dissolve the sandy foundations of the game makers.  Unfortunately, these distractions give insight to how effective the manipulation systems penetrate the populous.  The threads of generational wisdom grow thin.",216089656,1596284273526714368,2022-11-25T23:26:42.000Z
es,['1596278502609022976'],@LayahHeilpern Profuse Profiteering Propaganda.,216089656,1596278502609022976,2022-11-25T23:03:47.000Z
zxx,['1596266612016881664'],RT @ClownWorld_: https://t.co/s1AFLxJlCe,216089656,1596266612016881664,2022-11-25T22:16:32.000Z
en,['1595696833027710976'],"@TeslaAIBot Simulation Theory doesn’t explain origins of Existence, it merely excuses it. Even if a simulation existed, and even if it begets a simulation within a simulation, and even if this repeats infinitely.. something creates the simulation, and it exists, Truly.",216089656,1595696833027710976,2022-11-24T08:32:26.000Z
en,['1595695242543796224'],"@TrungTPhan Correction, Harry and Marv became the Sticky Bandits.",216089656,1595695242543796224,2022-11-24T08:26:07.000Z
en,['1595625005844295680'],@gigadgets_ Thus begins the “Death Row Games”.,216089656,1595625005844295680,2022-11-24T03:47:01.000Z
en,['1595535590178840576'],RT @ThomasSowell: What the welfare system and other kinds of governmental programs are doing is paying people to fail. Insofar as they fail…,216089656,1595535590178840576,2022-11-23T21:51:42.000Z
en,['1595533620894060544'],"RT @WallStreetSilv: Klaus Schwab: “Change is not just happening, it is shaped by us” so, to create change, what do you do…? you create cris…",216089656,1595533620894060544,2022-11-23T21:43:53.000Z
zxx,['1595504994673123330'],https://t.co/2IiIrfTbrY,216089656,1595504994673123330,2022-11-23T19:50:08.000Z
en,['1595454683275231232'],RT @IamBrookJackson: Overview of False Claims Case against Pfizer - full video https://t.co/BrsuBgoQwg,216089656,1595454683275231232,2022-11-23T16:30:13.000Z
en,['1595293061034102785'],"RT @bennyjohnson: Tucker Carlson: ""Of course there is no elite pedophile ring that runs the world.""

Also Tucker Carlson: Here is the hard…",216089656,1595293061034102785,2022-11-23T05:47:59.000Z
en,['1595261145606082561'],@elonmusk More like Heaven and hell exist and we act as if they do not.,216089656,1595261145606082561,2022-11-23T03:41:10.000Z
en,['1595218247946625024'],RT @Project_Veritas: Expose the United States Government’s involvement in child trafficking across our Southern border,216089656,1595218247946625024,2022-11-23T00:50:42.000Z
en,['1595152908420493313'],@JackPosobiec So basically co ed nhl. Bet.,216089656,1595152908420493313,2022-11-22T20:31:04.000Z
zxx,['1594855308819828736'],RT @thehealthb0t: https://t.co/DnYkJoefCJ,216089656,1594855308819828736,2022-11-22T00:48:31.000Z
en,['1594794910150168576'],@TechAmazing How many iPhone cables have you gone through?  That’s what I thought.,216089656,1594794910150168576,2022-11-21T20:48:31.000Z
en,['1594794080944332800'],"RT @DavidWolfe: WEF stooge Albert Bourla, CEO of Pfizer, admits to population reduction agenda. Can anyone confirm if this is a real clip?…",216089656,1594794080944332800,2022-11-21T20:45:13.000Z
en,['1594789771506634752'],@elonmusk Yo why did you make yourself the little spoon 🤨🤣,216089656,1594789771506634752,2022-11-21T20:28:05.000Z
en,['1594744853040087049'],"@elonmusk @Rainmaker1973 The Blessing is transcending this universe, which has always been a temporary home.",216089656,1594744853040087049,2022-11-21T17:29:36.000Z
en,['1594162478279073792'],@teslaownersSV @elonmusk @BillyM2k @lexfridman I mean they literally have all of your information..,216089656,1594162478279073792,2022-11-20T02:55:27.000Z
en,['1594157170093793280'],RT @hodgetwins: Whoever this guy is for Speaker of the House. 🔥 https://t.co/AkQJVSWfdb,216089656,1594157170093793280,2022-11-20T02:34:22.000Z
en,['1594151884062806016'],"@EricRWeinstein He will be the perfect litmus for the new Twitter.  There must be a better way than mass banning less than savory humans.  We are, and should remain, in this together.",216089656,1594151884062806016,2022-11-20T02:13:21.000Z
en,['1594084029795430400'],"RT @KLOVERadio: When you barely believed it.
When your eyes couldn't see it.
Every single moment, you've always been perfectly loved. 💙",216089656,1594084029795430400,2022-11-19T21:43:44.000Z
zxx,['1593988012265775105'],RT @WakeupPeopIe: https://t.co/T3aCUW0SuO,216089656,1593988012265775105,2022-11-19T15:22:11.000Z
en,['1593987737383600128'],@hodgetwins She’s for the social credit score system.,216089656,1593987737383600128,2022-11-19T15:21:06.000Z
en,['1593800738513518593'],"@MakadiaHarsh Do your best, and should you fail, do it so brilliantly as to pave the way for the next one to grasp the fruit of your seed.",216089656,1593800738513518593,2022-11-19T02:58:02.000Z
en,['1593788480311611392'],@TaraBull808 @elonmusk Neither.,216089656,1593788480311611392,2022-11-19T02:09:19.000Z
en,['1593788036105764864'],"@saylor @elonmusk Forced polling, no thanks.",216089656,1593788036105764864,2022-11-19T02:07:33.000Z
en,['1593622574553960448'],"RT @JamesMelville: “If you don’t read the newspaper, you’re uninformed. If you do read it, you’re misinformed.”

~ Denzel Washington

https…",216089656,1593622574553960448,2022-11-18T15:10:04.000Z
zxx,['1593445482398830592'],RT @ginacarano: https://t.co/zxE8h6nw30,216089656,1593445482398830592,2022-11-18T03:26:22.000Z
en,['1593079790407659520'],"RT @nowthisnews: NASA’s Artemis 1 achieved successful lift-off early on the morning of November 16. The rocket, which NASA says is its most…",216089656,1593079790407659520,2022-11-17T03:13:14.000Z
en,['1592561366829006848'],"RT @WallStreetSilv: Klaus Schwab is now part of the G20 and here he is giving his instructions directly to our ""elected"" leaders…

🔊sound .…",216089656,1592561366829006848,2022-11-15T16:53:12.000Z
zxx,['1592371035957252096'],RT @SallyMayweather: https://t.co/15UcIwEMLV,216089656,1592371035957252096,2022-11-15T04:16:54.000Z
en,['1592370948870934533'],@thehealthb0t Fluoride included.,216089656,1592370948870934533,2022-11-15T04:16:33.000Z
en,['1592370186614886401'],RT @jessiprincey: Flashback: Fox10 accidentally releases early graphic showing Katie Hobbs winning over 2 weeks before the election https:/…,216089656,1592370186614886401,2022-11-15T04:13:31.000Z
en,['1592370058936061970'],@CollegeFix What they’re actually saying:  “We don’t want your deaths counted against us statistically.”,216089656,1592370058936061970,2022-11-15T04:13:01.000Z
zxx,['1592310760814043138'],RT @SallyMayweather: https://t.co/F8AuMOzss7,216089656,1592310760814043138,2022-11-15T00:17:23.000Z
en,['1592305439571861506'],RT @WarCrimesReward: Up to $5 million reward https://t.co/Qp4VQtoJWF,216089656,1592305439571861506,2022-11-14T23:56:15.000Z
zxx,['1592298523403620352'],RT @thehealthb0t: https://t.co/RhC1uLxpEN,216089656,1592298523403620352,2022-11-14T23:28:46.000Z
en,['1592298257639952385'],May @Twitter begin the space where the light shines into the darkness. https://t.co/MNWaj1ufAA,216089656,1592298257639952385,2022-11-14T23:27:42.000Z
en,['1592297475200937985'],"RT @DrAseemMalhotra: JFK’s words are prophetic and he absolutely 100% nails it here.

#RESIST 👊👊👊",216089656,1592297475200937985,2022-11-14T23:24:36.000Z
en,['1592239567997849600'],@rmotta2 @elonmusk Preserve the rainforests no matter the outcome!,216089656,1592239567997849600,2022-11-14T19:34:30.000Z
zxx,['1592196793865244673'],RT @WorldAndScience: https://t.co/2VfmJoyJWg,216089656,1592196793865244673,2022-11-14T16:44:31.000Z
en,['1591956054577119232'],"@AltcoinDailyio No exchange is safe, nor was crypto ever designed to reside in such a place for any length longer than transactional.",216089656,1591956054577119232,2022-11-14T00:47:55.000Z
en,['1591882832993034242'],"@LegacyBuilder__ This is worthless advice. Every decision directs one’s life, and should one be so bold as to take hold of it with such passion, the will to do so is a lesson with a value immeasurable.  Yes seek counsel from the wise. Yes, make a plan. Yes, live a full life.",216089656,1591882832993034242,2022-11-13T19:56:57.000Z
en,['1591880453681807361'],"@elonmusk @engineers_feed Sharks don’t do well in rectangular tanks. The best minimal net negative vectors would be work environments which allow constructive feedback loops to maximize unified output.  As an example, disagreeableness would not be “toxic” within a think tank, it would prevent group think.",216089656,1591880453681807361,2022-11-13T19:47:30.000Z
zxx,['1591839173853736962'],RT @DavidWolfe: https://t.co/KExnlMhoJv,216089656,1591839173853736962,2022-11-13T17:03:28.000Z
en,['1591823689557114880'],RT @OzraeliAvi: 🚨 Australian Technical Advisory Group on Immunisation NOT recommending booster shots for under 30’s due to risk of myocardi…,216089656,1591823689557114880,2022-11-13T16:01:56.000Z
