text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @kkcit2: 🐶🐱🐟 https://t.co/qV1rh8sbgG,und,2022-11-28T02:20:18.000Z,1597052735643586562,['1597052735643586562'],1211400095649808384
RT @kkcit2: Riso. https://t.co/GW6KNcDx5p,it,2022-11-28T02:20:12.000Z,1597052709462769665,['1597052709462769665'],1211400095649808384
RT @kkcit2: 🍴🍴🍴 https://t.co/rKNNSNzVFZ,und,2022-11-28T02:19:50.000Z,1597052618072674304,['1597052618072674304'],1211400095649808384
RT @kkcit2: 👩‍🍳 https://t.co/As0VCWBzMF,und,2022-11-28T02:19:45.000Z,1597052594937294849,['1597052594937294849'],1211400095649808384
RT @kkcit2: / https://t.co/JWSLHaJWyO,zxx,2022-11-28T02:19:34.000Z,1597052552251858944,['1597052552251858944'],1211400095649808384
RT @kkcit2: 🥛🐈‍⬛ https://t.co/gFSnir2TtF,und,2022-11-28T02:19:29.000Z,1597052530952851457,['1597052530952851457'],1211400095649808384
RT @kkcit2: 🥀 https://t.co/HnyFI11w0w,und,2022-11-28T02:19:25.000Z,1597052512166506496,['1597052512166506496'],1211400095649808384
RT @kkcit2: 🧄 https://t.co/ZGMETkz6YN,und,2022-11-28T02:19:21.000Z,1597052495821344769,['1597052495821344769'],1211400095649808384
"RT @kkcit2: 🦊🐺🧪

#ArtistOnTwitter https://t.co/fdcQ8pzpV1",und,2022-11-28T02:18:45.000Z,1597052343752589312,['1597052343752589312'],1211400095649808384
RT @kkcit2: love the shining carpet🦊 https://t.co/2MCbDyRWsX,en,2022-11-28T02:18:37.000Z,1597052313147183106,['1597052313147183106'],1211400095649808384
RT @kkcit2: 🥄🍰 https://t.co/kIj38a5loP,und,2022-11-28T02:18:33.000Z,1597052294108831745,['1597052294108831745'],1211400095649808384
"RT @kkcit2: ⚪️
🍚 https://t.co/Vj4jm56nYO",und,2022-11-28T02:18:29.000Z,1597052277159665664,['1597052277159665664'],1211400095649808384
"RT @kkcit2: .
  .
♪ https://t.co/zmjFHfuNsG",und,2022-11-28T02:18:24.000Z,1597052257228697600,['1597052257228697600'],1211400095649808384
RT @kkcit2: 🔨🐰 https://t.co/exjh6mPxdy,und,2022-11-28T02:18:20.000Z,1597052238970568705,['1597052238970568705'],1211400095649808384
RT @kkcit2: sketch/ https://t.co/6UkFqpaWdw,en,2022-11-28T02:18:13.000Z,1597052210646769665,['1597052210646769665'],1211400095649808384
RT @puyogho: screencap study #SuccessionHBO https://t.co/NXUp24C7QT,en,2022-11-28T02:17:55.000Z,1597052136214319104,['1597052136214319104'],1211400095649808384
RT @puyogho: 👬 https://t.co/sb0zkuzTow,und,2022-11-28T02:17:51.000Z,1597052119068315648,['1597052119068315648'],1211400095649808384
RT @puyogho: works in progress and I’m just posting it cause I haven’t been motivated enough to pick up my tablet at all 🌀 https://t.co/Mpf…,en,2022-11-28T02:17:41.000Z,1597052076445818883,['1597052076445818883'],1211400095649808384
RT @puyogho: murder of crows 🪶 #successionhbo https://t.co/83DsGI3dBR,en,2022-11-28T02:17:31.000Z,1597052035651993601,['1597052035651993601'],1211400095649808384
RT @puyogho: I FUCKING LOVE MY LOCKER https://t.co/Jh7mAkedul,en,2022-11-28T02:17:11.000Z,1597051948783775744,['1597051948783775744'],1211400095649808384
RT @puyogho: jigareto bokhoram 🦅 #SuccessionHBO https://t.co/4OQQzBDNWX,in,2022-11-28T02:16:50.000Z,1597051861613543424,['1597051861613543424'],1211400095649808384
RT @eoryuu: preorders for these are closed now but! i will have some extras up around january :-),en,2022-11-28T02:16:34.000Z,1597051794764754944,['1597051794764754944'],1211400095649808384
RT @eoryuu: piece for a sci fi zine i worked on a while ago :-) https://t.co/WD5NiacyuI,en,2022-11-28T02:16:26.000Z,1597051761688481792,['1597051761688481792'],1211400095649808384
RT @eoryuu: ive cycled through sooo many very different kinds of styles over the last few years LOL https://t.co/pdLoP0VMRa,en,2022-11-28T02:16:19.000Z,1597051732789690369,['1597051732789690369'],1211400095649808384
RT @eoryuu: im so sad (the correct one is on the right) https://t.co/UMST0neYIR,en,2022-11-28T02:16:12.000Z,1597051702783643648,['1597051702783643648'],1211400095649808384
RT @vampirepng: i miss helmet estinien https://t.co/xIKgEPToIU,en,2022-11-28T02:15:58.000Z,1597051645304578049,['1597051645304578049'],1211400095649808384
RT @eoryuu: hoppip :-) #pokemon https://t.co/Gkf3sfZPLG,en,2022-11-28T02:15:53.000Z,1597051624198877184,['1597051624198877184'],1211400095649808384
RT @UnluckyBanshee: Anything helps… thank you. https://t.co/94TOfSBnfn,en,2022-11-28T02:15:05.000Z,1597051423757242368,['1597051423757242368'],1211400095649808384
"RT @eoryuu: turnaround time is a bit slow due to school stuff (it's finals time) T__T 
https://t.co/mO6Hd7JXkY",en,2022-11-28T02:14:49.000Z,1597051357151645697,['1597051357151645697'],1211400095649808384
RT @eoryuu: taking 3 slots like these! link and more examples in replies :3 https://t.co/HphCoFrDn8,en,2022-11-28T02:14:42.000Z,1597051326751739904,['1597051326751739904'],1211400095649808384
RT @bunbuncita: two comms for peri 💗💗💗 https://t.co/qEZz3t1kSY,en,2022-11-28T02:14:33.000Z,1597051289963474945,['1597051289963474945'],1211400095649808384
"RT @convictionrose: 🔥 my store is now open again with fresh bread straight outta the oven! introducing mr speaker himself 🥹

there is a dis…",en,2022-11-28T02:14:29.000Z,1597051269301948418,['1597051269301948418'],1211400095649808384
RT @eoryuu: TRANS AND LOUD 💥💥 #pride https://t.co/5VuiJp8rOX,en,2022-11-28T02:14:20.000Z,1597051235030355968,['1597051235030355968'],1211400095649808384
RT @eoryuu: wake your psyche up mob ❤️‍🔥#mp100 https://t.co/B8qpES9j4G,en,2022-11-28T02:14:12.000Z,1597051200968753152,['1597051200968753152'],1211400095649808384
RT @puyogho: Looking much better but I have…. So much more to do https://t.co/WNlBD9oXlP,en,2022-11-28T02:14:07.000Z,1597051178382393344,['1597051178382393344'],1211400095649808384
RT @puyogho: Did the lines of the first and second one and now I’m redoing it and I must let you know sketching out the lines made me cry r…,en,2022-11-28T02:13:56.000Z,1597051131053494272,['1597051131053494272'],1211400095649808384
RT @gothforbid: a friend of mine made this gofundme to help her run away and start a new life. she’s a lesbian in the middle east who is be…,en,2022-11-28T02:13:43.000Z,1597051080114065408,['1597051080114065408'],1211400095649808384
"RT @Mori_kichi_: ジョジョ
#jjba  #jjbafanart  #jojo https://t.co/252n4K95oV",ja,2022-11-28T02:13:33.000Z,1597051036845625344,['1597051036845625344'],1211400095649808384
"RT @kkcit2: 🌟 🌛 
🐱  🐶

#ArtistOnTwitter https://t.co/PhMsWUxaLS",und,2022-11-28T02:12:52.000Z,1597050865885786112,['1597050865885786112'],1211400095649808384
RT @kkcit2: ☄️(´｀) https://t.co/RINrAsfx1l,und,2022-11-28T02:07:00.000Z,1597049389549178882,['1597049389549178882'],1211400095649808384
RT @VioletMadness7: Rude 🙄 https://t.co/NQP5ib9BT7,en,2022-11-28T02:06:54.000Z,1597049363800666112,['1597049363800666112'],1211400095649808384
RT @DarkOddCon: https://t.co/1EJZQRe1xe,zxx,2022-11-28T02:06:31.000Z,1597049264882208771,['1597049264882208771'],1211400095649808384
RT @kjrcup: Really enjoyed the #pearlmovie https://t.co/HyYNDzLu5T,en,2022-11-28T02:06:22.000Z,1597049226848239616,['1597049226848239616'],1211400095649808384
"RT @ojya_one: 花言葉：献身
えんほの無事を祈って https://t.co/nmQrxFyJEl",ja,2022-11-27T21:14:59.000Z,1596975897810436098,['1596975897810436098'],1211400095649808384
RT @ex_qvv: https://t.co/OqRFB0vr9t,zxx,2022-11-27T21:14:49.000Z,1596975858241052672,['1596975858241052672'],1211400095649808384
RT @angrymushroomm: น่าอร่อยอ่า https://t.co/NNUNu08r3n,th,2022-11-27T21:14:43.000Z,1596975830781267968,['1596975830781267968'],1211400095649808384
RT @angrymushroomm: สู้กับตัวเองอยู่หน้าตู้เพราะอยากลองกินเอง https://t.co/9gkQlP386I,th,2022-11-27T21:14:39.000Z,1596975815690182657,['1596975815690182657'],1211400095649808384
RT @harububa: Group study🍥🍀🔆🎴 https://t.co/d4C5CfMcFw,en,2022-11-27T21:14:19.000Z,1596975731158155264,['1596975731158155264'],1211400095649808384
RT @miuve_mob: https://t.co/i0TRhogkTN,zxx,2022-11-27T21:14:11.000Z,1596975698324819968,['1596975698324819968'],1211400095649808384
RT @Worthikids: https://t.co/Ded3W6U4As,zxx,2022-11-27T21:10:32.000Z,1596974779705106432,['1596974779705106432'],1211400095649808384
RT @Worthikids: 🌻 https://t.co/1Bptl7wt9V,und,2022-11-27T21:10:27.000Z,1596974759572516864,['1596974759572516864'],1211400095649808384
RT @Worthikids: self portrait (2022) https://t.co/4cqGvUXBlW,en,2022-11-27T21:10:23.000Z,1596974740572250112,['1596974740572250112'],1211400095649808384
RT @Worthikids: 🎩 https://t.co/JEynpuNg1Y,und,2022-11-27T21:10:19.000Z,1596974725674115072,['1596974725674115072'],1211400095649808384
RT @Worthikids: height comparison https://t.co/QNGQrEX0GN,en,2022-11-27T21:10:03.000Z,1596974659466981376,['1596974659466981376'],1211400095649808384
RT @Worthikids: opotc https://t.co/8kKcHclDZH,und,2022-11-27T21:09:57.000Z,1596974632103387136,['1596974632103387136'],1211400095649808384
"RT @Worthikids: part in the 101 dalmations book where cruella exclaims she has ""the loudest horn in england"" and in front of everyone goes…",en,2022-11-27T21:09:24.000Z,1596974496602533889,['1596974496602533889'],1211400095649808384
RT @Worthikids: ✏ https://t.co/C6ye4bkA9v,und,2022-11-27T21:09:14.000Z,1596974451706720257,['1596974451706720257'],1211400095649808384
RT @Worthikids: 🏴‍☠️ https://t.co/ZMZqVXEzdV,und,2022-11-27T21:08:50.000Z,1596974353555808257,['1596974353555808257'],1211400095649808384
RT @Worthikids: popeye https://t.co/BGOE6LCYh5,ht,2022-11-27T21:07:27.000Z,1596974002076995584,['1596974002076995584'],1211400095649808384
RT @Worthikids: https://t.co/inn9YXC8u3,zxx,2022-11-27T21:05:44.000Z,1596973572517351425,['1596973572517351425'],1211400095649808384
RT @Worthikids: 🍋💣 https://t.co/eJKaLrrV2S,und,2022-11-27T21:05:40.000Z,1596973553609764865,['1596973553609764865'],1211400095649808384
RT @ani_obsessive: We've taken an exciting dive into how Ian Worthington (Worthikids) animates with Blender. Our newsletters are normally p…,en,2022-11-27T21:05:35.000Z,1596973535846895616,['1596973535846895616'],1211400095649808384
RT @Worthikids: 🏴‍☠️🦜 https://t.co/Uf1laO038Z,und,2022-11-27T21:05:18.000Z,1596973462354284544,['1596973462354284544'],1211400095649808384
"RT @ThisUserIsAngry: The new footage from Kyiv of Russia bombing Ukraine is horrifying. 
And just like with every war, this only affects in…",ca,2022-11-27T21:05:04.000Z,1596973402698371072,['1596973402698371072'],1211400095649808384
RT @Worthikids: just learned about this beautiful historical drama manga by fuyumi soryo.... there he is.... https://t.co/fPHa8eZzvp,en,2022-11-27T21:04:57.000Z,1596973374244544512,['1596973374244544512'],1211400095649808384
RT @Worthikids: 🏎🏁 https://t.co/fJE7mWGl0V,und,2022-11-27T21:03:08.000Z,1596972917866516480,['1596972917866516480'],1211400095649808384
RT @Worthikids: https://t.co/UnV50VgJHP,zxx,2022-11-27T21:02:16.000Z,1596972697330016256,['1596972697330016256'],1211400095649808384
RT @Worthikids: FRIENDS IN LOW PLACES https://t.co/buehfOQNwe,en,2022-11-27T20:55:34.000Z,1596971014977904640,['1596971014977904640'],1211400095649808384
"RT @Worthikids: great time last night at the chris fleming show!!
I was gifted BOBA https://t.co/SLcvmcLsCX",en,2022-11-27T20:55:14.000Z,1596970928084164608,['1596970928084164608'],1211400095649808384
RT @Worthikids: I've been messing around with dalle here are some of my favorite generations https://t.co/nbBWKjoy8a,en,2022-11-27T20:54:38.000Z,1596970779618398208,['1596970779618398208'],1211400095649808384
RT @Worthikids: https://t.co/y0jr1N7x8K,zxx,2022-11-27T20:54:17.000Z,1596970690179399681,['1596970690179399681'],1211400095649808384
RT @Worthikids: in trying to find some old art to reference I came across this wonderful drawing of a horse (1601-6) https://t.co/LJVwYhpARg,en,2022-11-27T20:54:12.000Z,1596970670814298112,['1596970670814298112'],1211400095649808384
RT @Worthikids: 1001 Nights https://t.co/wC00noqzEW,en,2022-11-27T20:54:07.000Z,1596970648152461312,['1596970648152461312'],1211400095649808384
"RT @Worthikids: well it's somehow the 5-year anniversary of Bikini Bottom... 🦑🌊🐠✨
I'm in the process of moving right now so I wasn't able t…",en,2022-11-27T20:54:02.000Z,1596970627365498880,['1596970627365498880'],1211400095649808384
"RT @Worthikids: I was not expecting such a positive response 😭💙 THANK YOU
I also did this Palpatine's Journey dub last week
(the translatio…",en,2022-11-27T20:53:09.000Z,1596970403360288768,['1596970403360288768'],1211400095649808384
RT @Worthikids: 🪄✨ https://t.co/MFHMsZdFq8,und,2022-11-27T20:52:26.000Z,1596970223902810112,['1596970223902810112'],1211400095649808384
RT @Worthikids: 🦇🦇 https://t.co/xdWnnTgY9M,und,2022-11-27T20:52:20.000Z,1596970199512911873,['1596970199512911873'],1211400095649808384
RT @Worthikids: 🪚 https://t.co/RKVYPYOaFc,und,2022-11-27T20:52:09.000Z,1596970152775782400,['1596970152775782400'],1211400095649808384
RT @Worthikids: ☃️☃️☃️ https://t.co/R5yFtEFZwl,und,2022-11-27T20:52:02.000Z,1596970123327246336,['1596970123327246336'],1211400095649808384
RT @Worthikids: 👻🛒 https://t.co/6GqwP2RV0W,und,2022-11-27T20:51:45.000Z,1596970052016025600,['1596970052016025600'],1211400095649808384
RT @Worthikids: https://t.co/uT5L2pzuxf,zxx,2022-11-27T20:51:38.000Z,1596970021393420288,['1596970021393420288'],1211400095649808384
RT @Worthikids: https://t.co/VMUiZHte1Y,zxx,2022-11-27T20:51:32.000Z,1596969998198505472,['1596969998198505472'],1211400095649808384
RT @Worthikids: goldeneye https://t.co/EQTPuqOcbb,tr,2022-11-27T20:51:03.000Z,1596969876320817152,['1596969876320817152'],1211400095649808384
RT @rkschweiger: fuck it drawing with my left hand https://t.co/v8q3TO5xdx,en,2022-11-27T20:50:38.000Z,1596969770427248640,['1596969770427248640'],1211400095649808384
RT @rkschweiger: moving files around cause my battery needs to get replaced... here's some old characters https://t.co/khD3FeiaT7,en,2022-11-27T20:49:55.000Z,1596969589585235968,['1596969589585235968'],1211400095649808384
RT @JucikaDaily: https://t.co/UM5wmPQm8I,zxx,2022-11-27T20:49:50.000Z,1596969568638889985,['1596969568638889985'],1211400095649808384
RT @wikivictorian: the highest possible quality and all perfectly to scale. The committee decided that the House should be a collaborative…,en,2022-11-27T20:49:34.000Z,1596969505208795136,['1596969505208795136'],1211400095649808384
RT @wikivictorian: and it was to become a symbolic gift to Queen Mary in the years after the First World War. The architect was Sir Edwin L…,en,2022-11-27T20:49:29.000Z,1596969483985620992,['1596969483985620992'],1211400095649808384
"RT @wikivictorian: Queen Mary's dolls' house, 1921-24. Royal Collection.

The House was the concept of Princess Marie Louise, cousin to Kin…",en,2022-11-27T20:48:56.000Z,1596969344697008129,['1596969344697008129'],1211400095649808384
"RT @earthguts: Honestly, the fact that I am seeing so many artists from the Ukraine having to open emergency commissions but stress a long…",en,2022-11-27T20:48:40.000Z,1596969278661853185,['1596969278661853185'],1211400095649808384
"RT @wikivictorian: “The Arsenic Waltz”, a cartoon that alludes to the use of arsenic in dresses and artificial flowers. The illustration ap…",en,2022-11-27T20:48:16.000Z,1596969177960837120,['1596969177960837120'],1211400095649808384
RT @jinanoh: #StoryCraftUnite #NewDeal4Animation https://t.co/RsFsDDU5aS,qme,2022-11-27T20:48:07.000Z,1596969138412404736,['1596969138412404736'],1211400095649808384
"RT @charmainevee: This has happened on other shows I’ve worked on, I was none the wiser in the beginning, but it’s BULLSHIT. You’re hired t…",en,2022-11-27T20:47:53.000Z,1596969079474380800,['1596969079474380800'],1211400095649808384
RT @PatrickManway: @CrackMcCraigen Storyboard artists are some of the most important people in animation. The fact that they are subjected…,en,2022-11-27T20:47:03.000Z,1596968868391817216,['1596968868391817216'],1211400095649808384
"RT @AndreaSostar: @Cale_Baird There's extra nuance to this, but twitter's character limit makes it hard to explain it eloquently :(",en,2022-11-27T20:46:00.000Z,1596968604758552576,['1596968604758552576'],1211400095649808384
"RT @AndreaSostar: @Cale_Baird A lot of productions outsource anim, so making board artists do everything means the outsourcing studio just…",en,2022-11-27T20:45:57.000Z,1596968591836196865,['1596968591836196865'],1211400095649808384
"RT @Cale_Baird: @CrackMcCraigen @AwestruckVox I’m very likely wrong, but I have a theory. Because of technology, it’s become so easier to d…",en,2022-11-27T20:45:55.000Z,1596968584332603392,['1596968584332603392'],1211400095649808384
"RT @jeffzugale: @CrackMcCraigen And for the same preproduction budget and deadline as before, which is what, 20% of total? Less? To literal…",en,2022-11-27T20:45:04.000Z,1596968370972557312,['1596968370972557312'],1211400095649808384
RT @TabuleyAnim: @CrackMcCraigen @tyson_hesse It's crazy to think this gigantic workload was added and imposed onto artists mostly because…,en,2022-11-27T20:44:36.000Z,1596968252017893376,['1596968252017893376'],1211400095649808384
"RT @CrackMcCraigen: Storyboards used to be about 300 pages of 3 panels on paper. There were no voices, no timing, no music, no animation &amp;…",en,2022-11-27T20:44:22.000Z,1596968194765639680,['1596968194765639680'],1211400095649808384
