text,id,created_at,lang,edit_history_tweet_ids,author_id
RT @celtics: Closing out the weekend with another W ✅ https://t.co/Mdi5wK9SEn,1597043608678699009,2022-11-28T01:44:02.000Z,en,['1597043608678699009'],1490848657
"RT @joseph_vadala: @RayfieldDixon 
David Vadala
2023 LB American Heritage Plantation Fl
Defense - Tackles Totals
Solo Tackle50
Assists98
To…",1597006157746294784,2022-11-27T23:15:13.000Z,en,['1597006157746294784'],1490848657
LB Class of 24’ @GatorsPbg The man is a general on the defense flying around making plays all year @LBU561 @athletix561 @EraPrep @ESPNTop63 @larryblustein @OreyFerrell @TyreeSmithTV @ESPNTop63 https://t.co/1b5bHui9kD,1596988708556705793,2022-11-27T22:05:53.000Z,en,['1596988708556705793'],1490848657
"RT @niko_piatt: Junior Season Stats:
- 125 Tackles
- 24 TFL
- 5 Sacks
- 2 Fumble Recoveries
- 1 Caused Fumble
- 42 QB Hurries
- 14 QB Hits…",1596988264787087361,2022-11-27T22:04:07.000Z,en,['1596988264787087361'],1490848657
RT @athletix561: Almost that time🔥‼️,1596978156434776064,2022-11-27T21:23:57.000Z,en,['1596978156434776064'],1490848657
That time of the year!! Constant development is what’s going to separate you from the rest!! #LBU561 🦍🫡💪🏾 https://t.co/8XGmSBogky,1596962323511447553,2022-11-27T20:21:02.000Z,en,['1596962323511447553'],1490848657
RT @LBU561: LB Specific training schedule is going to be released soon‼️‼️ #LBU561 @athletix561 @RayfieldDixon @EraPrep @ESPNTop63 @larrybl…,1596962063389454337,2022-11-27T20:20:00.000Z,en,['1596962063389454337'],1490848657
RT @GopherHole: #GOPHERS @KoKieft WITH A TD!!!!!https://t.co/b2kqW8cwH8,1596960940871667712,2022-11-27T20:15:33.000Z,en,['1596960940871667712'],1490848657
RT @GopherFootball: Our guy! @KoKieft,1596960896731222016,2022-11-27T20:15:22.000Z,en,['1596960896731222016'],1490848657
RT @garyhgoodridge: Be teachable. You’re not always right.,1596934578274324480,2022-11-27T18:30:47.000Z,en,['1596934578274324480'],1490848657
💯 https://t.co/jDndtCMyuT,1596909897320640513,2022-11-27T16:52:43.000Z,art,['1596909897320640513'],1490848657
"RT @CoachBechler: NICK SABAN ON BLESSINGS

“Do you pray to be blessed or do you pray to be a blessing? … Never miss an opportunity to tell…",1596909807814180866,2022-11-27T16:52:21.000Z,en,['1596909807814180866'],1490848657
RT @10k_Takes: After winning the Axe for the second straight year: #gophers https://t.co/YK5ZkhgSMG,1596895002155622400,2022-11-27T15:53:32.000Z,en,['1596895002155622400'],1490848657
RT @BarstoolUMN: hang it in the louvre #VivaLaGophs https://t.co/bhFnoEu1qG,1596887011897794561,2022-11-27T15:21:47.000Z,en,['1596887011897794561'],1490848657
"RT @GopherHole: What does pure joy look like? This. #Gophers fans, sound off on how you feel! -&gt; 

https://t.co/2bBlVzOqM3 https://t.co/TLK…",1596886998333083648,2022-11-27T15:21:43.000Z,en,['1596886998333083648'],1490848657
RT @ESPNCFB: Paul Bunyan's Axe is staying with the Gophers! https://t.co/SMxZy4gIUH,1596886664609427456,2022-11-27T15:20:24.000Z,en,['1596886664609427456'],1490848657
"RT @Coachob_edwards: One of the best LBs in the state, and returning 1 more year to put a stamp on it.  Just look at his tape. #LBU #GPack",1596865900732616704,2022-11-27T13:57:53.000Z,en,['1596865900732616704'],1490848657
🦍🦍 Class of 24’ LB @GatorsPbg @LBU561 @athletix561 @OreyFerrell @ESPNTop63 @larryblustein  One of the Top LBs in the State‼️ Numbers and tape don’t lie https://t.co/4GQnxBPAQ5,1596864027254456322,2022-11-27T13:50:27.000Z,en,['1596864027254456322'],1490848657
"RT @niko_piatt: Palm Beach Central Highlights (Regional Final):

 https://t.co/AiinfmXrJm",1596863679643152384,2022-11-27T13:49:04.000Z,en,['1596863679643152384'],1490848657
"RT @Stadium: The Axe is staying in Minnesota.

@GopherFootball | #RTB https://t.co/gFHlPyKklE",1596699316034441220,2022-11-27T02:55:56.000Z,en,['1596699316034441220'],1490848657
"RT @SedrickClarke: WEEK 11 HIGHLIGHTS UP‼️‼️‼️‼️
12 TOTAL TACKLES
1 SACK
3 TFL’S
5 SOLO TACKLES
4 QB HURRIES
@Resean_Bowens @EricKresser @D…",1596698959484813312,2022-11-27T02:54:31.000Z,en,['1596698959484813312'],1490848657
"RT @SedrickClarke: Thank you for the recognition, time to work harder🦾",1596694737553350662,2022-11-27T02:37:45.000Z,en,['1596694737553350662'],1490848657
RT @FilmsbyPT: @FSUFootball y’all getting a stud @FaulkKeldric str8 🐕 this is a DE let me remind ya https://t.co/S2BSrZPicG,1596694619844390912,2022-11-27T02:37:17.000Z,en,['1596694619844390912'],1490848657
RT @GopherSports: .@CollegeGameDay u up? https://t.co/weHzPuL0mt,1596681336412307456,2022-11-27T01:44:30.000Z,und,['1596681336412307456'],1490848657
RT @andygreder: Photo: #Gophers senior linebacker Mariano Sori-Marin smoked a cigar inside Camp Randall Stadium after the 23-16 win over #B…,1596678906421338112,2022-11-27T01:34:50.000Z,en,['1596678906421338112'],1490848657
