id,author_id,edit_history_tweet_ids,text,lang,created_at
1597080632777121795,1176006556346925056,['1597080632777121795'],RT @LavishBrando: Never limit yo potential,en,2022-11-28T04:11:09.000Z
1597079519940288512,1176006556346925056,['1597079519940288512'],RT @thahumorguy: me checking my girl’s page after an argument to see if she’s sneak dissing 😩🥴😂 https://t.co/owpNel8d3W,en,2022-11-28T04:06:44.000Z
1597079095308845058,1176006556346925056,['1597079095308845058'],RT @npreeko: Real niggas only deal wit 1 woman,en,2022-11-28T04:05:03.000Z
1597077952512008198,1176006556346925056,['1597077952512008198'],RT @BackEndChild_1K: Everybody folded at the right time…. y’all gon’ really hate me in 2023,en,2022-11-28T04:00:30.000Z
1597074663989026816,1176006556346925056,['1597074663989026816'],RT @mickeywon234: Me checking my bank account and calling my friends to make plans anyway https://t.co/BY5VnJmy75,en,2022-11-28T03:47:26.000Z
1597073215540674561,1176006556346925056,['1597073215540674561'],RT @IIIWXNIII: moneyfesting. 💰,en,2022-11-28T03:41:41.000Z
1597072976125509636,1176006556346925056,['1597072976125509636'],RT @ivyluvx: me to myself: https://t.co/i1dmjyDVm0,en,2022-11-28T03:40:44.000Z
1597072018318336000,1176006556346925056,['1597072018318336000'],"RT @luvinflix: Good dick: You up?
Me: https://t.co/IwiASWbiZ4",en,2022-11-28T03:36:55.000Z
1597071338845634560,1176006556346925056,['1597071338845634560'],RT @CCMSlimTim: I want a bond so tight that even on bad terms u still give me head 😭,en,2022-11-28T03:34:13.000Z
1597071120741679110,1176006556346925056,['1597071120741679110'],RT @yooitsquen: Giving my dad this banana cleaner for Christmas 😭 https://t.co/jDaieJJGhm,en,2022-11-28T03:33:21.000Z
1597071000935358465,1176006556346925056,['1597071000935358465'],RT @LucasFromRJ: People show you in small ways they don't really fwy ... Just pay attention,en,2022-11-28T03:32:53.000Z
1597069770096087040,1176006556346925056,['1597069770096087040'],RT @iHad2GoGetit: when she finally moved her big ass head off ur arm https://t.co/rxhZEdwPz7,en,2022-11-28T03:27:59.000Z
1597069162492399616,1176006556346925056,['1597069162492399616'],RT @lushlavie: https://t.co/AjcHY28ANr,zxx,2022-11-28T03:25:35.000Z
1597068280619229184,1176006556346925056,['1597068280619229184'],"RT @Donn_Knee: I’m Good Luv, 

Minoy. https://t.co/Jkc2PFrMV4 https://t.co/28VR8OXt4F",en,2022-11-28T03:22:04.000Z
1597067992281632770,1176006556346925056,['1597067992281632770'],"RT @TaijahShanee: When they act different, treat them different. Give them what their actions show they deserve, not what their mouths say…",en,2022-11-28T03:20:56.000Z
1597064619889426433,1176006556346925056,['1597064619889426433'],RT @mickeywon234: Me after following a recipe I found online 😭 https://t.co/ZrtN0qpIcM,en,2022-11-28T03:07:32.000Z
1596729926790836224,1176006556346925056,['1596729926790836224'],That twisted peppermint from bath and body is tooo strong 😂😂😂,en,2022-11-27T04:57:35.000Z
1596637906726432768,1176006556346925056,['1596637906726432768'],@kaylantanyce Unbelievable,en,2022-11-26T22:51:55.000Z
1596637661124767744,1176006556346925056,['1596637661124767744'],@kaylantanyce Ion know wtf that is,en,2022-11-26T22:50:57.000Z
1596637341854191616,1176006556346925056,['1596637341854191616'],Full of horse shit on bourbon😂 https://t.co/4MEKKy4Doz,en,2022-11-26T22:49:41.000Z
1596636500657336320,1176006556346925056,['1596636500657336320'],Grambling just looking sloppy now 😂🤦🏽‍♂️. Please end this bullshit off my tv,en,2022-11-26T22:46:20.000Z
1596635913295101954,1176006556346925056,['1596635913295101954'],Nigga said glue😂😂😂😂😂😂 https://t.co/Xa3pUlTpsR,en,2022-11-26T22:44:00.000Z
1596635556200448000,1176006556346925056,['1596635556200448000'],Hope so. Because Black Friday wasn’t enough discounts for me https://t.co/fDfU9gDG3T,en,2022-11-26T22:42:35.000Z
1596634886936596481,1176006556346925056,['1596634886936596481'],Time for Deion sanders to win Swac now 😂😂😂,en,2022-11-26T22:39:55.000Z
1596629950253391873,1176006556346925056,['1596629950253391873'],Grambling QB look scared to get hit 😂😂😂,en,2022-11-26T22:20:18.000Z
1596577966179459074,1176006556346925056,['1596577966179459074'],"Y’all wake up every day, post y’all cashapp and then proceed to called others broke. Wild Wild West",en,2022-11-26T18:53:44.000Z
1596360137886908416,1176006556346925056,['1596360137886908416'],These Black Friday Deals Not Black Enough For Me Sorry 😩🗣😭,en,2022-11-26T04:28:10.000Z
1596189885550952448,1176006556346925056,['1596189885550952448'],Lakeside too pack,en,2022-11-25T17:11:39.000Z
1596183969615478787,1176006556346925056,['1596183969615478787'],"Buy her a bag , I might go get 1 more . Buy her a wig , I might go get 2 more ❤️",en,2022-11-25T16:48:08.000Z
1596016992531943425,1176006556346925056,['1596016992531943425'],I am ready for Black Friday shopping,en,2022-11-25T05:44:38.000Z
1595926000180895745,1176006556346925056,['1595926000180895745'],We’re all the small businesses at?? I’m trynna cop!!!!!,en,2022-11-24T23:43:03.000Z
1595861830286675970,1176006556346925056,['1595861830286675970'],Boy I am Finna eat my ass off today 😂😂😂,en,2022-11-24T19:28:04.000Z
1595820377602723842,1176006556346925056,['1595820377602723842'],don’t get to full today you still got this dick to eat .,en,2022-11-24T16:43:21.000Z
1595633076516040709,1176006556346925056,['1595633076516040709'],Nìggas who sleep in the living room finna be mad asf on Thanksgiving 😭,en,2022-11-24T04:19:05.000Z
1595625102388957184,1176006556346925056,['1595625102388957184'],PSA Walmart is handing out FREE   Thanksgiving hams &amp; turkey's to families who can outrun security,en,2022-11-24T03:47:24.000Z
1595447382719823873,1176006556346925056,['1595447382719823873'],I’m drinking so much on Thanksgiving it’s gone be Christmas bout time I sober up,en,2022-11-23T16:01:12.000Z
1595436367563079686,1176006556346925056,['1595436367563079686'],Ain’t nobody working hard today we just here for attendance😂😂 #holidaypay,en,2022-11-23T15:17:26.000Z
1595216940359983104,1176006556346925056,['1595216940359983104'],Blocked you wit the same thumb I had in yo ass🌬️,en,2022-11-23T00:45:30.000Z
1595157803915743242,1176006556346925056,['1595157803915743242'],RT @ykmaj6: Giving out frozen turkeys to homeless people is insane.🤦🏽‍♂️,en,2022-11-22T20:50:31.000Z
1595157281179832320,1176006556346925056,['1595157281179832320'],Giving out frozen turkeys to homeless people is insane.🤦🏽‍♂️,en,2022-11-22T20:48:27.000Z
1594921641070723072,1176006556346925056,['1594921641070723072'],Our parents just don’t know how far we rode them bikes when we was younger 🤣,en,2022-11-22T05:12:06.000Z
1594919880016662528,1176006556346925056,['1594919880016662528'],Wait till y’all find out August Alsina was smashing BOTH Will and Jada .,en,2022-11-22T05:05:06.000Z
1594912890989207552,1176006556346925056,['1594912890989207552'],Only black people think sticking one leg out the cover gone cool their whole body off😂😂😂,en,2022-11-22T04:37:19.000Z
1594755044032790646,1176006556346925056,['1594755044032790646'],They been taking way too long w GTA 6 I better be able to walk inside every building😂,en,2022-11-21T18:10:06.000Z
1594516268408864769,1176006556346925056,['1594516268408864769'],I done touch and spent so much money . None excites me nomore🤝. I expect this shit for myself✅♻️ #Standards🆙,en,2022-11-21T02:21:17.000Z
1594482461643223040,1176006556346925056,['1594482461643223040'],"Focus on getting healthy, getting money, &amp; getting your life together",en,2022-11-21T00:06:57.000Z
1594428887874031616,1176006556346925056,['1594428887874031616'],Food don’t got no price limit with me cus IM GON EAT😂,en,2022-11-20T20:34:04.000Z
1594418904759414785,1176006556346925056,['1594418904759414785'],Stay at home Job is hiring $27 a hr call &amp; ask for my supervisor Raymond Reddington (281)330-8004,en,2022-11-20T19:54:24.000Z
1594382237394509824,1176006556346925056,['1594382237394509824'],"Black Friday . Black Friday , oh how I can’t wait",en,2022-11-20T17:28:42.000Z
1594190243434897411,1176006556346925056,['1594190243434897411'],Boy in elementary I couldn't spell wendesday for shit,en,2022-11-20T04:45:47.000Z
1593986316793880577,1176006556346925056,['1593986316793880577'],Stay down till u come up,en,2022-11-19T15:15:27.000Z
1593853056055377921,1176006556346925056,['1593853056055377921'],I hate drinking. My eyes feel heavy ltf,en,2022-11-19T06:25:55.000Z
1593459405219106816,1176006556346925056,['1593459405219106816'],RT @ykmaj6: If my girl go out of town with her friends and she don't come back alive. Everybody gotta go that was on that trip with her....,en,2022-11-18T04:21:41.000Z
1593415236631105549,1176006556346925056,['1593415236631105549'],@ovodevinn_ Bet,und,2022-11-18T01:26:11.000Z
1593413793136234500,1176006556346925056,['1593413793136234500'],Finna go shopping https://t.co/V5fkbrgceZ,en,2022-11-18T01:20:27.000Z
1593413656989077505,1176006556346925056,['1593413656989077505'],How can I get a blue check?,en,2022-11-18T01:19:54.000Z
1592957090141982720,1176006556346925056,['1592957090141982720'],"If You In My Car Onna Phone &amp; My Hand On That Volume Knob That Mean
WRAP IT TF UP😂😂😂",en,2022-11-16T19:05:40.000Z
1592927657855193088,1176006556346925056,['1592927657855193088'],@MrMoneyGood Facts bro,en,2022-11-16T17:08:43.000Z
1592904461927985152,1176006556346925056,['1592904461927985152'],If my girl go out of town with her friends and she don't come back alive. Everybody gotta go that was on that trip with her....,en,2022-11-16T15:36:33.000Z
