lang,text,author_id,created_at,id,edit_history_tweet_ids
ht,Lmaoo https://t.co/3b2DeudsHJ,30590930,2022-11-28T04:05:34.000Z,1597079226230132737,['1597079226230132737']
en,"RT @michaelharriot: When ""fuck around"" meets ""find out.""",30590930,2022-11-28T04:03:32.000Z,1597078715866808320,['1597078715866808320']
en,RT @EightysTokyo: @DevnKys @beeyoncuhh Ur mom,30590930,2022-11-28T02:36:36.000Z,1597056838255935489,['1597056838255935489']
en,RT @FightHaven: Bully steals a kids phone and his big brother enacts Revenge! https://t.co/qEJ9HYOfe4,30590930,2022-11-27T22:39:59.000Z,1596997290153033736,['1596997290153033736']
en,Good lord https://t.co/IbOx3cDPbC,30590930,2022-11-27T21:31:02.000Z,1596979937852153858,['1596979937852153858']
en,Lmfaoo,30590930,2022-11-27T21:25:25.000Z,1596978523688013826,['1596978523688013826']
ht,RT @Glohansrevenge: @Electricgfunk @OhhMar24 LMAOOOO,30590930,2022-11-27T21:20:40.000Z,1596977330672775168,['1596977330672775168']
en,Stay your ass at home cause https://t.co/MSKuBheJSf,30590930,2022-11-27T21:15:23.000Z,1596975999660720129,['1596975999660720129']
en,Lmfaoo https://t.co/VGM4TvCoHO,30590930,2022-11-27T20:58:42.000Z,1596971801791279104,['1596971801791279104']
en,Really who’s willing to break this record https://t.co/OSTEmoIBPk,30590930,2022-11-27T20:21:37.000Z,1596962468143960064,['1596962468143960064']
en,RT @OTerrifying: Cop gets scared by a mountain lion’s scream 😳 https://t.co/B1znVLUCWc,30590930,2022-11-27T20:19:43.000Z,1596961990563753984,['1596961990563753984']
en,Feel better https://t.co/t0NW5xEkLW,30590930,2022-11-27T19:32:04.000Z,1596950000525012994,['1596950000525012994']
en,Lmfaoo https://t.co/HGFCzhATjE,30590930,2022-11-27T19:30:18.000Z,1596949555823509504,['1596949555823509504']
en,SHAPOW! https://t.co/QV0BsJ7haK,30590930,2022-11-27T19:22:55.000Z,1596947697441083393,['1596947697441083393']
en,I mean f*ck it lol https://t.co/osWSPS8Ec4,30590930,2022-11-27T19:07:29.000Z,1596943812643155968,['1596943812643155968']
zxx,https://t.co/TwuRzCLDzM https://t.co/VyV0ET2EGD,30590930,2022-11-27T18:32:12.000Z,1596934935830749186,['1596934935830749186']
sv,Idiot https://t.co/opU1gCEA49,30590930,2022-11-27T18:30:38.000Z,1596934539820998656,['1596934539820998656']
en,RT @IChoseViolences: The mother of the groom said “hold on! Give me a second” 😂😂😂 https://t.co/IJWarLo54a,30590930,2022-11-27T13:32:12.000Z,1596859434281893889,['1596859434281893889']
en,"I hate when I fall asleep early, now I’m up looking dumb",30590930,2022-11-27T13:12:41.000Z,1596854526287310848,['1596854526287310848']
en,Lakers are playing nobody so of course their supposed to be doing this..,30590930,2022-11-27T05:41:08.000Z,1596740889321345024,['1596740889321345024']
zxx,https://t.co/iEc0fTHgqv https://t.co/e7mNQF7eap,30590930,2022-11-27T05:39:05.000Z,1596740371228553216,['1596740371228553216']
en,"That’s how people get into trouble, they run straight to social media and tell on themselves",30590930,2022-11-27T05:35:26.000Z,1596739453833580544,['1596739453833580544']
en,Lmfaoo https://t.co/BGideEVBax,30590930,2022-11-27T05:32:35.000Z,1596738737815179265,['1596738737815179265']
ht,Lmaoo https://t.co/n66fUrQk09,30590930,2022-11-27T05:32:06.000Z,1596738613957435392,['1596738613957435392']
zxx,https://t.co/Kg4zGQHnwt https://t.co/v0WN274UMP,30590930,2022-11-27T05:31:52.000Z,1596738557657640961,['1596738557657640961']
ht,Lmaoo https://t.co/QC4OpB3hoH,30590930,2022-11-27T05:30:49.000Z,1596738294003380226,['1596738294003380226']
en,Lmfaoo https://t.co/3xxvRc53Z8,30590930,2022-11-27T05:30:30.000Z,1596738211342000130,['1596738211342000130']
en,Lmfaoo https://t.co/M2UqhKzyJh,30590930,2022-11-27T05:28:59.000Z,1596737829307940864,['1596737829307940864']
ht,Lmaoo https://t.co/l6pVejnSBq,30590930,2022-11-27T05:27:13.000Z,1596737387773698048,['1596737387773698048']
en,Lmfaoo https://t.co/S96iceGlTK,30590930,2022-11-27T05:26:46.000Z,1596737274057674752,['1596737274057674752']
en,Every time some details about someone’s death is being posted idk why these dudes feel the need to put a link to their wack ass music,30590930,2022-11-27T05:25:30.000Z,1596736956129775623,['1596736956129775623']
ht,Lmaoo https://t.co/SHMUos53JK,30590930,2022-11-27T05:22:49.000Z,1596736279215243266,['1596736279215243266']
en,RT @SixxFoot5: @BleacherReport Stop letting fans get on the damn field after games!,30590930,2022-11-27T04:10:53.000Z,1596718177177985024,['1596718177177985024']
en,Rule #1 never take your eyes off of the attacker https://t.co/dF6v36dbfv,30590930,2022-11-27T02:37:12.000Z,1596694599321505793,['1596694599321505793']
qst,Ewwww https://t.co/nFm0XWnAa7,30590930,2022-11-27T02:32:22.000Z,1596693383174504449,['1596693383174504449']
en,Watching first 48 these dudes be SNITCHING on their own friends,30590930,2022-11-27T02:31:14.000Z,1596693100742729728,['1596693100742729728']
en,RT @Its_Ant1: @TheHoopCentral @Ben_Cary_ him when he saw 2 😭 https://t.co/2lWw5SVkAd,30590930,2022-11-27T02:27:26.000Z,1596692141736361984,['1596692141736361984']
en,RT @ONG5144444: @TheHoopCentral @Ben_Cary_ When the white kid saw the tall tree running towards him: https://t.co/tksocfJT2l,30590930,2022-11-27T02:27:20.000Z,1596692116582694912,['1596692116582694912']
en,RT @Sidy224: @TheHoopCentral @Ben_Cary_ Me personally I would let that slide too if I see big dude coming at me https://t.co/LYw1xqjfDq,30590930,2022-11-27T02:26:48.000Z,1596691982470070272,['1596691982470070272']
en,RT @MLVNPRDY: @TheHoopCentral @Ben_Cary_ He said: https://t.co/iw0izSuR9H,30590930,2022-11-27T02:26:08.000Z,1596691814362550272,['1596691814362550272']
ht,Lmaoo https://t.co/XfXcENHaUU,30590930,2022-11-27T02:25:55.000Z,1596691758980947968,['1596691758980947968']
en,"RT @JenC1008: @ItsTheGuruu @TheHoopCentral @Ben_Cary_ aahhh, I did not see him slap #25 first, but still.. he tried to knock his head off &amp;…",30590930,2022-11-27T02:25:21.000Z,1596691618853445633,['1596691618853445633']
en,RT @RaffyyDevers: @TheHoopCentral @Ben_Cary_ how you gon snack someone then run &amp; hide behind ur players and coaches 😭😭😭,30590930,2022-11-27T02:24:17.000Z,1596691350891933697,['1596691350891933697']
en,Reading is fundamental!,30590930,2022-11-27T01:52:22.000Z,1596683318623621121,['1596683318623621121']
en,If the sh*t says wrong answers only why would someone comment their names they go by https://t.co/SSXjASLmdc,30590930,2022-11-27T01:52:07.000Z,1596683252953403392,['1596683252953403392']
en,And I’ll keep saying what I’m going through is not for the weak,30590930,2022-11-27T01:19:42.000Z,1596675095170547712,['1596675095170547712']
en,"I need to get league pass, i hate when they don’t show the games on TNT espn etc",30590930,2022-11-27T01:18:28.000Z,1596674786394099717,['1596674786394099717']
en,Sad i know somebody who’s house is like this https://t.co/KF33KpnAvd,30590930,2022-11-27T00:53:07.000Z,1596668405834461186,['1596668405834461186']
en,Lmfaoo poor Dan https://t.co/DzyR9r2PYM,30590930,2022-11-26T21:29:07.000Z,1596617068568535041,['1596617068568535041']
en,"If you been following my updates from 2017, then you know how much i overcome",30590930,2022-11-26T21:01:49.000Z,1596610197224570882,['1596610197224570882']
