created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-27T20:47:31.000Z,['1596968986767667200'],RT @BeratStuff: https://t.co/P0cZWBEnHv,1596968986767667200,zxx,3998419396
2022-11-27T20:45:27.000Z,['1596968468313952256'],"RT @d0blaj3pico: Serie: Duck Dodgers
Doblaje: Mexicano https://t.co/80nF52VkGp",1596968468313952256,und,3998419396
2022-11-27T20:41:28.000Z,['1596967464071729152'],@slugmagon @Finchinator2 this person has not played gen 9 OU,1596967464071729152,en,3998419396
2022-11-27T20:38:30.000Z,['1596966718714261504'],"RT @repezez: SEE THIS WHEN IT DROPS, JUST CAME OUT OF AN EARLY SCREENING, THIS IS ONE OF DREAMWORKS BEST FILMS??? https://t.co/7od5rs6j5X",1596966718714261504,en,3998419396
2022-11-27T20:37:56.000Z,['1596966577165176832'],RT @shinibun: wanna be in the same classroom?☺️ https://t.co/BlFXazvYh9,1596966577165176832,en,3998419396
2022-11-27T20:33:53.000Z,['1596965557022363649'],RT @Coco_Ravenmoth: Thinking about this fuckkng edit https://t.co/OCERBMFwh5,1596965557022363649,en,3998419396
2022-11-27T20:32:36.000Z,['1596965231833804800'],RT @fofequis: https://t.co/uWkq3mjIAP,1596965231833804800,zxx,3998419396
2022-11-27T20:31:26.000Z,['1596964938114736132'],RT @Plun_Yu: stay strong xenoblade fans https://t.co/OAAWE7D5fC,1596964938114736132,en,3998419396
2022-11-27T20:21:35.000Z,['1596962461076553728'],RT @fairyfangss: kobeni &amp; messi !! #WorldcupQatar2022 https://t.co/7eqAjH9x5d,1596962461076553728,tr,3998419396
2022-11-27T20:21:07.000Z,['1596962342860124160'],"RT @ItsFantasticAC: Street Fighter Alpha 3 comic by 99-jou, from a 1998 Comic Gamest Compilation. https://t.co/HbNf0wasgg",1596962342860124160,en,3998419396
2022-11-27T18:12:25.000Z,['1596929956205932551'],RT @realpoststwt: https://t.co/BQ0fcwiTPc,1596929956205932551,zxx,3998419396
2022-11-27T18:04:51.000Z,['1596928051451162625'],RT @empe0317: ネモさん https://t.co/2db35Uy15W,1596928051451162625,ja,3998419396
2022-11-27T18:04:08.000Z,['1596927869804253184'],RT @TheDracerGx: https://t.co/UpRgSiyoUv,1596927869804253184,zxx,3998419396
2022-11-27T18:02:52.000Z,['1596927550915104768'],RT @WikiOoc: https://t.co/7T3tHjqA7B,1596927550915104768,zxx,3998419396
2022-11-27T18:00:30.000Z,['1596926957081440262'],RT @PokemonGems: Tinkaton is a menace 😭 https://t.co/xsrH1RZMSN,1596926957081440262,en,3998419396
2022-11-27T18:00:08.000Z,['1596926864597323778'],RT @gamjasssak: Still love dis game :3 https://t.co/KajEiFOl6y,1596926864597323778,en,3998419396
2022-11-27T17:59:10.000Z,['1596926620971196416'],RT @Thunderblunder7: Finally a real analysis https://t.co/VOSenzL8CO,1596926620971196416,en,3998419396
2022-11-27T17:32:20.000Z,['1596919868024291328'],RT @Thunderblunder7: Just want to make it clear that they banned Dynamax in Gen8 on showdown and here we are in gen 9 where we undoubtedly…,1596919868024291328,en,3998419396
2022-11-27T17:31:12.000Z,['1596919581758853122'],"RT @VGCPastes: https://t.co/cRhAYjo07L

@penguinsluckyt1's Breloom Team, No rental code.

Thanks for sharing through our Discord server! ht…",1596919581758853122,en,3998419396
2022-11-27T17:23:34.000Z,['1596917662734770176'],RT @deostomates: My man fell like Crash Bandicoot https://t.co/iK3qDC8cMo,1596917662734770176,en,3998419396
2022-11-27T17:20:55.000Z,['1596916995450028033'],RT @theboy181: 60FPS MOD for Pokemon Scarlet! https://t.co/2jQwCB91uS,1596916995450028033,en,3998419396
2022-11-27T17:20:43.000Z,['1596916943084453889'],@LMASAYOSHI @TrainerRedDom Also the fact it gets all the good moves he could possibly want do his job (u turn knock off taunt etc) and it's speed ensures you get them before half the pokedex lmao,1596916943084453889,en,3998419396
2022-11-27T17:12:54.000Z,['1596914978598289409'],"RT @CableVGC: Psyshock missed the KO on Charizard which then set up Tailwind next to +6 Lax, and then this madman did THIS... wtf @TmanVGC…",1596914978598289409,en,3998419396
2022-11-27T17:12:20.000Z,['1596914835182080001'],RT @Thunderblunder7: My discord just sent me this and I had to run the clip back like four times to understand what happened lol. Killing y…,1596914835182080001,en,3998419396
