created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T02:27:06.000Z,"RT @spuddelivers: That's right! We've expanded our service to Victoria and now offer +10,000 products to Vancouver Island customers! 🙌",['1597054447800438784'],1597054447800438784,35692915,en
2022-11-28T02:26:50.000Z,"RT @DawnRoseTurner: Am a Fan 😊 groceries delivered to my door, contactless, less packaging. Variety is good, though I'm waiting for more Lo…",['1597054379961778176'],1597054379961778176,35692915,en
2022-11-28T02:17:49.000Z,"Xi unlikely to tolerate dissent as momentous protests shake China
Chinese leader will see widespread demonstrations against zero-Covid policy as threat to CCP’s authority | @guardian https://t.co/ytL6wvVf2k",['1597052111413731330'],1597052111413731330,35692915,en
2022-11-28T02:16:56.000Z,"""Hunger is an income issue. People don’t have enough food because they don’t have money to buy it"": Josh Smee, ED, #FoodFirst, 
 #Newfoundland-#Labrador

Why anti poverty researchers bristle at holiday appeals for #Foodbank donations | @globalnews
https://t.co/Aa4eGDjPQD",['1597051887760838656'],1597051887760838656,35692915,en
2022-11-28T02:15:23.000Z,"""Hunger is an income issue. People don’t have enough food because they don’t have money to buy it"":
Josh Smee, ED, #FoodFirst, 
 #Newfoundland-#Labrador

Why anti poverty researchers bristle at holiday appeals for #Foodbank donations | @globalnews
https://t.co/Aa4eGDjPQD",['1597051498097410048'],1597051498097410048,35692915,en
2022-11-28T02:09:03.000Z,A treaty to end the age of #plastic | #ClimateCrisis | via @AJEnglish https://t.co/VUuww90Y62,['1597049904832339970'],1597049904832339970,35692915,en
2022-11-28T02:06:15.000Z,"Proposed #BC #PublicSafety plan: involuntary/mandatory medical treatment as #MentalHealth support, sharing info to help police &amp; medical professionals coordinate

#CivilRights advocates say forced treatment not based on science. | @CBCNews https://t.co/1Wv6yKMOKa",['1597049201187520514'],1597049201187520514,35692915,en
2022-11-27T21:50:06.000Z,"RT @DawnRoseTurner: @cbcnewsbc “We were here to empower people to have a say in their community, that was what was in the contract &amp; we ful…",['1596984735028645889'],1596984735028645889,35692915,en
2022-11-27T21:47:48.000Z,RT @NWAC_CA: Applicants are waiting! The NAP job board helps you to connect directly with potential apprentices. Visit our site to start co…,['1596984157804331008'],1596984157804331008,35692915,en
2022-11-27T21:47:11.000Z,"RT @KatVidler: More houses, more bloody houses! Didn't realise we had an endless supply of space, obviously don't need any for #wildlife 😡😡…",['1596984003080630273'],1596984003080630273,35692915,en
2022-11-27T21:43:54.000Z,"RT @phoeberamsay: WELP it finally happened, just received notice from my new overlords that my shitty run down apartment building in James…",['1596983177733885952'],1596983177733885952,35692915,en
2022-11-27T20:23:02.000Z,"RT @NovaMarkButler: @Laurel_BC asks @VigilOGM about intersection of Indigenous Rights and genetic engineering, saying she has heard from Na…",['1596962826694070272'],1596962826694070272,35692915,en
2022-11-27T20:22:40.000Z,RT @JodiKoberinski: If developer fees are too high it is because bringing services to sprawl locations is expensive and getting more so.…,['1596962733538541569'],1596962733538541569,35692915,en
2022-11-27T20:22:25.000Z,RT @earthblog2: THIS!👇   😳,['1596962672238825475'],1596962672238825475,35692915,en
2022-11-27T20:21:51.000Z,"RT @NovaMarkButler: 'We put so much into taking care of the Chinook, and a company, without consultation, ripped out the genetics of a Chin…",['1596962527870865408'],1596962527870865408,35692915,en
2022-11-27T20:21:36.000Z,RT @vortex_Dub: “I understood that this would be irreversible damage. I was even more disturbed that precisely zero research had been done…,['1596962466759839744'],1596962466759839744,35692915,en
2022-11-27T20:21:18.000Z,RT @NovaMarkButler: The Canadian Environmental Protection Act #CEPA regulates everything from plastics to road salt to genetically engineer…,['1596962390146703360'],1596962390146703360,35692915,en
2022-11-27T20:18:45.000Z,"RT @SoniaFurstenau: I believe we can all embrace a vision where everyone is housed, there’s food on the table, and people are living in car…",['1596961748015542272'],1596961748015542272,35692915,en
2022-11-27T19:49:27.000Z,"RT @HaidaPrincess: 🔊ON
😍👇🏾'Taiomah Yellow Bird Thomas, fr Elko NV, #Shoshone #Paiute #Temoke...13y/o. I am dancing 4 all my relatives &amp; eld…",['1596954373309227008'],1596954373309227008,35692915,en
2022-11-27T19:49:19.000Z,"RT @HaidaPrincess: 🔊ON (VID #2)
😍👇🏾'Sierra, 15y/o fr #Alexis Nakota #Sioux Nation. TY 4 this special and hope you enjoy the dancing from al…",['1596954341663182848'],1596954341663182848,35692915,en
2022-11-27T19:49:10.000Z,"RT @HaidaPrincess: 🔊ON (VID #2)
😍👇🏾'Marie Snake-O’Reilly Newīhswan, 14y/o fr #Dakota, #Ojibwe &amp; #Menominee Nations. Very thankful 4 the Sca…",['1596954304640094208'],1596954304640094208,35692915,en
2022-11-27T19:49:00.000Z,"RT @HaidaPrincess: 🔊ON &amp; UP
😍👇🏾'Jake George I'm from #Ohiyo, Turtle clan, 
Jr Adult 18-49 Mens #Smoke Dance'
(FB VID: Trisha General. Apr 1…",['1596954260960595970'],1596954260960595970,35692915,en
2022-11-27T19:48:51.000Z,"RT @HaidaPrincess: 🔊ON
😍👇🏾'Shannon Mcleod: The drum is the heart beat of mother, it's the 1st sound we hear in our mother's womb ❤ If u can…",['1596954223799070720'],1596954223799070720,35692915,en
2022-11-27T19:48:37.000Z,"RT @HaidaPrincess: 🔊ON
😍👇🏾'Xavier Martin, 18y/o. #Tribe: #Navajo/#Zuni...I want u as an audience to feel the love that I dedicate myself to…",['1596954163510120450'],1596954163510120450,35692915,en
2022-11-27T19:48:29.000Z,"RT @HaidaPrincess: 🔊ON
😍👇🏾'Crystal Little Owl, #Aaníííh, known as Gros Ventre. Ft Belknap Indian Rez... I’m honored 2 dance on behalf of al…",['1596954132979777536'],1596954132979777536,35692915,en
